voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-20,1.3396616672923424e-09,0.0027874774600340044,-20,117688.9786408362,8.8838529358886714e-05,117688.97855199767,1324751540.6901939,1.0615255034126506e+17,1.2709833185908792e-12,6.108346252670804e-19,-2.5566731579149323e-12,-49.944101514339003,1.6418381090865272e-12,2.6147972675971687e-12,-20,1.33966166691278e-09,1.3396616672923424e-09,1.3396616675236147e-09,0.0027874774592442364,0.0027874774600340044,0.0027874774605152197
-10,1.8365927913123049e-09,0.003821458159201633,-10,90285.090841556332,8.8307094082866328e-05,90285.090753249242,1022399069.7376349,1.0026330544424285e+17,1.7763568394002505e-12,8.537171869891882e-19,-1.4892440644123737e-12,-100.32651537102321,2.4595301063053334e-12,3.801403636316536e-12,-10,1.8365927911244426e-09,1.8365927913123049e-09,1.8365927919781598e-09,0.003821458158810742,0.003821458159201633,0.003821458160587099
0,2.376670948418724e-09,0.004945216288844619,0,69542.726665854701,8.7778837871770092e-05,69542.726578075861,792249343.37185872,4.3341915029741005e+17,3.1244624942861066e-13,1.501618189095076e-19,-1.2778979235440147e-13,-208.01811267626866,3.9431220858140535e-13,6.0484950381578528e-13,0,2.376670948268562e-09,2.376670948418724e-09,2.3766709483577757e-09,0.004945216288532173,0.004945216288844619,0.004945216288717802
10,3.0022439542746764e-09,0.006246866321836613,10,53956.396633567136,8.7253741708317377e-05,53956.396546313394,618384903.35393596,1.4655883237976883e+18,1.305622276959184e-13,6.274826690704757e-20,-2.0976147904972568e-13,-426.8128609667171,1.3944401189291966e-13,2.2115642650533118e-13,10,3.0022439543143025e-09,3.0022439542746764e-09,3.0022439542515543e-09,0.0062468663219190645,0.006246866321836613,0.006246866321788502
20,3.7558679344127135e-09,0.007814956168149633,20,42405.099616860833,8.6731786688989566e-05,42405.099530129046,488922242.18694758,1.8045023918680891e+18,1.3043906232912406e-13,6.268870990294376e-20,1.3297692676343221e-13,-845.42153997709033,1.7271131233686493e-13,2.851052727237402e-13,20,3.7558679343675255e-09,3.7558679344127135e-09,3.755867934350025e-09,0.007814956168055609,0.007814956168149633,0.007814956168019194
30,4.6804206049808305e-09,0.009738702881774511,30,34072.629801709845,8.6212954023349612e-05,34072.629715496892,395214735.27611333,8.6578172676871091e+17,1.0843236031288228e-13,5.2112378590840744e-20,1.6690678311700948e-13,-1593.2466576468616,1.3737295144941505e-13,2.1804780203638074e-13,30,4.680420604997513e-09,4.6804206049808305e-09,4.680420605032943e-09,0.009738702881809225,0.009738702881774511,0.009738702881882944
40,5.82328642621327e-09,0.012116700845221118,40,30132.478439131282,8.5697225033365507e-05,30132.478353434057,351615567.80163479,2.0988864670710794e+17,5.2490997659582206e-14,2.5226527141029685e-20,5.3455155950018435e-12,-2838.2187224783534,7.2457342895472907e-14,1.0969003483296547e-13,40,5.823286426238496e-09,5.82328642621327e-09,5.823286426217367e-09,0.01211670084527361,0.012116700845221118,0.012116700845229644
50,7.2403291949493135e-09,0.01506518767155496,50,37893.181180813961,8.5184581152737915e-05,37893.181095629378,444836150.72157973,1.1374336427738125e+17,3.852647367796891e-14,1.851561083138697e-20,1.5041804753046032e-13,-4782.9944466201732,5.0518929557308298e-14,8.1268325402561459e-14,50,7.240329194930798e-09,7.2403291949493135e-09,7.240329194943177e-09,0.015065187671516433,0.01506518767155496,0.01506518767154219
60,8.999491686203744e-09,0.018725534095305335,60,47653.56502152756,8.4675003926231774e-05,47653.564936852556,562781964.12063932,41788122544700056.0,1.4566126083082054e-13,7.000429524036273e-20,-4.1938220719060022e-13,-7673.1454599585259,1.7831384591735464e-13,2.9132252166164108e-13,60,8.999491686174012e-09,8.999491686203744e-09,8.999491686244016e-09,0.018725534095243468,0.018725534095305335,0.01872553409538913
70,1.1184487642828889e-08,0.023271926015041383,70,59929.210333136107,8.4168475009011886e-05,59929.210248967633,712014923.95721209,27679428755364928.0,7.593925488436071e-14,3.649686298706469e-20,1.2875313249301994e-12,-11826.221301041714,9.4940623119303302e-14,1.496580637194711e-13,70,1.1184487642838267e-08,1.1184487642828889e-08,1.118448764280177e-08,0.023271926015060895,0.023271926015041383,0.023271926014984956
80,1.3898993875884683e-08,0.028920087132510784,80,75367.140296284182,8.3664976165982524e-05,75367.140212619212,900820674.91137147,31684702033876332.0,1.1771833507978613e-13,5.657584517617688e-20,4.5474735088646412e-12,-17680.555947110817,1.2853836913593864e-13,2.3636648194269583e-13,80,1.3898993875896331e-08,1.3898993875884683e-08,1.3898993875941259e-08,0.02892008713253502,0.028920087132510784,0.028920087132628503
90,1.727166816787994e-08,0.03593771986658331,90,94782.002005455361,8.3164489271130967e-05,94782.001922290874,1139693189.1982074,99223829811925232.0,1.2723155862204294e-13,6.114849960237002e-20,-1.9397816686250735e-12,-25859.697629471102,1.5498188524337e-13,2.524647157997606e-13,90,1.7271668167853274e-08,1.727166816787994e-08,1.7271668167914423e-08,0.03593771986652783,0.03593771986658331,0.03593771986665506
100,2.146229350625459e-08,0.04465728985903993,100,119198.31554438727,8.2666996306874943e-05,119198.31546172027,1441909357.6583018,49921230375078472.0,4.673345044281518e-14,2.2459607992039807e-20,0.0,-37253.494406629761,6.1533209734309558e-14,9.5951024903229154e-14,100,2.146229350623213e-08,2.146229350625459e-08,2.146229350623608e-08,0.0446572898589932,0.04465728985903993,0.044657289859001414
