voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-50,1.6887663825243844e-10,0.00035138709582280156,-50,263240.16846150206,9.0452101470136175e-05,263240.16837104998,2910271449.5628815,38615292936037992.0,1.9365316045617115e-11,9.306970885803924e-18,12.106125781114439,9.6370445078432556e-12,2.8129240294062254e-11,4.5703441031719194e-11,-50,1.6887664185743284e-10,1.6887663825243844e-10,1.6887664755940932e-10,0.0003513871033238303,0.00035138709582280156,0.0003513871151881176
-40,4.4695922836501306e-10,0.0009300025558989036,-40,201114.08799066767,8.991101374774471e-05,201114.08790075665,2236812595.1167169,2.3507096721648198e+17,8.574494196264548e-12,4.120901935561336e-18,13.145161545001192,1.2092018427959465e-12,1.191625744400646e-11,1.7650769734700589e-11,-40,4.4695922876242785e-10,4.4695922836501306e-10,4.46959232485915e-10,0.0009300025567258174,0.0009300025558989036,0.0009300025644733978
-30,8.631844022662579e-10,0.0017960557683442736,-30,153752.98157708041,8.937316283155858e-05,153752.98148770726,1720348443.6022294,3.208316907968487e+17,5.293764558655933e-13,2.544183191471958e-19,21.573613240858286,6.7716728675019801e-13,4.8884681827788501e-13,9.7521990483073751e-13,-30,8.631844025206762e-10,8.631844022662579e-10,8.631844022974292e-10,0.00179605576887365,0.0017960557683442736,0.0017960557684091327
-20,1.3396616672923604e-09,0.0027874774600340417,-20,117688.9786408362,8.8838529358886714e-05,117688.97855199767,1324751540.6901939,1.0615255034126506e+17,4.575007039875345e-12,2.198748431766751e-18,46.003206731005847,1.5665697186625027e-12,4.7037031025588598e-12,7.7280404298107896e-12,-20,1.3396616666361756e-09,1.3396616672923604e-09,1.339661668834924e-09,0.002787477458668697,0.0027874774600340417,0.002787477463243704
-10,1.8365927913123208e-09,0.0038214581592016664,-10,90285.090841556332,8.8307094082866328e-05,90285.090753249242,1022399069.7376349,1.0026330544424285e+17,3.730475130192534e-12,1.7928662080283125e-18,104.05131151139412,1.2738255995136488e-12,5.4299274197594023e-12,8.6757268036308233e-12,-10,1.8365927907505146e-09,1.8365927913123208e-09,1.8365927895194546e-09,0.003821458158032698,0.0038214581592016664,0.0038214581554711913
0,2.376670948418723e-09,0.004945216288844617,0,69542.726665854701,8.7778837871770092e-05,69542.726578075861,792249343.37185872,4.3341915029741005e+17,2.002648047394473e-12,9.62473032771282e-19,235.8853357652749,2.2812750126746383e-13,2.8219709553131144e-12,4.18420853520729e-12,0,2.376670948321066e-09,2.376670948418723e-09,2.37667094745625e-09,0.004945216288641419,0.004945216288844617,0.004945216286841969
10,3.0022439542746764e-09,0.006246866321836613,10,53956.396633567136,8.7253741708317377e-05,53956.396546313394,618384903.35393596,1.4655883237976883e+18,3.6699532302009175e-12,1.763779435763651e-18,525.80504350140404,5.3213387136531985e-14,5.1449123943028968e-12,7.2990502530956292e-12,10,3.002243954263506e-09,3.0022439542746764e-09,3.0022439560272856e-09,0.006246866321813371,0.006246866321836613,0.0062468663254833245
20,3.755867934412713e-09,0.007814956168149631,20,42405.099616860833,8.6731786688989566e-05,42405.099530129046,488922242.18694758,1.8045023918680891e+18,4.179767643108789e-12,2.008796537056452e-18,1125.3568817890712,3.5520563789398179e-14,5.4906452146750471e-12,8.0655482292968372e-12,20,3.7558679345626e-09,3.755867934412713e-09,3.755867932553804e-09,0.007814956168461507,0.007814956168149631,0.007814956164281739
30,4.680420604980831e-09,0.009738702881774513,30,34072.629801709845,8.6212954023349612e-05,34072.629715496892,395214735.27611333,8.6578172676871091e+17,6.193712209778823e-12,2.9766979425976133e-18,2230.2379822101129,6.5723393332952311e-14,7.8484852855144312e-12,1.1723955140041653e-11,30,4.680420604661789e-09,4.680420604980831e-09,4.680420607638487e-09,0.009738702881110672,0.009738702881774513,0.009738702887304385
40,5.823286426213273e-09,0.012116700845221125,40,30132.478439131282,8.5697225033365507e-05,30132.478353434057,351615567.80163479,2.0988864670710794e+17,1.6069368058424516e-11,7.72293870187684e-18,3966.2735366694978,2.6822851212820312e-13,1.8891490727600403e-11,2.9278357516204778e-11,40,5.823286424832424e-09,5.823286426213273e-09,5.823286432555363e-09,0.01211670084234795,0.012116700845221125,0.012116700858417317
50,7.2403291949493135e-09,0.01506518767155496,50,37893.181180813961,8.5184581152737915e-05,37893.181095629378,444836150.72157973,1.1374336427738125e+17,1.0972556196975347e-11,5.273410408284785e-18,6355.1139915767062,5.4356455542443625e-13,1.3253890998526509e-11,2.0269119715976558e-11,50,7.240329194143244e-09,7.2403291949493135e-09,7.2403291994166546e-09,0.015065187669877744,0.01506518767155496,0.0150651876808503
60,8.999491686203739e-09,0.018725534095305325,60,47653.56502152756,8.4675003926231774e-05,47653.564936852556,562781964.12063932,41788122544700056.0,1.823696749170267e-11,8.764686656603674e-18,9494.872725747824,1.7426055186140766e-12,1.7911772713103612e-11,3.0063063150009839e-11,60,8.999491689284101e-09,8.999491686203739e-09,8.999491680519415e-09,0.018725534101714736,0.018725534095305325,0.01872553408347777
70,1.1184487642828897e-08,0.0232719260150414,70,59929.210333136107,8.4168475009011886e-05,59929.210248967633,712014923.95721209,27679428755364928.0,2.1965096408393947e-11,1.0556426037842536e-17,13675.57382763052,3.2143174157021802e-12,1.8378443363675296e-11,3.1604274752794481e-11,70,1.1184487636903225e-08,1.1184487642828897e-08,1.118448764745965e-08,0.023271926002711663,0.0232719260150414,0.02327192602467676
80,1.3898993875884676e-08,0.02892008713251077,80,75367.140296284182,8.3664976165982524e-05,75367.140212619212,900820674.91137147,31684702033876332.0,3.0614621948643617e-11,1.471338746464205e-17,19359.981901209805,3.4905410971711344e-12,2.5990562020263974e-11,4.4929726605857923e-11,80,1.3898993883717768e-08,1.3898993875884676e-08,1.389899386900438e-08,0.028920087148809337,0.02892008713251077,0.028920087118194715
90,1.7271668167879946e-08,0.035937719866583326,90,94782.002005455361,8.3164489271130967e-05,94782.001922290874,1139693189.1982074,99223829811925232.0,3.33457705892215e-11,1.602597585861467e-17,27180.76544150693,1.3971046429153031e-12,2.8068589474810104e-11,4.8400727870046012e-11,90,1.727166815909019e-08,1.7271668167879946e-08,1.7271668175116165e-08,0.03593771984829419,0.035937719866583326,0.03593771988163996
100,2.1462293506254577e-08,0.044657289859039905,100,119198.31554438727,8.2666996306874943e-05,119198.31546172027,1441909357.6583018,49921230375078472.0,3.9827696696193016e-11,1.9141190985048575e-17,37987.882826180648,3.4965363849996756e-12,3.260405704390535e-11,5.5810578380999232e-11,100,2.1462293519665905e-08,2.1462293506254577e-08,2.1462293500524714e-08,0.044657289886945284,0.044657289859039905,0.04465728984711759
