voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,1.6584427560931945e-10,0.000517616340853057,-150,251528.10269889704,1.384327187140912e-08,251528.10269888319,18169700417311.371,66815100205094008.0,3.230922474006803e-17,1.0339757656912846e-23,0.32793790301623255,0.0,3.8434164176690863e-17,6.0606901441939698e-17,-150,1.658442756093298e-10,1.6584427560931945e-10,1.658442756093225e-10,0.0005176163408530893,0.000517616340853057,0.0005176163408530665
-140,1.8954957278494792e-10,0.00059160291131382,-140,287480.40375147405,1.2112031884257553e-08,287480.40375146194,23735109558712.668,1.2729760627835347e+17,9.71445146547012e-17,3.1122670547307666e-23,0.3745112076970657,-1.1102230246251565e-16,1.3198659733449284e-16,1.9006064083670893e-16,-140,1.8954957278497671e-10,1.8954957278494792e-10,1.895495727849456e-10,0.0005916029113139099,0.00059160291131382,0.0005916029113138127
-130,2.1664300638871366e-10,0.0006761641897275707,-130,328571.56782794808,1.0597300820787733e-08,328571.56782793748,31005212873019.516,49018676831789728.0,1.0744443529331349e-16,3.4405543603377495e-23,0.42769923833638612,-1.6653345369377348e-16,1.4291318721764874e-16,2.087089182034596e-16,-130,2.1664300638874685e-10,2.1664300638871366e-10,2.1664300638871244e-10,0.0006761641897276744,0.0006761641897275707,0.0006761641897275669
-120,2.4760890850239404e-10,0.0007728118242896194,-120,375536.12104184204,9.2720020686398882e-09,375536.12104183278,40502161050200.187,2.1626012170763936e+17,3.469446951953614e-17,1.111523948118131e-23,0.48844132613254121,5.5511151231257827e-17,5.0543012159451906e-17,7.1448923166794742e-17,-120,2.476089085023834e-10,2.4760890850239404e-10,2.476089085023945e-10,0.0007728118242895862,0.0007728118242896194,0.0007728118242896209
-110,2.830008217465879e-10,0.0008832734761129461,-110,429213.57941857976,8.1124452173918708e-09,429213.57941857167,52908040414055.43,2.2991337061709482e+17,9.595189226496714e-17,3.0760779029315717e-23,0.55781024136939905,1.1102230246251565e-16,1.359785340970619e-16,1.9569849213363355e-16,-110,2.8300082174655716e-10,2.830008217465879e-10,2.8300082174658746e-10,0.0008832734761128502,0.0008832734761129461,0.0008832734761129446
-100,3.2345139742131943e-10,0.0010095237123012466,-100,490563.4556848362,7.0979025800452807e-09,490563.4556848291,69113861475639.844,2.6027953290570465e+18,5.789639601072594e-17,1.8508166205873994e-23,0.63703113350908702,0.0,7.6856093531235343e-17,1.1037178115902435e-16,-100,3.2345139742130227e-10,3.2345139742131943e-10,3.234513974213208e-10,0.001009523712301193,0.0010095237123012466,0.001009523712301251
-90,3.696837065869157e-10,0.0011538193089479266,-90,560682.41106186714,6.2102386747470137e-09,560682.41106186097,90283552762923.016,2.1526884198960259e+17,1.2620113287731272e-16,4.048015122681379e-23,0.72750316485738076,-1.1102230246251565e-16,1.7622084604852202e-16,2.5261910618912253e-16,-90,3.69683706586955e-10,3.696837065869157e-10,3.6968370658691454e-10,0.0011538193089480494,0.0011538193089479266,0.0011538193089479232
-80,4.225241666483248e-10,0.0013187395962806644,-80,640823.85866012971,5.4335860435375973e-09,640823.85866012424,117937556068020.62,5.0792459569800666e+17,1.1102230246251565e-16,3.556876633978019e-23,0.83082421913702098,-1.1102230246251565e-16,1.6210631798692001e-16,2.3266978621538925e-16,-80,4.225241666483604e-10,4.225241666483248e-10,4.2252416664832555e-10,0.0013187395962807754,0.0013187395962806644,0.0013187395962806665
-70,4.829173147598227e-10,0.0015072325679145527,-70,732420.3688961463,4.7540616132163838e-09,732420.36889614153,154062027059136.84,1.6024924320463493e+18,2.3201926491189795e-17,7.444625512977249e-24,0.94881912086102271,0.0,3.2748649222772869e-17,4.7921736023859296e-17,-70,4.829173147598152e-10,4.829173147598227e-10,4.829173147598227e-10,0.0015072325679145297,0.0015072325679145527,0.001507232567914553
-60,5.519426922963517e-10,0.0017226675789524084,-60,837109.27744020126,4.1595185281252791e-09,837109.27744019707,201251484223461.72,1.3689638682442826e+18,5.854691731421724e-18,1.9645539548134407e-24,1.0835718635715439,0.0,8.3645336846080399e-18,1.3010426069826053e-17,-60,5.519426922963497e-10,5.519426922963517e-10,5.519426922963513e-10,0.0017226675789524025,0.0017226675789524084,0.0017226675789524075
