voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.02138567851424735,-49337.34288474104,26660.429362176917,-7164.452849395806,-2488.7857714991906,-150,3489993248125.5884,158.25166764964342,3489993247967.3369,22053437413.703312,2.7427773523267325e+20,2.075183147098869e-06,2.4971086531877518e-08,9.903124009724706e-08,1.5948676264088135e-06,6.759905135655941e-13,-1.2521327604036352e-07,-191028.67580868962,1.8643521816491535e-06,3.600016166060982e-06,-150,-0.021385678514923342,-0.02138567851424735,-0.02138567851436156,-49337.34288599715,-49337.34288474104,-49337.34288392196,26660.429362170282,26660.429362176917,26660.429362195253,-7164.45284949358,-7164.452849395806,-7164.452849394549,-2488.7857716726585,-2488.7857714991906,-2488.785773094058
-140,-0.009844189564987713,-38256.885618732595,63618.184900574386,-5658.464471956249,-2319.2183186312504,-140,4944962366701.1406,203.11790008373106,4944962366498.0225,24345281064.163643,3.1507508230921661e+18,1.932778104674071e-06,8.917413651943207e-08,8.730421541258693e-08,1.144007455877727e-06,8.967063203080272e-13,7.666064660102914e-07,-168167.34002156006,3.4717615946669781e-06,6.817001207082285e-06,-140,-0.009844189564091006,-0.009844189564987713,-0.00984418956450756,-38256.88561679982,-38256.885618732595,-38256.88561695182,63618.18490048894,63618.184900574386,63618.18490057811,-5658.4644720435535,-5658.464471956249,-5658.464472017093,-2319.218318645336,-2319.2183186312504,-2319.218319775258
-130,0.0027335112606159707,-30098.65014699872,115753.07842776738,-4123.040189125575,-2135.4856571999408,-130,7011352094429.1182,260.70424373513703,7011352094168.4141,26893893225.429482,7.8398529617851003e+18,2.5334185920655727e-05,3.6675482988357544e-06,7.079415809130296e-07,2.8359399948385544e-05,3.800517192620312e-12,1.6901324568414737e-05,-145733.30779106871,3.5963310379174728e-05,6.347970509423817e-05,-130,0.0027335112580963734,0.0027335112606159707,0.0027335112618968906,-30098.65015214868,-30098.65014699872,-30098.650126814493,115753.07842755376,115753.07842776738,115753.0784312213,-4123.040188731087,-4123.040189125575,-4123.0401884176335,-2135.4856574293494,-2135.4856571999408,-2135.4856855593407
-120,0.017373049667446402,-23975.050686945055,186703.56655986793,-2463.628137215972,-1934.3917219620644,-120,9945657930683.8984,334.61700162069383,9945657930349.2812,29722512252.852684,2.3391922454993582e+18,1.1905893188668415e-05,3.987806849181652e-07,9.674695320427418e-07,4.93124866807193e-06,4.069036774190238e-12,-5.7394741431329882e-07,-127282.86480818319,1.0653781054928077e-05,2.1878850125389704e-05,-120,0.01737304966353976,0.017373049667446402,0.017373049667608796,-23975.050694849808,-23975.050686945055,-23975.050682943915,186703.56656010693,186703.56655986793,186703.56655970815,-2463.6281381205226,-2463.628137215972,-2463.6281381834415,-1934.3917219651905,-1934.3917219620644,-1934.391726893313
-110,0.03465533456278902,-19317.77626890593,278273.95883597434,-570.9326580693014,-1712.1315732683365,-110,14112017007509.891,429.48490661079563,14112017007080.406,32858004531.224121,2.1725438027690017e+18,4.3071373511338606e-05,1.3654353097081184e-05,1.4564393495675176e-06,1.939482899615541e-06,1.882154154753124e-11,5.1976296301684447e-05,-103756.3386981264,4.7250735667390717e-05,8.3346348503710033e-05,-110,0.034655334578140434,0.03465533456278902,0.03465533455931889,-19317.77623412595,-19317.77626890593,-19317.776277197325,278273.95882942027,278273.95883597434,278273.9588430746,-570.9326595257407,-570.9326580693014,-570.9326580776251,-1712.1315735197818,-1712.1315732683365,-1712.1315752078194
-100,0.05471742470490402,-15743.82483504422,390060.87174274493,1655.1387580148876,-1463.7888938684446,-100,20027377677858.605,551.24899246923496,20027377677307.355,36330910262.79985,3.1939221675121475e+18,0.00011008773071807809,4.672503564506769e-06,3.247059794375673e-06,5.142339659869322e-06,5.045540374393198e-11,1.7469094018466161e-05,-83093.86586612981,0.00013151463118652175,0.00020501138637385452,-100,0.05471742475167395,0.05471742470490402,0.05471742470121855,-15743.824737844989,-15743.82483504422,-15743.82484793272,390060.87174116063,390060.87174274493,390060.87174583314,1655.1387609084995,1655.1387580148876,1655.1387612619474,-1463.7888943483722,-1463.7888938684446,-1463.7888892060325
-90,0.0775885685475806,-12970.589701714853,521304.4443100076,4300.180801683571,-1184.8532605124035,-90,28425623914878.406,707.53464678497357,28425623914170.871,40175592875.972931,6.506254047369772e+18,2.8000285965390503e-05,4.353583790361881e-06,9.253562893718481e-08,4.080456619703909e-06,1.2711831587353117e-11,-1.273393460268908e-05,-68311.87077998824,3.2715087023590036e-05,6.6769621575701876e-05,-90,0.07758856853486877,0.0775885685475806,0.07758856854427974,-12970.589729715139,-12970.589701714853,-12970.589706070046,521304.44430968806,521304.4443100076,521304.44430565403,4300.180801591036,4300.180801683571,4300.180801595743,-1184.853257980749,-1184.8532605124035,-1184.8532620612057
-80,0.10412328411428086,-10764.313192106503,676506.077716561,7500.678194779437,-877.8691092056752,-80,40348608624643.219,908.12914534093386,40348608623735.086,44430474268.607872,1.0805512755391375e+19,9.055133887159172e-05,1.859839539974928e-05,1.75268723978661e-06,7.742488310213957e-05,2.1723109422389086e-11,2.5215717832932403e-05,-58449.382255593373,8.0693104741499296e-05,0.00017475255919663368,-80,0.10412328409255775,0.10412328411428086,0.10412328411359731,-10764.313235741341,-10764.313192106503,-10764.313145190003,676506.0776979626,676506.077716561,676506.0777114072,7500.67819302675,7500.678194779437,7500.678194111009,-877.8691013778384,-877.8691092056752,-877.8691788027215
-70,0.13785329805676655,-8907.360564052891,876705.5619937293,11647.902828071266,-561.9523114921185,-70,57275387797234.414,1165.5945731634099,57275387796068.82,49138344597.632851,4.1880555615255101e+19,6.533167288580444e-05,5.047791637480259e-05,5.836114723933861e-06,8.623496159998467e-05,1.942698779622276e-11,-0.00010369699983939708,-52958.98615399345,9.4408011899279571e-05,0.00021805914590089515,-70,0.13785329807619354,0.13785329805676655,0.1378532980634808,-8907.36052883882,-8907.360564052891,-8907.360594170494,876705.5620288141,876705.5619937293,876705.5619783362,11647.902833907381,11647.902828071266,11647.90282855498,-561.9523241401307,-561.9523114921185,-561.9522379051691
-60,0.18801088073706504,-7180.2054054244,1177881.881350685,17797.65049257502,-268.95613726036663,-60,81305685911696.922,1496.0545159884009,81305685910200.875,54346740070.485031,3.0049556203985464e+18,0.00010290582940797321,0.00012282701209187508,1.0024388757301494e-05,6.98444511613161e-05,8.90921780793974e-11,-0.00015839647523199364,-48741.197678189419,0.00023843382626975048,0.00055007546052721068,-60,0.18801088075491493,0.18801088073706504,0.18801088066582275,-7180.205413799966,-7180.2054054244,-7180.205508330229,1177881.8813891,1177881.881350685,1177881.881266273,17797.650501188455,17797.65049257502,17797.650491164066,-268.9560925000965,-268.95613726036663,-268.95616234454764
