voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-3.153774098690833e-08,9.121193757028037e-09,-4.387189489594081e-05,-0.06559235124509612,-3.921360208310154e-09,-150,3.5561640182296787e+17,2.217178301510586e-05,3.5561640182296787e+17,1.6039143156898245e+22,1.1865875493825843e+23,0.07117929426474,0.00023910661173454084,0.03588665661741218,0.03599350612428784,1.4359974705525389e-08,-0.1397203151686881,-3906.8891854758799,0.11391226728574561,0.20981336016407331,-150,-3.151359333523516e-08,-3.153774098690833e-08,-4.587356804076055e-08,6.525844671266545e-05,9.121193757028037e-09,-0.07111403581802733,-0.00016140361549332738,-4.387189489594081e-05,7.770299624121346e-05,-0.1014790078625083,-0.06559235124509612,-0.07251694146543741,0.03599350220292763,-3.921360208310154e-09,0.0007191979308800695
-140,-2.630912327416511e-08,1.429294034577232e-08,-4.054142253057248e-05,-0.0547152195592815,-3.270754617351289e-09,-140,2.9139280494730131e+17,2.7916570718225847e-05,2.9139280494730131e+17,1.0437987096927352e+22,4.3195394599349725e+22,0.0010211526550681083,0.0005490064903763692,0.029861710965633392,0.017131506496655007,6.538414029770354e-09,-0.0046839026063025813,-4368.0198692879867,0.022031405285635776,0.037572729420524267,-140,-2.6650321112058833e-08,-2.630912327416511e-08,-3.2847537303935464e-08,1.0954800001600207e-05,1.429294034577232e-08,-0.001010197855066508,-0.00032346160151064396,-4.054142253057248e-05,0.0002255448888657252,-0.03810868784785271,-0.0547152195592815,-0.0679703988134861,-0.017131509767409625,-3.270754617351289e-09,-0.00019016754095914823
-130,-2.194651041618464e-08,2.1925570975280958e-08,-3.746193878930101e-05,-0.0456398456351196,-2.72832820677559e-09,-130,2.3876956226170813e+17,3.5149853312867792e-05,2.3876956226170813e+17,6.7929035190112291e+21,5.1119654668545785e+22,0.004000137447819513,6.613235500287304e-05,0.012316636833671256,0.0009192511917457634,6.4586713303788445e-09,0.0068951714547438314,-4883.6615726145264,0.021654501563064039,0.037185211517204907,-130,-2.2150106688564244e-08,-2.194651041618464e-08,-1.56914353581854e-08,7.355112326690172e-07,2.1925570975280958e-08,0.004000159373390488,2.8670416213572025e-05,-3.746193878930101e-05,2.55083784033161e-05,-0.045188549906015396,-0.0456398456351196,-0.033323208801448345,-0.0009192539200739702,-2.72832820677559e-09,-0.0006768614737139032
-120,-1.8306995907601184e-08,3.353181069763498e-08,-3.4615336253611475e-05,-0.03806889186836422,-2.275750640988756e-09,-120,1.9565156690248566e+17,4.4257305110526931e-05,1.9565156690248566e+17,4.4207745232989449e+21,3.1698257309965406e+23,7.696148353948662e-05,4.1052346851049095e-05,0.003825443230938322,0.001633180406121072,2.619642331875805e-09,0.00031029143428895622,-5460.1321902229274,0.0066759378048917078,0.012446887545621448,-120,-1.773868086463843e-08,-1.8306995907601184e-08,-1.568735357572538e-08,4.3099684494951607e-07,3.353181069763498e-08,-7.65304866945371e-05,6.43701059743762e-06,-3.4615336253611475e-05,-8.106698083820696e-06,-0.03708766121417284,-0.03806889186836422,-0.0342434486374259,0.00017377788390149362,-2.275750640988756e-09,0.0016331781303704311
-110,-1.5270624316845886e-08,5.125619735518523e-08,-3.1983110838344276e-05,-0.031752776169602044,-1.898180102075529e-09,-110,1.6032212702505162e+17,5.5724530006195531e-05,1.6032212702505162e+17,2.877047630679465e+21,5.147528565095308e+22,0.0020232211580014222,5.37048711150493e-05,0.0029069546623269396,0.00048529151117821125,1.307820503766193e-09,-0.0017331896442556172,-6104.621942997991,0.0034465727220667009,0.0072553854165754248,-110,-1.4999571469055785e-08,-1.5270624316845886e-08,-1.3962803813079694e-08,-3.061282317640135e-07,5.125619735518523e-08,-0.002023169901804067,2.1721760276705027e-05,-3.1983110838344276e-05,-2.6905013798872446e-05,-0.031503479927778244,-0.031752776169602044,-0.028845821507275105,0.00027900618806597777,-1.898180102075529e-09,0.00048528961299810916
-100,-1.273737205961497e-08,7.831786792718384e-08,-2.9547638345835745e-05,-0.02648338905936492,-1.5831889791425578e-09,-100,1.3137461986192486e+17,7.0162953588260516e-05,1.3137461986192486e+17,1.8724214580941776e+21,2.0056648399368372e+23,0.000959645164572337,1.4269698962895214e-05,0.009991588070988655,0.0004485323992134727,5.174128439608119e-09,-0.0016093250987978536,-6825.1483977560747,0.01105163183210724,0.022977079110635647,-100,-1.2533447938535614e-08,-1.273737205961497e-08,-1.7707576378143734e-08,3.0920726776240137e-07,7.831786792718384e-08,-0.0009593359573045745,-1.527793938294053e-05,-2.9547638345835745e-05,-2.4239819109816985e-05,-0.0263251643627882,-0.02648338905936492,-0.036316752433776855,0.00025649515396253264,-1.5831889791425578e-09,-0.00019203724525094002
-90,-1.0623700954715308e-08,1.1964004724109323e-07,-2.729163707491497e-05,-0.02208692310849336,-1.3204123274767927e-09,-90,1.0765649014555213e+17,8.8342423986008902e-05,1.0765649014555213e+17,1.2186273059770474e+21,5.524863731552927e+23,0.0006886076457524315,0.00015066469874464028,0.0001951764384856558,0.00021013995633242973,2.31354564868537e-10,-0.00035781103542831261,-7630.6693057861976,0.0060619399809992217,0.013208763991199862,-90,-1.0581102480279323e-08,-1.0623700954715308e-08,-1.081245704514786e-08,3.177715191260422e-07,1.1964004724109323e-07,-0.0006882898742333055,-0.00017748383106663823,-2.729163707491497e-05,-2.681913232199795e-05,-0.021891746670007706,-0.02208692310849336,-0.022040379233658314,-6.4796466858751955e-06,-1.3204123274767927e-09,-0.0002101412767447572
-80,-8.859653524385496e-09,1.8272954505948425e-07,-2.5196957636824464e-05,-0.01841783013563797,-1.1012155013973956e-09,-80,88223363346315024.0,0.00011123225971247551,88223363346315024.0,7.9314547393322562e+20,1.1516682980679089e+23,0.0003352160699618879,0.0001082264059485416,0.011545935157721787,0.0005110149899826674,5.285831411694657e-09,0.00020595118076016661,-8531.1936591094745,0.011532859614374646,0.023241332269609939,-80,-8.938563587771585e-09,-8.859653524385496e-09,-1.4145484936080154e-08,7.014298068208635e-07,1.8272954505948425e-07,0.0003353987995069474,8.297909516841173e-05,-2.5196957636824464e-05,-2.5247310780129872e-05,-0.01857912540435791,-0.01841783013563797,-0.029963765293359756,-7.518682809859456e-05,-1.1012155013973956e-09,0.00043582816188407285
-70,-7.386135000345062e-09,2.7904657717731425e-07,-2.324119822651853e-05,-0.015353168502615783,-9.183058756461297e-10,-70,72301446865760032.0,0.00014005293314911868,72301446865760032.0,5.1624371757197296e+20,6.1765328761137473e+22,0.00026892640649411767,9.303768484323512e-05,0.007323905036019179,0.000189021041022142,3.456051517036067e-09,-0.00068435581306403037,-9537.902167414768,0.0072174874928040708,0.015309110356705949,-70,-7.2009299872613295e-09,-7.386135000345062e-09,-3.9300834833089945e-09,2.368681241704529e-07,2.7904657717731425e-07,-0.00026864735991694033,-0.00011627888306975365,-2.324119822651853e-05,-2.344029082407273e-05,-0.01505177654325962,-0.015353168502615783,-0.008029263466596603,0.00014600837971556757,-9.183058756461297e-10,-4.3012661306574416e-05
-60,-6.151821455321882e-09,4.2607021896997787e-07,-2.1394144543768002e-05,-0.012786172824927597,-7.661234592835387e-10,-60,59256722283617216.0,0.00017634114540488439,59256722283617216.0,3.3603457745248315e+20,1.829997515431152e+23,0.0016575454111890653,0.00021549343278043365,0.0024384330315673636,0.0016445459076915227,1.6969598179258152e-09,-0.0015534219164692331,-10663.281996948768,0.0044358235263023309,0.010278507889113121,-60,-5.3069735274051304e-09,-6.151821455321882e-09,-4.454861637396067e-09,5.085650346958737e-07,4.2607021896997787e-07,-0.0016570368461543694,-0.00023624557070434093,-2.1394144543768002e-05,-2.0752137923907288e-05,-0.01114017516374588,-0.012786172824927597,-0.010347739793360233,0.0002551108302668581,-7.661234592835387e-10,0.0016445451415680633
