voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.04095830553467545,-127825.80070219756,-0.02674278511841071,-0.1241634130497588,-18.04326045090454,-150,474445897102.99683,6.0213403684743403,474445897096.97546,78794067112.869385,3.847539768538025e+17,4.54204564448446e-06,9.422696114098905e-06,2.1274584078856407e-06,2.492312148660858e-06,2.783002994721784e-12,27580.526065825179,1.5174061073919421e-06,1.4801090603710174e-05,3.8847216420817129e-05,-150,-0.040958305534389935,-0.04095830553467545,-0.04095830553717294,-127825.80069765552,-127825.80070219756,-127825.80069983435,-0.026744893725287877,-0.02674278511841071,-0.02675220781452481,-0.12416451902141223,-0.1241634130497588,-0.12416239156300435,-18.04326242953539,-18.04326045090454,-18.04326294321669
-140,-0.03647912486814065,-113845.16671688236,-0.020337904795565402,-0.12186830668382163,-19.39708167366109,-140,474071758606.70618,7.4254247401094116,474071758599.28076,63844396138.842407,2.9093059488372902e+17,4.825502401217818e-06,7.2422212107417505e-06,4.603170092432052e-06,8.962763985209676e-06,2.6913332673572654e-12,30312.249884534616,2.3043952645601671e-06,1.1729519475925435e-05,3.2830987779467869e-05,-140,-0.036479124870831985,-0.03647912486814065,-0.03647912487007818,-113845.16672170786,-113845.16671688236,-113845.16671819531,-0.020345147016776144,-0.020337904795565402,-0.02033952388455873,-0.12186584704700976,-0.12186830668382163,-0.12187045021710219,-19.397076797671616,-19.39708167366109,-19.3970857604356
-130,-0.03217991454540881,-100425.97128886858,-0.01547606036289024,-0.11935167102668914,-21.281309537356492,-130,473699147354.49469,9.1569200870468723,473699147345.33777,51731274582.659782,1.0545112954676638e+17,1.3017590390518308e-05,1.502597964546902e-05,6.42856560939542e-06,6.315531436484889e-06,7.295899995263255e-12,33338.161888803072,6.6020464740756962e-06,2.2990063651841954e-05,7.0174611231471032e-05,-130,-0.032179914545105825,-0.03217991454540881,-0.032179914552401725,-100425.97128012431,-100425.97128886858,-100425.9712931419,-0.015481705811914548,-0.01547606036289024,-0.01549108634253571,-0.11934966180466522,-0.11935167102668914,-0.11935609037027461,-21.28131585288793,-21.281309537356492,-21.281310170509528
-120,-0.028129193517312398,-87781.98542752946,-0.011819616915437673,-0.11681114932100814,-23.863209616594304,-120,473328348488.20477,11.29217363521848,473328348476.9126,41916495776.50573,5.3403482048997421e+17,2.1801970433443785e-06,1.7177437201976176e-05,1.9309191192640185e-06,2.5814247237576637e-06,6.1816593510677365e-12,36688.183739322114,1.2533967813448144e-06,2.2869270428751143e-05,4.6916053051113818e-05,-120,-0.028129193517002844,-0.028129193517312398,-0.028129193523184503,-87781.98542639657,-87781.98542752946,-87781.98542857677,-0.011818988799915164,-0.011819616915437673,-0.01183616623711714,-0.11681015760766611,-0.11681114932100814,-0.11681208852678537,-23.863212198019028,-23.863209616594304,-23.863210138968924
-110,-0.024378853502010505,-76075.06747127637,-0.009081954084435882,-0.11443571815410992,-27.344829921486962,-110,472959713697.15796,13.925335614569789,472959713683.2326,33963972344.214817,1.0597797193964183e+18,8.975941454991698e-06,1.9534399812084352e-05,1.0916622531637055e-06,2.1577507141046226e-06,5.6075283305645485e-12,40394.422218694854,1.5674087611561625e-06,2.2442139905754082e-05,5.1962319188722729e-05,-110,-0.02437885350466533,-0.024378853502010505,-0.024378853507618033,-76075.06747920299,-76075.06747127637,-76075.06747022705,-0.009083770609757957,-0.009081954084435882,-0.009101488484247966,-0.11443496153685695,-0.11443571815410992,-0.11443462649185676,-27.344827763736248,-27.344829921486962,-27.34482904629371
-100,-0.020962627797506714,-65410.38089821192,-0.007069172349864286,-0.11239877932144433,-31.969328791185035,-100,472593676735.9624,17.172510646986169,472593676718.78992,27520360094.748528,6.2915762434658778e+17,7.967908459249884e-06,1.9752026153921527e-05,1.339954337417626e-06,1.4109370454207237e-05,6.505882638174754e-12,44490.763029839378,5.5936842663150459e-07,5.5976637703468028e-05,0.00013792588480313251,-100,-0.020962627794510413,-0.020962627797506714,-0.020962627791000832,-65410.38089058057,-65410.38089821192,-65410.38089854848,-0.00706073317992395,-0.007069172349864286,-0.007049420323710365,-0.11240011927578175,-0.11239877932144433,-0.1123990110354498,-31.969340888783336,-31.969328791185035,-31.96932677941288
-90,-0.01789663430097641,-55838.085823960486,-0.005582609149754371,-0.11086262613957981,-38.02780348806482,-90,472230772560.83624,21.176877174314605,472230772539.65936,22299358336.62973,1.1594474762107715e+18,2.603665052447468e-06,2.354107883517642e-06,1.7156863771905506e-06,1.897665725891784e-06,6.908536243077634e-13,49012.129088393995,5.7594605213937847e-07,5.9765594335723387e-06,1.6996869877222447e-05,-90,-0.017896634301069293,-0.01789663430097641,-0.01789663430037844,-55838.08582135682,-55838.085823960486,-55838.0858233614,-0.005584125572559939,-0.005582609149754371,-0.005581771464676422,-0.11086412918041,-0.11086262613957981,-0.11086241349403281,-38.02780473930761,-38.02780348806482,-38.027802841641886
-80,-0.01518149901304958,-47359.96393783011,-0.004528362365081441,-0.1099508633561457,-45.864559008765355,-80,471871660928.22784,23.705566337082274,471871660904.52228,19905521522.600616,6.9360686106811123e+17,1.7013058823067695e-05,3.923036382754829e-05,9.045204766966464e-06,1.1113547486729658e-05,1.3625900754932196e-11,53993.157104654754,9.5666718201479518e-07,7.9246047502722926e-05,0.00016256026666303363,-80,-0.015181499009035477,-0.01518149901304958,-0.015181498999423679,-47359.96392081705,-47359.96393783011,-47359.963937038956,-0.0045252738947341165,-0.004528362365081441,-0.004489132001253893,-0.10995969803099515,-0.1099508633561457,-0.10995065282622818,-45.86456532031298,-45.864559008765355,-45.86455420676549
-70,-0.012805416563703802,-39938.97046314775,-0.003795823106467238,-0.10978231700400683,-55.877802761275234,-70,471517155496.27289,23.686609467771365,471517155472.5863,19906485820.093067,1.6037239983615485e+17,3.575623850338161e-06,6.862570194199336e-05,9.786484147067398e-06,5.5961132829907e-06,1.9034378240245786e-11,59465.835928881468,4.1574538486577235e-06,7.9535553648594205e-05,0.00013291833822023233,-70,-0.012805416562141089,-0.012805416563703802,-0.012805416581175467,-39938.97046109836,-39938.97046314775,-39938.97045957213,-0.0037884734335880133,-0.003795823106467238,-0.0038570991355300066,-0.10978851425271818,-0.10978231700400683,-0.10977872776857112,-55.877805607393384,-55.877802761275234,-55.8778000112801
-60,-0.010747529622589142,-33509.78720074156,-0.003306103403652422,-0.11038950382267795,-68.50848812424374,-60,471168259712.26642,23.667667757891323,471168259688.59875,19907675928.701023,2.0287511982555043e+17,9.700888767838478e-06,2.055240598375363e-05,9.177954282790779e-06,6.297804759469727e-06,6.825828097190012e-12,65455.249215489959,1.2266420328234116e-06,1.5414649505264664e-05,4.2986608094508441e-05,-60,-0.010747529619393285,-0.010747529622589142,-0.010747529626219113,-33509.78719104067,-33509.78720074156,-33509.78719953023,-0.0033002136157320727,-0.003306103403652422,-0.0033207660217158264,-0.11039710944483261,-0.11038950382267795,-0.11038793149054982,-68.50849175080657,-68.50848812424374,-68.50848545300181
