"{'distance': [0.366, 0.628, 0.878, 0.91, 0.911], 'solute_4': [11.45, -13.05, 7.02, -13.49, 12.79], 'solute_3': [15.57, -3.19, 12.14, -0.84, 11.12], 'solute_2': [12.26, -10.2, 6.84, -10.53, 7.58], 'solute_1': [6.16, -6.31, 1.29, -4.08, 14.27]}","{'solute_4i': '134.0 uM', 'solute_3i': '106.0 uM', 'solute_1e': '73.0 mM', 'solute_2i': '44.0 uM', 'solute_3e': '90.0 uM', 'solute_1i': '104.0 uM', 'solute_2e': '18.0 uM', 'solute_4e': '111.0 mM'}"
voltage,current,solute_4,solute_3,solute_2,solute_1
-150,-0.040958305535457234427751172323252349885750025047467763022440599120732595019884602,-127825.8006997952337333483806696984697866717613404002382979626437515602526091184,-0.026744672359142747696618896990944485475577109387469345401998941343078224220082706,-0.12416432384732123297156304450448438912161944954087839934338807794657037191099206,-18.04326545030836073590592934465248240337152113572650932398452209476022843166599
-140,-0.036479124871187814655746434700857821205502296074057420769762486516666913339951169,-113845.16671921218613655880981547236320033081050240253955305223208538338609078673,-0.020345490695037591857598728405295304302299672521481064066835972680572634655885562,-0.12186615175387764107467632811718844313283441311298059230844555394409366982785115,-19.39708301811735316805188533124525153116772547637364861721576787563303430355321
-130,-0.032179914551062357129664992281388280219417373784368815162870539923932124526672785,-100425.97129316502016768058697332099036929178256841931427511350173810875260134599,-0.015482728778453418183362546223038906569960792913737207978586584017288916335400357,-0.11935055521284115996703720546043696061858933188327828486841505373663327257121358,-21.281324013986146438080271489243112626711459246663234500220149213363809408883531
-120,-0.028129193517879369107539131112750915928272457640450310541431407347935019465012723,-87781.985428375137850371389332633087190289904617279629077327682313207412510457715,-0.011819193353090726796537001126885346423245600186191738244881608558282227606374572,-0.1168103343471676910432261982796745122212894340896835716792992552158241962961086,-23.863213126489484238990594671932474628342203892415856495288205283532311992316055
-110,-0.024378853500630591188234687631865683027022521357271848133507323443440819974174559,-76075.067470901903809855872301638368787138792663119575548722546689987402519523449,-0.0090835044849911495212471877963489123817957019584466879977588894236996572531707055,-0.11443473655044133388136987251853678850935119300788637801262440898986240793273142,-27.344819937516028585990470485686196542521656573507506231600996863780289264306169
-100,-0.020962627796051542181799463987379350887871623159295266541761312665819573680964027,-65410.380898061187492710839124569560758085020518035818643954719344253044264189534,-0.0070608394828731924117368261340087642197677818481583365106361738684775048071742338,-0.11240019941174955069099665899910288386389204000986155150403653822460226007841515,-31.969335254823306624296197882206819180048255335523168356209406540597083875380573
-90,-0.017896634301656227055293426286152564951347602610380563966055410744765445396830303,-55838.085823496643925222759229328088882179169468250775941783808147407102711461756,-0.0055840137358942366134357929040706469056774761398795631741062099667848012857153697,-0.11086403476671314190333622559597689744458826468320967159980501019369908604857391,-38.027804441527079747287503253224312989219287403317840857166246455332742760373462
-80,-0.015181499014201414094110598737416687821214228945983278452259114784777727228074806,-47359.963936259458601791493060725134477976306469751101081654058063414226798201255,-0.0045250817680030920571239030716505006413202874909872104359814594256068934141773633,-0.10995950838560734222902436944218441224109243885009208820451791095528414512331032,-45.864567256195273851617658448308561219531115852937869117450981824891576371004658
-70,-0.012805416560209412075154386966134771643870229323181418359991738961527606351498818,-39938.970461645655906771810552766215923024312668384492468220834685445662631656689,-0.0037876470747584995090007222824820247841675386289751422930182054087142805245725868,-0.10978779834264565618479384904705438224579878483651154467663019960679204950942915,-55.877794823516387910680694537589233500130878436719200043962028230448258339869191
-60,-0.010747529621680863617226172522603097738800705707208055080400912150962137285112609,-33509.787199691222723466553124643300946452970821311679324509755155761964514537481,-0.0032999815603177282162224035144764876403473898320058168572686694812954226193849827,-0.11039685540132328504549821063960547460773615027381995449064037250495859429639099,-68.508489447373171092561787763492901923903941513825672445653530700138070060097893
-50,-0.0089811459076774126827045224562076465298118192947041722747079572775591604896984233,-27988.879892350268663237787475880142356007139322693988639595442669253459364130143,-0.0030088322886723285878887063831278442051267779173567618939075710581087338559339939,-0.11172582848761883756516477079312701324768115718789205633227909985816982152504462,-84.206789393246253130590813733312547144896799767248561571478116481200421060577406
-40,-0.0074764879491235363684413355789005278566081922590222341770340084733124108919705936,-23283.117273840285037164485503370998342283594271888395254364394168925894146655941,-0.0028731864897472903302460333747332871693400173305627256477903944422175472096408868,-0.11346870762907836730392507669030313267945977033540687311941043721009356574045952,-103.3587785842442384741029603504948386299713360631782841390514880103694931055719
-30,-0.0062028338573733221022900884185104843478527730442169088431076473691661037013840215,-19296.519551545653331502309741321717335773373510868055271977122434054229005735303,-0.0028552987039507213254916085009151186226987600140537886428420415704431361624848945,-0.11475474549962213914769189969878491732363171673248633524257425282634566950087417,-126.15289956405307793646480355948989647097411819039315243624209121896318559558838
-20,-0.0051300295402763857677445061420662036850439042371562726989877238337906405845004937,-15935.083461635493703159285519376704869190376634931708272920457134503825370047621,-0.0028996558339332168335240641131394500075081800024957472968867822236118983836390095,-0.11341708820026104093849621054154403464770624013973900902821179608847740965360666,-152.37016667362653245073214741857982533140888793453132957986454599259024104889254
-10,-0.0042294310677046016680968687883381732514048501604342444678206790205129826992952071,-13109.860774803301464440159592793987303143989121511565025392751656040012485130559,-0.0028692013665599079138617911422792389621520106388497497642092197754118526121323555,-0.10433998133221344469024780645467383705378785969532966623408740280402942620253026,-181.111366420080064008220640013367067456721954588416444469210839040558913881921
0,-0.0034743797179170878464184730910895056567691963529014295940659517337012282771397032,-10738.570208958941457118692291179485630412877775783900269547708835854917824884327,-0.0023448147195841340167297372186625796690573328728397511300391570363382299805419585,-0.075763493283583678389929322174434117837090135762659963893432855401731242703771057,-210.54266152548685573233325872089007224964834110250320367202238802526832285838579
10,-0.0028403331824102771399336767987038443796585992036206825891271135420436228199278943,-8746.0412034665898972652359383766679957504048529490841958513709795126683646293657,-0.000026186186544310769695663433986824647417129994385859261452999493942791967323713064,-0.0011483587197462913646599761511060575894520086390157831756126776769017290135535914,-237.83638241236459578722788053208737227144025489795783676173108434983382172457709
20,-0.0023047778504982688597793996734271816668873979210386925759126840168284851434559435,-7063.7745563063335024690550564611666010986311008714733191224166025493746967741627,0.0079125121115428715272142340518538696223561857644658004552281880651408777802135696,0.17831865280994353595387052587938131384515087068075040918628415622551240599036921,-259.52299921835464020300104189263051011661127095928113244881405446636833317850617
30,-0.0018470301526245372493817868994636028577270951476848908817446265130049790077443544,-5628.9316857121218076738759727628201448088879853680910065072434374142872942215791,0.031888705639420018793503136826166469208910783341612124151134367508161183186738509,0.59019875139473036734038728576096279728250153857414289476023910569396295372885064,-272.317150459636838510843804552684076231886549267092187900053818369102241257445
40,-0.0014480333837367656101550526629194094565001305566874916036068292812360640623673373,-4383.2409958529222245317538831403465488187450641327703321017360983166834672159388,0.097838535796106830019110362839330781782233016557396361926057071294818985450871653,1.5041775402107947515361670211938729187057011492343476111656864857721204536581914,-274.12787374719253773478324199247081054802438850782493381054418716471447321218627
50,-0.0010903591906951963917812756890429679956015490647729361816216398025896830373812494,-3272.7631740753890433956379662738599120365282230571331546161132024134445129708628,0.26439272132583748257208580270058404932391939686981212907246175594610513113884479,3.474243297063087095140273350288419734107852494874198813618637386412508976172698,-264.71382600214795421529418650413775878543061683124898039051333393113109732518837
60,-0.00075886478101365878370638149575646575620713224771880521841644111222445162380240041,-2250.1225616471672877067913758641258973239152974247134980665790468934941492268005,0.65150732340148089548571149923010272325711145043877919324025472418556436293356503,7.6044017142077209108632189673748272561682988847398666775438803703292687698312847,-245.64594483733042725596056136494317439957189594466354277370186957893448072951702
70,-0.00044253322100337809137227297401081975255552918056073199337388985962497788594464441,-1280.822469024161178237594466850010396484311554897817077933156134468732917384123,1.4819510827547529142981575789237166737196504400715278892067387813007545993822669,16.032649519323008787747360410729519017580248713018648511530538290173570836857246,-219.73127033674807160909098554005079512302639107726130931950364455768239927509024
80,-0.00013715681004788361921373272560571023660108094896476492723432211584897849410318046,-352.48594829953507652852685333992747837383370611205054606193832773657294088738565,3.1371643081526177372433325495985586125488672586868154654749842403946326828560169,32.813376689137591696964130743841466764863700856667542359000416150431714531036523,-190.27567167693213819387878868559916222539593255573990831291085185760199363879036
90,0.00015354847343399644660687773861082894053801851383669002088810609231017660893279119,520.39682658827878040481611577336051586114842479756246757546771910114636869807608,6.2397298174570447974475888204279044257900545041724707689958798970190362120237348,65.56880204414567275393187143155120924208646052632196758472806370378095094677311,-160.3620557170626766721914421551602260720084915556332760539876761045128996118121
100,0.00042161351740292056380516634393038513757861537394956842051164420806432557201984068,1305.8977381308071894881333460405786438308745033482051244287544834550134768538929,11.793304041874648602325058142563336544518604396119670317943843668928083244474186,128.57965106193446035887996366273590809601804525454609476456250807404577947137655,-132.16699506447301098929151845190074909763216418036291681492166928884918142283053
"{'distance': [0.366, 0.628, 0.878, 0.91, 0.911], 'solute_4': [11.45, -13.05, 7.02, -13.49, 12.79], 'solute_3': [15.57, -3.19, 12.14, -0.84, 11.12], 'solute_2': [12.26, -10.2, 6.84, -10.53, 7.58], 'solute_1': [6.16, -6.31, 1.29, -4.08, 14.27]}","{'solute_4i': '134.0 uM', 'solute_3i': '106.0 uM', 'solute_1e': '73.0 mM', 'solute_2i': '44.0 uM', 'solute_3e': '90.0 uM', 'solute_1i': '104.0 uM', 'solute_2e': '18.0 uM', 'solute_4e': '111.0 mM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,474445897102.99676536352949449921633501956901320124650657802011764284155418965189,6.0213403684743404445247322597538471861841406214187657661207026544504301046639981,474445897096.97542499505515405469160275981516601506236595660135187672085153520146,78794067112.869370440362299465879017697466750337480121511163439226445037116816788,948891794205.99353072705898899843267003913802640249301315604023528568310837930378,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-76,3.2982254596453869768926796598215561029902586993619472918001101414334433302826171e-78,1.0949917448684963710050255152702886992833144138831609579577020510104201771423015e-77,1.8092773122922861490184407152566837101488020763494009501624658770003199827625285e-75,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,16161855.231536009218543030058628422037986408596800774598310897042326573746280189,-6.6602119238014732931202830078605496490869083208805535869118344545126297492849751e-76,2.4534313732399732167107378956389529309162649790623905570074630625912413172963199e-75,3.9956047804292381967183279013382627941824592307741904110366409545917360898447779e-75
-140,474071758606.70610477612709188902702132114761355534391378283874267953193359002594,7.4254247401094105099424947636212025048799720379632662185638840653753210487303587,474071758599.28068003601768137908452655752641105046394174487547646096804952465061,63844396138.842403355583090970725087774208384413972211748941917357521497011516106,948143517213.41220955225418377805404264229522711068782756567748535906386718005187,2.487216543867200052111269336486515076481408104957649038886826599408554439310779e-75,3.9491073495341539998409758396057491202881515338352429282591300292055108513972719e-78,4.3939881027384820799084856645693439224135119041711939468724116288650745404761958e-77,1.1459116151540941212309515627953280180924542983561390862753326541979950248821145e-75,5.9299863430671693136960729038393856918368532775822854969187417016233311636704898e-82,18366919.860696044831256178589723412505960559828607898098347703113932945491114303,3.4457770836751463976736372498080571169035918919883911081945980711541927275840586e-75,2.5384158476116522187828089845202144458679927288938040088012632239473438120588381e-75,3.8479538820732968859311010818982766914096981662998622216844035680498997648729011e-75
-130,473699147354.49466082391575579496561018732203233175176960398345359169536918817914,9.1569200870468727952385268963334029393831771235311390028060599006475461150943935,473699147345.3377407368688829997270832909886293923685924804523145888893092875316,51731274582.659778909455796046178214682335028282604128052442685302155377251416742,947398294708.98932164783151158993122037464406466350353920796690718339073837635829,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-76,6.1219531787396826225344452194542306942053718556293520390884389677086597786188672e-78,6.3689634654232883007579475273342692833178960695441101513039797539888342919464706e-77,5.9468116909845652287621332280252126421731583759485456349686658114114037619588775e-75,7.2477610859709847167396446602481380678005984503783489406784620797618492000417097e-82,20532928.350547392098935850753285236347357838932109693744176334434767593807153636,-9.283284574211678269866600275397715476311482806142019071176319017030033974358642e-76,2.8005269865846711103214307862899981320550464957720078581010060439752952533146996e-75,4.6598389919008795557807364050342078246982125233735238238618935647850122012406323e-75
-120,473328348488.20476368032385964810767364684501447679427080080979461947194641330923,11.292173635218478555843629526772151964563654320745990623083467882581455580985139,473328348476.91259004510538109226404412007286251223061648006380399638847853072778,41916495776.505734559318728569700541688534416830864444110116783300520303386627332,946656696976.40952736064771929621534729369002895358854160161958923894389282661846,5.803505269023466788259628451801868511789952244901181090735928731953293691725151e-75,6.5680199292126241364646942589985933734690995966208195148011043157085481339305252e-78,1.5836489750320891987616427939817822553381903988593972041726815616317454353894773e-77,3.1370882276380570101715923141622451442078871323814792131098602855387409724987516e-75,2.3719945372268677254784291615357542767347413110329141987674966806493324654681959e-81,22452775.332822505259413599678868058240785974886353453914581336246557761148466435,-7.3749142683730519395630842462486219687214283294079678215884242551905622238557209e-75,7.4762521127705997453354028247901546983232826451672230041371638938508717012266664e-75,1.2773372698043889842965864009347324887441947057957483050410591168847069342670306e-74
-110,472959713697.1578776451208777898047491929262167655423599607072034732213868731401,13.925335614569788851361290046239548985964705347643722017456216631888175869218504,472959713683.23254203055108893844345914668666777957765461306348145576517024125192,33963972344.214811744747949495981417102632256496964670848615552940312902080697572,945919427394.3157552902417555796094983858524335310847199214144069464427737462802,4.5598969970898667622039937835586109735492481924223565712925154322490164720697615e-75,3.7130444765272217680782580040920762415389461329434881131026231199667220766568225e-78,1.3402928777105558006507803105822651365642136503088025758866864799601490325767314e-76,1.2819312698968316240807866046344343113375313040960105180894559838531503457819228e-76,1.4824965857667923284240182259598464229592133193955713742296854254058327909176224e-81,23901928.375363552409251419572429228399120937943643285093739390210419574522940145,-5.9291691600637491209564720761595235836583843475503571705695293358984011060146195e-75,5.0403673686703008449267299692114633806493561776522351868350474041222772857731599e-75,7.663564012034369742503765149147481425816130929898615845765640257751443170339023e-75
-100,472593676735.96232866789765751897108648002516588712681680842744686689729768397232,17.172510646986169882265674363649625387675402454205194266846090730211055653780528,472593676718.78981802091148763670541211637554049945141435422225260005120695376127,27520360094.748522911665489946898401577520551447380754667809227649523231283189894,945187353471.92465733579531503794217296005033177425363361685489373379459536794465,2.9708419829524889511329050408033374524639041253660807964481539937379955802878749e-75,4.9759174292048069618925269521994489716391017724779355636367041478510441053377265e-79,2.2254579858159634526599839822231010125275728478179919438214157746003292598237162e-76,1.2867891147090722491825664275572595360962840543010059263685318170551201786712016e-75,1.1530529000408384776631252868576583289682770261965555132897553308712032818248175e-81,24711799.855941744598523297976598619889701151299990908011243654058167848278106112,3.7092168680089833458585776455684113793877218387145846672238786361563809371683787e-75,3.3324935758529408157978412363423574955639771105668261683034927105761680142560174e-75,5.0658024317998998118817523186481458160689091086953278710516056554811098570839396e-75
-90,472230772560.83620333290081292568370393999657007467522818463654561023116615457014,21.176877174314602336788741732443680385498681699619713993285395963778697347179634,472230772539.65932615858621058889496220755288968917654648501683161694577019079144,22299358336.629731688847901254890810821037644366100381376043910934210055148968541,944461545121.67240666580162585136740787999314014935045636927309122046233230914027,8.9816152972982224104018059373124155539606403790137326404246516089753354752889241e-76,9.8464128789773086915415681638861977532011039311321860517726306654510067677657555e-79,6.9067868712446224812021204682773733905199793869173675246056344319185076581306566e-77,4.131327132543304947669196072367141144832616674337206107560714147541900103837826e-75,4.2827679144374000598916082083284452218821718115872061922190912289501836182064648e-82,24814203.79492685281091601946759698772759000829505995410321594344514613309917608,-9.9536477046512424163373284080195425088124121696432720118021954960297886432066135e-76,1.1220855901281060039199891462499519213400706516147911753162348934495327436861941e-75,2.1585912435992537603505193500761775095625263785173389345435606027020516283372632e-75
-80,471871660928.22776729614493777343499878465753476445309649905357276912813672125669,23.705566337082276016404753107526111701426241371949877555374110607969077354533102,471871660904.52220095906266175703024567713142306302685512710369521375402611328762,19905521522.600610639897840795366124145105867485833191908348915608626670485461213,943743321856.45553459228987554686999756931506952890619299810714553825627344251339,4.2835396033268445341916305239489981872735361807603955669717569212036215343685638e-75,7.7674914445722495117000293609757500048806995465291163628972957968996807135865189e-78,1.1056841691324179291853210565017893160618842422152282167403684221586361124894176e-76,1.6659708903311877085159359390333395797655959453020364059297287975422099125288019e-75,1.6142740600571738687283754016007216605555878366751777186056574632196845945547444e-81,24227182.199249916456361405532689694252539431984002608123186595155008487547855689,5.1851288463569867483697453663097754138029336148711726514901646317662453613562878e-75,4.5051921764939860751048074413217625820810222882964459762640003817814555051487796e-75,5.9939827156254072320590531726843469145698450532801152618539076270981264980032184e-75
-70,471517155496.27283989830715025809155049136006160762726301685212981898132873998587,23.686609467771367548940453129437687003564127044262735331443866919798302408051506,471517155472.58623043053578270915109736192237460406313597258939448753746182018757,19906485820.093063753439055155473768716078732513023358813870714072649576988401821,943034310992.54567979661430051618310098272012321525452603370425963796265747997174,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-75,1.1025030609030481188023738742818185878263077613680985195871324571658097299496175e-77,4.2126622981149170804496901908874995954809005683944556170110741048332144586715159e-77,2.1417698016634222670958152619744990936367680903801977834858784606018107671842819e-75,1.2354138214723269403533485216332053524660110994963094785247378545048606590980187e-81,23009480.442277436848005062823788806254532130637550279302292897966574771930434085,-3.2377586263779755595150727250252083896846263599448920553913573879144078181087627e-75,2.8963041804378772699010633075061064666435803739724396194505117008207618075055604e-75,4.0718858043591104176220800138547163962410688390038087100786730699723491113455805e-75
-60,471168259712.26644965022687320390413567363435975201995331116321487696194188891448,23.667667757891326978680213532692481116826755852671713113734856977738606330653874,471168259688.59878189233554622522392214094187863519319745849150176322708491117587,19907675928.701021650569935264763919320847091807128957901306357649291950533668248,942336519424.53289930045374640780827134726871950403990662232642975392388377782895,1.9068660169648533732853064913063282253024128804675309298132337262132250701382639e-74,6.1861617530876710280477432532852471537242053391738402303856313431334590699410549e-78,2.1835000380019059702270766574990463368768872015161652837721062777603988455456566e-77,5.1126117846159112182287203027778365461006722157462785799340324543398063474721568e-75,5.28757115590155930471233167259011890855452750584420456808587801728080362093952e-81,21232006.541940727709592358667188981322622796761635314800179455881012299461540914,-2.1813689306286588841700630259990012331458030453793676574770089270903101433358026e-74,1.9142087575130053715880530023891751238101870440560437667298559221232343178086111e-74,2.2246853011822411382919816139172219818284666619932213723883331389759513386408807e-74
