voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.00022293969993777773,-4.172143738918024e-06,-1391.633578460676,-150,138085036940.29337,3.0059783008388625,138085036937.28738,45936804301.534279,3.4487164350204379e+22,5.418590550484038e-14,4.160938260611147e-11,6.667843360785852e-18,5.0419668440326859e-11,-3.0092121805596395,8.0542358375187262e-11,1.1392994143585855e-10,-150,-0.00022293969993777106,-0.00022293969993777773,-4.1721437931039294e-06,-4.172143738918024e-06,-1391.6335784606345,-1391.633578460676
-140,-0.00020334458243412374,-3.8010363651597566e-06,-1269.3169901697736,-140,114419292457.49699,3.0479617413855116,114419292454.44904,37539609144.006325,8.012489612275836e+21,7.721702864924929e-14,4.7975845518521965e-11,7.670730370334944e-18,7.191269801865019e-11,-3.0512380589876344,4.0171839249526609e-11,5.6871077291908989e-11,-140,-0.00020334458243411607,-0.00020334458243412374,-3.801036442376785e-06,-3.8010363651597566e-06,-1269.3169901697256,-1269.3169901697736
-130,-0.0001854717366854147,-3.4626721923515765e-06,-1157.7511618645108,-130,94809508521.441452,3.0905719095389359,94809508518.350876,30677011018.192268,3.6873126303593613e+21,1.6226004541993345e-15,6.957634468562901e-11,1.1167282376600696e-17,1.510347402700063e-12,-3.0938915408005196,3.9867329563393791e-11,5.6351939173998611e-11,-130,-0.00018547173668542586,-0.0001854717366854147,-3.462672193974177e-06,-3.4626721923515765e-06,-1157.7511618645804,-1157.7511618645108
-120,-0.0001691697890793404,-3.1539117920875684e-06,-1055.9911896010221,-120,78560553146.370972,3.1338145801845982,78560553143.237152,25068666679.616806,1.9663875554728789e+22,4.2705749062798204e-14,3.501554601825774e-11,5.6107462426124854e-18,-3.9827696696193016e-11,-3.1371783889357894,3.8626515062905287e-11,5.4542853306777106e-11,-120,-0.0001691697890793348,-0.0001691697890793404,-3.1539117493818193e-06,-3.1539117920875684e-06,-1055.9911896009871,-1055.9911896010221
-110,-0.0001543006698406374,-2.8718524059143124e-06,-963.1752146102787,-110,65096429745.420273,3.1776958786717833,65096429742.242577,20485418438.667374,1.6282331060427479e+22,1.7966511558934004e-14,4.149569576838985e-11,6.640738306473715e-18,1.6766144028679264e-11,-3.1811047188025712,4.4607873962784027e-12,4.4787181775751694e-12,-110,-0.00015430066984063075,-0.0001543006698406374,-2.871852423880824e-06,-2.8718524059143124e-06,-963.1752146102372,-963.1752146102787
-100,-0.00014073844387115208,-2.6137831397778424e-06,-878.5171251711861,-100,53939859075.397133,3.22222226210677,53939859072.174911,16739956057.571861,4.3446693106929096e+23,7.926973930505368e-15,1.5688783605583012e-11,2.4936649967166602e-18,-7.3998585037315934e-12,-3.2256769794284748,7.6668931463801826e-11,1.0811541939492741e-10,-100,-0.00014073844387115457,-0.00014073844387115208,-2.6137831318508685e-06,-2.6137831397778424e-06,-878.5171251712018,-878.5171251711861
-90,-0.00012836824431848622,-2.3771372027972466e-06,-801.2998997357606,-90,44695360535.935539,3.2674005024607791,44695360532.668137,13679180284.839308,5.749358431142169e+21,8.105791479516697e-14,3.979039320256561e-11,6.396792817664476e-18,-7.5720762993114477e-11,-3.2709019364401755,8.1332707723165104e-11,1.1509427308778464e-10,-90,-0.00012836824431847982,-0.00012836824431848622,-2.377137121739332e-06,-2.3771372027972466e-06,-801.2998997357208,-801.2998997357606
-80,-0.0001170852998497014,-2.1594386508037316e-06,-730.8695349797712,-80,37035233085.146996,3.3132376713356089,37035233081.833755,11177958468.103985,4.1422850734668969e+21,1.3390054801840643e-14,2.2168933355715126e-11,3.537209587733958e-18,1.2513989844364914e-11,-3.3167866567226256,3.1617955242022267e-11,4.1472865506403389e-11,-80,-0.00011708529984969787,-0.0001170852998497014,-2.1594386641937864e-06,-2.1594386508037316e-06,-730.869534979749,-730.8695349797712
-70,-0.00010679404739867859,-1.9582403630646423e-06,-666.6295073968071,-70,30687938820.147217,3.3597411262436858,30687938816.787476,9134018862.4763069,1.957083613086225e+21,1.4738076820693287e-14,2.944489096989855e-11,4.716279450311944e-18,-1.3778755914017893e-11,-3.3633384946153462,6.5839903132361761e-12,6.5987120281829625e-12,-70,-0.00010679404739867387,-0.00010679404739867859,-1.9582403483265655e-06,-1.9582403630646423e-06,-666.6295073967776,-666.6295073968071
-60,-9.74073228783986e-05,-1.7710489591813933e-06,-608.0357215647725,-60,25428477441.035217,3.4069184982718914,25428477437.6283,7463776269.944066,1.036160407655147e+21,4.105326994490095e-14,9.322320693172514e-12,1.4907779871675686e-18,3.8394620816006864e-11,-3.4105650795155587,3.0052715218831134e-11,3.6636950417889835e-11,-60,-9.74073228784001e-05,-9.74073228783986e-05,-1.7710490002346632e-06,-1.7710489591813933e-06,-608.0357215647819,-608.0357215647725
