voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.27667130453657348536540288500158688178673350808790316395237805238436888982875297,-541300.1495329489987740582838652263010908124607643394736085392694430120718853223,-34378.802894378267372558332926368523343951128952688995535974796696277807947880307,-150,81279475.329629396783943980798665766112124143670067304923367718231650842525990038,2611173.1545024597393743986589305621984285596044946919818802369719731278335523893,78668302.175126937044569582139735203913695584065572612941487481259677714692437648,31.127570069215350871215223582771335333423864897544491162413393470846743208344412,162558950.65925879356788796159733153222424828734013460984673543646330168505198008,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,3.1626593829691569673045722153810057023129884147105522650233289075324432872909279e-81,2788166.3520518334546709211378855102853973612342981248485424788633152953468925538,-3.1387807239832437402077607290810739416540096931542708321569478676537817231873716e-75,4.2704826056954907829129087452094786194128681022238723745438432995882159136676728e-75,7.3763959749542141106891298663761646686986482158503163963810204054775180819081213e-75,-150,-0.27667130453657348536540288500158688178673350808790316395237805238436888982875296,-0.27667130453657348536540288500158688178673350808790316395237805238436888982875297,-541300.1495329489987740582838652263010908124607643394736085392694430120718853223,-541300.1495329489987740582838652263010908124607643394736085392694430120718853223,-34378.802894378267372558332926368523343951128952688995535974796696277807947880302,-34378.802894378267372558332926368523343951128952688995535974796696277807947880307
-140,-0.16847836106704086540244411671861080926310370906835458983728367478178856406614646,-329622.20489581583239309408896072679039262699926400436456224544343312782257844894,-20936.182676054464398433850194097709785808149402247684917001174866060134642158071,-140,84691613.353129833284373778264234352833625337562870175167833863499783758167841307,2000505.7468733979075623777359679291484642250429096004970468988570997049103201613,82691107.606256435376811400528266423685161112519960574670786964642684053257521146,42.33510125401781496941185238366678253052249292225408472979653456720829028467766,169383226.70625966656874755652846870566725067512574035033566772699956751633568261,0.0,1.4854209914762444755664525204016687262319520626830403982240769968689977901439375e-75,5.2710989716152616121742870256350095038549806911842537750388815125540721454848798e-82,2213788.6178661542355379548795677883498423468442211691618300862294547811290723507,1.1143251357259415169604620056819106085942878824502721669173293460794471375451648e-75,2.0190124248912839096119364441275713498914683071056550587317473696302687257831346e-75,3.2320965519800731802394220690767316035501039999009435188462516197259726520655228e-75,-140,-0.16847836106704086540244411671861080926310370906835458983728367478178856406614646,-0.16847836106704086540244411671861080926310370906835458983728367478178856406614646,-329622.20489581583239309408896072679039262699926400436456224544343312782257844894,-329622.20489581583239309408896072679039262699926400436456224544343312782257844894,-20936.182676054464398433850194097709785808149402247684917001174866060134642158069,-20936.182676054464398433850194097709785808149402247684917001174866060134642158071
-130,-0.10146671147345143075400346115268340642549708692574695050630536099410988281796099,-198514.11133389036928837937814622546371377276903314517632480163527017153636922511,-12610.964557602411181073806872512830418547389603023785562222552622593019856045839,-130,89190358.322194079116149833289439506375069514958736025860114082857076891162083227,1532654.3025504846159481298631235921880678262005863790553520423478200461508794146,87657704.019643594500201703426315914187001688758149646804762040509256845011203813,58.193395714723612882543332401572226523201058775343374046254065108055267514430093,178380716.64438815823229966657887901275013902991747205172022816571415378232416645,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-75,1.1227019121622778013002257421640519442450800473767165800530814511219169344111155e-75,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,1747629.6614581578966023575421513996019523658378503770516742240477720682579036217,1.5743412597171630677112162771156972606544120273206587607578590984399843187188837e-75,1.7838619827353325721318493137807672195493389570465758730161497970673776558019561e-75,2.7159449611685100294652359073835272632866299707698777428410370435302328688363828e-75,-130,-0.10146671147345143075400346115268340642549708692574695050630536099410988281796099,-0.10146671147345143075400346115268340642549708692574695050630536099410988281796099,-198514.11133389036928837937814622546371377276903314517632480163527017153636922511,-198514.11133389036928837937814622546371377276903314517632480163527017153636922511,-12610.964557602411181073806872512830418547389603023785562222552622593019856045838,-12610.964557602411181073806872512830418547389603023785562222552622593019856045839
-120,-0.060546605580022602384713639343886266114350056487712608599169290084487537578297288,-118452.79928335261849014148420179580555348833964196771128701508418750958275572236,-7528.4857354210022131375699653957191645974171291067372800073683506522489462402483,-120,94752533.431223202604051804317314151194592445135250484231252025818228539141893461,1174219.5403230793024892109366398569860531803988727717188265523663453087324313859,93578313.890900123301562593380674294208539264736377712512425473451883230409462075,80.694052668509182152497826155803000779012268701832416731214277192281442090894249,189505066.86244640520810360863462830238918489027050096846250405163645707828378692,8.29072181289066684037089778828838358827136034985883012962275533136184813103593e-76,1.4249678115905833631887480573620659292341400601319864285289110725778176475218005e-75,1.120108531468243092587035992947439519569183396876653927195762321417740330915537e-81,1372329.0175732958553126521981972111078682264878660624762795151477348333256006652,1.1083326346123511736961681483664528873021873162764465984817546976898616105251716e-75,1.2117724568108985627247845063605184118616557047584751648415180506305729456262203e-75,1.8162904119259127712354920568287487755669094578260872069900484154621095450929597e-75,-120,-0.060546605580022602384713639343886266114350056487712608599169290084487537578297289,-0.060546605580022602384713639343886266114350056487712608599169290084487537578297288,-118452.79928335261849014148420179580555348833964196771128701508418750958275572236,-118452.79928335261849014148420179580555348833964196771128701508418750958275572236,-7528.4857354210022131375699653957191645974171291067372800073683506522489462402498,-7528.4857354210022131375699653957191645974171291067372800073683506522489462402483
-110,-0.035823611529664531178168983511646259578428724698191450800198292960246099081320558,-70079.517847131851353567500444747180786960735527970183256883412071084496303068502,-4459.8319857115340305913431710858199248644285750212060248107082124677916905140545,-110,101374505.05916782257998758934607611105611036324807922926949148381657153672304619,899613.84328459002465427145625875880049091048149206002284564406808377089796520524,100474891.21588323255533331788981735225561945276658716924664583974848776582508099,112.68668864525055455402493473927949037135183217950464542468204068366820991917338,202749010.11833564515997517869215222211222072649615845853898296763314307344609239,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,7.7725516995850001628477166765203596140044003279926532465213331231517326228461844e-77,1.9766621143557231045653576346131285639456177591940951656395805672077770545568299e-82,1072941.7222075606298500033490908645124453687927940564296510904035134001521144355,3.8923674617225401626435405970538379435201178674801903040624247157005091045342822e-76,8.0949187567633991956005340688055212663106639466992634199424672255798775747696586e-76,1.3336707232654180284671867392540894269486830073484398841318418599936623794494567e-75,-110,-0.035823611529664531178168983511646259578428724698191450800198292960246099081320559,-0.035823611529664531178168983511646259578428724698191450800198292960246099081320558,-70079.517847131851353567500444747180786960735527970183256883412071084496303068502,-70079.517847131851353567500444747180786960735527970183256883412071084496303068502,-4459.8319857115340305913431710858199248644285750212060248107082124677916905140545,-4459.8319857115340305913431710858199248644285750212060248107082124677916905140545
-100,-0.020976016234641849529134164942427979186711437305594193662517057167558448996064012,-41025.107663738638170340368725768179355664083476596792425139910996547587909156892,-2620.3693122119432569584676418243058939694404582041398497991687810634503668942507,-100,109070376.82558001231332893864658358305971381350821844554651403088300006523792501,689234.97772240022613280766281699834140654355603698686034998754559868919717773229,108381141.84785761208719613098376658471830726995218145868616404333740137604074728,158.24846438584222613506011112783434287337823780913099789179363192692945009754105,218140753.65116002462665787729316716611942762701643689109302806176600013047585002,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,7.340743271830277931578399083380339635448600309770839177270147949643303032688063e-77,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,836484.888569454922673881328068109907925912067114841714718519540612150386035859,-1.2868893973670072295347380433679222421520948953086557067966019317758965198937695e-85,1.671396789116671328027966225074290606060710499758117369831160069651606849697224e-76,2.5477245826748780363898917025029584798552780540176193377766212145023963186869713e-76,-100,-0.020976016234641849529134164942427979186711437305594193662517057167558448996064012,-0.020976016234641849529134164942427979186711437305594193662517057167558448996064012,-41025.107663738638170340368725768179355664083476596792425139910996547587909156892,-41025.107663738638170340368725768179355664083476596792425139910996547587909156892,-2620.3693122119432569584676418243058939694404582041398497991687810634503668942508,-2620.3693122119432569584676418243058939694404582041398497991687810634503668942507
-90,-0.012034628821367693171387154281970915197531779487668700083859433558747662956609572,-23522.518864261980230302457771417541060350451111062174959921705465433111059124291,-1518.3234606812014525575296818898298994165453493473566675464596298290015192717225,-90,117870636.43794986537445168259308561812072327707904771532317689787727339260248295,528067.48639878088182518032972767158894890603741093307497965300612118743868812018,117342568.95155108449262650226335794653177437104163678224819724487115220516379483,223.2113119513998283945038150818365263646665164999889951658550591930367986580571,235741272.8758997307489033651861712362414465541580954306463537957545467852049659,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,8.4202643412170835097516930662303895818381003553253743503981108834143770080833664e-77,4.9416552858893077614133940865328214098640443979852379140989514180194426363920748e-83,651992.39498391688490866935330506603717293690640503391860204785326153763152080376,3.8248129170313746568181269152468529346151880403636293190380543694060055523450273e-76,2.4741452176163594369083513128746522179232935347641800098289984561076031018017521e-76,3.3532287087447993928175919331942534125568210961494460069922558779271305674095907e-76,-90,-0.012034628821367693171387154281970915197531779487668700083859433558747662956609572,-0.012034628821367693171387154281970915197531779487668700083859433558747662956609572,-23522.518864261980230302457771417541060350451111062174959921705465433111059124291,-23522.518864261980230302457771417541060350451111062174959921705465433111059124291,-1518.3234606812014525575296818898298994165453493473566675464596298290015192717224,-1518.3234606812014525575296818898298994165453493473566675464596298290015192717225
-80,-0.0065186580282020114485496900536219854889158553577520910620929311842854877307577178,-12716.15914747528120826791615432799381501327927458040044225847526601905639453597,-847.42393242902886033929298265865601055617199767828166033735620845774083425820727,-80,127821192.6396071230713589318331324916279406686654108013325074322914755119736986,404612.2617197151731426125835446090862636357492389840014652845443498274389095404,127416580.37788740789821631924958788254167703291617181733104214774712568453478906,315.91032880795885242785352572745802906982112833099119068695457091341752575525385,255642385.2792142461427178636662649832558813373308216026650148645829510239473972,5.1817011330566667752318111176802397426696002186617688310142220821011550818974562e-76,3.5300338968948542406266713239196633246936651489633300161284387934314118995426421e-76,4.2004069930059115972013849735528981983844377382874522269841087053165262409332636e-82,510785.97845727375910265114148514891682212123316321772516889245568856035402748407,-5.3561289717923614043604593167557249616347004065860496865314962090090380139267011e-76,6.2309646920286802893309457649742877274668662614085045663335991503114104473999301e-76,1.0169903393485847641845767960858113525831448871464875430853373706107212433112146e-75,-80,-0.0065186580282020114485496900536219854889158553577520910620929311842854877307577174,-0.0065186580282020114485496900536219854889158553577520910620929311842854877307577178,-12716.15914747528120826791615432799381501327927458040044225847526601905639453597,-12716.15914747528120826791615432799381501327927458040044225847526601905639453597,-847.42393242902886033929298265865601055617199767828166033735620845774083425820691,-847.42393242902886033929298265865601055617199767828166033735620845774083425820727
-70,-0.0028516435682149535183311387828903427488861138774717358084023330549661772953783298,-5520.6474488799715105134473164619383514646317107257434269796303028790327111767925,-412.85976754731418526764855438921659705413560511644014012998530841797719972900779,-70,138982751.57846674750372820911484066805959128523956159626202815177141105827574763,310068.55832972763875640657836896814189588477069928718392383999581573695125240242,138672683.02013701986497180253647169991769540046886230907810431177559532132449523,448.23232747988643385601477731203553110285019565774656320502214474371069259167935,277965503.15693349500745641822968133611918257047912319252405630354282211655149525,4.6635310197510000977086300059122157684026401967955919479127998738910395737077106e-76,2.1914277708552153236917867851856013911706850924757064014497647555552801700524659e-76,1.1942333607565827090082369042454318407171440628464324959072465926880319704614181e-82,406967.78853990303134081763190482989704484825772220613476545893018873148165507816,5.6246958411069994286923268883559141901596572320766263611077860373168379595632198e-76,4.5863146760364881070170575799041387829630614513487887243833690290098519717319397e-76,5.0617089672337093209301397719940285869189631079664000757511915769625573840404227e-76,-70,-0.0028516435682149535183311387828903427488861138774717358084023330549661772953783299,-0.0028516435682149535183311387828903427488861138774717358084023330549661772953783298,-5520.647448879971510513447316461938351464631710725743426979630302879032711176793,-5520.6474488799715105134473164619383514646317107257434269796303028790327111767925,-412.85976754731418526764855438921659705413560511644014012998530841797719972900757,-412.85976754731418526764855438921659705413560511644014012998530841797719972900779
-60,-0.0000064650735843407258919455933331865021999576720861009541780456379675680150142928399,65.258387015824195021436401604302135168302414440211666815115949288577435868637349,-78.710475206295950873728653674449988059061544915351947033727604802563012424296598,-60,151430492.02200485798162003954301538173155637575643307465811909797446847252157543,237711.35278021791465846691014102485495219332272374097935168756520353008140747901,151192780.66922464006696157263287435687660418243370933367876741040926494244016795,637.03516996941149913607733743625059427278945808334059589846208895025044448273649,302860984.04400971596324007908603076346311275151286614931623819594893694504315086,0.0,1.3278109153457708611531515989055614340590850560320782629473944085384209897362232e-76,6.3829714109403558584923006951048943210743906807309323057111455816084467386730966e-83,338372.90355518854310638702754068096925249079529482994701114547333207167051025566,0.0,2.1668571904985599270031443222347852956322082805617866048951358395663595022638056e-76,3.1059232483129768369820722323918183142245665060997238875619087621071654163984815e-76,-60,-0.0000064650735843407258919455933331865021999576720861009541780456379675680150142927761,-0.0000064650735843407258919455933331865021999576720861009541780456379675680150142928399,65.258387015824195021436401604302135168302414440211666815115949288577435868637349,65.258387015824195021436401604302135168302414440211666815115949288577435868637349,-78.710475206295950873728653674449988059061544915351947033727604802563012424296465,-78.710475206295950873728653674449988059061544915351947033727604802563012424296598
