voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-6.8317270175798426e-06,-42.647817442878875,0.0014149087682674543,-50,3374501122.4675736,0.011869750358854854,3374501122.4557037,284294194944.8996,5.4674833389388562e+20,4.960675425991212e-08,1.5577860182358627e-12,7.946503122137263e-15,153025.16834850403,8.8758202176908053e-12,7.0153449389181444e-08,9.9213517321811162e-08,-50,-6.831727025526346e-06,-6.8317270175798426e-06,-42.64781749248563,-42.647817442878875,0.0014149087698252403,0.0014149087682674543
-40,-4.139785186227423e-06,-25.844812066345398,0.0017281735365454187,-40,3053592193.7017589,0.010287873864574618,3053592193.6914711,296814699897.95782,4.4848602684771978e+20,8.278149721263617e-09,5.486496673645647e-13,1.326335857820566e-15,197626.69854264811,9.810991428993422e-12,1.1707473570250359e-08,1.6557416526383206e-08,-40,-4.139785187553759e-06,-4.139785186227423e-06,-25.844812074623547,-25.844812066345398,0.001728173535996769,0.0017281735365454187
-30,-2.543411372221536e-06,-15.88069707395382,0.0021107959608789835,-30,2763269900.402761,0.0091188858716549689,2763269900.3936419,303027139421.94128,3.6330444258060922e+21,1.3075673876983274e-09,1.2045614072170308e-11,2.0561301278124514e-16,257262.88936704933,1.0988050747062762e-12,1.8407149299130263e-09,2.6151260341250593e-09,-30,-2.5434113724271492e-06,-2.543411372221536e-06,-15.880697075261388,-15.88069707395382,0.0021107959729245976,0.0021107959608789835
-20,-1.59288138978054e-06,-9.948236100581273,0.0025781321241564363,-20,2500634191.7678242,0.0083158707873448087,2500634191.7595081,300706234586.19861,3.3090157515855338e+20,2.1349863388309132e-07,6.139855204118083e-11,3.4222153360235303e-14,337695.8529378032,1.0954044095401454e-11,3.019760904014255e-07,4.2712006786960188e-07,-20,-1.5928814240026933e-06,-1.59288138978054e-06,-9.948236314079907,-9.948236100581273,0.0025781320627578843,0.0025781321241564363
-10,-1.0221082318453372e-06,-6.386499072941982,0.003148937702772155,-10,2263063351.7875609,0.0078466007967335702,2263063351.7797141,288413213621.06793,2.1691779051502502e+20,1.076689066792369e-07,5.875169318061979e-11,1.726738284624804e-14,447062.11287751189,1.5189174570884309e-11,1.5230838845918595e-07,2.1545531627732706e-07,-10,-1.02210824911272e-06,-1.0221082318453372e-06,-6.386499180610889,-6.386499072941982,0.0031489376440204616,0.003148937702772155
0,-6.744566959186688e-07,-4.217783977266878,0.0038461212218630927,0,2048188034.3603857,0.0076922424473793265,2048188034.3526933,266266702898.60452,8.33080027129634e+19,9.230643893687329e-08,7.260467747849386e-11,1.4810754153391837e-14,596845.19491115189,3.6003093735470497e-11,1.305923888805121e-07,1.8475808936067872e-07,0,-6.74456710729423e-07,-6.744566959186688e-07,-4.217784069573317,-4.217783977266878,0.003846121149258415,0.0038461212218630927
10,-4.582110431051336e-07,-2.8696390406800814,0.004697662958225289,10,1853867884.9028187,0.0078466007967335702,1853867884.8949721,236263820847.69214,1.104705069422516e+20,1.4446728258121766e-08,4.263813434268737e-11,2.3280271215459305e-15,803195.15202299191,2.4765527302517129e-11,2.046097647334753e-08,2.8978734320159183e-08,10,-4.582110407771065e-07,-4.582110431051336e-07,-2.869639026233353,-2.8696390406800814,0.004697663000863423,0.004697662958225289
20,-3.1992561693780657e-07,-2.0085142846013717,0.0057377386246351796,20,1678170527.9144919,0.0083158707873448087,1678170527.9061761,201803343369.44626,5.3525096846238482e+19,4.642859963155388e-08,6.09793916750423e-11,7.457399510975673e-15,1088657.5668578155,4.6750458539135398e-11,6.5703116234259495e-08,9.2979157432365733e-08,20,-3.199256243952061e-07,-3.1992561693780657e-07,-2.0085143310299713,-2.0085142846013717,0.005737738563655788,0.0057377386246351796
30,-2.2854903853563674e-07,-1.4406643606216305,0.007008089999839075,30,1519352726.6110539,0.0091188858716549689,1519352726.6019351,166616048056.24237,3.8260692900248281e+19,2.2751737716042442e-07,2.7758002667244153e-10,3.653722048064155e-14,1484320.4685862956,6.004009615867556e-11,3.2195461751917705e-07,4.5558991275222727e-07,30,-2.2854907507285722e-07,-2.2854903853563674e-07,-1.4406645881390077,-1.4406643606216305,0.007008089722259048,0.007008089999839075
40,-1.6602682187836085e-07,-1.0534915715079378,0.008559699991294606,40,1375843546.1108034,0.010287873864574618,1375843546.1005156,133734488216.11224,7.901996748845518e+19,4.519167284833259e-08,1.3818931415832125e-10,7.283981876412429e-15,2032259.5341622545,2.6820235268787407e-11,6.400861447912472e-08,9.0659723580785445e-08,40,-1.6602681459437898e-07,-1.6602682187836085e-07,-1.053491526316265,-1.0534915715079378,0.00855970012948392,0.008559699991294606
50,-1.2178602825182244e-07,-0.7811220947755049,0.010454841857719815,50,1246229376.1514647,0.011869750358854854,1246229376.139595,104992046039.26447,5.4508141301638636e+19,1.6164106919625e-07,4.983970892241674e-10,2.605458572970232e-14,2787931.5619522934,3.6108073128704454e-11,2.289482264566236e-07,3.2427893324922519e-07,50,-1.2178605430640817e-07,-1.2178602825182244e-07,-0.7811222564165741,-0.7811220947755049,0.010454841359322726,0.010454841857719815
60,-8.953261535557184e-08,-0.5844193909829214,0.012769572658839453,60,1129240693.3453519,0.013928001612556251,1129240693.331424,81077007653.942886,6.9449318050905817e+19,6.503185634443298e-08,5.749802214211064e-10,1.0602327057656712e-14,3821854.5301388814,2.6545340578443266e-11,9.2378190290521418e-08,1.3121367386029203e-07,60,-8.95326259578989e-08,-8.953261535557184e-08,-0.5844194560147777,-0.5844193909829214,0.012769572083859232,0.012769572658839453
70,-6.541370542625739e-08,-0.43951883187130497,0.015596789761316038,70,1023740467.0123039,0.016545232475500174,1023740466.9957588,61875254308.347549,3.1902305829367091e+19,8.153921710052359e-08,8.135222166055778e-10,1.332323508578416e-14,5219675.8313667309,5.4718870060033176e-11,1.1589339648883383e-07,1.6470547822486359e-07,70,-6.54136921030223e-08,-6.541370542625739e-08,-0.43951875033208787,-0.43951883187130497,0.015596790574838254,0.015596789761316038
80,-4.6975609569395844e-08,-0.3313309507399335,0.01904996485375002,80,928714137.16648555,0.019826481611937403,928714137.14665902,46842105187.604866,8.6064953368422881e+18,2.3299574319901595e-07,1.8162495431239822e-09,3.790784440902137e-14,7079927.8562651062,1.9461527007991197e-10,3.3079750121721605e-07,4.6962398498121005e-07,80,-4.697564747724025e-08,-4.6975609569395844e-08,-0.3313311837356767,-0.3313309507399335,0.019049963037500478,0.01904996485375002
90,-3.25783699050835e-08,-0.2498959713248227,0.02326768009098968,90,843261118.84552455,0.023903437070960341,843261118.82162106,35277818681.14608,1.602828809263702e+20,7.033354662566715e-08,2.6831800704896214e-09,1.2127125064359565e-14,9509817.4521313161,1.0181959442245869e-11,1.0141720562796056e-07,1.460334532778218e-07,90,-3.2578382032208565e-08,-3.25783699050835e-08,-0.24989604165836932,-0.2498959713248227,0.02326767740780961,0.02326768009098968
100,-2.106770895760343e-08,-0.18834720665540244,0.02841920583206005,100,854680179.74924374,0.028939721390301112,854680179.72030401,29533117068.489891,1.1408100509482363e+18,1.3494576400763236e-08,4.591173934087589e-10,2.0147299300600744e-15,12621203.940861288,1.417593480101953e-09,1.8767993210477137e-08,2.6989152669687488e-08,100,-2.10677069428735e-08,-2.106770895760343e-08,-0.18834719316082604,-0.18834720665540244,0.028419205372942655,0.02841920583206005
