voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.04063178806233547,-253632.24910552285,0.6132607321043695,-150,485758364775.57715,781.2429524777051,485758363994.33417,621776315.85027266,1.8203777850888163e+22,1.1641532182693481e-10,1.4765966227514582e-12,2.0816681711721685e-17,3.6607161746360362e-11,-786.0324103830792,1.3016464708208407e-10,1.7609824709552413e-10,-150,-0.04063178806233549,-0.04063178806233547,-253632.24910552296,-253632.24910552285,0.6132607321028929,0.6132607321043695
-140,-0.036897407567387165,-230321.707237879,0.811061929154218,-140,442946802500.17462,767.37851764893298,442946801732.79608,577220748.70855033,1.8354737278762271e+22,2.9103830456733704e-11,5.6809001947044635e-12,0.0,-4.581579560181126e-11,-772.72705601396558,8.2513846981313885e-11,1.2209611099933682e-10,-140,-0.036897407567387165,-0.036897407567387165,-230321.70723787902,-230321.707237879,0.8110619291485371,0.811061929154218
-130,-0.033220109898413216,-207367.53816669172,1.0594000674153996,-130,407091395379.03882,757.57293575880976,407091394621.46588,537362643.4678303,1.0956730231548226e+23,1.7462298274040222e-10,8.764544645600836e-12,2.7755575615628914e-17,2.6375346351414919e-11,-763.50185837633717,2.9117021894435705e-10,4.1621728286145299e-10,-130,-0.033220109898413244,-0.033220109898413216,-207367.5381666919,-207367.53816669172,1.0594000674241641,1.0594000674153996
-120,-0.02962260701731588,-184911.52104290068,1.3648798802059519,-120,377363263978.20911,752.21012750649129,377363263225.99896,501672671.21108073,7.4722213909542767e+22,0.0,4.7124526503239395e-12,0.0,-5.0363269110675901e-11,-758.72990346206825,5.8398125755861588e-11,6.2920335608396272e-11,-120,-0.02962260701731588,-0.02962260701731588,-184911.52104290068,-184911.52104290068,1.3648798802012394,1.3648798802059519
-110,-0.026131712604398425,-163121.0369680505,1.7323213686846781,-110,353047774280.09491,751.74962552860711,353047773528.34528,469634785.69323212,9.3248379705911274e+21,1.4551915228366852e-10,8.928413564035509e-13,2.42861286636753e-17,-8.3218765212222934e-11,-758.85813031339126,2.0987260427807013e-10,2.9193092387913566e-10,-110,-0.0261317126043984,-0.026131712604398425,-163121.03696805035,-163121.0369680505,1.7323213686837853,1.7323213686846781
-100,-0.022776083957934526,-142174.9724538279,2.163727644845414,-100,333529875048.8147,756.73842577644507,333529874292.07629,440746582.55473042,6.1383485545105305e+21,2.9103830456733704e-11,5.241140854650439e-12,3.469446951953614e-18,-3.7857716961298138e-11,-764.42004754275547,5.8443225932530039e-11,6.3449689946537546e-11,-100,-0.02277608395793453,-0.022776083957934526,-142174.97245382794,-142174.9724538279,2.163727644840173,2.163727644845414
-90,-0.01958337380902507,-122245.93960065112,2.6573969989971005,-90,318281382671.98584,767.82480942941697,318281381904.16101,414523441.75816077,2.7251603174116163e+22,1.1641532182693481e-10,6.773248628633155e-12,1.734723475976807e-17,4.3996806198265404e-11,-776.0506939729546,1.8647849134527982e-10,2.6870772273923649e-10,-90,-0.019583373809025088,-0.01958337380902507,-122245.93960065124,-122245.93960065112,2.657396998990327,2.6573969989971005
-80,-0.016577184152278032,-103481.26080516505,3.2074201585978956,-80,306849959083.98132,785.77445771359976,306849958298.20685,390506405.58721554,1.9007073515783127e+22,0.0,1.5769607841775724e-12,0.0,6.7075234255753458e-12,-794.50401577589298,2.9146642355719139e-11,3.0683011686960526e-11,-80,-0.016577184152278032,-0.016577184152278032,-103481.26080516505,-103481.26080516505,3.2074201585963187,3.2074201585978956
-70,-0.013774304657124276,-85985.73047246732,3.8037738138995483,-70,298849561874.86499,811.48923496398208,298849561063.37573,368272983.79149717,1.1560991242748776e+22,1.4551915228366852e-11,5.648814749292796e-13,1.734723475976807e-18,4.3542058847378939e-11,-820.67283651875869,2.9109311883571182e-11,2.9668711931662983e-11,-70,-0.013774304657124275,-0.013774304657124276,-85985.7304724673,-85985.73047246732,3.8037738138989834,3.8037738138995483
-60,-0.011182679750950938,-69808.92594136312,4.433113954022181,-60,293952174794.297,846.0290769322097,293952173948.26794,347449257.72551274,1.5457544980030225e+22,5.820766091346741e-11,1.0976108910654148e-11,6.938893903907228e-18,1.4210854715202004e-10,-855.6116610314557,6.5997270421510941e-11,9.8287600280855258e-11,-60,-0.011182679750950945,-0.011182679750950938,-69808.92594136318,-69808.92594136312,4.433113954033157,4.433113954022181
