voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,3.9563095930517695e-08,0.00036926935722519927,0.12329568969878346,-150,1344677.1558706069,0.27669873545714196,1344676.8791718713,4859715.5807345016,1.6658154603406822e+18,4.036374207962157e-12,4.036437850629682e-12,6.466500982245545e-19,8796.850108919014,3.637978807091713e-12,5.7083851520366008e-12,8.0728757012593633e-12,-150,3.9563095931164345e-08,3.9563095930517695e-08,0.00036926935318882506,0.00036926935722519927,0.1232956897028199,0.12329568969878346
-140,4.6273773141792315e-08,0.0004474266153285389,0.14420129649817942,-140,1488922.5408361994,0.24867141767726916,1488922.2921647818,5987509.7618518965,4.2466929685582566e+18,3.0071794663785734e-13,3.006483950684924e-13,4.815514654038706e-20,7536.4189657895031,0.0,4.2520068253809064e-13,6.0143556801506293e-13,-140,4.627377314174416e-08,4.6273773141792315e-08,0.00044742661562925684,0.0004474266153285389,0.14420129649787877,0.14420129649817942
-130,5.064406383803507e-08,0.0005129179050705202,0.15780865914370404,-130,1664568.5355628775,0.22937075005477747,1664568.3061921275,7257109.004375455,6.4377470920453685e+19,2.5567319528879695e-13,2.557121181467892e-13,4.097521882342678e-20,6531.8521721666493,-9.0949470177292824e-13,3.6159229749587114e-13,5.1142423629357836e-13,-130,5.06440638379941e-08,5.064406383803507e-08,0.0005129179053261933,0.0005129179050705202,0.15780865914344833,0.15780865914370404
-120,5.3596859945875126e-08,0.0005728387204483043,0.1669946666131689,-120,1874753.6059634783,0.21629498195012908,1874753.3896684963,8667577.9024579432,1.0822036799641836e+19,2.7751174839010795e-12,2.77505796120181e-12,4.445599484104992e-19,5703.6328900278813,2.7284841053187847e-12,3.9245834840118919e-12,5.5502547002816982e-12,-120,5.3596859946319686e-08,5.3596859945875126e-08,0.0005728387176731868,0.0005728387204483043,0.16699466661594395,0.1669946666131689
-110,5.569932277021992e-08,0.0006321039736954526,0.17352702782033055,-110,2123732.6670123707,0.2076621266400277,2123732.4593502441,10226865.636860972,1.0501226719378698e+19,1.0410532028451436e-12,1.0409728634641624e-12,1.6674637660088953e-19,5002.0932550735733,9.0949470177292824e-13,1.4721971944081221e-12,2.0820012380795561e-12,-110,5.569932277038667e-08,5.569932277021992e-08,0.0006321039726543994,0.0006321039736954526,0.17352702782137153,0.17352702782033055
-100,5.7292500438861384e-08,0.0006939864643480675,0.17846855120871669,-100,2416961.9947959073,0.20220291542560839,2416961.7925929921,11953151.069600286,6.3581675325318646e+18,2.268480542300111e-12,2.2684354394897355e-12,3.633969867067961e-19,4396.2256819558515,-9.0949470177292824e-13,3.2080914165658241e-12,4.5369541457063178e-12,-100,5.729250043849799e-08,5.7292500438861384e-08,0.0006939864666165481,0.0006939864643480675,0.17846855120644825,0.17846855120871669
-90,5.858013370532035e-08,0.0007606711488868656,0.18245403928610698,-90,2761231.0418828642,0.19901331058702471,2761230.8428695537,13874604.837928319,1.6822950735816968e+19,1.1894252943678296e-12,1.1893541707053146e-12,1.9052285612811376e-19,3866.3068779054734,1.3642420526593924e-12,1.6820204279237209e-12,2.3788193637130917e-12,-90,5.858013370551087e-08,5.858013370532035e-08,0.0007606711476974403,0.0007606711488868656,0.18245403928729634,0.18245403928610698
-80,5.968437960964158e-08,0.0008336823856490705,0.18586399404326032,-80,3164843.2785127247,0.1974494444849399,3164843.0810632803,16028625.893420113,5.6702187238689145e+19,5.321677343586573e-13,5.321298957028375e-13,8.524592520726482e-20,3399.3045293730843,-4.5474735088646412e-13,7.5256494646526045e-13,1.0643708137081376e-12,-80,5.968437960955633e-08,5.968437960964158e-08,0.0008336823861812382,0.0008336823856490705,0.1858639940427282,0.18586399404326032
-70,6.067917394374577e-08,0.0009141719645970048,0.18892860048382437,-70,3637850.2733463598,0.19705278050233588,3637850.0762935793,18461298.866590906,8.5675634070098289e+18,2.9951724694193826e-13,2.9964919434632975e-13,4.8029415087279e-20,2986.1241327862936,0.0,4.2366983154798985e-13,5.9921512196581261e-13,-70,6.06791739437938e-08,6.067917394374577e-08,0.0009141719642974875,0.0009141719645970048,0.18892860048412402,0.18892860048382437
-60,6.160980694104978e-08,0.0010030993727827842,0.19178873414959421,-60,4192345.3431521058,0.1974968022112942,4192345.1456553037,21227408.728708819,1.9206210661553709e+19,1.61521620731242e-13,1.615652056585759e-13,2.5887444450459554e-20,2620.001606121617,4.5474735088646412e-13,2.2848772359382377e-13,3.232136780439987e-13,-60,6.160980694107567e-08,6.160980694104978e-08,0.0010030993726212625,0.0010030993727827842,0.19178873414975578,0.19178873414959421
