voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-6.831727030001807e-06,-42.64781752044221,0.0014149087797594665,-50,3374501122.4675736,0.011869750358854854,3374501122.4557037,284294194944.8996,5.4674833389388562e+20,9.947598300641403e-12,9.934226184726835e-12,1.5898808419963217e-18,124932.24097097221,0.0,1.4048526746973527e-11,1.9874719925372375e-11,-50,-6.831727030003397e-06,-6.831727030001807e-06,-42.64781752043226,-42.64781752044221,0.0014149087698252403,0.0014149087797594665
-40,-4.139785175273777e-06,-25.84481199791156,0.0017281735070387386,-40,3053592193.7017589,0.010287873864574618,3053592193.6914711,296814699897.95782,4.4848602684771978e+20,2.8951063768545282e-11,2.8958030851705674e-11,4.6408935180063116e-18,161340.1950599355,5.8207660913467407e-11,4.0950425410780927e-11,5.7912646900248888e-11,-40,-4.139785175269136e-06,-4.139785175273777e-06,-25.84481199794051,-25.84481199791156,0.0017281735359967695,0.0017281735070387386
-30,-2.543411374381145e-06,-15.880697087449057,0.002110795968145108,-30,2763269900.402761,0.0091188858716549689,2763269900.3936419,303027139421.94128,3.6330444258060922e+21,4.781952611665474e-12,4.779489738010456e-12,7.648707513706332e-19,210016.99295121775,0.0,6.7584492464658241e-12,9.5614419159950614e-12,-30,-2.54341137438038e-06,-2.543411374381145e-06,-15.88069708745384,-15.880697087449057,0.0021107959729245976,0.002110795968145108
-20,-1.5928814098778576e-06,-9.948236226028667,0.0025781321221442586,-20,2500634191.7678242,0.0083158707873448087,2500634191.7595081,300706234586.19861,3.3090157515855338e+20,5.938893821166857e-11,5.938637472405195e-11,9.51323878884986e-18,275661.92287204595,0.0,8.3985572835622936e-11,1.1877353614520025e-10,-20,-1.5928814098873708e-06,-1.5928814098778576e-06,-9.948236225969278,-9.948236226028667,0.002578132062757884,0.0025781321221442586
-10,-1.0221082332768e-06,-6.386499081753643,0.003148937640865974,-10,2263063351.7875609,0.0078466007967335702,2263063351.7797141,288413213621.06793,2.1691779051502502e+20,3.1521452115157444e-12,3.154487088208313e-12,5.056786695108173e-19,364908.56156361219,5.8207660913467407e-11,4.4600920359893075e-12,6.3110731918225582e-12,-10,-1.0221082332762943e-06,-1.0221082332768e-06,-6.386499081756795,-6.386499081753643,0.003148937644020461,0.003148937640865974
0,-6.744566902148562e-07,-4.217783941363391,0.0038461210722812223,0,2048188034.3603857,0.0076922424473793265,2048188034.3526933,266266702898.60452,8.33080027129634e+19,7.697575910015075e-11,7.697719371646539e-11,1.2331952679075359e-17,487115.33579124557,1.1641532182693481e-10,1.0886180497248394e-10,1.5395561735187524e-10,0,-6.744566902025243e-07,-6.744566902148562e-07,-4.217783941440366,-4.217783941363391,0.003846121149258416,0.0038461210722812223
10,-4.5821103639372047e-07,-2.869638998591858,0.004697662861096002,10,1853867884.9028187,0.0078466007967335702,1853867884.8949721,236263820847.69214,1.104705069422516e+20,1.3976775292690036e-10,1.3976742332943992e-10,2.2390733625516192e-17,655436.63350879808,1.1641532182693481e-10,1.9766090591919506e-10,2.795347339018539e-10,10,-4.5821103637132974e-07,-4.5821103639372047e-07,-2.8696389987316255,-2.869638998591858,0.004697663000863425,0.004697662861096002
20,-3.199256260228544e-07,-2.008514341629241,0.00573773878323958,20,1678170527.9144919,0.0083158707873448087,1678170527.9061761,201803343369.44626,5.3525096846238482e+19,2.195830184348324e-10,2.1958379385622617e-10,3.5177490057707907e-17,888223.76512408769,-2.3283064365386963e-10,3.1053814383503161e-10,4.3916725464554496e-10,20,-3.1992562605803186e-07,-3.199256260228544e-07,-2.008514341409658,-2.008514341629241,0.005737738563655786,0.00573773878323958
30,-2.2854904788922697e-07,-1.4406644187229187,0.007008089857005663,30,1519352726.6110539,0.0091188858716549689,1519352726.6019351,166616048056.24237,3.8260692900248281e+19,1.3474799054336017e-10,1.3474661577500546e-10,2.1586184674522615e-17,1210760.2935641136,0.0,1.9056099320922211e-10,2.694948292303323e-10,30,-2.2854904791081315e-07,-2.2854904788922697e-07,-1.4406644185881707,-1.4406644187229187,0.007008089722259047,0.007008089857005663
40,-1.6602682316072665e-07,-1.053491579950766,0.008559700210318592,40,1375843546.1108034,0.010287873864574618,1375843546.1005156,133734488216.11224,7.901996748845518e+19,8.083556046756257e-11,8.083467402386635e-11,1.294954557674215e-17,1657231.7440533356,0.0,1.1431764809813976e-10,1.61670012446824e-10,40,-1.660268231736762e-07,-1.6602682316072665e-07,-1.0534915798699305,-1.053491579950766,0.008559700129483918,0.008559700210318592
50,-1.2178602888358215e-07,-0.7811220974811065,0.010454841238736214,50,1246229376.1514647,0.011869750358854854,1246229376.139595,104992046039.26447,5.4508141301638636e+19,1.2058631870814907e-10,1.2058651299717837e-10,1.9317962790673607e-17,2272643.8446038095,0.0,1.7053486623231273e-10,2.4117272068302498e-10,50,-1.217860288642642e-07,-1.2178602888358215e-07,-0.7811220976016928,-0.7811220974811065,0.010454841359322727,0.010454841238736214
60,-8.95326119835702e-08,-0.584419368131102,0.012769571757279418,60,1129240693.3453519,0.013928001612556251,1129240693.331424,81077007653.942886,6.9449318050905817e+19,3.265797632323597e-10,3.265798204782344e-10,5.231810171790513e-17,3114155.8313191538,0.0,4.6185380635265351e-10,6.5315991677750151e-10,60,-8.95326119312521e-08,-8.95326119835702e-08,-0.5844193684576817,-0.584419368131102,0.012769572083859239,0.012769571757279418
70,-6.541370528387983e-08,-0.43951883222653,0.015596790383302955,70,1023740467.0123039,0.016545232475500174,1023740466.9957588,61875254308.347549,3.1902305829367091e+19,1.91535676208332e-10,1.9153529630389077e-10,3.068388762829524e-17,4251115.0405340521,0.0,2.7087208356624903e-10,3.830714183361561e-10,70,-6.541370525319594e-08,-6.541370528387983e-08,-0.43951883241806566,-0.43951883222653,0.015596790574838251,0.015596790383302955
80,-4.6975612249202214e-08,-0.3313309644144594,0.019049963327072993,80,928714137.16648555,0.019826481611937403,928714137.14665902,46842105187.604866,8.6064953368422881e+18,2.895720330187146e-10,2.89572508332947e-10,4.6389592388619176e-17,5763254.3614972336,9.3132257461547852e-10,4.095171109818775e-10,5.7914509646317391e-10,80,-4.6975612295591806e-08,-4.6975612249202214e-08,-0.3313309641248874,-0.3313309644144594,0.019049963037500485,0.019049963327072993
90,-3.257836674593824e-08,-0.24989594460699027,0.0232676765920774,90,843261118.84552455,0.023903437070960341,843261118.82162106,35277818681.14608,1.602828809263702e+20,8.157327036073525e-10,8.157322213542262e-10,1.3068022325005876e-16,7737366.4871296016,0.0,1.1536198332038263e-09,1.6314652580284861e-09,90,-3.257836661525802e-08,-3.257836674593824e-08,-0.24989594542272298,-0.24989594460699027,0.02326767740780962,0.0232676765920774
100,-2.1067708618528707e-08,-0.18834720429562804,0.028419205710458507,100,854680179.74924374,0.028939721390301112,854680179.72030401,29533117068.489891,1.1408100509482363e+18,3.3751604289200543e-10,3.3751585207242307e-10,5.407000738956589e-17,10264203.237080516,0.0,4.7731960836719364e-10,6.7503208578401086e-10,100,-2.1067708672598714e-08,-2.1067708618528707e-08,-0.188347203958112,-0.18834720429562804,0.028419205372942655,0.028419205710458507
