voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.044482344836878594,4.525455719536775e-06,-138833.78538577893,-150,1305695079443.2622,132385.04040032372,1305694947058.2219,9862859.6969485786,7.7869131629575346e+22,1.5462586452127253e-17,1.4551915228366852e-10,4.163336342344337e-17,5.8207660913467407e-11,-132385.04407599987,1.6269417199942507e-10,2.3006773569589356e-10,-150,-0.044482344836878636,-0.044482344836878594,4.5254557195213125e-06,4.525455719536775e-06,-138833.78538577908,-138833.78538577893
-140,-0.04235078509985236,7.227537227497138e-06,-132180.977219133,-140,1198918188024.8501,130342.48842991692,1198918057682.3616,9198214.6609813217,inf,4.997494388800372e-20,2.9103830456733704e-11,1.3877787807814457e-17,-2.9103830456733704e-11,-130342.49206409218,8.6955559006962125e-11,1.2280748640236538e-10,-140,-0.04235078509985237,-0.04235078509985236,7.227537227497088e-06,7.227537227497138e-06,-132180.97721913303,-132180.977219133
-130,-0.04013623921522409,1.1220397066122323e-05,-125269.16110181523,-130,1105922216451.3804,128333.52495399663,1105922088117.8555,8617562.8453112096,5.1432450150232914e+22,3.041017687232389e-17,2.9103830456733704e-11,6.938893903907228e-18,-5.8207660913467407e-11,-128333.52844823919,3.1690359711447824e-11,4.1643639925315057e-11,-130,-0.040136239215224086,-0.04013623921522409,1.1220397066152733e-05,1.1220397066122323e-05,-125269.1611018152,-125269.16110181523
-120,-0.03782275829558302,1.7073286668591037e-05,-118048.55898351486,-120,1025871791765.9188,126358.21660767903,1025871665407.7023,8118758.0776885916,2.3559638645114942e+23,2.9002408113987244e-18,8.731149137020111e-11,2.7755575615628914e-17,-2.9103830456733704e-11,-126358.21984603821,1.1484781633208112e-10,1.619219827664331e-10,-120,-0.037822758295582994,-0.03782275829558302,1.7073286668593937e-05,1.7073286668591037e-05,-118048.55898351477,-118048.55898351486
-110,-0.03539705492531235,2.5574805758564467e-05,-110477.69952999201,-110,958093832716.88684,124416.80346325398,958093708300.08337,7700678.7350862632,5.4347867976962201e+22,1.2271813339820303e-17,4.3655745685100555e-11,1.3877787807814457e-17,-2.9103830456733704e-11,-124416.80631869253,4.2363032636243121e-11,5.9886852421531245e-11,-110,-0.035397054925312366,-0.03539705492531235,2.557480575857674e-05,2.5574805758564467e-05,-110477.69952999205,-110477.69952999201
-100,-0.03285010889068745,3.779874719649079e-05,-102528.4297651149,-100,902074160456.07947,122509.74824106804,902074037946.33118,7363284.7459699847,inf,1.220405070403996e-17,2.9103830456733704e-11,1.3877787807814457e-17,-4.3655745685100555e-11,-122509.75058992792,6.928957938960496e-11,9.7463023762678347e-11,-100,-0.032850108890687464,-0.03285010889068745,3.7798747196478585e-05,3.779874719649079e-05,-102528.42976511492,-102528.4297651149
-90,-0.030178131513489012,5.518483563715648e-05,-94188.92485121606,-90,857456392906.7688,120637.80019494015,857456272268.96863,7107692.5434747161,inf,4.9703893344882344e-17,5.820766091346741e-11,1.734723475976807e-17,1.4551915228366852e-11,-120637.80194446309,1.0074617524395915e-10,1.4244344592739822e-10,-90,-0.03017813151348903,-0.030178131513489012,5.518483563710678e-05,5.518483563715648e-05,-94188.92485121611,-94188.92485121606
-80,-0.027381556255792056,7.964743482437309e-05,-85460.53766713975,-80,824043202914.91748,118802.07803646427,824043084112.83948,6936269.2684718147,4.5336052440122702e+22,6.830473686658678e-18,4.3655745685100555e-11,1.3877787807814457e-17,-2.9103830456733704e-11,-118802.0791728097,8.924098555337623e-11,1.2585248121421699e-10,-80,-0.02738155625579207,-0.027381556255792056,7.964743482436626e-05,7.964743482437309e-05,-85460.5376671398,-85460.53766713975
-70,-0.02445985542790279,0.00011375258133787536,-76341.62124259037,-70,801800059812.32996,117004.17756073536,801799942808.15234,6852747.2824303722,1.7543180047198323e+23,1.4203048459560108e-17,2.9103830456733704e-11,1.0408340855860843e-17,0.0,-117004.17822847566,1.6916382723820321e-11,2.3177806895979813e-11,-70,-0.02445985542790278,-0.02445985542790279,0.00011375258133786116,0.00011375258133787536,-76341.62124259034,-76341.62124259037
-60,-0.021398889687971174,0.0001610687918558451,-66788.04529892134,-60,790861617042.52844,115246.31132035943,790861501796.21716,6862359.4801581707,1.7289497556979746e+23,2.5234805564600116e-17,1.4551915228366852e-11,3.469446951953614e-18,-1.4551915228366852e-11,-115246.31194982518,1.5885366972149307e-11,2.0922721888361195e-11,-60,-0.02139888968797117,-0.021398889687971174,0.00016106879185581987,0.0001610687918558451,-66788.04529892132,-66788.04529892134
-50,-0.01814611254409607,0.00022693874382734291,-56635.807055092555,-50,791540955834.47388,113531.48987993239,791540842302.98401,6971994.7890368095,1.7435126824903437e+23,1.7672495411513722e-17,5.093170329928398e-11,1.3877787807814457e-17,-1.4551915228366852e-11,-113531.49138736515,6.3255107255315044e-11,8.9431115291027652e-11,-50,-0.018146112544096083,-0.01814611254409607,0.0002269387438273606,0.00022693874382734291,-56635.807055092606,-56635.807055092555
-40,-0.014566925832994461,0.00032021292168783744,-45464.8123729481,-40,804341947462.28052,111863.75701852031,804341835598.52356,7190371.295406363,9.0507446759975855e+22,1.8973538018496328e-18,7.275957614183426e-12,1.734723475976807e-18,0.0,-111863.76111802069,5.5115217945100881e-12,5.5115217945100881e-12,-40,-0.014566925832994463,-0.014566925832994461,0.00032021292168783933,0.00032021292168783744,-45464.81237294811,-45464.8123729481
-30,-0.010371901834959448,0.0004570865491648618,-32371.728802074635,-30,829975055425.35352,110248.49492639083,829974945176.85864,7528221.1877767546,inf,6.505213034913027e-17,6.184563972055912e-11,1.9081958235744878e-17,0.0,-110248.50461559815,7.098024077491211e-11,9.8828681349694136e-11,-30,-0.010371901834959467,-0.010371901834959448,0.00045708654916479675,0.0004570865491648618,-32371.728802074696,-32371.728802074635
-20,-0.004997753085174039,0.0006694076097097656,-15598.480625509168,-20,869376965086.37842,108692.82021519403,869376856393.55823,7998476.4712623516,7.3816857566734635e+22,4.0223900599212215e-17,2.1827872842550278e-11,6.938893903907228e-18,-2.9103830456733704e-11,-108692.84053361986,3.1417488449961545e-11,4.0937114809125319e-11,-20,-0.004997753085174032,-0.004997753085174039,0.0006694076097098059,0.0006694076097097656,-15598.480625509146,-15598.480625509168
-10,0.002587776473451962,0.0010223418771110326,8076.7050863695185,-10,923734503240.34302,107206.0977534491,923734396034.24524,8616436.2158273235,1.34203414374239e+23,1.441988889405721e-16,2.9103830456733704e-11,9.107298248878237e-18,-8.7311491370201111e-11,-107206.13697092015,5.2223457382642372e-11,7.2465894396245289e-11,-10,0.002587776473451953,0.002587776473451962,0.0010223418771111768,0.0010223418771110326,8076.705086369489,8076.7050863695185
0,0.014209298222921466,0.0016514562011112899,44348.62034443878,0,994513395272.05298,105800.60737384782,994513289471.44556,9399883.6108560991,3.5296586618025321e+23,7.806255641895632e-17,2.1827872842550278e-11,6.938893903907228e-18,-8.7311491370201111e-11,-105800.67885800096,4.5053999521644157e-11,6.3496180535693725e-11,0,0.014209298222921473,0.014209298222921466,0.001651456201111368,0.0016514562011112899,44348.6203444388,44348.62034443878
10,0.03302549292129937,0.002839876956887949,103075.81918336792,10,1083492504729.1576,104492.40892344428,1083492400236.7487,10369102.558665019,3.9055578718664445e+22,2.0773313624822265e-16,8.731149137020111e-11,2.7755575615628914e-17,-1.1641532182693481e-10,-104492.53407758812,1.1406855835001541e-10,1.6071699526776229e-10,10,0.033025492921299394,0.03302549292129937,0.0028398769568881567,0.002839876956887949,103075.819183368,103075.81918336792
20,0.06444223807126775,0.005177723768116649,201130.57815791637,20,1192804311286.1392,103302.46465312787,1192804207983.6746,11546716.869644625,1.9881100729395825e+23,5.056718932472393e-16,0.0,0.0,-2.4738255888223648e-10,-103302.67753758181,1.3416515000028783e-10,1.7908891036810815e-10,20,0.06444223807126775,0.06444223807126775,0.0051777237681171545,0.005177723768116649,201130.57815791637,201130.57815791637
30,0.11765527100490722,0.009889445368438388,367213.69981466315,30,1324982510493.9041,102258.09549120354,1324982408235.8086,12957238.291298727,2.0866560722212932e+22,1.0599160438218291e-15,1.1641532182693481e-10,2.7755575615628914e-17,-2.3283064365386963e-10,-102258.45008769204,1.462229775604618e-10,2.0489593355321745e-10,30,0.11765527100490725,0.11765527100490722,0.009889445368439448,0.009889445368438388,367213.69981466327,367213.69981466315
40,0.20825646967040323,0.01950134103850687,649988.9717424732,40,1483017765037.3457,101394.87051408729,1483017663642.4751,14626161.634392567,4.1379166652544835e+22,1.1345091532888318e-15,1.1641532182693481e-10,2.7755575615628914e-17,1.3096723705530167e-10,-101395.45213504949,3.6278023346901661e-10,5.1103921094863836e-10,40,0.2082564696704032,0.20825646967040323,0.019501341038505735,0.01950134103850687,649988.9717424731,649988.9717424732
50,0.3626337454045236,0.03919234741622868,1131815.6651869835,50,1670422805498.2166,100759.0584676852,1670422704739.1582,16578388.394071227,6.7297106829715026e+22,8.146261443187086e-15,0.0,0.0,-8.2945916801691055e-10,-100760.00166183012,7.59636802351734e-11,7.5971895441284687e-11,50,0.3626337454045236,0.3626337454045236,0.039192347416236825,0.03919234741622868,1131815.6651869835,1131815.6651869835
60,0.6253928793741419,0.07950260646252572,1951912.8172216741,60,1891308272345.9849,100410.80852038953,1891308171935.1763,18835704.046362039,1.064895284366886e+22,3.941291737419306e-15,4.656612873077393e-10,2.220446049250313e-16,-2.9103830456733704e-10,-100412.32515663015,6.4869247613650927e-10,9.1728602491514266e-10,60,0.6253928793741421,0.6253928793741419,0.07950260646252966,0.07950260646252572,1951912.8172216746,1951912.8172216741
70,1.071868908167101,0.1617048528976719,3345408.4964481387,70,2150470914095.7249,100428.27715642995,2150470813667.4478,21413002.144267496,9.0560720505577365e+21,2.6423307986078726e-14,5.122274160385132e-09,1.5543122344752192e-15,9.3132257461547852e-10,-100430.70045288916,7.6753681030380929e-09,1.0849734888296325e-08,70,1.0718689081670993,1.071868908167101,0.16170485289764547,0.1617048528976719,3345408.4964481336,3345408.4964481387
80,1.8292076202929406,0.32831313036530396,5709137.227519279,80,2453496013942.437,100912.98263760257,2453495913029.4546,24312986.791336857,1.2794284409755582e+22,4.196643033083092e-14,9.313225746154785e-10,4.440892098500626e-16,-1.1059455573558807e-09,-100916.83616710258,1.5294986967934767e-09,2.1446258102741922e-09,80,1.8292076202929402,1.8292076202929406,0.32831313036534593,0.32831313036530396,5709137.227519278,5709137.227519279
90,3.1118756134091208,0.6633036959824619,9712470.37187225,90,2806876214088.2466,101996.75217188009,2806876112091.4946,27519270.509302415,8.6867587371272682e+21,1.7064127888488656e-13,0.0,0.0,2.8667272999882698e-09,-102002.8579877888,6.6453728165460842e-11,6.6624039618545794e-11,90,3.1118756134091208,3.1118756134091208,0.6633036959822912,0.6633036959824619,9712470.37187225,9712470.37187225
100,5.281457826185967,1.3302458220784583,16483950.103247775,100,3218149249638.1548,103850.73553748211,3218149145787.4194,30988218.166992676,6.5775053164330117e+20,6.750155989720952e-14,3.725290298461914e-09,8.881784197001252e-16,6.9849193096160889e-10,-103860.38356925728,5.76558452972479e-09,8.1258324513555635e-09,100,5.281457826185968,5.281457826185967,1.3302458220783908,1.3302458220784583,16483950.103247778,16483950.103247775
