voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.07875439847776652,-0.011601614527220304,-163866.81835628502,-150,400691025682.75256,1.6479743563141505,400691025681.10461,243141541703.92294,1.6640532140416616e+22,3.718170563105083e-11,5.820766091346741e-11,1.3877787807814457e-17,1.6480342739265188,-3.7497782656714662e-11,4.775350486335431e-11,7.3418911575307e-11,-150,-0.07875439847776654,-0.07875439847776652,-0.011601614490038598,-0.011601614527220304,-163866.81835628508,-163866.81835628502
-140,-0.07579296024136127,-0.011071016308643685,-157704.85834504958,-140,261070535244.99939,1.6257459981247748,261070535243.37366,160585070205.39035,2.1833849765518264e+22,3.8028436302739443e-11,5.820766091346741e-11,1.3877787807814457e-17,1.6258041108723036,3.8348879627392307e-11,4.8036346107167737e-11,7.0913207597667061e-11,-140,-0.07579296024136126,-0.07579296024136127,-0.011071016346672121,-0.011071016308643685,-157704.85834504952,-157704.85834504958
-130,-0.07294334603500958,-0.01055577273513359,-151775.57420288224,-130,170100701050.19376,1.6085817861260403,170100701048.58517,105745758479.49178,4.7105818090971465e+22,3.815319588040822e-12,5.820766091346741e-11,2.7755575615628914e-17,1.6086382195138551,-3.8471448249310924e-12,7.8896264573079009e-11,1.1514483984342849e-10,-130,-0.07294334603500961,-0.07294334603500958,-0.01055577273131827,-0.01055577273513359,-151775.5742028823,-151775.57420288224
-120,-0.07020131604468134,-0.010055709816277866,-146070.14401145902,-120,110829238047.37999,1.5967392140069729,110829238045.78325,69409730202.126801,1.5296754963068148e+22,4.862067345956511e-12,0.0,0.0,1.5967940965244367,4.9023007875348412e-12,3.0388837984887545e-11,4.1232866079821129e-11,-120,-0.07020131604468134,-0.07020131604468134,-0.010055709821139933,-0.010055709816277866,-146070.14401145902,-146070.14401145902
-110,-0.06756278110402657,-0.009570785569845017,-140580.05930983566,-110,72210872326.792313,1.5905136166528187,72210872325.201797,45400977125.08593,6.912315059437308e+21,4.60483821212998e-11,2.9103830456733704e-11,1.3877787807814457e-17,1.5905670806292611,-4.6424863953120621e-11,5.5185034710097599e-11,8.3978416234864461e-11,-110,-0.06756278110402655,-0.06756278110402657,-0.009570785523796635,-0.009570785569845017,-140580.0593098357,-140580.05930983566
-100,-0.06502379615742467,-0.00910108425529972,-135297.1114928081,-100,47049047472.957184,1.5902417866238365,47049047471.366943,29586096824.209785,2.9697544491575783e+21,2.6488989821049636e-11,0.0,1.3877787807814457e-17,1.5902939691251901,2.670330623288919e-11,3.2860580676244904e-11,4.5935099474148089e-11,-100,-0.06502379615742468,-0.06502379615742467,-0.00910108428178871,-0.00910108425529972,-135297.1114928081,-135297.1114928081
-90,-0.06258055383306838,-0.008646804953595794,-130213.37843823122,-90,30654841811.091221,1.5963059891289273,30654841809.494915,19203612603.006622,2.902115483391716e+21,4.518095966798974e-11,5.820766091346741e-11,5.551115123125783e-17,1.5963570329000905,4.5541570514728846e-11,9.9965676452749996e-11,1.5857467249025259e-10,-90,-0.06258055383306843,-0.06258055383306838,-0.008646804998776753,-0.008646804953595794,-130213.37843823127,-130213.37843823122
-80,-0.06022937801017739,-0.00820824211665774,-125321.21112213115,-80,19973184943.506516,1.609138417193519,19973184941.897377,12412347334.508074,6.8464824359189755e+20,1.8534299095485096e-11,0.0,1.3877787807814457e-17,1.6091884716310421,1.8680390567737959e-11,1.8535167929587175e-11,1.871394011976335e-11,-80,-0.0602293780101774,-0.06022937801017739,-0.008208242135192039,-0.00820824211665774,-125321.21112213115,-125321.21112213115
-70,-0.05796671690221334,-0.007785759502239522,-120613.21922675266,-70,13013543485.41445,1.6292261331648001,13013543483.785223,7987561223.3983841,5.6524904989033352e+20,3.069856261556092e-11,4.3655745685100555e-11,6.938893903907228e-18,1.6292753553214987,3.0937030714994762e-11,4.230175074751028e-11,5.9861346782263958e-11,-70,-0.05796671690221333,-0.05796671690221334,-0.007785759532938085,-0.007785759502239522,-120613.21922675261,-120613.21922675266
-60,-0.05578913501082067,-0.007379757764124924,-116082.2543988953,-60,8478983933.7853785,1.6571165476115164,8478983932.1282616,5116709471.0426702,1.5148921600033242e+21,2.927844858918727e-11,2.9103830456733704e-11,3.469446951953614e-17,1.6571651032344827,-2.9502844611783985e-11,7.9146343621316446e-11,1.2590918585519972e-10,-60,-0.05578913501082063,-0.05578913501082067,-0.007379757734846475,-0.007379757764124924,-116082.25439889527,-116082.2543988953
-50,-0.05369330288801941,-0.0069906363659020315,-111721.38894781435,-50,5524488304.8193245,1.6934234921100968,5524488303.1259012,3262319396.5116868,5.4345580328308081e+20,1.5239311548786993e-11,5.820766091346741e-11,2.0816681711721685e-17,1.6934715567158087,-1.5354384430565915e-11,3.2888940488229628e-11,4.5896505346254557e-11,-50,-0.053693302888019434,-0.05369330288801941,-0.00699063635066272,-0.0069906363659020315,-111721.38894781441,-111721.38894781435
-40,-0.05167598287202112,-0.006618751791823976,-107523.88616531213,-40,3599484509.321362,1.7388339484190354,3599484507.5825281,2070056495.3853402,6.4742919643303104e+20,1.722860916431035e-11,0.0,6.938893903907228e-18,1.7388817084423591,1.7356782677779847e-11,5.0811823791873535e-11,6.5030454979297936e-11,-40,-0.051675982872021124,-0.05167598287202112,-0.006618751809052585,-0.006618751791823976,-107523.88616531213,-107523.88616531213
-30,-0.04973400789814546,-0.006264369644151103,-103483.15623697337,-30,2345246904.1367483,1.7941155031903113,2345246902.3426328,1307188361.0427592,1.6239194390546701e+20,4.273745420058095e-12,4.3655745685100555e-11,2.0816681711721685e-17,1.7941631572818861,4.305222844891432e-12,3.0955965285345807e-11,4.3019875856087353e-11,-30,-0.04973400789814548,-0.04973400789814546,-0.006264369648424848,-0.006264369644151103,-103483.15623697342,-103483.15623697337
-20,-0.04786424818579448,-0.005927600832758522,-99592.68692673641,-20,1528047549.5254207,1.8601246047177447,1528047547.6652961,821475908.46866226,5.812412033793934e+20,4.8965918125754015e-12,2.9103830456733704e-11,1.3877787807814457e-17,1.8601723654052809,4.9320547645947954e-12,3.2670250638257857e-11,4.8012404815778176e-11,-20,-0.04786424818579447,-0.04786424818579448,-0.0059276008376551136,-0.005927600832758522,-99592.68692673638,-99592.68692673641
-10,-0.046063556008231844,-0.0056082835195019505,-95845.92865770034,-10,995600869.28395271,1.9378157063522576,995600867.34613705,513774796.03469145,2.9471833696127438e+20,1.8178054547735023e-11,2.9103830456733704e-11,2.0816681711721685e-17,1.9378638026704427,1.8309131988303307e-11,6.8375430671409655e-11,1.0642345164846301e-10,-10,-0.046063556008231865,-0.046063556008231844,-0.005608283537680005,-0.0056082835195019505,-95845.92865770037,-95845.92865770034
0,-0.0443286681364755,-0.005305684227746234,-92236.09152426897,0,648685151.78236127,2.0282513902056962,648685149.75410986,319824827.88614017,4.5546841299407372e+19,4.719388508461764e-11,2.9103830456733704e-11,3.469446951953614e-17,2.0283000730370171,-4.7533976754721152e-11,7.6342632091817965e-11,1.2877534628918941e-10,0,-0.044328668136475465,-0.0443286681364755,-0.005305684180552349,-0.005305684227746234,-92236.09152426894,-92236.09152426897
10,-0.04265601878020603,-0.00501761698941361,-88755.75607311548,10,422652546.2581237,2.1326135747095409,422652544.1255101,198185246.15538397,1.7348175534831678e+20,7.528500392539605e-13,4.3655745685100555e-11,2.0816681711721685e-17,2.1326631299866428,7.5850437042390695e-13,3.5006330963347893e-12,4.1715710746847989e-12,10,-0.04265601878020601,-0.04265601878020603,-0.00501761699016646,-0.00501761698941361,-88755.75607311544,-88755.75607311548
20,-0.0410413437960091,-0.0047377183843982235,-85396.04976916696,20,275381940.55371785,2.252215920593637,275381938.30150193,122271553.99964181,7.3353207765259008e+18,3.7853803425136334e-11,0.0,2.0816681711721685e-17,2.2522667058205501,-3.8135272717454427e-11,4.9651576558387461e-11,8.0571438410004248e-11,20,-0.04104134379600908,-0.0410413437960091,-0.00473771834654442,-0.0047377183843982235,-85396.04976916696,-85396.04976916696
30,-0.039478753940208305,-0.004446907284784723,-82144.71869127064,30,179429750.12814513,2.388517562014759,179429747.73962757,75121804.83060497,1.2302559322944717e+19,4.56315445498956e-11,1.4551915228366852e-11,2.0816681711721685e-17,2.3885701130551249,4.5986769947603534e-11,5.7851520732972409e-11,9.5168869312933779e-11,30,-0.039478753940208326,-0.039478753940208305,-0.004446907330416267,-0.004446907284784723,-82144.71869127062,-82144.71869127064
40,-0.03795836514784182,-0.004086550895227839,-78981.19680367345,40,116915947.89789638,2.5431383030191186,116915945.35475807,45973098.576313421,7.288954113362749e+19,1.613229688723905e-11,4.3655745685100555e-11,2.7755575615628914e-17,2.5431936570739477,-1.6268764113647194e-11,2.3420241022231954e-11,3.3110420655235728e-11,40,-0.037958365147841795,-0.03795836514784182,-0.0040865508790955424,-0.004086550895227839,-78981.1968036734,-78981.19680367345
50,-0.03645983443798514,-0.003474177999904609,-75863.15598896211,50,76192409.069222331,2.717875434403592,76192406.351346895,28033812.037431333,6.5890313400370289e+18,1.5556878701916688e-11,1.4551915228366852e-11,0.0,2.7179361449290149,-1.5707435352396715e-11,8.3228414668254203e-11,1.3118248501364782e-10,50,-0.03645983443798514,-0.03645983443798514,-0.0034741779843477302,-0.003474177999904609,-75863.15598896213,-75863.15598896211
60,-0.03493400281370956,-0.0020395784465827454,-72688.31009881014,60,49672838.560958706,2.9147223424987727,49672835.64623636,17042048.169286169,8.3038772193120573e+18,3.4174494397548605e-11,4.3655745685100555e-11,6.938893903907228e-18,2.9147959151839395,3.4584335395493326e-11,4.5137329041931848e-11,6.801641888598553e-11,60,-0.03493400281370955,-0.03493400281370956,-0.00203957848075724,-0.0020395784465827454,-72688.31009881009,-72688.31009881014
70,-0.033249862762992535,0.001993734373708031,-69184.06933246207,70,32420119.290282797,3.1358890996003006,32420116.154393699,10338413.847101625,4.2090091321308964e+18,1.5715428090812278e-11,2.9103830456733704e-11,0.0,3.1360015470619667,-1.5973444789096902e-11,2.5735909889986456e-11,3.6095869349050957e-11,70,-0.033249862762992535,-0.033249862762992535,0.0019937343894234592,0.001993734373708031,-69184.0693324621,-69184.06933246207
