voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,7.254792319279443e-07,1.8793307735666591,0.2566409739433766,-50,1302362195.9436398,4.8548632112650605,1302362191.0887766,268259297.79477257,1.2174739435862052e+22,1.5498713423767185e-13,2.692845946228317e-13,7.983285527871781e-20,456.28922197600571,1.5631940186722204e-13,3.1077869307568268e-13,4.2454928461665986e-13,-50,7.254792319280241e-07,7.254792319279443e-07,1.8793307735665041,1.8793307735666591,0.2566409739436459,0.2566409739433766
-40,1.0970095967472066e-06,2.323283480321451,0.7337277770541277,-40,1761258724.1772928,4.3410442331521413,1761258719.8362486,405722363.00352061,4.2426213054476722e+22,1.5409895581797173e-13,1.7719159473017498e-13,3.578714202149419e-20,211.61251400346831,1.5809575870662229e-13,3.0173500757016479e-13,5.0626169922907138e-13,-40,1.0970095967472424e-06,1.0970095967472066e-06,2.323283480321297,2.323283480321451,0.7337277770543049,0.7337277770541277
-30,1.713557542805331e-06,2.6697612201903658,1.7856139156394875,-30,2382101070.4345989,4.1123558210787197,2382101066.3222432,579254610.75733125,2.3397744834007473e+22,9.769962616701378e-14,2.4291679778798425e-13,8.555032767268433e-20,99.075868358254567,-1.0125233984581428e-13,2.8656798337290326e-13,4.6984638402136625e-13,-30,1.7135575428052453e-06,1.713557542805331e-06,2.6697612201904635,2.6697612201903658,1.7856139156392445,1.7856139156394875
-20,2.9551423987089155e-06,2.9136677018837696,4.206415453652426,-20,3222040882.4866056,4.0813161839847591,3222040878.4052896,789461227.02524674,2.1428971891798923e+22,3.943512183468556e-13,1.6342482922482304e-13,4.785736151986797e-20,46.85296357782498,4.2721381987576024e-13,4.3229067997132267e-13,5.7198690228688065e-13,-20,2.9551423987088676e-06,2.9551423987089155e-06,2.913667701883375,2.9136677018837696,4.206415453652589,4.206415453652426
-10,5.565823646293303e-06,2.9914752302973953,9.586672872463623,-10,4358404139.3360062,4.1914206325995078,4358404135.1445856,1039839357.9107176,5.927715300203316e+22,3.108624468950438e-14,1.2967404927621828e-13,5.251604272976662e-20,22.559159836044739,-3.6415315207705135e-14,3.5351844210682809e-14,4.75175454539567e-14,-10,5.56582364629325e-06,5.565823646293303e-06,2.9914752302974263,2.9914752302973953,9.586672872463494,9.586672872463623
0,1.0653286904763503e-05,2.7985383963516868,20.30094715474911,0,5895813302.9412937,4.4066101252488821,5895813298.5346832,1337947568.6218786,3.8023838901431662e+22,2.6689761511988763e-13,1.4210854715202004e-14,7.792703114739563e-20,11.489491472666431,-3.4905411894214922e-13,2.8467815677641584e-13,3.659295089164516e-13,0,1.065328690476358e-05,1.0653286904763503e-05,2.7985383963519537,2.7985383963516868,20.300947154749096,20.30094715474911
10,1.8950818141222646e-05,2.290998732684783,37.904249162027554,10,7975824004.1408834,4.7043603365153084,7975823999.4365234,1695410945.0826778,1.482329546416382e+23,3.2818192607919627e-13,3.552713678800501e-14,8.809142651444724e-20,6.9632623687551334,4.6274095666376525e-13,4.4925544741410592e-13,7.6205708410270745e-13,10,1.8950818141222558e-05,1.8950818141222646e-05,2.290998732684455,2.290998732684783,37.90424916202759,37.904249162027554
20,2.9624783217358332e-05,1.616718579687574,60.56343442452442,20,10789964079.490147,5.0711504046168452,10789964074.418997,2127715255.6285481,3.7279029029410929e+23,1.0480505352461478e-13,7.815970093361102e-14,3.3881317890172014e-21,5.6643687418566087,1.4033219031261979e-13,1.4177578453409342e-13,2.0028423364237824e-13,20,2.9624783217358336e-05,2.9624783217358332e-05,1.6167185796874692,1.616718579687574,60.563434424524495,60.56343442452442
30,4.079522830247974e-05,1.0214657362530335,84.20297686347124,30,14597376250.096369,5.4994961429345004,14597376244.596872,2654311571.5883183,5.1014428616798193e+23,5.1514348342607263e-14,1.9895196601282805e-13,8.131516293641283e-20,5.6433982885080027,6.2172489379008766e-14,2.6314271830437874e-13,4.0079051188968151e-13,30,4.0795228302479825e-05,4.079522830247974e-05,1.021465736252982,1.0214657362530335,84.20297686347143,84.20297686347124
40,5.142847394325421e-05,0.624271077102402,106.59271221421267,40,19748689892.907295,5.9860121670579929,19748689886.921284,3299139617.7888803,2.4468799526037334e+24,1.0014211682118912e-13,7.105427357601002e-14,6.776263578034403e-21,6.0200911908942585,1.1102230246251565e-13,1.2187204922794091e-13,1.9673151996357774e-13,40,5.142847394325422e-05,5.142847394325421e-05,0.6242710771023019,0.624271077102402,106.59271221421274,106.59271221421267
50,6.170155588598256e-05,0.4010251831832518,128.11707743922315,50,26718321281.621971,6.5301511504279999,26718321275.09182,4091531829.2243199,5.4956900153414053e+23,1.3877787807814457e-14,2.842170943040401e-14,1.3552527156068805e-20,6.5363898878302757,1.5099033134902129e-14,4.7518388489662898e-14,5.9285909514983359e-14,50,6.170155588598257e-05,6.170155588598256e-05,0.40102518318323793,0.4010251831832518,128.11707743922318,128.11707743922315
60,7.22312613728002e-05,0.2875981996226458,150.1021949846881,60,36148178250.684448,7.1333891705544881,36148178243.551056,5067461957.6201534,1.9742588427331848e+25,1.7708057242771247e-14,2.842170943040401e-14,1.3552527156068805e-20,7.1317745202031482,1.865174681370263e-14,6.5854710880378163e-14,1.0269562977782698e-13,60,7.223126137280019e-05,7.22312613728002e-05,0.2875981996226281,0.2875981996226458,150.10219498468808,150.1021949846881
70,8.359460388710379e-05,0.23411931346955298,173.78192271965904,70,48906796016.553085,7.7987054551663331,48906796008.754379,6271142857.9668016,3.4419656912235771e+24,1.5987211554602254e-14,1.1368683772161603e-13,6.776263578034403e-20,7.7945617348705838,1.6875389974302379e-14,1.0702549957386509e-13,1.6209256159527285e-13,70,8.359460388710372e-05,8.359460388710379e-05,0.234119313469537,0.23411931346955298,173.78192271965892,173.78192271965904
80,9.624293380614262e-05,0.2113186771639529,200.11491323757656,80,66169352696.39904,8.5302569831990311,66169352687.868782,7757017499.7921457,1.2736851924743809e+24,2.55351295663786e-15,2.842170943040401e-14,1.3552527156068805e-20,8.525202651560976,-5.3290705182007514e-15,1.8915806595543735e-14,2.1344037648418634e-14,80,9.62429338061426e-05,9.624293380614262e-05,0.21131867716395544,0.2113186771639529,200.11491323757653,200.11491323757656
90,0.00011054442640687277,0.20381302581106983,229.8774962825695,90,89525936903.691589,9.3331826692110536,89525936894.358414,9592219511.4669647,6.6910203125487708e+24,3.216871213851391e-14,2.842170943040401e-14,0.0,9.3277828298171812,3.5527136788005009e-14,4.5815922775590229e-14,7.6605388699135801e-14,90,0.00011054442640687277,0.00011054442640687277,0.20381302581103766,0.20381302581106983,229.87749628256952,229.8774962825695
100,0.00012683470907348828,0.20389372440998266,263.77316172323617,100,121128042939.76743,10.213494391947977,121128042929.55392,11859608307.540783,8.8422786846070623e+24,1.2156942119645464e-14,0.0,0.0,10.207969342929797,1.2434497875801753e-14,5.9160669234003303e-14,7.0055072853847378e-14,100,0.00012683470907348828,0.00012683470907348828,0.2038937244099705,0.20389372440998266,263.77316172323617,263.77316172323617
