voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,3.956309593008839e-08,0.0003692693520755963,0.12329568970001835,-150,1344677.1558706069,0.27669873545714196,1344676.8791718713,4859715.5807345016,1.6658154603406822e+18,1.1229702064075031e-12,2.540412324947283e-12,9.938475798151121e-19,12400.768486708721,9.919287608973015e-13,4.5972592016644854e-12,7.3266948064087956e-12,-150,3.9563095931082235e-08,3.956309593008839e-08,0.0003692693531985665,0.0003692693520755963,0.12329568970255876,0.12329568970001835
-140,4.6273773140106726e-08,0.00044742661076785373,0.14420129649519886,-140,1488922.5408361994,0.24867141767726916,1488922.2921647818,5987509.7618518965,4.2466929685582566e+18,4.8634812540096495e-12,3.0824509611449002e-12,1.76674529184996e-18,10629.920412099764,4.3057224430709325e-13,9.812825390303169e-12,1.5891787885635722e-11,-140,4.627377314187347e-08,4.6273773140106726e-08,0.000447426615631335,0.00044742661076785373,0.1442012964982813,0.14420129649519886
-130,5.064406383722067e-08,0.0005129179044842114,0.15780865914145537,-130,1664568.5355628775,0.22937075005477747,1664568.3061921275,7257109.004375455,6.4377470920453685e+19,8.377611755358561e-13,2.1870560917847115e-12,8.349428754212253e-19,9221.1459547793129,3.1724622910250446e-14,3.8255957345755746e-12,6.0497440390605561e-12,-130,5.064406383805561e-08,5.064406383722067e-08,0.0005129179053219725,0.0005129179044842114,0.15780865914364242,0.15780865914145537
-120,5.35968599448548e-08,0.0005728387143144054,0.1669946666130513,-120,1874753.6059634783,0.21629498195012908,1874753.3896684963,8667577.9024579432,1.0822036799641836e+19,3.3740881182769966e-12,2.8990976286280556e-12,1.469397022694298e-18,8059.1322845207997,2.1235790888907334e-13,7.6903451183006911e-12,1.2546297334381507e-11,-120,5.35968599463242e-08,5.35968599448548e-08,0.0005728387176884935,0.0005728387143144054,0.1669946666159504,0.1669946666130513
-110,5.569932276937919e-08,0.0006321039704213494,0.1735270278193436,-110,2123732.6670123707,0.2076621266400277,2123732.4593502441,10226865.636860972,1.0501226719378698e+19,2.2398825415964607e-12,2.0626556018754627e-12,1.0197019370410695e-18,7072.456644782168,2.4774626773652391e-13,5.2710373534892354e-12,8.6051166192646633e-12,-110,5.569932277039889e-08,5.569932276937919e-08,0.0006321039726612319,0.0006321039704213494,0.17352702782140625,0.1735270278193436
-100,5.7292500438237584e-08,0.0006939864666323514,0.1784685512056276,-100,2416961.9947959073,0.20220291542560839,2416961.7925929921,11953151.069600286,6.3581675325318646e+18,3.49632432380953e-14,8.902323322956818e-13,2.796267517123259e-19,6217.1943279055095,4.6557202488319816e-13,1.2349526336861172e-12,1.7803813978645167e-12,-100,5.729250043851721e-08,5.7292500438237584e-08,0.0006939864665973882,0.0006939864666323514,0.17846855120651783,0.1784685512056276
-90,5.858013370477999e-08,0.0007606711460590998,0.18245403928583434,-90,2761231.0418828642,0.19901331058702471,2761230.8428695537,13874604.837928319,1.6822950735816968e+19,1.6495009568309738e-12,1.4658552149882098e-12,7.339077266815483e-19,5466.0104507921451,2.0108914506046401e-13,3.8177537264604133e-12,6.2307381476500723e-12,-90,5.85801337055139e-08,5.858013370477999e-08,0.0007606711477086008,0.0007606711460590998,0.1824540392873002,0.18245403928583434
-80,5.968437960948672e-08,0.0008336823860167486,0.18586399404259313,-80,3164843.2785127247,0.1974494444849399,3164843.0810632803,16028625.893420113,5.6702187238689145e+19,1.5973702395533085e-13,1.4119261315670428e-13,7.081989532434002e-20,4801.3198218223197,6.8445249345079862e-14,3.6883591694098653e-13,6.0190741280052862e-13,-80,5.968437960955754e-08,5.968437960948672e-08,0.0008336823861764856,0.0008336823860167486,0.18586399404273432,0.18586399404259313
-70,6.067917394330453e-08,0.0009141719631012568,0.1889286004831951,-70,3637850.2733463598,0.19705278050233588,3637850.0762935793,18461298.866590906,8.5675634070098289e+18,1.202468571763482e-12,9.325595851095159e-13,4.914246931953035e-19,4211.1676588793907,5.2149950898734519e-13,2.6218158052884688e-12,4.2700565305864302e-12,-70,6.067917394379596e-08,6.067917394330453e-08,0.0009141719643037254,0.0009141719631012568,0.18892860048412766,0.1889286004831951
-60,6.160980694073993e-08,0.0010030993721516779,0.19178873414894268,-60,4192345.3431521058,0.1974968022112942,4192345.1456553037,21227408.728708819,1.9206210661553709e+19,4.708640161804611e-13,8.155143227384087e-13,3.367220663131861e-19,3686.8222448815709,2.686739710821461e-13,1.5942836907657327e-12,2.5728308372663378e-12,-60,6.160980694107665e-08,6.160980694073993e-08,0.001003099372622542,0.0010030993721516779,0.1917887341497582,0.19178873414894268
