"{'distance': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9], 'solute_1': [15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0]}","{'solute_1i': '1.0 M', 'solute_1e': '1.0 fM'}"
-140,608847.60417436808791071328815493264059101794377929348162295844348021238890413727,0.0000000057190306780013344095550360487586808763279001603121466876027781583129747306929093,608847.60417436236888003528682052308555496918509841715372279813133352478612597895,106459929742350.30441346351341818238296457733089351885431321159627641645382509966,1217695.2083487361758214265763098652811820358875585869632459168869604247778082745,3.1297150143965615822284829214707868929138947853906506789293358980789803363816474e-82,1.00145506692073621683153747881720023116694396454988771128275601990616947196323e-88,0.78441840623598885104165682113573283654637281955126622918910750202199145269548271,1.7515394089505930444868930300909216646959892187811640951505777887693300397186988e-82,1.6993123161963732305601767724724536359400168521041365822884774866126272314268384e-82,3.0704994487402365227207415561425975500677275101335014029253518881363779960471302e-82
-130,659555.5557491264754001529809413291035747823673991867467202365518447075287033689,0.0000000052793307043496759318332038446150314852343258698939587440177358784160437634985448,659555.55574912119606944863126539727037093775236770151239436665788596351096749048,124931661357322.10048335723869267040222586905876323041676821022222010521783366449,1319111.1114982529508003059618826582071495647347983734934404731036894150574067378,6.1976593377195068174392984168599135182044890158064858839324349034327176398083938e-82,1.9881828534455792540037876417694416354049622825622770738701773924607776281622949e-88,0.84972235349512187010672606491267809958567079531325922842364154288407074472062935,1.0350374438619116348200092434912400498854666105637850833396989257960279981320983e-82,1.7918861405343711643120201524305646278786462881763696378080621407801460854973802e-82,3.9947524065090043978320481705101316918122007553692718261597695741882844063025033e-82
-120,714486.91464397141543346708379639776604438907304650982207583615890825511300799781,0.0000000048734364711660569663205741304636087576680413406607739508696451750426942548787829,714486.91464396654199699591773943144547025860943775215403449549813430424336282277,146608439213534.59719300262722784345889330457381947163686758803838593990165050207,1428973.8292879428308669341675927955320887781460930196441516723178165102260159956,2.6973201768812471531048109388991650195507909005669423614456776490022791056973408e-82,8.6400044989239987334485586407758451316363793019990312345963264462493052483102199e-89,0.92047103261242096546047991702015304720125564122855358600704848500783267409847465,6.4897865961053879201352360998561070102649678165517845477479404259127659815849316e-83,9.7696388715320396774869978474115175822194805916785531379470159986364263995484208e-83,2.1916788026432803931382057644611472596436448785595214006946963131206535375590321e-82
-110,773993.4290948727964494894263115558585431638564448033159089405069887821261849865,0.0000000044987488696101899712789573840600317146189365552122790307172099712567715975174936,773993.42909486829770061981612158457958577979641308869697238529470975140897501524,172046373675874.51004204048832220496817282320865385548070867111928417640566105148,1547986.858189745592898978852623111717086327712889606631817881013977564252369973,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-82,1.0505460015737134823624951983670629875966961196748822069338715110780405245104472e-88,0.99711670727690162505323622702337172944535700347764781737618726379966963495118193,8.8581265425020063175987154887439243026425866065782073400385062489536964198288026e-83,1.0497921160426813882740466764525900980875950722821431396389039411807140629841708e-82,2.3245897814807402736930645198572025670210299573027169277464256552760867224169916e-82
-100,838456.14395322182135710498017451191582334012697247631802025783331555205819890733,0.0000000041528686198255664679554807245783703393918156547589683444193054080028713744343699,838456.14395321766848848515460804396034261554860213692620460307434720763889349933,201898066303007.58567587364013157372728631216486149413256298823721897473255630903,1676912.2879064436427142099603490238316466802539449526360405156666311041163978147,1.585447737556152906786797269429280202331380911020263830773413579947904512509124e-82,5.1054572039096356152196028331857266686942241329994275477160110818745894649105845e-89,1.0801495660781098698031158080446667009654193975449692169686728374538181710477207,1.1865663214006535911355689917709324329659806208457565618283818973863872393197253e-82,1.0207197057062216744109481378922147385713773726614957773895578534117470123273977e-82,1.8492958203618814502753763073684579136280963933821508066694626365949330364146735e-82
-90,908287.84067379106743427982859792078889409903986742257988795670339749342205530631,0.000000003833580907357087413038667484444172789544110353914992601151633406774147488981304,908287.84067378723385337247151050775022661459569463303577760278840489227042189954,236929352118454.34465311349566091780350188857675721815265143979187297216213112109,1816575.6813475821348685596571958415777881980797348451597759134067949868441106126,9.6774082681998943661012300861267752609837536127210909151104465269547418296011465e-83,3.1418198177905449939812940511912164115041379279996477216713914349997473630218981e-89,1.1701008264673052216589928751085051128483551668215428899805507401709108389162007,6.0324621866090328355785281084765937900287167228906267317566766257567785953570187e-84,5.3914565986531128128096744836079216001731261009507450843369754732202073123360882e-83,1.2980727358536670934662929876436583974506681520730371451648808471878613910144799e-82
-80,983935.68052530601851743525307587678238161853730532230051718083199109379519895601,0.0000000035388412007770387468351034380527725948219392384753391754524048181507068597996025,983935.68052530247967623447603712994727818048453272747857794235665191834279413786,278038946847702.28844615710178101698921277868102071388562625309376914570304203423,1967871.361050612037034870506151753564763237074610644601034361663982187590397912,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,2.160001124730999683362139660193961282909094825499757808649081611562326312077555e-89,1.2675461088632953211334251597597214383616251921706487019890412192032424329811579,1.9545248813741317163241247553030669830278134612047027227893813338260635377596092e-84,1.992338896309052537811593318786854920350599843008112697127885791982293488794438e-83,5.6323507226908015214009681111083722888019387328832166850546180205351204446911698e-83
-70,1065884.0679492011014489103723250262936981561005669605119755040536407041939533565,0.0000000032667621597037951375041679778592880534809817574151866700778915180493675901710405,1065884.0679491978346867506685298887895301782412789070309937466384540341160618384,326281503164542.37036610495878085518479193100127339431574524484252341287838508581,2131768.135898402202897820744650052587396312201133921023951008107281408387906713,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,9.8181869305954531061915439099725512859504310249988991302230982343742105094434317e-90,1.3731091009386375494225466244753227110249383244374568709056666195765327763685587,-3.0513579643226503412081442575890425407893982267885378022580070492399481137155129e-83,2.5095144902665449328250944681724246280078510666766428226007785280933303844819133e-83,5.570306533877231982674690441901689888011835557855622958478606050208261855895207e-83
-60,1154657.7524018315301284186920103961595300564920408516640383460555232064148074024,0.0000000030156015493798827405943591521311157736586868107322608084943322390511744822328032,1154657.7524018285145268693121276555651709043609250780053515353232623979204751634,382894667446788.8909085338760818172800407283668702513953192388150987666569911186,2309315.5048036630602568373840207923190601129840817033280766921110464128296148048,4.9416552858893077614133940865328214098640443979852379140989514180194426363920748e-83,1.5709099088952724969906470255956082057520689639998238608356957174998736815109491e-89,1.487465534309545017498450745857678741758973718969645552915051652729742761839083,-3.6762274387884218063348473735188483926365303349780497384138563311163191173153715e-83,3.4319371612591065184913663503566740393680670092190705491386825581612568938341713e-83,8.4414453342506694962339191025392532625378609407144948865931215480979611402480252e-83
-50,1250825.1885425207624495741193728316641211237278838727129733132211720575630944216,0.0000000027837510844214354986583658356857411637296505525275093248029712681637374073259042,1250825.1885425179786984896979373330057552880421427089833227606936627327601231534,449330831173250.40242409020776650342286485332957911848517896063283853939956001003,2501650.3770850415248991482387456633282422474557677454259466264423441151261888432,1.4824965857667923284240182259598464229592133193955713742296854254058327909176224e-82,4.7127297266858174909719410767868246172562068919994715825070871524996210445328472e-89,1.6113474981147849999950851998970877412235632406969521875867832849617156467865665,1.0283151227251780746895354641111880884847264264743733245837682097853675464933874e-83,1.901057679507365813164665676912774172658123124245174860194272626846323360233487e-83,4.5301323241009952590293125345374762185308850914622555469743840145757343519601491e-83
-40,1355002.1762841194883379164718627633903179653723811563164222869285256657220338273,0.000000002569726130300950801608589387276145349577203522675373899729393769226666690166076,1355002.176284116918611786170911961781728578096235806739218764253151765992640058,527294391533244.75807944291446043649486365473768487208318229903021347356961031479,2710004.3525682389766758329437255267806359307447623126328445738570513314440676545,4.5298506787318654479622779126550862923753740314864680879240387998511557500260686e-83,1.4727280395893179659287315864958826928925646537498348695334647351561315764165148e-89,1.7455481163331567254169509010023522971924831885472561221400870951253498136230419,3.4650378206383690597139102508747226406423069107370048556695444536132548883532966e-83,2.8080973821125414423638607629786269216518021821083644405114340248845536205494063e-83,5.9726950633187417558153381249008465700715214546352084142069364299826003931535413e-83
-30,1467855.8040148269061539287404353441535375422985157245779554963933835443582430497,0.0000000023721561966176816216911233649046681519284732862891284778105621289425818174413104,1467855.8040148245339977321227537224624141773938475726494822101042550665476809207,618785477156924.31964320959671618946902186645365622510379709916399550161372741273,2935711.6080296538123078574808706883070750845970314491559109927867670887164860993,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,1.9636373861190906212383087819945102571900862049997798260446196468748421018886863e-89,1.8909266181819639284908388614354061623744027520168401325577236688915926389437475,-5.7735473190625813244650717445616226885572386336040871377330154644884991805940639e-83,4.1908452212792063169424138888736085157730721819416986500797648294485220493793128e-83,7.5847035326929207348768503371873747314767000492873368302651322270414881764452589e-83
-20,1590108.7202413557254859263260649677493098436613571057470781447286653062253400767,0.000000002189776161280132312615290894182751132942943741078526602055421943662639685070156,1590108.7202413535357097650459326551340189494786059728041344036501387041699181331,726151260735154.78987246054715382196437682089752685513795210312762389104994974262,3180217.4404827114509718526521299354986196873227142114941562894573306124506801535,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-83,1.3745461702833634348668161473961571800330603434998458782312337528123894713220804e-89,2.048413833585162530103915761584019589578428722241374388781610858328073717745875,4.5273942665436997715496398502842502597691420931483236133506482829038976662987109e-84,1.1875553324166876366087021325420581522554051782486777277213962838462754463946768e-83,3.5254588686020026583161243846192640399968378609747748996734905407706880225001003e-83
-10,1722543.7610065418152717267177241046933900164667993655794208007715081468096417413,0.0000000020214181694054682399674818278568526306794292337619148260781735884405760997711368,1722543.7610065397938535573122558647259081886099467348999915670095933207314681528,852146174936762.23384390479349484188232114589463871696167863143230447060794705637,3445087.5220130836305434534354482093867800329335987311588416015430162936192834825,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-83,5.890912158357271863714926345983530771570258614999339478133858940624526305666059e-90,2.2190181485236483041524535764514679359136421228711782450025778352883976998903232,3.5608443759802046328058447697563084941692012332091158633052005618011548406991813e-83,2.8753244409957660810255348714614316607973841695775497819316231010847982753708475e-83,6.7093165834802096446127780382848618668973715126680596329069199484866147189968028e-83
0,1866008.9627126687871495865468750533965808765108002699110760455885400398887078566,0.00000000186600415506113742750843001418659921212032927847436929931534738256453613419895,1866008.9627126669211454314857376258881508623242010577907467671141707405733604741,1000002576442028.9847233050539282382567223973012643070538921149752244257713479142,3732017.9254253375742991730937501067931617530216005398221520911770800797774157133,2.4708276429446538807066970432664107049320221989926189570494757090097213181960374e-83,7.8545495444763624849532351279780410287603448199991193041784785874993684075547454e-90,2.4038319581052678402103790893976910719964184543689911294858389609410259739954399,2.7206736475870529836950264019026183602316935941499875679245323989008739621956294e-83,2.0660683677703532248430000073166670067059452125992382855769642422433793175334087e-83,4.440948934586029105966516418815187602578531095256657506801817837137868409503874e-83
10,2021422.9924496911222077850801169853089661144985311312397289725587147367182683486,0.0000000017225389379623185632236120049430904869229039042907868816013024861309758244354606,2021422.9924496893996688471177984220853541095554406443168250682679278551169658625,1173513670954189.3696257752473194984553874603793392223969113180408829042901999632,4042845.9848993822444155701602339706179322289970622624794579451174294734365366973,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,3.9272747722381812424766175639890205143801724099995596520892392937496842037773727e-90,2.6040386584424958139565522981302396913795514169854731030346801305992410175650836,-2.9269369168082774822540336209533360598240567449960065655385113601916041732280122e-83,2.2674046424105273045800192586599621065119194126231100525851463167463325893822728e-83,5.0788559325827264947038839194535493477697644174901147957238250876434414583705663e-83
20,2189781.0306009959094569861961902058977110550440360354672991400143823423743120615,0.0000000015901038509204913859962256629154355009882213806463460441123619186046652353845363,2189781.0306009943193531352756988199014853921286005344790777593680362982619501429,1377130826601897.0057710872828009744574877603901931264980532228690483546957318264,4379562.061201991818913972392380411795422110088072070934598280028764684748624123,2.4708276429446538807066970432664107049320221989926189570494757090097213181960374e-83,7.8545495444763624849532351279780410287603448199991193041784785874993684075547454e-90,2.8209202219257352343779041091174095910264565887100220164882005937708577707792432,-3.6474380356157159624755844534099716041969239687289191539420118257608297526135297e-83,2.9569340521540792558531288588972978777027454894321393848088032362568328629526138e-83,6.8336224005950039627998380082782494637759143373085115603172222107507939006212191e-83
30,2372161.1433954636495576522714854067785353002843133970399564674200301986790350442,0.0000000014678508572370438100014297572833977728427941349040283389043588000175622999440387,2372161.1433954621817067950344415967771055430009156241971623325160018597746762441,1616077772274913.3614185598706976788155839723283718600683136275331951326276216091,4744322.2867909272991153045429708135570706005686267940799129348400603973580700883,2.4708276429446538807066970432664107049320221989926189570494757090097213181960374e-83,7.8545495444763624849532351279780410287603448199991193041784785874993684075547454e-90,3.0558654042551291412235157908792962649428158475894483935766928379646902620725768,3.9256960077797414936171419637282969281333915806907398291090994195535968307274542e-84,1.604784654225704460512366395126975583269148270136916713864096042243634758297689e-83,4.5098813819875794940347521100850913589054622786920190035566142219663615516578389e-83
40,2569731.1862119175981956000560458213846337482138147215633327661823820710419794227,0.0000000013549971203731511820536264923523899120062047207592290753635561871318695993489305,2569731.1862119162431984796828946393310072558614248095571280454231529956784232355,1896484610612487.592592845326078649510653712178020321396996254489778250949476002,5139462.3724238351963912001120916427692674964276294431266655323647641420839588453,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,1.1781824316714543727429852691967061543140517229998678956267717881249052611332118e-89,3.3103786356700415939101614290371460711819552319814051846849438910410452163130934,-1.2930923315060188248981677369793647006035326586216295112890942807784094586094257e-83,1.2099999188800530172035526936928332595075081555240794265854842720833520885119722e-83,3.2120426677042963998695927674872610006906393781215079264985092796402632806416817e-83
50,2783756.2818406783542313575328050160241646811855533672793720115440504674345629465,0.000000001250819991123275828718574722977807957565840576465796628979773554619984765732729,2783756.2818406771034113664095291873055899582077454097135314350782538384547893918,2225545083702073.9938649050692204780151173670331081293665685729258663817419150312,5567512.5636813567084627150656100320483293623711067345587440230881009348691258929,2.4708276429446538807066970432664107049320221989926189570494757090097213181960374e-83,7.8545495444763624849532351279780410287603448199991193041784785874993684075547454e-90,3.5860896532208486829191865726988518990498661632616243442914802717828136815815254,-1.3253085519176430732664519261802794336870960889353378990271127285528968680698522e-83,1.0944496936349160650689381745259996949011031476661014649421576065726067398297523e-83,2.9546889578187732458225205558874908229091478603540459078966657528094808864317969e-83
60,3015606.9215886294289035876730235552765153616671593431715911112933689610907570668,0.000000001154652380193082631254369681428725040297656299724896697117143616718744794131682,3015606.9215886282742512074799409240221456802384343028739348115684722639736134501,2611701126086411.6552800272180995111253986274003693580488496655738738574178679079,6031213.8431772588578071753460471105530307233343186863431822225867379221815141337,2.4708276429446538807066970432664107049320221989926189570494757090097213181960374e-83,7.8545495444763624849532351279780410287603448199991193041784785874993684075547454e-90,3.8847639356919899868258055254424994484669336247855064364377676242409343020255129,-5.7008001502734194563564629333687547678825789314545295445505665337377798740190785e-84,1.5397396571090910919197226881571122112475752221751308295517788717780051413285731e-83,3.959624486517353874431044799051316897665992627198490578555299796629681250991018e-83
70,3266767.7411025223530429353746925807950523797402939797463734673976384563617033908,0.0000000010658784865504710643101023969316833890467733383133992325282168770737750152373401,3266767.7411025212871644488242215164849499828086105906996001290842392238334865137,3064859439723606.4630517531625478544210828349886041064916076755248497046033924481,6533535.4822050447060858707493851615901047594805879594927469347952769127234067816,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-83,1.1781824316714543727429852691967061543140517229998678956267717881249052611332118e-89,4.2083140079399719660138889234217672076448343967347831132758506853663719717407288,2.4165427892235223145280329350727333691464894063510897937694808966408839645472196e-83,1.7726541686697729251171808301019591744280675063669473094447112207129723168255772e-83,3.7685745266148650750578907206610396035467228635102881500938977364747296323936012e-83
80,3538847.0271057537502197630770141811940704717342662011243433917768390255232620882,0.00000000098392985419658779592558676285697677250544506728581747963663834302997022674843749,3538847.0271057527662899088804263852684837088772894286188983244910215458866237452,3596645647057170.3069184829570526686276096783232383443254681872473509867457057526,7077694.0542115075004395261540283623881409434685324022486867835536780510465241764,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,3.9272747722381812424766175639890205143801724099995596520892392937496842037773727e-90,4.5588116869890612164968812654107650513525681327629441189089480105160182312111199,8.8780376046880479581003770504836106622680901468122070449993682621532970453222174e-84,1.1233937686089832944380578837292557949438127277182084223404832805873729354026072e-83,3.1271333495534690372091710248986642057813886597621043822802739367608073457932798e-83
90,3833587.0159241854253922545925066117107845058555412484591318964964930967327620765,0.00000000090828173210668941765181935656724832663435897246169162232166669242341468397034927,3833587.0159241845171105224858171940589651492882929218247729240348014744110953841,4220702542406612.1469250685646871853289470236904342723395502116565440750655029854,7667174.0318483708507845091850132234215690117110824969182637929929861934655241531,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,1.1781824316714543727429852691967061543140517229998678956267717881249052611332118e-89,4.9385013482671877393146949046691670972272013290558849773306816560328552029498794,2.31031864663897843591777387852547114007763737903990370421170157007140125614029e-83,1.7433609973376613195031445866709984831815851268713443569718996182692043697377234e-83,3.564966782200983306935403793354865062970883848270447341880724972226159313602038e-83
100,4152875.0497467314798223338204841197542590670557899530196574765153023490139772002,0.00000000083844971403205217640079092825339879220970988877883057485995986823367135699272157,4152875.049746730641372619788431943353468138802391160809947587736471774154017332,4953040093216581.1020055592985124319481815563523529485349352612115827501134706676,8305750.0994934629596446676409682395085181341115799060393149530306046980279544005,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,7.8545495444763624849532351279780410287603448199991193041784785874993684075547454e-90,5.3498142969042604601804931227457669418134565111814308928490686841270923228823775,1.3580804817095390242805465567664986131734443136450612244559018036874498578451132e-83,1.064702960897941008432172715556756831801180777236529249441168859187715778927891e-83,2.4503315148714397277998718151459229165740785905470172664187948759075573917701728e-83
"{'distance': [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9], 'solute_1': [15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0, -20.0, 15.0]}","{'solute_1i': '1.0 M', 'solute_1e': '1.0 fM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,0.00000000035865026068168315990570839421892767959950253060455838967337842404541347788998678,0.00000000035865026068168315990570839421892767959950253060455838967337842404541347788998675,0.00000000035865026068168315990570839421892767959950253060455838967337842404541347788998669,0.00000000035865026068168315990570839421892767959950253060455838967337842404541347788998668,0.0000000003586502606816831599057083942189276795995025306045583896733784240454134778899866,0.0011193828360851534894869480952352281206629708691030377135835072271320687782312826,0.0011193828360851534894869480952352281206629708691030377135835072271320687782312825,0.0011193828360851534894869480952352281206629708691030377135835072271320687782312823,0.0011193828360851534894869480952352281206629708691030377135835072271320687782312823,0.0011193828360851534894869480952352281206629708691030377135835072271320687782312821
-140,0.0000000003904592839269077446650505575050599232359878840642922730015433363483132992275131,0.00000000039045928392690774466505055750505992323598788406429227300154333634831329922751309,0.00000000039045928392690774466505055750505992323598788406429227300154333634831329922751313,0.00000000039045928392690774466505055750505992323598788406429227300154333634831329922751314,0.00000000039045928392690774466505055750505992323598788406429227300154333634831329922751304,0.0012186619348530204881353434178538739634803733326876330834184035384291399602134697,0.0012186619348530204881353434178538739634803733326876330834184035384291399602134697,0.0012186619348530204881353434178538739634803733326876330834184035384291399602134698,0.0012186619348530204881353434178538739634803733326876330834184035384291399602134698,0.0012186619348530204881353434178538739634803733326876330834184035384291399602134695
-130,0.00000000042476925453767106256375069965586888694964625820213755324134349825864688841588368,0.00000000042476925453767106256375069965586888694964625820213755324134349825864688841588369,0.00000000042476925453767106256375069965586888694964625820213755324134349825864688841588373,0.00000000042476925453767106256375069965586888694964625820213755324134349825864688841588372,0.00000000042476925453767106256375069965586888694964625820213755324134349825864688841588388,0.0013257467370089609364271655359524364841055615894918748628449075923126336750986672,0.0013257467370089609364271655359524364841055615894918748628449075923126336750986673,0.0013257467370089609364271655359524364841055615894918748628449075923126336750986674,0.0013257467370089609364271655359524364841055615894918748628449075923126336750986673,0.0013257467370089609364271655359524364841055615894918748628449075923126336750986678
-120,0.00000000046179650631528850816303921365296078851452065998140817509911677522072325930429904,0.00000000046179650631528850816303921365296078851452065998140817509911677522072325930429905,0.00000000046179650631528850816303921365296078851452065998140817509911677522072325930429908,0.00000000046179650631528850816303921365296078851452065998140817509911677522072325930429906,0.00000000046179650631528850816303921365296078851452065998140817509911677522072325930429912,0.0014413124416831726950745359781997092567858962118616903350044758406054483338636309,0.0014413124416831726950745359781997092567858962118616903350044758406054483338636309,0.001441312441683172695074535978199709256785896211861690335004475840605448333863631,0.0014413124416831726950745359781997092567858962118616903350044758406054483338636309,0.0014413124416831726950745359781997092567858962118616903350044758406054483338636311
-110,0.00000000050177518435765475152672859013916155261935670003627367418568530042177092563278366,0.00000000050177518435765475152672859013916155261935670003627367418568530042177092563278367,0.00000000050177518435765475152672859013916155261935670003627367418568530042177092563278368,0.00000000050177518435765475152672859013916155261935670003627367418568530042177092563278369,0.00000000050177518435765475152672859013916155261935670003627367418568530042177092563278377,0.0015660898388191472437143024498035300872233395630265991473642936987405101281839786,0.0015660898388191472437143024498035300872233395630265991473642936987405101281839787,0.0015660898388191472437143024498035300872233395630265991473642936987405101281839787,0.0015660898388191472437143024498035300872233395630265991473642936987405101281839787,0.001566089838819147243714302449803530087223339563026599147364293698740510128183979
-100,0.00000000054495882679077161578529370063294547116518661869572811281214786408192429398000399,0.00000000054495882679077161578529370063294547116518661869572811281214786408192429398000399,0.00000000054495882679077161578529370063294547116518661869572811281214786408192429398000402,0.00000000054495882679077161578529370063294547116518661869572811281214786408192429398000402,0.00000000054495882679077161578529370063294547116518661869572811281214786408192429398000404,0.0017008702459137691739297623740703385969280892571875047757399747506994393605863487,0.0017008702459137691739297623740703385969280892571875047757399747506994393605863487,0.0017008702459137691739297623740703385969280892571875047757399747506994393605863488,0.0017008702459137691739297623740703385969280892571875047757399747506994393605863488,0.0017008702459137691739297623740703385969280892571875047757399747506994393605863488
-90,0.00000000059162202534698838061541444067953451382231438900503225046926877737212522436271786,0.00000000059162202534698838061541444067953451382231438900503225046926877737212522436271786,0.00000000059162202534698838061541444067953451382231438900503225046926877737212522436271786,0.00000000059162202534698838061541444067953451382231438900503225046926877737212522436271786,0.00000000059162202534698838061541444067953451382231438900503225046926877737212522436271783,0.0018465106908457815559161640394241342638288261839169685995729611828051351995881083,0.0018465106908457815559161640394241342638288261839169685995729611828051351995881083,0.0018465106908457815559161640394241342638288261839169685995729611828051351995881083,0.0018465106908457815559161640394241342638288261839169685995729611828051351995881083,0.0018465106908457815559161640394241342638288261839169685995729611828051351995881082
