voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-0.00019766709466273555,-616.938497698925,-150,8272754761236.8437,23.648741195319481,8272754761213.1953,349817975211.05157,3.667607035886485e+18,0.0024280056148882068,7.779329990245925e-10,0.0021912043448537588,-1087379.3452665734,0.0030313309272798645,0.0067950131568700126,-150,-0.00019766704389038086,-0.00019766709466273555,-0.00019766669710595205,-0.0001976665022553673,-0.00019766631672973653,-616.9383392333984,-616.938497698925,-616.937256884994,-616.9366487371015,-616.9360696933101
-140,-0.00019499529196336378,-608.599537963058,-140,7759209030442.1846,23.329295469705585,7759209030418.8555,332595085887.52533,1.4564755325805533e+19,0.00144857612940541,4.6412379183500586e-10,-0.00029008486308157444,-756284.02295613952,0.0009191073668448665,0.0019052913532846077,-140,-0.00019499531484375,-0.00019499529196336378,-0.000194995478266152,-0.00019499561693261393,-0.0001949957560871556,-608.599609375,-608.599537963058,-608.6001194324344,-608.6005522241384,-608.6009865391874
-130,-0.00019236122135157108,-600.3783437939172,-130,7277619047519.332,23.014164797090498,7277619047496.3174,316223469836.25427,3.9696783726812872e+18,0.0009008686729430337,2.886383228240495e-10,0.00058797050587600097,-525565.07807121694,0.00062191289369937152,0.0012012021238777177,-130,-0.00019236119867248533,-0.00019236122135157108,-0.00019236103506955392,-0.0001923609910996486,-0.00019236093271324825,-600.3782730102539,-600.3783437939172,-600.3777623893693,-600.3776251549582,-600.3774429252443
-120,-0.0001897609311157621,-592.2625815098693,-120,6825990820698.5283,22.703290890006624,6825990820675.8252,300660853696.02277,1.5437675974785531e+18,0.0012646233817577013,4.051853315215938e-10,-0.00023932434851303697,-364876.57145262096,0.00090205351770628311,0.001956153886128238,-120,-0.00018976089424438476,-0.0001897609311157621,-0.0001897610159928359,-0.00018976116111244537,-0.00018976129942971628,-592.2624664306641,-592.2625815098693,-592.2628464195877,-592.2632993522016,-592.2637310540458
-110,-0.0001871957299021379,-584.256335524775,-110,6402455178185.999,22.396616248329838,6402455178163.6025,285867075061.54834,1.5994010786483036e+18,0.0005042948565687766,1.615760720477446e-10,-0.00040638345146959409,-253032.38820153414,0.00046074033205883465,0.00094568390976822701,-110,-0.00018719571423339842,-0.0001871957299021379,-0.00018719583047406078,-0.00018719585358603595,-0.00018719587580947046,-584.2562866210938,-584.256335524775,-584.2566494196653,-584.2567215544193,-584.2567909159503
-100,-0.0001846635536871127,-576.3531638174554,-100,6005259926103.6787,22.094084148644139,6005259926081.585,271803976381.26163,1.7836019803166308e+19,0.0005825909432815024,1.8666213822023103e-10,-0.00028016459060854385,-175243.73763735977,0.00040913217169722863,0.00084182272432041896,-100,-0.00018466353196105957,-0.0001846635536871127,-0.00018466362598078696,-0.00018466367593359737,-0.0001846637186231978,-576.3530960083008,-576.3531638174554,-576.3533894531429,-576.3535453607908,-576.3536785992441
-90,-0.00018216299912053255,-568.5486863936721,-90,5632762501167.7656,21.795638633749881,5632762501145.9697,258435304228.50766,1.9670999102445376e+18,0.0001418478786945343,4.544806032707148e-11,-0.00014819133161768591,-121189.54999775477,0.00020419360257366279,0.00046982615280952817,-90,-0.00018216297119750976,-0.00018216299912053255,-0.0001821630166455701,-0.00018216300748654136,-0.00018216299789392668,-568.5485992431641,-568.5486863936721,-568.5487410910428,-568.5487125048107,-568.5486825653143
-80,-0.00017969149213655167,-560.834869340049,-80,5283423086748.1357,21.501224502313804,5283423086726.6348,245726613671.68054,9.1882476606008084e+18,0.00011210888624191284,3.5919687146543366e-11,-0.00012826554012135719,-83668.487744524638,0.00018934618367940208,0.00045018883229867954,-80,-0.00017969146770629882,-0.00017969149213655167,-0.00017969150362598596,-0.00017969149005517745,-0.00017969147191705852,-560.8347930908203,-560.834869340049,-560.8349051997066,-560.8348628438747,-560.8348062330166
-70,-0.000177245064041573,-553.1993259724501,-70,4955798162948.5527,21.210787298658822,4955798162927.3418,233645177482.96466,7.0909168737787894e+18,0.000119820237159729,3.839040400139236e-11,0.00020663683949387565,-57657.357769770584,0.00014572167094144571,0.0003051744027981951,-70,-0.00017724508346557617,-0.000177245064041573,-0.00017724504507517217,-0.00017724505607542284,-0.00017724504920920288,-553.1993865966797,-553.1993259724501,-553.1992667764425,-553.1993011093098,-553.1992796791601
-60,-0.00017481658092209095,-545.6197906432302,-60,4648534463217.5605,20.924273302691748,4648534463196.6367,222159899938.77408,9.2450075095695552e+17,3.662727760911366e-05,1.1735379730698839e-11,-6.522140093325531e-05,-39653.494810336342,5.6728828219454989e-05,0.00013446675409294423,-60,-0.00017481659265747068,-0.00017481658092209095,-0.00017481658255737124,-0.00017481658803053296,-0.00017481659021599435,-545.6198272705078,-545.6197906432302,-545.6197957471013,-545.6198128293788,-545.6198196504193
