voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-4.784219209437776e-08,-0.09954680002991627,-150,832350107672487.37,0.098009573834713315,832350107672487.25,8492538790916395.0,1.5090058278624448e+17,0.1905495895713245,9.157813274797854e-08,3.9586982943450666,0.0078006067787826554,0.38803817320685574,0.7507959347486779,-150,-4.417085548233775e-08,-4.784219209437776e-08,-5.147727540111351e-08,-5.6520294877216186e-08,-1.357489882303163e-07,-0.09190773092454796,-0.09954680002991627,-0.1071104357076852,-0.11760360981526465,-0.28245732049587247
-140,-3.4776337394426985e-08,-0.07236025258931957,-140,742673655602414.87,0.072636326818601354,742673655602414.75,10224548626435008.0,1.1511778749588133e+17,0.08956753242534558,4.304615608362109e-08,3.4186307104690923,0.0091236431667240606,0.11155081298652181,0.21058452091527841,-140,-3.7397978030634986e-08,-3.4776337394426985e-08,-4.233820529954691e-08,-4.742103038995036e-08,-4.374874306329273e-09,-0.07781518524892839,-0.07236025258931957,-0.08809447627870767,-0.09867047521837362,-0.009102942793028035
-130,-2.548107271900159e-08,-0.05301929404702786,-130,662659308585114.75,0.052977387209823285,662659308585114.75,12508342587009306.0,4.4724077604018182e+17,0.020896179264465076,1.0042703754501914e-08,2.9530352412873353,0.0020953710751471645,0.12684253620151109,0.28199940276210317,-130,-2.329738977388236e-08,-2.548107271900159e-08,-2.698949839041873e-08,-2.5808687240436422e-08,-3.3340093528384274e-08,-0.04847563415289713,-0.05301929404702786,-0.056157924241403936,-0.05370097220232298,-0.0693718134173622
-120,-1.850846321901712e-08,-0.03851115942367274,-120,591266064006944.5,0.038639117346732504,591266064006944.5,15302266319935608.0,4.9413995525463232e+17,0.0064469420029612395,3.0984003266231712e-09,2.5524029478958981,0.0016921708248928908,0.035316959910329973,0.084786622911105086,-120,-2.033974882708646e-08,-1.850846321901712e-08,-2.097483403601837e-08,-2.1356684640542824e-08,-1.8258284313919653e-08,-0.04232157475465348,-0.03851115942367274,-0.043643017136950416,-0.044437546068545206,-0.037990604065583966
-110,-1.3621030399318719e-08,-0.028341719515852515,-110,527565079845378.5,0.028181483987147794,527565079845378.5,18720273215064732.0,3.4453852651557901e+17,0.02925442233026466,1.4059675371925196e-08,2.2051728727338595,0.0021654516457502901,0.037539671268483905,0.068529845380267157,-110,-1.2618949563844648e-08,-1.3621030399318719e-08,-1.1533033563259081e-08,-8.530139452750994e-09,-2.258981482467619e-08,-0.026256657436214415,-0.028341719515852515,-0.02399715681077628,-0.01774893768778817,-0.04700336001805283
-100,-9.971457419653746e-09,-0.020747934705896268,-100,470727590315071.62,0.020554197255363255,470727590315071.62,22901774487555996.0,3.6700734322717741e+17,0.06870330764386923,3.3018809653643554e-08,1.904177044090033,0.0011963698177239082,0.090040398309798403,0.14287836970587109,-100,-6.125622352238121e-09,-9.971457419653746e-09,-9.623831709095243e-09,-7.8790290230537e-09,-3.914443200588167e-08,-0.012745781007569956,-0.020747934705896268,-0.02002461862067258,-0.016394151109142115,-0.08144908865143918
-90,-7.417108169102359e-09,-0.015433017413862587,-90,420014123510833.25,0.014991227041310272,420014123510833.25,28017327891401404.0,1.6128463294307158e+17,0.08985406501904634,4.318386364815368e-08,1.6438058454361435,0.0036828034382541215,0.12505766205113986,0.20332693451493247,-90,-2.7148637346359914e-09,-7.417108169102359e-09,-3.630703404924735e-09,1.5235593626272888e-10,-4.303150771189095e-08,-0.005648904982596736,-0.015433017413862587,-0.007554522274083926,0.00031701193562781705,-0.08953705308341853
-80,-5.313383986792433e-09,-0.011055730309597238,-80,374764880767974.56,0.010933868416849563,374764880767974.56,34275598212837984.0,1.4105279370721669e+18,0.050229672337270784,2.414038052529234e-08,1.422362565936756,0.00037573626666364776,0.062219085232088085,0.095341589257317241,-80,-4.637252375106394e-09,-5.313383986792433e-09,-4.7928692844831124e-09,-3.2514788535317457e-09,1.8826996538499908e-08,-0.009648881346455251,-0.011055730309597238,-0.009972678494554956,-0.006765457456370674,0.03917394202767355
-70,-3.810030986424537e-09,-0.00792765498631822,-70,334391152574506.56,0.0079746293100322139,334391152574506.56,41931874144148248.0,1.1716230561745316e+18,0.02107449965057162,1.0128404532064721e-08,1.2282469562668388,0.00040361818770994352,0.030533095140497454,0.053907608893694753,-70,-3.1324686148859514e-09,-3.810030986424537e-09,-4.452490896387392e-09,-4.9493902071484804e-09,-1.3260873146950672e-08,-0.006517828994768937,-0.00792765498631822,-0.009264442148121915,-0.010298356652410488,-0.027592328645340558
-60,-2.9427900299415488e-09,-0.006123158614110588,-60,298367659355280.5,0.0058163049167870582,298367659355280.5,51298489956076712.0,2.5014433379277693e+17,0.0721586559983167,3.467945007279101e-08,1.0600726866851491,0.0016867955875584076,0.094248732333728158,0.14494372727506272,-60,-1.1088454533446435e-09,-2.9427900299415488e-09,-1.578044961673271e-09,4.4618434150006407e-10,3.173666004284946e-08,-0.0023072106811166115,-0.006123158614110588,-0.0032834893085170016,0.0009283902236788683,0.06603549738420611
