voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-5.754027531041206e-07,-1.1972591616814827,-150,2161899850641.4077,4.0480502768481963e-05,2161899850641.4077,53405953552648528.0,5.6253133446476301e+17,8.795470545219786e-06,4.227103144029964e-12,29.85971802782473,1.4311394537310314e-06,3.2628622639013427e-05,7.7329484277903875e-05,-150,-5.754005672097613e-07,-5.754027531041206e-07,-5.754017768325956e-07,-5.754026925971828e-07,-5.753985260009766e-07,-1.1972546134202275,-1.1972591616814827,-1.1972571303216721,-1.1972590357827357,-1.1972503662109375
-140,-4.2507496791782394e-07,-0.8844672657466166,-140,2143816614164.9277,5.9288801604259735e-05,2143816614164.9277,36158879183871048.0,3.874038722609481e+17,3.133044478964564e-05,1.5057411765888735e-11,23.41224146397494,2.6763354219032232e-06,2.4486049339273575e-05,6.1429940302821931e-05,-140,-4.2507843906077323e-07,-4.2507496791782394e-07,-4.250783538993315e-07,-4.250753549395995e-07,-4.250900253295898e-07,-0.8844744882662781,-0.8844672657466166,-0.8844743110681055,-0.8844680710353714,-0.8844985961914062
-130,-2.729839831717542e-07,-0.5680066233286604,-130,2125884734314.0669,8.6835927304889293e-05,2125884734314.0669,24481626445352292.0,5.147190515099056e+17,2.6214380214995003e-05,1.2598631131355226e-11,19.745761364993104,6.4188714827898609e-06,3.3273585622476569e-05,7.7838528465909809e-05,-130,-2.729840106587042e-07,-2.729839831717542e-07,-2.7298644659255713e-07,-2.7298403189929484e-07,-2.7297384796142577e-07,-0.5680066805216484,-0.5680066233286604,-0.5680117490481837,-0.5680067247176339,-0.5679855346679688
-120,-1.0936282817853462e-07,-0.2275547818945789,-120,2108102958230.5371,0.00012718216706809356,2108102958230.5369,16575460277397656.0,1.5752338956260106e+18,7.545625402727296e-06,3.6264275685579446e-12,18.833353107186607,2.1466225788775014e-06,2.245288340830056e-05,5.6774890138165416e-05,-120,-1.0936239441435901e-07,-1.0936282817853462e-07,-1.0935927826713149e-07,-1.0936290469470005e-07,-1.0936260681152343e-07,-0.22755387934739701,-0.2275547818945789,-0.22754739547884206,-0.2275549411042448,-0.2275543212890625
-110,8.668122647707666e-08,0.1803604379464766,-110,2090470045400.365,0.00018627432356820966,2090470045400.3647,11222534621820166.0,1.7012084773908078e+18,2.145691541954875e-05,1.0312193550633254e-11,20.500141584375555,1.7419265059997336e-06,2.7724289494892868e-05,5.8116461362931376e-05,-110,8.668345977655845e-08,8.668122647707666e-08,8.668272391564537e-08,8.668078384329056e-08,8.667314758300782e-08,0.18036508484510705,0.1803604379464766,0.1803635537154502,0.18035951694400865,0.1803436279296875
-100,3.547499530401396e-07,0.738139727507573,-100,2072984767813.7144,0.00027282223931769146,2072984767813.7141,7598298338867455.0,4.1257045632087048e+19,1.1065398197951382e-05,5.318030373934286e-12,24.391751903675715,8.4868357341080779e-08,1.7149558759198833e-05,4.4442557814005197e-05,-100,3.5474664325048217e-07,3.547499530401396e-07,3.5474750532414884e-07,3.5474956694780486e-07,3.5474463500976565e-07,0.7381328407209367,0.738139727507573,0.7381346344655615,0.7381389241527359,0.738128662109375
-90,7.616123779071851e-07,1.5847115645176553,-90,2055645910160.4941,0.00036738871081318415,2055645910160.4937,5595288721883952.0,2.7931891871509438e+19,2.6053807232528925e-05,1.252145975592895e-11,30.291085687092188,1.0450923747805115e-07,1.6101086260739265e-05,4.7481771884870896e-05,-90,7.616097044923925e-07,7.616123779071851e-07,7.61613232779524e-07,7.616118465426232e-07,7.616222259521485e-07,1.58470600185683,1.5847115645176553,1.5847133432782439,1.5847104588901857,1.5847320556640625
-80,1.4139811867425149e-06,2.9421164934301185,-80,2038452270066.6924,0.00034516426876922076,2038452270066.6921,5905745334925197.0,1.4966990933731205e+18,2.886685251723975e-06,1.3873409318750763e-12,38.280797612210939,1.9366223407570221e-06,7.782929195171479e-06,1.7184742641476259e-05,-80,1.4139808218776656e-06,1.4139811867425149e-06,1.4139817413871503e-06,1.4139822092185975e-06,1.41398084564209e-06,2.9421157342439983,2.9421164934301185,2.9421176474971915,2.94211862092925,2.9421157836914062
-70,2.4808048371992146e-06,5.161891047022919,-70,2021402658377.0679,0.00032428424970187039,2021402658377.0676,6233428420391794.0,1.8603639919373207e+18,4.119468512975288e-06,1.979816567374633e-12,48.716080157248321,1.809150429874371e-06,6.2255849133464957e-06,1.8660550832448651e-05,-70,2.4808045589522283e-06,2.4808048371992146e-06,2.4808063811878636e-06,2.4808044013712963e-06,2.480805265045166e-06,5.161890468065394,5.161891047022919,5.161894259650153,5.16189014018164,5.161891937255859
-60,4.229584186993434e-06,8.800632931738315,-60,2004495899490.6438,0.00030466732544386251,2004495899490.6436,6579293977686455.0,3.2634407192928722e+18,1.177584152500799e-05,5.659469436975872e-12,62.186611531677769,8.7690664895796006e-07,1.194616900258868e-05,2.5648982473037193e-05,-60,4.2295844772532404e-06,4.229584186993434e-06,4.229585961135697e-06,4.2295842053418594e-06,4.22958030166626e-06,8.800633535691304,8.800632931738315,8.800636623253634,8.800632969916478,8.80062484741211
-50,7.080531826834538e-06,14.732692107437657,-50,1987730831756.3296,0.00028623708761203238,1987730831756.3293,6944351091394952.0,1.6089635969006592e+18,9.622068645853687e-06,4.624366190810695e-12,79.528291420793209,8.3063934321424367e-08,1.7051202912624474e-05,4.7811246490500571e-05,-50,7.080530379066977e-06,7.080531826834538e-06,7.080529329491231e-06,7.080530729665668e-06,7.080533953857422e-06,14.73268909502076,14.732692107437657,14.73268691113448,14.732689824522822,14.732696533203125
-40,1.1681295444898305e-05,24.305650114228683,-40,1971106307937.0645,0.0002689217499948641,1971106307937.0642,7329664885695221.0,2.1951899605942175e+18,1.9621948013082147e-05,9.430308215498421e-12,101.89660298064112,1.2908446972680413e-06,1.9547185097459367e-05,5.0780129383353422e-05,-40,1.1681296911997669e-05,1.1681295444898305e-05,1.1681295858314156e-05,1.1681295332163502e-05,1.1681287481689454e-05,24.305653166869888,24.305650114228683,24.305650974436446,24.30564987965772,24.305633544921875
-30,1.9000493878377245e-05,39.53494356716031,-30,1954621195752.0369,0.00025265386894350215,1954621195752.0366,7736359644621649.0,5.8264058661012749e+17,6.689187344477432e-06,3.2148234371625044e-12,130.93336192609257,7.7076072142434295e-06,1.1452176779121413e-05,3.4237001901835085e-05,-30,1.9000495540470407e-05,1.9000493878377245e-05,1.9000494681928874e-05,1.900049438735732e-05,1.9000497093200682e-05,39.53494702553144,39.53494356716031,39.534945239136235,39.534944626211654,39.534950256347656
-20,3.0427291073932767e-05,63.3110509237053,-20,1938274378507.8936,0.00023737008067714675,1938274378507.8933,8165622107801325.0,3.720480416881065e+17,2.1132302208570763e-05,1.0156184443113224e-11,169.11453669841882,8.9751603997053346e-06,5.3093098525740865e-05,0.00015813489261689597,-20,3.042728519409613e-05,3.0427291073932767e-05,3.0427293449649155e-05,3.0427293652278192e-05,3.042728349609375e-05,63.3110386893386,63.3110509237053,63.311055866935405,63.31105628855221,63.31103515625
-10,4.784578894986476e-05,99.55428412373026,-10,1922064755831.3894,0.00022301085447963112,1922064755831.3892,8618704951901535.0,2.1161924900153741e+17,2.2408628865377977e-05,1.0769587031520499e-11,220.48573369459575,7.0449484113778407e-06,5.183476819796484e-05,0.00014543240739755333,-10,4.784579176224369e-05,4.784578894986476e-05,4.784578746832195e-05,4.78457955809884e-05,4.7845784811401366e-05,99.55428997553827,99.55428412373026,99.55428104103609,99.55429792132418,99.55427551269531
0,7.36330030413767e-05,153.21057644897357,0,1905991244517.6924,0.00020952026082587681,1905991244517.6921,9096930468703830.0,85797282056123888.0,8.676414589103842e-05,4.1698848516377555e-11,292.2106224520785,1.7162814540978374e-05,6.8902325478038684e-05,0.0001805469589315692,0,7.363301824294046e-05,7.36330030413767e-05,7.363302759362391e-05,7.363299775254821e-05,7.36329858947754e-05,153.2106080793601,153.21057644897357,153.21062753563027,153.21056544433668,153.21054077148438
10,0.0001105259223780262,229.97486970042905,10,1890052779510.5586,0.00019684575353507279,1890052779510.5583,9601694451456888.0,1.6548644299535242e+17,0.00010257885878672823,4.929939953718463e-11,397.70792091585002,1.7214260098158782e-05,9.9437187596830543e-05,0.00024382424172066325,10,0.00011052591486972513,0.0001105259223780262,0.00011052590480028633,0.00011052589463370593,0.00011052594393310547,229.97485407766362,229.97486970042905,229.97483312585587,229.97481197192246,229.97491455078125
20,0.0001613409967301751,335.70744221842506,20,1874248315032.8835,0.00018493796510206051,1874248315032.8833,10134470301966146.0,35341996160040964.0,0.00028889811255794484,1.3884443291270476e-10,562.51990735829975,5.4246152514449267e-05,0.00017291596112307264,0.00044661944593769182,20,0.00016134097355646165,0.0001613409967301751,0.00016134096520704281,0.0001613409710142487,0.00016134085788574218,335.70739400012826,335.70744221842506,335.70737662722183,335.7073887104634,335.7071533203125
30,0.00022861432852525198,475.6852445386017,30,1858576825888.7473,0.0001737505144097357,1858576825888.7471,10696813371762924.0,38267468544920072.0,6.586250543705319e-05,3.1653520109935565e-11,834.19477655306162,2.3350755248939507e-05,0.00010578865013333063,0.00026954067018903423,30,0.00022861429687173187,0.00022861432852525198,0.00022861429846454797,0.00022861432674829365,0.00022861432716064453,475.68517867609626,475.6852445386017,475.68518199032036,475.6852408412269,475.68524169921875
40,0.00031431179119310144,653.99873323575,40,1843037308961.0552,0.00016323982607350216,1843037308961.0549,11290365551671128.0,21135290219367996.0,7.600918752359576e-05,3.653001550340748e-11,1297.4097444106942,0.00014110538427152423,0.00023485168451728338,0.00057281899513858688,40,0.0003143117558429008,0.00031431179119310144,0.0003143117662290094,0.0003143117784755024,0.00031431175466308594,653.9986596814415,653.99873323575,653.9986812921544,653.9987067738293,653.9986572265625
50,0.000419756081056546,873.4000854276862,50,1827628784932.2737,0.00015336496071411993,1827628784932.2734,11916860125169442.0,28985467798109060.0,0.0002453182987665059,1.178999743970885e-10,2095.7139412470669,0.00015057083506708481,0.0002097943384982847,0.00058032389628035505,50,0.0004197561033766727,0.000419756081056546,0.0004197561131356074,0.0004197560805009045,0.0004197561984008789,873.4001318698975,873.4000854276862,873.4001521756293,873.400084271545,873.4003295898438
60,0.00054580532296737,1135.6748293120475,60,1812350300259.6414,0.0001440874554978563,1812350300259.6411,12578126902148016.0,22987385082721588.0,0.00037416005397972185,1.7982132189536815e-10,3458.8554104854079,1.9302314759828325e-05,0.00033821234296876115,0.00080123499669845387,60,0.0005458053073124672,0.00054580532296737,0.0005458053153737933,0.0005458053511780634,0.000545805487133789,1135.6747967383835,1135.6748293120475,1135.6748135118462,1135.6748880109517,1135.6751708984375
70,0.0006931783248889991,1442.318611920514,70,1797200929440.6704,0.00013537117432284055,1797200929440.6702,13276097651000706.0,2.3390021614959379e+17,0.0003215241067664465,1.5452448565503318e-10,5718.5684506715661,0.00011426591776753659,0.00017862694485201131,0.00056522759174822785,70,0.000693178283659108,0.0006931783248889991,0.0006931783678097177,0.000693178349881798,0.0006931784381835937,1442.3185261321432,1442.318611920514,1442.3187012270448,1442.318663923841,1442.31884765625
80,0.0008627703180452287,1795.1941698818741,80,1782179777609.8015,0.00012718216706809375,1782179777609.8013,14012811848500872.0,21489410968523832.0,0.00014057047246751608,6.755816901998085e-11,9247.0597561186351,0.0001634258163251876,0.00041698136093750305,0.0011208117537752462,80,0.0008627703480757472,0.0008627703180452287,0.000862770341696814,0.0008627703357228987,0.0008627702805175781,1795.1942323673475,1795.1941698818741,1795.1942190944944,1795.194206664375,1795.194091796875
90,0.00105585071285022,2196.9428065963793,90,1971091235455.7979,0.00011948853735700604,1971091235455.7979,16496069657013220.0,1.4559597919149619e+17,0.000744874436804821,3.579866544260041e-10,14191.166274524296,2.5713928302975352e-05,0.0004883310304190097,0.0015029996793546245,90,0.0010558507203582647,0.00105585071285022,0.0010558508671663419,0.0010558507883787673,0.0010558505091796875,2196.9428222186116,2196.9428065963793,2196.943127686937,2196.9429637510766,2196.9423828125
100,0.0012741271755794083,2651.1177186421314,100,2246531073284.7583,0.00011226031832019659,2246531073284.7583,20011800312885700.0,93360821047646688.0,0.00035778107258011005,1.7194958347802047e-10,20038.004463852889,0.00011057796720166336,0.00033131277066016269,0.00086780534750175841,100,0.001274127120765914,0.0012741271755794083,0.0012741270856179978,0.0012741272575675813,0.001274127213647461,2651.117604589917,2651.1177186421314,2651.117531456508,2651.1178892375806,2651.1177978515625
