voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-4.793454062854561e-08,-0.09973895261869664,-150,832350107672487.37,0.098009573834713315,832350107672487.25,8492538790916395.0,1.5090058278624448e+17,0.10210704928109003,4.907264788449186e-08,10878027798.083988,0.056721657514572144,0.073408384279422714,0.11437294843403654,-150,-6.980368511172721e-08,-4.793454062854561e-08,-2.073120045551902e-08,-2.0731037227235346e-08,-2.101117383930951e-08,-0.14524279049464672,-0.09973895261869664,-0.04313608084793803,-0.04313574121355669,-0.043718630543715165
-140,-3.539105508971487e-08,-0.07363931562570718,-140,742673655602414.87,0.072636326818601354,742673655602414.75,10224548626435008.0,1.1511778749588133e+17,0.3162338500249648,1.5198198832199807e-07,10973544942.7964,0.25379836559295654,0.32007304195569375,0.50954492814704244,-140,-6.605215033554046e-08,-3.539105508971487e-08,8.592965218924127e-08,8.592983798645762e-08,8.48072748096355e-08,-0.13743685046928933,-0.07363931562570718,0.17879661296138424,0.17879699955567546,0.1764612459626207
-130,-2.5560838612826052e-08,-0.05318526552814409,-130,662659308585114.75,0.052977387209823285,662659308585114.75,12508342587009306.0,4.4724077604018182e+17,0.08829776373404505,4.2435905250582055e-08,11163503036.095552,0.046301662921905518,0.062504689525676727,0.091786191396515365,-130,-4.684132475855889e-08,-2.5560838612826052e-08,-4.405419507976839e-09,-4.4057048553765426e-09,-4.602490146775107e-09,-0.09746426291834975,-0.05318526552814409,-0.0091664991843047,-0.009167092915889602,-0.009576550451050991
-120,-1.7974687522861226e-08,-0.0374005150288415,-120,591266064006944.5,0.038639117346732504,591266064006944.5,15302266319935608.0,4.9413995525463232e+17,0.322543150388499,1.5501423807671263e-07,11461666682.370188,-0.17537355422973633,0.22947282533949331,0.34673868966080612,-120,5.377857780485246e-08,-1.7974687522861226e-08,-1.0091249302463154e-07,-1.0091303786380967e-07,-1.0123566027186017e-07,0.11189883022233138,-0.0374005150288415,-0.20997189559848428,-0.2099730292630247,-0.21064432016616763
-110,-1.3387062720277229e-08,-0.027854895381350872,-110,527565079845378.5,0.028181483987147794,527565079845378.5,18720273215064732.0,3.4453852651557901e+17,0.06421517257652143,3.08618119402762e-08,11884963949.390112,-0.034725546836853027,0.04431037276099048,0.068745332864286968,-110,3.62641807011566e-11,-1.3387062720277229e-08,-2.9726321942154027e-08,-2.9726266074626584e-08,-3.082554775957504e-08,7.54560563902551e-05,-0.027854895381350872,-0.06185252172732839,-0.06185240548195294,-0.06413971652013117
-100,-9.204427558051984e-09,-0.01915195080743234,-100,470727590315071.62,0.020554197255363255,470727590315071.62,22901774487555996.0,3.6700734322717741e+17,0.2099925640935525,1.0092242630336132e-07,12454254582.002579,-0.11358487606048584,0.14924358833168802,0.22556019216174936,-100,3.787361605353433e-08,-9.204427558051984e-09,-6.279537664751324e-08,-6.279423941077082e-08,-6.304881024982699e-08,0.07880486070231862,-0.01915195080743234,-0.13066037587913698,-0.13065800959378032,-0.13118770339123387
-90,-7.403408941106768e-09,-0.015404512986073175,-90,420014123510833.25,0.014991227041310272,420014123510833.25,28017327891401404.0,1.6128463294307158e+17,0.10414336738892352,5.0051302367116646e-08,13195289452.619595,0.022671222686767578,0.10210054793683739,0.16320737860425139,-90,-4.601692951490179e-08,-7.403408941106768e-09,4.034130937889192e-09,4.034372852214857e-09,3.673886808616584e-09,-0.09574891700978316,-0.015404512986073175,0.008393947020160615,0.00839445037914036,0.007644375382056978
-80,-5.660510697168085e-09,-0.011778008108963971,-80,374764880767974.56,0.010933868416849563,374764880767974.56,34275598212837984.0,1.4105279370721669e+18,0.055750141266201696,2.6793517892536533e-08,14139866963.07205,0.039105415344238281,0.048952956461313098,0.079963099322571909,-80,-1.3477364642019338e-08,-5.660510697168085e-09,1.3316153250517196e-08,1.331611713478207e-08,1.318233046862269e-08,-0.028042789517310318,-0.011778008108963971,0.027707351748891378,0.027707276601710507,0.027428902348361817
-70,-4.647564876809346e-09,-0.009670338903057317,-70,334391152574506.56,0.0079746293100322139,334391152574506.56,41931874144148248.0,1.1716230561745316e+18,0.10967799176861365,5.2711242843995724e-08,15327118716.928545,0.063112974166870117,0.079674180200787412,0.12502239671245724,-70,-2.7595171381673693e-08,-4.647564876809346e-09,2.5115603336896274e-08,2.511607146232203e-08,2.507706199759642e-08,-0.05741816766890073,-0.009670338903057317,0.05225885005596395,0.05225982409971292,0.05217865584185688
-60,-4.237100625887758e-09,-0.00881627262981223,-60,298367659355280.5,0.0058163049167870582,298367659355280.5,51298489956076712.0,2.5014433379277693e+17,0.13654705615057222,6.562451518596502e-08,16804665591.219435,0.090202808380126953,0.1087669242136418,0.17922449060435247,-60,-2.7975490845426054e-08,-4.237100625887758e-09,3.764902434053896e-08,3.764840903833281e-08,3.7506259266149424e-08,-0.0582095107062548,-0.00881627262981223,0.07833754544431744,0.07833626516507035,0.07804048952590392
-50,-9.946993317448895e-10,-0.0020697031455365993,-50,266225717480802.87,0.0042421285767456759,266225717480802.87,62757578575102120.0,5.8402884474973555e+17,0.07420125062821903,3.566112105192207e-08,18628930057.299725,-0.054920196533203125,0.062541782178003658,0.10292256547200371,-50,1.0449637804878023e-08,-9.946993317448895e-10,-2.5116347388448214e-08,-2.5116014974569023e-08,-2.5211483247044043e-08,0.021742900134993803,-0.0020697031455365993,-0.05226039822814859,-0.05225970656381403,-0.052458350493225225
-40,-1.4611351216354866e-09,-0.003040231214389277,-40,237547141589678.53,0.0030940012807277551,237547141589678.53,76776678493747712.0,4.6258043951758438e+17,0.02238040012757032,1.0756020301310296e-08,20862876589.034092,0.00041675567626953125,0.030079636366286345,0.044765574866145581,-40,-1.2217155422945783e-08,-1.4611351216354866e-09,-1.7749407028653523e-09,-1.7752461279837663e-09,-2.352345966186192e-09,-0.0254206313419596,-0.003040231214389277,-0.0036931766601443036,-0.003693812168089401,-0.004894602509750712
-30,-7.27707580374985e-10,-0.0015141647531730857,-30,211958803893119.81,0.0022566133373752525,211958803893119.81,93927834415645472.0,1.0572605747803553e+18,0.04116491120018864,1.978385632281066e-08,23567373756.84174,-0.0075826644897460938,0.041999607629100495,0.067813456429405672,-30,1.4112539231788568e-08,-7.27707580374985e-10,-5.671317091022092e-09,-5.671061261160266e-09,-5.61654400439528e-09,0.029364417877213,-0.0015141647531730857,-0.011800493322975638,-0.011799961009488692,-0.011686525186007657
-20,-8.097589749511468e-10,-0.001684891749794313,-20,189127779677326.78,0.001645863492733296,189127779677326.78,1.1491097561392595e+17,1.536879067414793e+18,0.013256875483836472,6.371254357531809e-09,26778726835.810226,0.0016231536865234375,0.013266474648724616,0.024621384206888999,-20,-6.726115629831967e-09,-8.097589749511468e-10,-3.5531578136368235e-10,-3.5486127230015785e-10,-1.6751267500618156e-09,-0.013995246836937092,-0.001684891749794313,-0.0007393170648432841,-0.0007383713531006197,-0.0034854905327961205
-10,3.236343358537349e-10,0.0006733964541276215,-10,168757015846006.69,0.0012004124020037143,168757015846006.69,1.4058253277316984e+17,5.543464517445223e+17,0.043386609444202334,2.0851604498883642e-08,30460778745.927441,-0.028688430786132813,0.031438824714705375,0.051936507826699362,-10,1.1588148308636373e-08,3.236343358537349e-10,-9.263456190247269e-09,-9.262632859691678e-09,-8.616034313915668e-09,0.024111835848182217,0.0006733964541276215,-0.019274773596020117,-0.019273060465442526,-0.017927661909936887
0,6.381496110307215e-10,0.0013278185830851467,0,150581466150071.91,0.00087552214460463274,150581466150071.91,1.719904711468735e+17,8.604367797911881e+17,0.051621725293176546,2.4809401175900648e-08,34423255038.267166,-0.01837158203125,0.038053326254027575,0.068268225780018829,0,1.4351478821524488e-08,6.381496110307215e-10,-8.316267881741572e-09,-8.315928786389317e-09,-1.045792235437616e-08,0.029861587227475006,0.0013278185830851467,-0.01730392817674068,-0.01730322261004852,-0.02176013806570154
10,1.0747857538945984e-09,0.002236341560330001,10,134364642823169.87,0.00063856306750379919,134364642823169.87,2.1041718455220627e+17,7.278699111783593e+17,0.029214707745558677,1.40405885425155e-08,38231309913.111023,-0.02550506591796875,0.025045875918473855,0.041777065376677663,10,2.568623473053729e-09,1.0747857538945984e-09,-8.875933985508502e-09,-8.876549084661197e-09,-1.1471965069461771e-08,0.005344618129533352,0.002236341560330001,-0.018468443581998548,-0.018469723438745728,-0.023870089616025325
20,1.7516167032469472e-10,0.0003644645658025275,20,119895539759146.3,0.00046573669631622914,119895539759146.3,2.5743202265886902e+17,2.0844004992963792e+17,0.006468830477069448,3.108919927279577e-09,41217163307.089676,-0.00592803955078125,0.0060286212918757758,0.010464633977439885,20,9.237464209420313e-10,1.7516167032469472e-10,-2.1851735063375457e-09,-2.1846347270225666e-09,-2.0303123293909494e-09,0.0019220691238910348,0.0003644645658025275,-0.0045467613531784135,-0.004545640297591691,-0.0042245366820452546
30,1.970106130293503e-10,0.00040992636918300103,30,106985887201307.42,0.0003396855868026927,106985887201307.42,3.1495562766827213e+17,3.7966404707882414e+18,0.0063220835595334535,3.038393358711778e-09,42782632410.326553,-0.00598907470703125,0.0045403448890279658,0.0078666690721447552,30,6.489986675908081e-10,1.970106130293503e-10,-1.6230763365256083e-09,-1.6226634696817708e-09,-2.3893946911209697e-09,0.0013503925667723848,0.00040992636918300103,-0.003377187549990862,-0.00337632848456465,-0.004971690992761069
40,-7.024189659178581e-11,-0.0001461545913270616,40,95467702226311.703,0.00024775006735381635,95467702226311.703,3.8533875387396992e+17,2.9167766673328582e+17,0.00736759396193797,3.5408656581073885e-09,42857588799.486832,-0.0002899169921875,0.0093078848634894368,0.014179407739767008,40,-5.293469101590852e-10,-7.024189659178581e-11,-2.0385089366469178e-10,-2.0394349024014822e-10,-3.611107554699174e-09,-0.0011014292762361322,-0.0001461545913270616,-0.00042415916284788135,-0.00042435183154421185,-0.007513748553265032
