voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,3.586502606815285e-10,0.0011193828360846708,-150,562038.35590954812,6.195351973115194e-09,562038.35590954195,90719358375201.359,35414909319055564.0,7.251144129583054e-16,2.3233435455083165e-22,0.724142000338031,6.6613381477509392e-16,7.0164833376963502e-16,1.2938879314353851e-15,-150,3.5865026068146677e-10,3.586502606815285e-10,3.5865026068168463e-10,3.586502606816846e-10,3.586502606816991e-10,0.001119382836084478,0.0011193828360846708,0.001119382836085158,0.0011193828360851579,0.0011193828360852032
-140,3.904592839262304e-10,0.0012186619348509065,-140,608847.6041743682,5.7190306780013339e-09,608847.6041743625,106459929742350.33,16289569370672356.0,3.4965520062657518e-15,1.1202610433382223e-21,0.7844184062359888,2.886579864025407e-15,2.6461670949933557e-15,4.7457898664360473e-15,-140,3.904592839257953e-10,3.904592839262304e-10,3.904592839267233e-10,3.904592839269156e-10,3.9045928392691336e-10,0.0012186619348495485,0.0012186619348509065,0.0012186619348524448,0.001218661934853045,0.001218661934853038
-130,4.2476925453809305e-10,0.001325746737010278,-130,659555.55574912648,5.2793307043496763e-09,659555.55574912124,124931661357322.09,77752233888628240.0,2.4884608262887298e-15,7.9729871292454955e-22,0.84972235349512193,-1.2212453270876722e-15,1.9150169992067884e-15,3.4178414696421459e-15,-130,4.247692545384612e-10,4.2476925453809305e-10,4.2476925453768965e-10,4.247692545376639e-10,4.247692545376652e-10,0.001325746737011427,0.001325746737010278,0.001325746737009019,0.0013257467370089385,0.0013257467370089426
-120,4.617965063152777e-10,0.001441312441683139,-120,714486.91464397137,4.8734364711660573e-09,714486.91464396648,146608439213534.56,1.4783917861553514e+17,5.412337245047638e-16,1.7339773590642843e-22,0.92047103261242091,4.4408920985006262e-16,1.4546042351699325e-15,3.2502627772914607e-15,-120,4.6179650631519044e-10,4.617965063152777e-10,4.617965063151207e-10,4.6179650631528877e-10,4.617965063152941e-10,0.0014413124416828666,0.001441312441683139,0.001441312441682649,0.0014413124416831735,0.0014413124416831902
-110,5.017751843577437e-10,0.001566089838819425,-110,773993.42909487279,4.4987488696101896e-09,773993.42909486825,172046373675874.53,58347394482292200.0,1.2706849461530112e-15,4.0717965652922787e-22,0.99711670727690127,0.0,9.7313435512521797e-16,1.8985968226997284e-15,-110,5.017751843578891e-10,5.017751843577437e-10,5.017751843574819e-10,5.017751843576526e-10,5.017751843576543e-10,0.0015660898388198787,0.001566089838819425,0.001566089838818608,0.0015660898388191406,0.0015660898388191458
-100,5.449588267902249e-10,0.0017008702459120628,-100,838456.14395322185,4.1528686198255666e-09,838456.14395321766,201898066303007.59,44267110345331592.0,2.416252961601195e-15,7.741376557730648e-22,1.0801495660781097,1.9984014443252818e-15,1.9161823968823691e-15,3.6116227026996694e-15,-100,5.449588267900062e-10,5.449588267902249e-10,5.44958826790593e-10,5.449588267907758e-10,5.449588267907804e-10,0.0017008702459113802,0.0017008702459120628,0.0017008702459132118,0.0017008702459137823,0.0017008702459137964
-90,5.916220253468845e-10,0.0018465106908454574,-90,908287.84067379124,3.8335809073570868e-09,908287.8406737874,236929352118454.44,17898322538379136.0,4.868067754459915e-16,1.5602694304281485e-22,1.1701008264673054,4.4408920985006262e-16,6.681347731346668e-16,1.3207937212466811e-15,-90,5.916220253468594e-10,5.916220253468845e-10,5.916220253470154e-10,5.916220253469887e-10,5.916220253469876e-10,0.001846510690845379,0.0018465106908454574,0.0018465106908458657,0.0018465106908457825,0.001846510690845779
-80,6.420621899216834e-10,0.0020039394192312215,-80,983935.68052530615,3.5388412007770387e-09,983935.68052530265,278038946847702.31,24018844807885568.0,1.1527237497865883e-15,3.6933614350492686e-22,1.2675461088632951,4.4408920985006262e-16,1.4315760036863496e-15,2.7073163521673486e-15,-80,6.420621899214981e-10,6.420621899216834e-10,6.42062189921314e-10,6.42062189921658e-10,6.42062189921657e-10,0.0020039394192306434,0.0020039394192312215,0.0020039394192300688,0.0020039394192311426,0.002003939419231139
-70,6.966014350589422e-10,0.0021741617823312805,-70,1065884.067949201,3.266762159703795e-09,1065884.0679491977,326281503164542.37,90438509010908096.0,3.7816971776294395e-16,1.2118195973901855e-22,1.3731091009386376,6.6613381477509392e-16,1.0986491972761003e-15,2.4568825909821422e-15,-70,6.966014350588594e-10,6.966014350589422e-10,6.966014350588266e-10,6.966014350588226e-10,6.966014350588211e-10,0.002174161782331022,0.0021741617823312805,0.0021741617823309196,0.002174161782330907,0.0021741617823309023
-60,7.555886040254551e-10,0.002358266554386564,-60,1154657.7524018318,3.0156015493798828e-09,1154657.7524018288,382894667446788.94,74357072273692640.0,7.771561172376096e-16,2.4898136437846133e-22,1.4874655343095446,6.6613381477509392e-16,7.9632594614374133e-16,1.5517630888204573e-15,-60,7.555886040255269e-10,7.555886040254551e-10,7.555886040253139e-10,7.555886040255629e-10,7.55588604025559e-10,0.002358266554386788,0.002358266554386564,0.0023582665543861233,0.0023582665543869005,0.0023582665543868883
-50,8.194014467392803e-10,0.0025574327301475666,-50,1250825.1885425206,2.7837510844214353e-09,1250825.1885425178,449330831173250.37,6.6897044896162534e+17,5.993469609499869e-16,1.9200929968887155e-22,1.6113474981147846,-6.6613381477509392e-16,8.1164874550291945e-16,1.5607844132251893e-15,-50,8.194014467391797e-10,8.194014467392803e-10,8.194014467390883e-10,8.194014467391374e-10,8.194014467391377e-10,0.0025574327301472527,0.0025574327301475666,0.0025574327301469673,0.002557432730147121,0.0025574327301471217
-40,8.884489697744756e-10,0.002772936859470898,-40,1355002.1762841195,2.569726130300951e-09,1355002.1762841169,527294391533244.75,1.0552690662141291e+17,5.707240235963695e-16,1.8280691537421912e-22,1.7455481163331565,2.2204460492503131e-16,5.9371173801092176e-16,1.3621043651172206e-15,-40,8.88448969774428e-10,8.884489697744756e-10,8.884489697746108e-10,8.884489697745934e-10,8.884489697745922e-10,0.002772936859470749,0.002772936859470898,0.00277293685947132,0.0027729368594712656,0.0027729368594712617
-30,9.631739788804216e-10,0.0030061609827728517,-30,1467855.8040148269,2.3721561966176815e-09,1467855.8040148246,618785477156924.37,2.2765872654193574e+17,2.271620391791629e-15,7.279189390466644e-22,1.8909266181819639,1.7763568394002505e-15,1.4981973173959014e-15,2.9005516724903667e-15,-30,9.631739788800355e-10,9.631739788804216e-10,9.63173978880615e-10,9.631739788807624e-10,9.631739788807635e-10,0.003006160982771647,0.0030061609827728517,0.0030061609827734554,0.003006160982773915,0.0030061609827739186
-20,1.0440558361844227e-09,0.0032586012365306578,-20,1590108.7202413557,2.1897761612801324e-09,1590108.7202413536,726151260735154.75,41959377661073016.0,9.974659986866641e-17,3.205324873642982e-23,2.0484138335851618,4.4408920985006262e-16,9.880805655446964e-16,2.1784103451769239e-15,-20,1.0440558361843996e-09,1.0440558361844227e-09,1.0440558361843907e-09,1.0440558361844213e-09,1.044055836184421e-09,0.0032586012365305858,0.0032586012365306578,0.003258601236530558,0.0032586012365306534,0.0032586012365306526
-10,1.1316134553091757e-09,0.0035318772013395,-10,1722543.7610065418,2.0214181694054682e-09,1722543.7610065397,852146174936762.25,30398126237914764.0,1.4281111015979064e-15,4.574308787418243e-22,2.2190181485236473,1.7763568394002505e-15,1.2911521918278904e-15,2.3485428418635809e-15,-10,1.1316134553088227e-09,1.1316134553091757e-09,1.1316134553092034e-09,1.1316134553092793e-09,1.1316134553092801e-09,0.003531877201338398,0.0035318772013395,0.0035318772013395866,0.003531877201339823,0.003531877201339826
0,1.2264085580715575e-09,0.003827742066390629,0,1866008.9627126688,1.8660041550611373e-09,1866008.962712667,1000002576442029.1,2.502250312143211e+18,2.409097227262791e-15,7.717595115119748e-22,2.4038319581052678,2.2204460492503131e-15,2.1078157299184858e-15,4.3953539131903405e-15,0,1.2264085580710277e-09,1.2264085580715575e-09,1.2264085580713863e-09,1.2264085580717995e-09,1.2264085580717993e-09,0.0038277420663889753,0.003827742066390629,0.003827742066390095,0.0038277420663913844,0.003827742066391384
10,1.3290492165438358e-09,0.004148093684593745,10,2021422.9924496913,1.7225389379623185e-09,2021422.9924496897,1173513670954189.5,49636682579522840.0,8.847089727481716e-16,2.8351615495255024e-22,2.6040386584424957,0.0,9.5080309787442378e-16,2.1828759028748486e-15,10,1.3290492165439105e-09,1.3290492165438358e-09,1.329049216543644e-09,1.329049216543627e-09,1.329049216543628e-09,0.004148093684593978,0.004148093684593745,0.004148093684593146,0.004148093684593093,0.004148093684593096
20,1.4401937044519935e-09,0.004494986593171016,20,2189781.0306009962,1.5901038509204912e-09,2189781.0306009948,1377130826601897.2,22288015637618064.0,1.2836953722228372e-15,4.11315559591993e-22,2.8209202219257352,-4.4408920985006262e-16,1.5915405420125979e-15,3.4002553715912522e-15,20,1.4401937044523089e-09,1.4401937044519935e-09,1.4401937044519509e-09,1.4401937044518975e-09,1.4401937044518975e-09,0.0044949865931720005,0.004494986593171016,0.004494986593170883,0.004494986593170717,0.004494986593170717
30,1.5605546824263622e-09,0.004870645076237086,30,2372161.1433954639,1.4678508572370438e-09,2372161.1433954625,1616077772274913.5,13879995247116250.0,1.2828280104848488e-15,4.109019692857165e-22,3.0558654042551283,-4.4408920985006262e-16,1.6229301482785003e-15,3.4012527528866441e-15,30,1.5605546824259513e-09,1.5605546824263622e-09,1.5605546824263227e-09,1.5605546824261597e-09,1.5605546824261593e-09,0.004870645076235803,0.004870645076237086,0.004870645076236963,0.004870645076236454,0.004870645076236453
40,1.6909037426767295e-09,0.005277477349178307,40,2569731.186211918,1.3549971203731511e-09,2569731.1862119166,1896484610612488.0,1.2840134396879131e+17,2.9325500361387924e-15,9.396771758602394e-22,3.3103786356700411,-2.6645352591003757e-15,2.4450897628115146e-15,4.3293979986864899e-15,40,1.690903742677339e-09,1.6909037426767295e-09,1.6909037426768176e-09,1.6909037426763993e-09,1.6909037426763993e-09,0.005277477349180209,0.005277477349178307,0.005277477349178582,0.0052774773491772765,0.0052774773491772765
50,1.8320763403594368e-09,0.0057180909499358204,50,2783756.2818406783,1.2508199911232759e-09,2783756.2818406769,2225545083702073.7,1.5817274617236832e+17,2.166669621495032e-15,6.942113290851285e-22,3.5860896532208479,1.7763568394002505e-15,1.9027338842411854e-15,4.0855101081176647e-15,50,1.832076340358783e-09,1.8320763403594368e-09,1.8320763403592714e-09,1.8320763403594772e-09,1.8320763403594772e-09,0.0057180909499337795,0.0057180909499358204,0.005718090949935304,0.005718090949935946,0.005718090949935946
60,1.984977141128739e-09,0.006195309429240758,60,3015606.9215886295,1.1546523801930826e-09,3015606.9215886286,2611701126086412.0,15096661151108542.0,1.2117043479697998e-15,3.8794770728737e-22,3.8847639356919896,0.0,1.7344858668710215e-15,3.1205892328468789e-15,60,1.9849771411289526e-09,1.984977141128739e-09,1.984977141128966e-09,1.984977141128578e-09,1.9849771411285783e-09,0.006195309429241425,0.006195309429240758,0.006195309429241467,0.006195309429240256,0.0061953094292402575
70,2.1505858170813396e-09,0.006712190440328776,70,3266767.7411025227,1.0658784865504711e-09,3266767.7411025218,3064859439723606.5,10407775617213894.0,1.9333493139761515e-15,6.195582788022177e-22,4.208314007939971,0.0,1.3040981244345115e-15,2.8236851265929334e-15,70,2.1505858170816085e-09,2.1505858170813396e-09,2.150585817081264e-09,2.1505858170809893e-09,2.150585817080989e-09,0.006712190440329615,0.006712190440328776,0.00671219044032854,0.006712190440327683,0.006712190440327681
80,2.32996332643231e-09,0.007272045338427934,80,3538847.0271057542,9.8392985419658781e-10,3538847.0271057533,3596645647057171.0,23101291878310260.0,4.1086925528510676e-15,1.3164579448781435e-21,4.5588116869890607,-2.6645352591003757e-15,3.419912270983138e-15,7.0166913390136941e-15,80,2.329963326433032e-09,2.32996332643231e-09,2.329963326432071e-09,2.329963326431716e-09,2.3299633264317155e-09,0.007272045338430188,0.007272045338427934,0.007272045338427188,0.00727204533842608,0.007272045338426079
90,2.5242587156687097e-09,0.007878460410951029,90,3833587.015924186,9.0828173210668938e-10,3833587.015924185,4220702542406613.0,19504977988803756.0,1.5265566588595902e-15,4.888637420188394e-22,4.9385013482671871,0.0,1.0461353529218384e-15,2.1993646697425744e-15,90,2.5242587156683573e-09,2.5242587156687097e-09,2.524258715668846e-09,2.5242587156687456e-09,2.5242587156687452e-09,0.007878460410949929,0.007878460410951029,0.007878460410951455,0.007878460410951141,0.00787846041095114
100,2.7347164866389684e-09,0.008535319870908142,100,4152875.0497467318,8.3844971403205207e-10,4152875.0497467308,4953040093216582.0,15290220977429118.0,2.680147770384167e-15,8.586134758300427e-22,5.3498142969042597,2.6645352591003757e-15,2.0454208629895133e-15,3.5397489925098266e-15,100,2.7347164866385606e-09,2.7347164866389684e-09,2.7347164866388522e-09,2.734716486639419e-09,2.7347164866394192e-09,0.008535319870906869,0.008535319870908142,0.00853531987090778,0.008535319870909547,0.008535319870909549
