voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-1.1162946085654527e-06,-6.968131139609568,-150,45479441267.243248,0.0026334489948430808,45479441267.240616,17269915368136.162,1.3365724303213887e+19,2.989358094396266e-09,4.788950642021627e-16,-4.3169436992132604e-09,-259.48229402597548,3.7039227304968859e-09,5.9495611429219349e-09,-150,-1.1162946085608996e-06,-1.1162946085654527e-06,-1.1162946085877087e-06,-1.1162946085756018e-06,-1.1162946090397947e-06,-6.968131139581146,-6.968131139609568,-6.968131139748493,-6.96813113967292,-6.968131142570504
-140,-1.0886830536146233e-06,-6.795774367132481,-140,45461254809.146309,0.002644003886532647,45461254809.143661,17194095303983.953,1.6107998031472392e+19,4.6867736358535694e-09,7.508212276327629e-16,-5.4340363489328858e-09,-241.38237128138798,6.0476588938493466e-09,9.0081701543343743e-09,-140,-1.0886830536057356e-06,-1.0886830536146233e-06,-1.0886830536204149e-06,-1.0886830536598407e-06,-1.0886830543565568e-06,-6.795774367077001,-6.795774367132481,-6.795774367168633,-6.795774367414737,-6.795774371763775
-130,-1.0616731050718569e-06,-6.627172940523451,-130,45443075649.071846,0.0026546010823408034,45443075649.069191,17118608122091.381,5.0242938829232497e+18,1.2562466622512147e-09,2.012507931028855e-16,1.8199095286330902e-09,-224.51161154324538,1.7959083321360186e-09,2.9215231239799873e-09,-130,-1.0616731050782676e-06,-1.0616731050718569e-06,-1.0616731050603463e-06,-1.0616731051099486e-06,-1.0616731049086978e-06,-6.627172940563469,-6.627172940523451,-6.627172940451601,-6.627172940761227,-6.62717293950498
-120,-1.0352491016259537e-06,-6.462229098788725,-120,45424903784.471512,0.0026652407518229088,45424903784.468849,17043452361068.266,1.0969877377678179e+18,2.9565132564357555e-09,4.73633295533819e-16,-3.1195731616485666e-09,-208.79084359012381,4.209592155409389e-09,6.3160453126544312e-09,-120,-1.0352491016251342e-06,-1.0352491016259537e-06,-1.035249101611584e-06,-1.0352491016148623e-06,-1.0352491020852173e-06,-6.4622290987836095,-6.462229098788725,-6.4622290986990265,-6.46222909871949,-6.46222910165554
-110,-1.0093956379553771e-06,-6.300846678872517,-110,45406739212.803459,0.0026759230652139017,45406739212.800781,16968626565941.215,2.3666057438263639e+18,3.087868627460466e-09,4.946765585589312e-16,-2.1454221116796605e-09,-194.14560267489506,2.8558054691160526e-09,4.8380875154707224e-09,-110,-1.009395637948584e-06,-1.0093956379553771e-06,-1.0093956379693464e-06,-1.0093956380659916e-06,-1.0093956384432605e-06,-6.300846678830112,-6.300846678872517,-6.300846678959715,-6.300846679562994,-6.300846681917981
-100,-9.840975087956222e-07,-6.142930766514496,-100,45388581931.532555,0.0026866481934310245,45388581931.529869,16894129288125.508,9.8642588103452954e+17,4.865205127657646e-09,7.79405836745517e-16,-4.3868689233678815e-09,-180.50589249898849,5.5908713947962322e-09,8.789394964321123e-09,-100,-9.840975088005578e-07,-9.840975087956222e-07,-9.840975088192804e-07,-9.840975088781573e-07,-9.84097509575028e-07,-6.142930766545305,-6.142930766514496,-6.142930766662175,-6.142930767029696,-6.142930771379701
-90,-9.593396492290676e-07,-5.988387323527263,-90,45370431938.130302,0.0026974163080765571,45370431938.127602,16819959085396.994,4.7907838921166477e+17,4.880323700717781e-09,7.818277156999539e-16,3.9639294836928694e-09,-167.8059595945619,6.8035819163849441e-09,1.0852983756789995e-08,-90,-9.593396492198336e-07,-9.593396492290676e-07,-9.593396492193602e-07,-9.593396494058802e-07,-9.593396486240525e-07,-5.988387323469624,-5.988387323527263,-5.988387323466668,-5.988387324630963,-5.98838731975064
-80,-9.351070378380148e-07,-5.83712258325852,-80,45352289230.075035,0.0027082275814405642,45352289230.072327,16746114521864.215,1.167044376186443e+18,2.039807434073282e-09,3.2677715835859175e-16,1.19628141680019e-09,-155.98407738029701,1.4220836228050213e-09,2.3643242769355332e-09,-80,-9.351070378349369e-07,-9.351070378380148e-07,-9.351070378271418e-07,-9.351070376505795e-07,-9.351070375112376e-07,-5.8371225832393066,-5.83712258325852,-5.837122583190649,-5.8371225820885115,-5.837122581218712
-70,-9.113845841761246e-07,-5.689042348165572,-70,45334153804.851982,0.0027190821865036496,45334153804.849266,16672594167940.621,1.0900156157453189e+18,2.2033077584637795e-09,3.5296985230741807e-16,-1.787598732043708e-10,-144.98234055747997,3.1000667000039616e-09,5.6170553160060848e-09,-70,-9.113845841881266e-07,-9.113845841761246e-07,-9.113845841705697e-07,-9.113845838351568e-07,-9.113845839597077e-07,-5.689042348240491,-5.689042348165572,-5.689042348130897,-5.6890423460371835,-5.689042346814655
-60,-8.881569525628461e-07,-5.544050889905407,-60,45316025659.953316,0.0027299802969397262,45316025659.950584,16599396600316.865,3.7409535149363306e+19,3.200646858658729e-09,5.12743665444747e-16,2.6262973479644871e-09,-134.74647486258419,4.007935804640152e-09,6.6499053909745542e-09,-60,-8.881569525512082e-07,-8.881569525628461e-07,-8.88156952540572e-07,-8.88156952580476e-07,-8.881569520677323e-07,-5.544050889832761,-5.544050889905407,-5.544050889766368,-5.5440508900154555,-5.544050886814809
