voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-50,8.194014454545666e-10,0.0025574327261378483,-50,1250825.1885425206,2.7837510844214353e-09,1250825.1885425178,449330831173250.37,6.6897044896162534e+17,6.005400170205899e-12,1.924130155265857e-18,2.3967067780927929e-11,-0.0032206739281471228,8.9128733948827353e-12,1.5415195025643977e-11,-50,8.194014473786967e-10,8.194014454545666e-10,8.194014466643936e-10,8.194014467389581e-10,8.194014467371746e-10,0.0025574327321432485,0.0025574327261378483,0.002557432729913838,0.002557432730146561,0.0025574327301409946
-40,8.88448974072586e-10,0.0027729368728857244,-40,1355002.1762841195,2.569726130300951e-09,1355002.1762841169,527294391533244.75,1.0552690662141291e+17,1.4144835910195885e-11,4.532005426723786e-18,2.7464673699265979e-11,-0.0035576584140353919,1.8623149289682552e-11,3.1692374920688944e-11,-40,8.884489704976464e-10,8.88448974072586e-10,8.884489695405806e-10,8.88448969763129e-10,8.884489697635939e-10,0.002772936861727985,0.0027729368728857244,0.0027729368587408884,0.002772936859435484,0.002772936859436935
-30,9.631739770193008e-10,0.00300616097696411,-30,1467855.8040148269,2.3721561966176815e-09,1467855.8040148246,618785477156924.37,2.2765872654193574e+17,6.063581060866685e-12,1.9427713941527756e-18,-9.958221439263835e-12,-0.0039311799928322321,7.2730481721358053e-12,1.2265747818200178e-11,-30,9.631739783364718e-10,9.631739770193008e-10,9.631739789620722e-10,9.631739788858277e-10,9.631739788832324e-10,0.0030061609810751308,0.00300616097696411,0.0030061609830276913,0.0030061609827897245,0.0030061609827816242
-20,1.0440558315599934e-09,0.0032586012220973577,-20,1590108.7202413557,2.1897761612801324e-09,1590108.7202413536,726151260735154.75,41959377661073016.0,1.4817418125812054e-11,4.747500762147299e-18,1.7625017007720394e-11,-0.0043446666132209147,2.0881787156086669e-11,3.6486259178109654e-11,-20,1.0440558344498304e-09,1.0440558315599934e-09,1.0440558363074942e-09,1.0440558361963196e-09,1.044055836191163e-09,0.003258601231116824,0.0032586012220973577,0.003258601236914776,0.0032586012365677895,0.0032586012365516948
-10,1.131613453365006e-09,0.0035318771952715542,-10,1722543.7610065418,2.0214181694054682e-09,1722543.7610065397,852146174936762.25,30398126237914764.0,2.1995823565323924e-11,7.04746177289512e-18,1.280768975922235e-11,-0.0048017554845466949,2.5626082225369322e-11,4.5247465066319001e-11,-10,1.1316134604124677e-09,1.131613453365006e-09,1.131613455194882e-09,1.1316134553031617e-09,1.1316134553087422e-09,0.003531877217267378,0.0035318771952715542,0.0035318772009827783,0.0035318772013207297,0.0035318772013381468
0,1.2264085578502086e-09,0.0038277420656997775,0,1866008.9627126688,1.8660041550611373e-09,1866008.962712667,1000002576442029.1,2.502250312143211e+18,1.2261139152591749e-11,3.928469119398837e-18,-3.3756974214190128e-11,-0.0053063062889592951,1.0979856453257735e-11,2.2345688476908679e-11,0,1.2264085544213876e-09,1.2264085578502086e-09,1.2264085583498567e-09,1.2264085580775488e-09,1.226408558074166e-09,0.003827742054998089,0.0038277420656997775,0.003827742067259228,0.003827742066409329,0.0038277420663987705
10,1.3290492193913418e-09,0.004148093693481092,10,2021422.9924496913,1.7225389379623185e-09,2021422.9924496897,1173513670954189.5,49636682579522840.0,3.722232418124083e-11,1.1926032611823896e-17,-4.9453869705523624e-11,-0.005862418451793589,3.8205393164439589e-11,7.4676464792648842e-11,10,1.3290492074653092e-09,1.3290492193913418e-09,1.3290492157649967e-09,1.329049216552848e-09,1.3290492165469078e-09,0.004148093656258768,0.004148093693481092,0.0041480936821629115,0.0041480936846218725,0.004148093684603333
20,1.440193703235124e-09,0.004494986589373046,20,2189781.0306009962,1.5901038509204912e-09,2189781.0306009948,1377130826601897.2,22288015637618064.0,5.931445612450403e-11,1.9004351737084847e-17,6.6896660942537535e-11,-0.0064744527098739889,6.6310229937097017e-11,1.218675737073001e-10,20,1.4401937222394757e-09,1.440193703235124e-09,1.4401937036975624e-09,1.4401937044345007e-09,1.4401937044311878e-09,0.0044949866486875024,0.004494986589373046,0.004494986590816362,0.004494986593116419,0.004494986593106079
30,1.560554669396649e-09,0.004870645035570066,30,2372161.1433954639,1.4678508572370438e-09,2372161.1433954625,1616077772274913.5,13879995247116250.0,4.078295513798569e-11,1.3066858812756258e-17,2.6571773114299052e-11,-0.0071470568228268212,5.4048866337966483e-11,9.2396296993209093e-11,30,1.5605546765736238e-09,1.560554669396649e-09,1.5605546818524471e-09,1.5605546824504747e-09,1.5605546824635078e-09,0.004870645057970112,0.004870645035570066,0.00487064507444584,0.004870645076312343,0.004870645076353021
40,1.6909037440852138e-09,0.005277477353574325,40,2569731.186211918,1.3549971203731511e-09,2569731.1862119166,1896484610612488.0,1.2840134396879131e+17,1.647914357055802e-11,5.2799176313685865e-18,1.3490957089452814e-11,-0.0078851946243410475,1.5266430935422094e-11,2.7175128893007266e-11,40,1.6909037479491812e-09,1.6909037440852138e-09,1.6909037432812846e-09,1.6909037426692636e-09,1.690903742672667e-09,0.005277477365634149,0.005277477353574325,0.005277477351065183,0.005277477349155005,0.005277477349165628
50,1.8320763471927126e-09,0.005718090971263148,50,2783756.2818406783,1.2508199911232759e-09,2783756.2818406769,2225545083702073.7,1.5817274617236832e+17,3.939200701741363e-11,1.262119912772137e-17,6.4782502837337707e-12,-0.0086941798406396081,4.553914531245668e-11,7.594698630379468e-11,50,1.8320763525113735e-09,1.8320763471927126e-09,1.8320763398901744e-09,1.8320763403433205e-09,1.8320763403373993e-09,0.005718090987863213,0.005718090971263148,0.005718090948471206,0.0057180909498855195,0.0057180909498670395
60,1.9849771605149647e-09,0.006195309489747081,60,3015606.9215886295,1.1546523801930826e-09,3015606.9215886286,2611701126086412.0,15096661151108542.0,6.062361810471595e-11,1.9423807167494668e-17,-3.2410697082268188e-11,-0.0095797121971952729,8.5180127387854804e-11,1.3600123729484983e-10,60,1.9849771559834087e-09,1.9849771605149647e-09,1.98497714220468e-09,1.9849771410951917e-09,1.9849771410911575e-09,0.006195309475603648,0.006195309489747081,0.006195309432598876,0.006195309429136054,0.006195309429123463
70,2.150585823681519e-09,0.006712190460928586,70,3266767.7411025227,1.0658784865504711e-09,3266767.7411025218,3064859439723606.5,10407775617213894.0,3.852030239920312e-11,1.234190490261529e-17,-6.1938425770459736e-11,-0.010547917807868805,4.3155696528606306e-11,7.7093499139179264e-11,70,2.150585811339614e-09,2.150585823681519e-09,2.150585816482179e-09,2.150585817077085e-09,2.1505858170777708e-09,0.0067121904224082835,0.006712190460928586,0.006712190438458736,0.0067121904403154966,0.006712190440317637
80,2.329963307476013e-09,0.007272045279263462,80,3538847.0271057542,9.8392985419658781e-10,3538847.0271057533,3596645647057171.0,23101291878310260.0,5.924415558827834e-11,1.898182719541472e-17,4.6141286076215893e-11,-0.01160539184191302,8.2515828913953887e-11,1.4107566411600543e-10,80,2.3299633175770705e-09,2.329963307476013e-09,2.3299633257597397e-09,2.3299633264571154e-09,2.3299633264578404e-09,0.007272045310789859,0.007272045279263462,0.007272045336328776,0.007272045338505354,0.007272045338507617
90,2.5242586876532186e-09,0.007878460323511919,90,3833587.015924186,9.0828173210668938e-10,3833587.015924185,4220702542406613.0,19504977988803756.0,9.326274821863656e-11,2.988138470854681e-17,1.3894031931915851e-10,-0.012759245122272099,1.3612265936805162e-10,2.3936137959778119e-10,90,2.5242587175346033e-09,2.5242586876532186e-09,2.5242587154549174e-09,2.52425871569847e-09,2.524258715702082e-09,0.007878460416774667,0.007878460323511919,0.007878460410283762,0.007878460411043915,0.007878460411055187
100,2.7347164942838163e-09,0.008535319894768465,100,4152875.0497467318,8.3844971403205207e-10,4152875.0497467308,4953040093216582.0,15290220977429118.0,2.388860116664393e-11,7.653907998217453e-18,-2.5400690231713874e-11,-0.014017153771099666,3.7258226908832457e-11,6.9281103978441718e-11,100,2.734716488761144e-09,2.7347164942838163e-09,2.7347164876068653e-09,2.7347164866299083e-09,2.73471648664625e-09,0.008535319877531661,0.008535319894768465,0.008535319873929043,0.008535319870879864,0.008535319870930869
