voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-0.0000000089462317915592787299420611641693056472443764357711998692844811857024719433691724,-0.018614714505949393860487683989462567562108522847450422849493248824366276142731108,-150,93522347407.196262493316492489820005530140436223367029914147764570402717014583709,0.00028738432891543236635954779447046445180229848300635457483437697937786637452505144,93522347407.195975108987577057453645982345965758915227615664758215827882637604331,325426051448744.00437225241376901677778535226734838516675406084433165039895133998,187044694814.39252498663298497964001106028087244673405982829552914080543402916742,7.5640270242679004134701018817862386380318972918494041671807949705150935287708025e-80,3.6350855291836605580363572172282373881102875826955924139737998902947076990163362e-86,-16610554.371674030714414355168316917206900874121230200000604134188562450068355093,-1.2395318675439013634878596833719827036408978031612971767864869806865435279616788e-80,2.4006131713245986531267060682033457023289665298767194161892457990569388737069127e-80,4.6542808476884337392476378681340373553056457595165653700284134785697145419383352e-80,-150,-0.0000000089462317915592787299420611641693056472443764357711998692844811857024719433691655,-0.0000000089462317915592787299420611641693056472443764357711998692844811857024719433691724,-0.0000000089462317915592787299420611641693056472443764357711998692844811857024719433691793,-0.0000000089462317915592787299420611641693056472443764357711998692844811857024719433692018,-0.0000000089462317915592787299420611641693056472443764357711998692844811857024719433691882,-0.018614714505949393860487683989462567562108522847450422849493248824366276142731094,-0.018614714505949393860487683989462567562108522847450422849493248824366276142731108,-0.018614714505949393860487683989462567562108522847450422849493248824366276142731123,-0.01861471450594939386048768398946256756210852284745042284949324882436627614273117,-0.018614714505949393860487683989462567562108522847450422849493248824366276142731141
-140,-0.0000000087126603195799842557463305048118617644419759729189472719704268456562992105410742,-0.018128714772326226001278469851414543872846831213278303413439383139359653317727545,-140,94206466937.903350589622715696903246926404572045830347740624533966066910120213953,0.00030809877976295962029242514642001129419106415784913568934907781638111646106256887,94206466937.903042490842952737282954501258152034536156676466684830377561042397572,305767088757646.1594908454475145230722787492498715536079011295109079819331817651,188412933875.80670117924543139380649385280914409166069548124906793213382024042791,4.2201736141494688282470385498990294840238939158793931786405045109886040114788319e-80,2.0280446923837967936149253100439301936259210325237726043388831712923369228306353e-86,-11790016.952137090009400641077503844175373410489144863335468651270176783042402177,-6.9039042389945203850079626550602292446975586943518761358224100435913296499260945e-81,6.1886077578964359178803496180102044671062023414217037872981456691230991677455597e-80,1.195566020097874852814878541400146752008108049794017795887623335428033109652779e-79,-140,-0.000000008712660319579984255746330504811861764441975972918947271970426845656299210541064,-0.0000000087126603195799842557463305048118617644419759729189472719704268456562992105410742,-0.0000000087126603195799842557463305048118617644419759729189472719704268456562992105410696,-0.0000000087126603195799842557463305048118617644419759729189472719704268456562992105410843,-0.0000000087126603195799842557463305048118617644419759729189472719704268456562992105410707,-0.018128714772326226001278469851414543872846831213278303413439383139359653317727524,-0.018128714772326226001278469851414543872846831213278303413439383139359653317727545,-0.018128714772326226001278469851414543872846831213278303413439383139359653317727536,-0.018128714772326226001278469851414543872846831213278303413439383139359653317727566,-0.018128714772326226001278469851414543872846831213278303413439383139359653317727538
-130,-0.0000000084843951027175394273140206873130324959446175950725042081484282696241129551983649,-0.017653755935741863064539802539177486006848451480313661665550343396625171880709088,-130,94901626646.024668407286524636881639209374380180537419901250052527975075807323334,0.00033030631297699576278522175464475877986332157451657095975832114426710833895996767,94901626646.024338100973547641118853987619735421757556579675535957015317486179067,287313995880648.23854471947779952220825750039549789273360365031313527706893680645,189803253292.04933681457304927376327841874876036107483980250010505595015161464667,2.2000249332779198153812430473244120916714725659830279193568531713022558617217517e-79,1.0573794596774079177244045129284038832917176196682814407285067874491649750250198e-85,-8366281.0128291739938565459125640922235118880042001272717898291489794222475269367,-2.0852755794934985147380895254733812011832545683581457072932137702496627208358641e-80,5.6179112917945917953370102651576525942057222751627999722625083371977613411193331e-80,1.1694083754697482425765936280168815973768310711457881664274049721204108769264062e-79,-130,-0.0000000084843951027175394273140206873130324959446175950725042081484282696241129551983484,-0.0000000084843951027175394273140206873130324959446175950725042081484282696241129551983649,-0.000000008484395102717539427314020687313032495944617595072504208148428269624112955198373,-0.0000000084843951027175394273140206873130324959446175950725042081484282696241129551982778,-0.0000000084843951027175394273140206873130324959446175950725042081484282696241129551983835,-0.017653755935741863064539802539177486006848451480313661665550343396625171880709054,-0.017653755935741863064539802539177486006848451480313661665550343396625171880709088,-0.017653755935741863064539802539177486006848451480313661665550343396625171880709105,-0.017653755935741863064539802539177486006848451480313661665550343396625171880708907,-0.017653755935741863064539802539177486006848451480313661665550343396625171880709127
-120,-0.0000000082599988682306898977319817377273142358450647569796516175380068640997601433199714,-0.017186847416210340949342367351258958678329168520475783767207107435397502694575803,-120,95607654656.043422075805890824565454253021075162609907263123738816555028164582674,0.00035411454883526811291117778639621537607167104210218604602446705521975976814075276,95607654656.043067961257055556452543075234678947233835592081636630509003697527454,269990755732884.35761000369285362987185278502963633978411508117189771890875881503,191215309312.08684415161178164913090850604215032521981452624747763311005632916535,5.7290256947743374647319282109870509545023821387308858217453843439572071631238787e-79,2.7534908883116336327252061064639820630422264800988912632728074536337785889523915e-85,-5936217.529187725188831307608426246290262715841634902025868896030594414859858347,1.9962125380805226783964493749679740386483923848436242631372345437553164744870561e-79,2.1217085061677929383104371263917289729016399023205322675737589003727018909561774e-79,3.2669760476000431332466512202050533320497631045681080911155452176337307113545364e-79,-120,-0.0000000082599988682306898977319817377273142358450647569796516175380068640997601433200692,-0.0000000082599988682306898977319817377273142358450647569796516175380068640997601433199714,-0.0000000082599988682306898977319817377273142358450647569796516175380068640997601433198761,-0.0000000082599988682306898977319817377273142358450647569796516175380068640997601433199025,-0.0000000082599988682306898977319817377273142358450647569796516175380068640997601433197938,-0.017186847416210340949342367351258958678329168520475783767207107435397502694576007,-0.017186847416210340949342367351258958678329168520475783767207107435397502694575803,-0.017186847416210340949342367351258958678329168520475783767207107435397502694575605,-0.01718684741621034094934236735125895867832916852047578376720710743539750269457566,-0.017186847416210340949342367351258958678329168520475783767207107435397502694575434
-110,-0.0000000080358635409909605078816515168966688549180061787997570426780866939937788822247554,-0.016720481774845943552685350215718508384780950730713500419866836552002335811943107,-110,96324390969.989921157598242390459439758266744449235043579643738102357628384449127,0.0003796388648058893979550611869742945667596036680925878409980730074206245846012768,96324390969.989541518733436501061484697079770154668283975975645514516630311441706,253726369715178.92283680795834310908985460422831362060346864199949328743465121148,192648781939.97984231519648478091887951653348889847008715928747620471525676889825,6.5065127930875885525276355472682148563209917906805632535636193670589328045828985e-79,3.1270532646469294325095819691506176943700684797380493773795358952552485504156952e-85,-4211848.9790511868844712487510758853715519263288306211781698658424986276504237493,-1.7308559443434457876663863904255084723166304174309794563957752254231266120849608e-79,3.5147048442757307137491236491741494928065269236138701304029886479160157228859879e-79,6.1907461016086979624810443169757308414943401474750162872491304133973979932470981e-79,-110,-0.0000000080358635409909605078816515168966688549180061787997570426780866939937788822246859,-0.0000000080358635409909605078816515168966688549180061787997570426780866939937788822247554,-0.0000000080358635409909605078816515168966688549180061787997570426780866939937788822248405,-0.0000000080358635409909605078816515168966688549180061787997570426780866939937788822249986,-0.0000000080358635409909605078816515168966688549180061787997570426780866939937788822249231,-0.016720481774845943552685350215718508384780950730713500419866836552002335811942962,-0.016720481774845943552685350215718508384780950730713500419866836552002335811943107,-0.016720481774845943552685350215718508384780950730713500419866836552002335811943284,-0.016720481774845943552685350215718508384780950730713500419866836552002335811943613,-0.016720481774845943552685350215718508384780950730713500419866836552002335811943455
-100,-0.0000000078024894436512479651728672465439070920808726395417380978167706645671890440518878,-0.016234892725033807594196175283488200634538992852291310495852555798017307749188769,-100,97051686897.381473439859881637471173581219292484711998956816948264376529390167044,0.00040700295467992970976286856875545242700926927452590805570043945148111120531285743,97051686897.381066436905201707761410712650537032284989687542422356320828950715563,238454502065479.29148157780528268484245852850052534811387705183115845869536671926,194103373794.76294687971976327494234716243858496942399791363389652875305878033409,2.7462755085801238953278796296497501703178440337363161183813512610501250507485317e-78,1.3198627963547189992465717244351740583908308228630120096355431848862188684686843e-84,-2988350.6923967710797896705704298976172132291608174645837978685897081807313871987,-1.0161762552023299079124596651937420362795990481037781515411724375628826658172684e-78,1.0497400655135490136353682367510243249622537938375823561223514765245224050333878e-78,1.7447301577479308617789250782455521983713335875464944790315130324698637620995473e-78,-100,-0.0000000078024894436512479651728672465439070920808726395417380978167706645671890440522471,-0.0000000078024894436512479651728672465439070920808726395417380978167706645671890440518878,-0.0000000078024894436512479651728672465439070920808726395417380978167706645671890440513609,-0.0000000078024894436512479651728672465439070920808726395417380978167706645671890440513042,-0.0000000078024894436512479651728672465439070920808726395417380978167706645671890440509273,-0.016234892725033807594196175283488200634538992852291310495852555798017307749189516,-0.016234892725033807594196175283488200634538992852291310495852555798017307749188769,-0.016234892725033807594196175283488200634538992852291310495852555798017307749187672,-0.016234892725033807594196175283488200634538992852291310495852555798017307749187554,-0.01623489272503380759419617528348820063453899285229131049585255579801730774918677
-90,-0.0000000075346350588111796660193886707614735809108141043698306844044939490124826912722971,-0.015677559423244235605144688412683750190370722661123617489835705536405366430063909,-90,97789404514.061454505300517853617050518019553462467240680422053345231220334876825,0.00043633942800585237211992123431872193641568545310811572440233783450990710295556266,97789404514.061018165872512001244930596785234740530824994968945229506817997042315,224113151912436.98688476187711235121689145802384140489537653634616159469688381339,195578809028.12290901060103570723410103603910692493448136084410669046244066975365,6.8084808754239978521350700152492804632730839970267811917011592917093742126173635e-78,3.2721582129315857530566080349048840243353870899427131074049291086807118823768616e-84,-2120267.1411181412399333113826834661655414462693618527849275608834569511796978212,2.6664384346347516072162199231248563159214186489452414887185382331250665617301461e-78,2.2362619535861763413713010778051036072209553722145491223521363412541671938012647e-78,2.9251502037168749830884876570055886326076109340910356214548829199013717078200709e-78,-90,-0.0000000075346350588111796660193886707614735809108141043698306844044939490124826912712299,-0.0000000075346350588111796660193886707614735809108141043698306844044939490124826912722971,-0.0000000075346350588111796660193886707614735809108141043698306844044939490124826912732375,-0.0000000075346350588111796660193886707614735809108141043698306844044939490124826912745021,-0.0000000075346350588111796660193886707614735809108141043698306844044939490124826912743812,-0.015677559423244235605144688412683750190370722661123617489835705536405366430061689,-0.015677559423244235605144688412683750190370722661123617489835705536405366430063909,-0.015677559423244235605144688412683750190370722661123617489835705536405366430065866,-0.015677559423244235605144688412683750190370722661123617489835705536405366430068497,-0.015677559423244235605144688412683750190370722661123617489835705536405366430068246
-80,-0.0000000071671414051127026298821303343809620542715910279134889311724228564482828928417398,-0.014912903464653979603334801325807057333392524181070214178511531907926193566790425,-80,98537416148.486108537471676005242682838726328829130851093752238341086447773694346,0.00046779045273074307625658751235925128100458165991034997804408852672073549505399128,98537416148.485640747018945262166426251213969577849846512092327991108403685167625,210644350634499.92724252084035360045242537272026539051050795431414894535102176126,197074832296.97221707494335201048536567745265765826170218750447668217289554738869,3.4099892300279168207633125894119734138766838368297134226239814260043163912423512e-78,1.6388439079054485561230075562174902826098171863479962436975353788031557188678901e-84,-1504362.5384337607584303306222027619844426815444046680591182220801759347658281973,1.6388819591136257809715386624660030696700201952632698330310220853591032878081531e-79,2.14793459778928482347592798392187498229455893651991731181039965237487949496425e-78,3.5432911907925481310898282302762231785389483311945134855531075985913672794599224e-78,-80,-0.0000000071671414051127026298821303343809620542715910279134889311724228564482828928411385,-0.0000000071671414051127026298821303343809620542715910279134889311724228564482828928417398,-0.0000000071671414051127026298821303343809620542715910279134889311724228564482828928414155,-0.0000000071671414051127026298821303343809620542715910279134889311724228564482828928427774,-0.0000000071671414051127026298821303343809620542715910279134889311724228564482828928414493,-0.014912903464653979603334801325807057333392524181070214178511531907926193566789174,-0.014912903464653979603334801325807057333392524181070214178511531907926193566790425,-0.014912903464653979603334801325807057333392524181070214178511531907926193566789751,-0.014912903464653979603334801325807057333392524181070214178511531907926193566792584,-0.014912903464653979603334801325807057333392524181070214178511531907926193566789821
-70,-0.0000000065482493329550225341653384125743531282786532437747864576755507299232787714748013,-0.013625154666989227017174383338660169850811311861179683565303836267095091863737591,-70,99295603894.080674658057594168822879261074681652674618646098857242471720909843823,0.00050150844416264520158364627165271511786817321346967761955785635640278907180226501,99295603894.08017314961343152362129561480302893755675047288538756485216305348742,197993882356002.60351735335071664799780992669979455572216446379020808594544235895,198591207788.16134931611518833764575852214936330534923729219771448494344181968765,6.1669222418412753231633071056416793690351346596510177041067394256126367066100351e-78,2.9638200160136216673472838367209780457103709936888276800000987532498366761698925e-84,-1067381.8330373455988153586644567267367416858565282752174940113659184065746360844,3.416642190834424774738561278148576898284161737019480110896978498671211421070898e-78,2.549223650570637757719036751951292567258893400978940692540313867292059381975215e-78,5.2791015034694094251511591494530330043101482792526975515571443611402146404070018e-78,-70,-0.0000000065482493329550225341653384125743531282786532437747864576755507299232787714727927,-0.0000000065482493329550225341653384125743531282786532437747864576755507299232787714748013,-0.0000000065482493329550225341653384125743531282786532437747864576755507299232787714748013,-0.0000000065482493329550225341653384125743531282786532437747864576755507299232787714732449,-0.0000000065482493329550225341653384125743531282786532437747864576755507299232787714757565,-0.013625154666989227017174383338660169850811311861179683565303836267095091863733411,-0.013625154666989227017174383338660169850811311861179683565303836267095091863737591,-0.013625154666989227017174383338660169850811311861179683565303836267095091863737591,-0.013625154666989227017174383338660169850811311861179683565303836267095091863734352,-0.013625154666989227017174383338660169850811311861179683565303836267095091863739578
-60,-0.0000000054179071203016723065947345116993476680924454486081624808893774055975799470733985,-0.011273214981901107536437992545377970667476410078912811082323454772537348195123986,-60,100063859146.35572578158414581690263513219455572431698385357897855291236730094412,0.00053765680359279339737567556520235213312873746813836018524875559051589883461157874,100063859146.3551881247805530235052594566293533721838551161108401927271185453536,186111025616522.02997847061111538256631163977958827694617125551071513317826267734,200127718292.71145156316829163380527026438911144863396770715795710582473460188824,8.8113831793477931809135327724618983089050798319741779706646052909468345075734354e-78,4.2347489687062529283125969063088489084920248683232451763706100165359344794595107e-84,-757348.20487011807746804605590715149249911200248927237379981724150406334924159645,5.7076987202364727374204637647633360631443165460783831250444976584428511180479392e-78,4.1856127364100598010944055418301921675475551101058891108976593805862961201845533e-78,7.8329135871831008262836009695779185062205244722964089152783387394260021766992333e-78,-60,-0.000000005417907120301672306594734511699347668092445448608162480889377405597579947071239,-0.0000000054179071203016723065947345116993476680924454486081624808893774055975799470733985,-0.0000000054179071203016723065947345116993476680924454486081624808893774055975799470726202,-0.0000000054179071203016723065947345116993476680924454486081624808893774055975799470754737,-0.0000000054179071203016723065947345116993476680924454486081624808893774055975799470747099,-0.011273214981901107536437992545377970667476410078912811082323454772537348195119492,-0.011273214981901107536437992545377970667476410078912811082323454772537348195123986,-0.011273214981901107536437992545377970667476410078912811082323454772537348195122366,-0.011273214981901107536437992545377970667476410078912811082323454772537348195128304,-0.011273214981901107536437992545377970667476410078912811082323454772537348195126714
