voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-50,8.194014379440597e-10,0.0025574327026968158,-50,1250825.1885425206,2.7837510844214353e-09,1250825.1885425178,449330831173250.37,6.6897044896162534e+17,4.516348709945883e-11,1.4470381239418365e-17,0.0020134189698316719,2.6855471716479384e-11,9.3830448717034548e-11,3.0444268064056679e-10,-50,8.194014506156591e-10,8.194014379440597e-10,8.194014419459209e-10,8.194014467409999e-10,8.194014361452778e-10,0.002557432742246127,0.0025574327026968158,0.002557432715187019,0.002557432730152934,0.00255743269708264
-40,8.884489868066182e-10,0.0027729369126298945,-40,1355002.1762841195,2.569726130300951e-09,1355002.1762841169,527294391533244.75,1.0552690662141291e+17,1.9484480782289149e-10,6.242827642977965e-17,0.0021865425347743785,1.6300670962936658e-11,1.1727427037030239e-10,3.2615785487831149e-10,-40,8.884489895218337e-10,8.884489868066182e-10,8.884489655133308e-10,8.884489697121366e-10,8.884489270935573e-10,0.00277293692110435,0.0027729369126298945,0.0027729368461714447,0.0027729368592763317,0.0027729367262595422
-30,9.631739941751698e-10,0.003006161030509269,-30,1467855.8040148269,2.3721561966176815e-09,1467855.8040148246,618785477156924.37,2.2765872654193574e+17,8.509954633334482e-11,2.7265894825960025e-17,0.0023743798368647856,2.8675968032093054e-11,1.1759628314582785e-10,3.781738154804909e-10,-30,9.631739889383349e-10,9.631739941751698e-10,9.631739883506609e-10,9.631739788007627e-10,9.631740060666575e-10,0.0030061610141645908,0.003006161030509269,0.0030061610123304026,0.0030061609825242286,0.003006161067623775
-20,1.0440558375845365e-09,0.003258601240900551,-20,1590108.7202413557,2.1897761612801324e-09,1590108.7202413536,726151260735154.75,41959377661073016.0,8.533586033990237e-11,2.7341609562559147e-17,0.0025780858219941983,5.9115876851839289e-11,1.9503390376605143e-10,6.21547741594248e-10,-20,1.0440558465682244e-09,1.0440558375845365e-09,1.044055822645172e-09,1.0440558361948648e-09,1.0440558192266149e-09,0.003258601268939527,0.003258601240900551,0.0032586011942733212,0.003258601236563249,0.003258601183603667
-10,1.1316135308141225e-09,0.003531877436997886,-10,1722543.7610065418,2.0214181694054682e-09,1722543.7610065397,852146174936762.25,30398126237914764.0,4.50179592822314e-10,1.4423754143623547e-16,0.0027989061125279777,6.1869795546278213e-11,2.9114398516873741e-10,1.0116855572447697e-09,-10,1.1316135628488408e-09,1.1316135308141225e-09,1.1316135052010367e-09,1.1316134549162264e-09,1.1316134186112993e-09,0.003531877536981401,0.003531877436997886,0.003531877357056919,0.0035318772001130664,0.003531877086801808
0,1.2264084591004821e-09,0.003827741757492142,0,1866008.9627126688,1.8660041550611373e-09,1866008.962712667,1000002576442029.1,2.502250312143211e+18,3.100061340445548e-10,9.932596549908855e-17,0.0030381887646210842,1.2507359312415075e-13,2.7582246216967922e-10,7.5897279987681459e-10,0,1.2264084765571855e-09,1.2264084591004821e-09,1.2264085170635458e-09,1.2264085584264476e-09,1.2264085291170831e-09,0.003827741811976235,0.003827741757492142,0.0038277419384005803,0.003827742067498276,0.0038277419760208587
10,1.3290492408450686e-09,0.004148093760440289,10,2021422.9924496913,1.7225389379623185e-09,2021422.9924496897,1173513670954189.5,49636682579522840.0,1.2047633030087823e-10,3.860061613612947e-17,0.0032973980615102032,5.7592925728358605e-11,2.4670710006987911e-10,8.2332353975148357e-10,10,1.3290492550404144e-09,1.3290492408450686e-09,1.3290492273445204e-09,1.3290492164397982e-09,1.3290492494316957e-09,0.0041480938047453635,0.004148093760440289,0.004148093718303747,0.004148093684269033,0.004148093787239999
20,1.4401936781193714e-09,0.0044949865109843055,20,2189781.0306009962,1.5901038509204912e-09,2189781.0306009948,1377130826601897.2,22288015637618064.0,1.5073262516623886e-10,4.829473306196023e-17,0.0035781261329843926,7.3988868148068652e-11,3.4760749919856516e-10,1.0885762292824365e-09,20,1.4401936996706883e-09,1.4401936781193714e-09,1.440193699155091e-09,1.4401937045073598e-09,1.4401937264141045e-09,0.004494986578248091,0.0044949865109843055,0.004494986576638861,0.00449498659334382,0.004494986661716931
30,1.5605546964815325e-09,0.004870645120104659,30,2372161.1433954639,1.4678508572370438e-09,2372161.1433954625,1616077772274913.5,13879995247116250.0,2.4550506679682504e-10,7.865982342102115e-17,0.0038821072029885471,1.957783317823887e-10,3.4782651068149125e-10,1.109669953335693e-09,30,1.5605547470981588e-09,1.5605546964815325e-09,1.5605547274302908e-09,1.5605546822516838e-09,1.5605546684383354e-09,0.0048706452780841415,0.004870645120104659,0.0048706452166987855,0.004870645075691897,0.004870645032579075
40,1.6909037892530846e-09,0.005277477494547705,40,2569731.186211918,1.3549971203731511e-09,2569731.1862119166,1896484610612488.0,1.2840134396879131e+17,2.0216701836911488e-10,6.477431264141759e-17,0.004211229830090567,2.5330438291180507e-10,5.1617109357700606e-10,1.7625881851452574e-09,40,1.6909038057113572e-09,1.6909037892530846e-09,1.6909037409370446e-09,1.6909037425150775e-09,1.690903795913107e-09,0.0052774775459155975,0.005277477494547705,0.005277477343748579,0.005277477348673776,0.005277477515334292
50,1.8320763458834993e-09,0.005718090967176965,50,2783756.2818406783,1.2508199911232759e-09,2783756.2818406769,2225545083702073.7,1.5817274617236832e+17,4.683626073781477e-10,1.5006337924673496e-16,0.0045675506910274498,2.4889387421571761e-11,3.6342915607480661e-10,1.1107023826072639e-09,50,1.8320763945507788e-09,1.8320763458834993e-09,1.8320763539004678e-09,1.8320763402939624e-09,1.8320762444873996e-09,0.005718091119072344,0.005718090967176965,0.005718090992198714,0.005718090949731468,0.005718090650709736
60,1.98497704084139e-09,0.0061953091162340514,60,3015606.9215886295,1.1546523801930826e-09,3015606.9215886286,2611701126086412.0,15096661151108542.0,6.524701594984306e-10,2.090514392194571e-16,0.0049533074142935462,3.6602212614541933e-10,7.6317668092036441e-10,2.2270113303106598e-09,60,1.9849769509253907e-09,1.98497704084139e-09,1.9849770207893903e-09,1.9849771415939613e-09,1.984976932542522e-09,0.006195308835597349,0.0061953091162340514,0.006195309053649783,0.006195309430692763,0.006195308778222604
70,2.1505858379633045e-09,0.006712190505503448,70,3266767.7411025227,1.0658784865504711e-09,3266767.7411025218,3064859439723606.5,10407775617213894.0,2.1403874245901067e-10,6.857801335273654e-17,0.00537093352971286,4.4388949906889221e-10,3.3526410983672023e-10,1.0192194972477447e-09,70,2.150585808229089e-09,2.1505858379633045e-09,2.150585788624938e-09,2.1505858170643766e-09,2.1505858572029515e-09,0.0067121904127000285,0.006712190505503448,0.00671219035151354,0.006712190440275832,0.006712190565552283
80,2.329963277684085e-09,0.007272045186279916,80,3538847.0271057542,9.8392985419658781e-10,3538847.0271057533,3596645647057171.0,23101291878310260.0,1.4814605271695758e-09,4.746599528190407e-16,0.0058230721044365309,3.6113412129206365e-11,9.5311791549148759e-10,3.0823247035242427e-09,80,2.3299632234337015e-09,2.329963277684085e-09,2.3299632522289518e-09,2.329963326680808e-09,2.3299628520208553e-09,0.007272045016959119,0.007272045186279916,0.007272045106831935,0.007272045339203522,0.007272043857742994
90,2.524258724429843e-09,0.007878460438295392,90,3833587.015924186,9.0828173210668938e-10,3833587.015924185,4220702542406613.0,19504977988803756.0,8.684064925490453e-10,2.7823744024858745e-16,0.006312594262417621,1.9484107219100019e-10,5.4779440282553718e-10,1.8057745380879605e-09,90,2.524258829234111e-09,2.524258724429843e-09,2.524258754062316e-09,2.5242587155288967e-09,2.524258550996671e-09,0.007878460765399848,0.007878460438295392,0.007878460530781261,0.007878460410514659,0.007878459896993355
100,2.7347164991855898e-09,0.008535319910067384,100,4152875.0497467318,8.3844971403205207e-10,4152875.0497467308,4953040093216582.0,15290220977429118.0,1.0495557235812303e-09,3.362776536029246e-16,0.0068426136116165317,4.5330988370505724e-10,1.114682647296284e-09,3.7149258100458736e-09,100,2.734716316065644e-09,2.7347164991855898e-09,2.7347164800053203e-09,2.7347164868341835e-09,2.7347166523432976e-09,0.008535319338531973,0.008535319910067384,0.008535319850203872,0.008535319871517427,0.008535320388087696
