voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-150,-3.6783197272309895e-08,-0.0765359909952349,-150,57409346.665393919,0.001784369561639611,57409346.663609549,32173462212.974514,45542845154508032.0,1.891407919174526e-09,9.09010645789918e-16,5261276.8210313469,1.3969838619232178e-09,2.3492307141281208e-09,3.6308142612288005e-09,-150,-3.678319735492457e-08,-3.6783197272309895e-08,-3.67831964835048e-08,-3.6783196454781574e-08,-3.6783196445913926e-08,-0.07653599116713394,-0.0765359909952349,-0.07653598935394257,-0.07653598929417722,-0.07653598927572602
-140,-3.559262740223192e-08,-0.07405873367089455,-140,56499332.066786245,0.0018299070369643317,56499332.064956337,30875520409.230232,44576562909298952.0,1.1900738172698766e-09,5.719494751302546e-16,4216195.1954588164,1.3969838619232178e-09,2.1588284688333772e-09,4.3057318613518697e-09,-140,-3.559262756439084e-08,-3.559262740223192e-08,-3.559262714542747e-08,-3.55926269938121e-08,-3.5592626992441366e-08,-0.07405873400830387,-0.07405873367089455,-0.0740587331365532,-0.07405873282108218,-0.07405873281823006
-130,-3.412147183543141e-08,-0.0709976525914095,-130,56161954.585415505,0.0018766066379515439,56161954.583538897,29927398448.681004,24061798487823876.0,2.1294283281125814e-09,1.0234032526448891e-15,3381742.990317631,1.862645149230957e-09,2.2416560000808154e-09,3.9715969992457946e-09,-130,-3.412147209045679e-08,-3.412147183543141e-08,-3.4121471343666055e-08,-3.4121471067053536e-08,-3.412147107615892e-08,-0.07099765312204909,-0.0709976525914095,-0.07099765156817739,-0.07099765099262076,-0.07099765101156663
-120,-3.186869203995513e-08,-0.06631022064077223,-120,56305447.056683049,0.0019244980222852929,56305447.054758549,29257212220.889553,16297535390275012.0,2.5174813345074654e-09,1.2099015309857976e-15,2728812.5337316985,1.862645149230957e-09,2.1294219919271665e-09,4.3768031361056349e-09,-120,-3.186869230793382e-08,-3.186869203995513e-08,-3.1868691136497364e-08,-3.1868691105221003e-08,-3.186869109803229e-08,-0.06631022119836416,-0.06631022064077223,-0.06631021876091836,-0.06631021869584063,-0.06631021868088283
-110,-2.775378878300683e-08,-0.05774820803788354,-110,56856008.74722822,0.0019736116045197733,56856008.745254606,28808104196.905876,2.3422528198478765e+17,2.3537722881883383e-09,1.1312229632385057e-15,2239859.9288091245,-6.9849193096160889e-10,1.9587527348698708e-09,3.7181089607976267e-09,-110,-2.7753788205645832e-08,-2.775378878300683e-08,-2.7753789217976736e-08,-2.7753789323977626e-08,-2.7753789336868795e-08,-0.0577482068365498,-0.05774820803788354,-0.05774820894293953,-0.057748209163499015,-0.057748209190322086
-100,-2.0520876696509918e-08,-0.04269845338433191,-100,57754442.892150357,0.0020239785753948087,57754442.890126377,28535105852.533272,32293712062443872.0,2.295564627274871e-09,1.10324836012284e-15,1904286.9554744863,1.862645149230957e-09,1.783879471509507e-09,3.1464494232736478e-09,-100,-2.0520877269934864e-08,-2.0520876696509918e-08,-2.0520876166686504e-08,-2.0520876172680957e-08,-2.0520876178925393e-08,-0.042698454577475786,-0.04269845338433191,-0.04269845228191116,-0.042698452294384015,-0.04269845230737701
-90,-1.1349029070810789e-08,-0.023614292698316247,-90,58953429.670200147,0.002075630921644268,58953429.668124519,28402655335.033539,5.4079490607765638e+17,6.693881005048752e-10,3.2170792094090343e-16,1710601.4863730036,2.3283064365386963e-10,8.5713836945401683e-10,1.7240228862569484e-09,-90,-1.1349029128724943e-08,-1.1349029070810789e-08,-1.1349029275591601e-08,-1.1349028955414241e-08,-1.134902895388368e-08,-0.023614292818820104,-0.023614292698316247,-0.023614293124410324,-0.02361429245820691,-0.023614292455022223
-80,-4.318998585929245e-09,-0.008986680370223148,-80,60415314.768573008,0.0021286014463099954,60415314.766444407,28382633523.671169,38455098693728536.0,7.09405867382884e-10,3.4094045996253807e-16,1641170.2346333996,2.3283064365386963e-10,8.945560180123824e-10,1.5370179233097775e-09,-80,-4.318998577988532e-09,-4.318998585929245e-09,-4.318998918928992e-09,-4.318998586729696e-09,-4.318998584982182e-09,-0.008986680353700649,-0.008986680370223148,-0.008986681063106516,-0.008986680371888673,-0.008986680368252564
-70,-8.700113246613682e-10,-0.00181026076708566,-70,62136150.742413931,0.0021829237895741554,62136150.740231007,28464645004.640976,33819800707863584.0,8.795209946628468e-10,4.2269779002064444e-16,1673669.0555721829,-4.6566128730773926e-10,6.9582319380053905e-10,1.3444533500275684e-09,-70,-8.700112010847078e-10,-8.700113246613682e-10,-8.700115262894542e-10,-8.700116237824979e-10,-8.700116215779417e-10,-0.0018102605099556968,-0.00181026076708566,-0.0018102611866197549,-0.0018102613894766914,-0.0018102613848895999
-60,4.422160929475318e-10,0.0009201333602736825,-60,64468863.656562656,0.0022386324501232286,64468863.654324025,28798324465.016079,9.0549475560735373e+17,3.628003136411581e-09,1.7436183073535807e-15,1786272.5562683798,-2.0954757928848267e-09,2.3741864997244432e-09,4.2716787275920605e-09,-60,4.4221696858512586e-10,4.422160929475318e-10,4.4221571847010636e-10,4.422152249668185e-10,4.4221522629195533e-10,0.0009201351822412107,0.0009201333602736825,0.0009201325810863636,0.0009201315542380743,0.0009201315569953294
