voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.0668013398766686e-07,-2.0250932989495243e-06,-2.897452327459251e-08,-0.6383926062469321,-0.01334888011242663,3.5251951674922746e-09,-150,9549419818775.627,6.8509300867020845e-10,9549419818775.627,1.3938866253082065e+22,1.7195616404317757e+19,5.784778472564075e-06,3.4814898735225776e-05,7.390796213258e-06,5.7772771107356125e-06,1.3216041109749174e-05,3.3380897666842804e-12,0.051448394840580509,0.0059433621327661893,1.574238526983134e-05,5.9920837689732754e-05,-150,-2.066784626793026e-07,-2.0668013398766686e-07,-2.066818007690693e-07,-3.4793908955718317e-06,-2.0250932989495243e-06,-7.809871771513599e-06,-7.816582615630119e-06,-2.897452327459251e-08,2.699831611959566e-05,-0.6383907413255656,-0.6383926062469321,-0.6383981321217789,-0.013348216081794817,-0.01334888011242663,-0.013353993358905553,8.371008396052989e-06,3.5251951674922746e-09,-4.845032713696185e-06
-140,-1.2185788146300496e-07,-2.008092538551407e-06,-2.0798835264127955e-08,-0.37515304569493974,-0.01035081390636884,4.6513007194535e-09,-140,8408333456063.2754,7.3242035757918644e-10,8408333456063.2754,1.1480201729857297e+22,3.3540482331005886e+19,4.625243942436444e-06,2.963505279219516e-05,3.888488966097281e-06,8.660792619376995e-06,1.1313535986545604e-05,2.23384915333586e-12,0.046173032902628836,0.0052193038133679665,1.3746503416014733e-05,5.1590241020216886e-05,-140,-1.2185691867036146e-07,-1.2185788146300496e-07,-1.218591525195148e-07,-2.724541057577767e-06,-2.008092538551407e-06,-6.63333648098785e-06,-6.029567611254283e-06,-2.0798835264127955e-08,2.3605485180940876e-05,-0.3751546973217046,-0.37515304569493974,-0.37515693418390583,-0.010348664043704048,-0.01035081390636884,-0.010357324836323425,7.307150437674156e-06,4.6513007194535e-09,-4.0063855488714495e-06
-130,-7.191941961601749e-08,-1.9691307259293407e-06,-1.4927712119081e-08,-0.22042967503872035,-0.00807191254461703,6.107803409335236e-09,-130,7415753176990.8701,7.8301715738958261e-10,7415753176990.8701,9.4707416140323897e+21,2.1448339696759259e+19,5.87836547086889e-06,2.7294556404547734e-05,3.925451703135074e-06,5.462402885715589e-06,9.575013338860346e-06,2.0999492451979057e-12,0.041062882761394255,0.0045875846466590722,1.1845319941929249e-05,4.6366808910431513e-05,-130,-7.191878888653065e-08,-7.191941961601749e-08,-7.192088883577584e-08,3.5870782703122896e-07,-1.9691307259293407e-06,-5.519657643837661e-06,-5.546862643562855e-06,-1.4927712119081e-08,2.174769376098488e-05,-0.22043096767447423,-0.22042967503872035,-0.2204336004904235,-0.008073144483205397,-0.00807191254461703,-0.008077374947502746,4.32141069949465e-06,6.107803409335236e-09,-5.253602639365695e-06
-120,-4.2494395200059104e-08,-1.3414981636782108e-06,-1.0711848228177687e-08,-0.12948185354393962,-0.006292012192393713,7.992167150322444e-09,-120,6554148253178.8232,8.3710926713308182e-10,6554148253178.8232,7.8295014886471914e+21,3.4674277437900857e+19,3.3420828446796514e-06,2.133942168351641e-05,7.745405696368834e-06,5.511079901835726e-06,5.269106223270338e-06,2.0686818950836948e-12,0.036271483974397292,0.0040371215072877806,1.0000605304191116e-05,3.8633581976332239e-05,-120,-4.249338765571257e-08,-4.2494395200059104e-08,-4.2495456337607657e-08,-3.3273618152687968e-06,-1.3414981636782108e-06,-4.683581008357862e-06,-3.713892306647648e-06,-1.0711848228177687e-08,1.7625529376868762e-05,-0.1294791875698138,-0.12948185354393962,-0.12948693297551017,-0.006290873316174839,-0.006292012192393713,-0.006296384396076674,3.7546790890176887e-06,7.992167150322444e-09,-1.5144271342526494e-06
-110,-2.5147248879341027e-08,-1.118102421911913e-06,-7.68540528428049e-09,-0.07604367074037639,-0.0048845234183952325,1.0451686624933547e-08,-110,5808301213347.1387,8.9493814855379086e-10,5808301213347.1387,6.4901705472420442e+21,9.1458588802660639e+18,2.595816871958487e-06,1.6583934767389104e-05,5.516218834600295e-06,2.5585915549167573e-06,3.886064143700981e-06,1.5025239243438682e-12,0.031919059079709065,0.0035583001715674199,7.3965887418824908e-06,2.7281183680971974e-05,-110,-2.5146900941625366e-08,-2.5147248879341027e-08,-2.514840346554971e-08,-3.32463353897186e-07,-1.118102421911913e-06,-2.928280225855673e-06,-3.1640089670145755e-06,-7.68540528428049e-09,1.3419925800374527e-05,-0.0760432634560857,-0.07604367074037639,-0.0760487796749203,-0.004885115224169567,-0.0048845234183952325,-0.004887082009950149,1.777540922456207e-06,1.0451686624933547e-08,-2.1085232212447735e-06
-100,-1.491048543161226e-08,-1.0866618510398496e-06,-5.5145173653199186e-09,-0.04465197912652374,-0.003768081439921154,1.3661311075580595e-08,-100,5165039075779.6904,9.5676194396920866e-10,5165039075779.6904,5.3984579009822285e+21,8.0337126300412242e+20,2.7551790168839314e-06,1.4687888213328105e-05,4.092624806162348e-06,2.9289639486645112e-06,2.8175583738648943e-06,1.0830460182191942e-12,0.028072028948393626,0.003142819726359514,6.4920156099973915e-06,2.6523705310471333e-05,-100,-1.4910027255491164e-08,-1.491048543161226e-08,-1.4911110301509384e-08,-1.0585165713333826e-06,-1.0866618510398496e-06,-3.813695588217314e-06,-2.3870578756204908e-06,-5.5145173653199186e-09,1.2300830337707614e-05,-0.04465141429682262,-0.04465197912652374,-0.044655506921628785,-0.0037688926531700417,-0.003768081439921154,-0.0037710104038698187,2.447077496166585e-06,1.3661311075580595e-08,-3.704808776983093e-07
-90,-8.85878803807108e-09,-2.0800284746598852e-07,-3.955760952657904e-09,-0.026206544481489062,-0.0028848291411224477,1.7852781091618714e-08,-90,4613000690100.7021,1.0228566285916005e-09,4613000690100.7021,4.509919143264946e+21,1.1642672257506642e+19,3.573058276731305e-06,8.66015284892262e-06,4.221521123781713e-06,2.367579991689739e-06,8.000462261814638e-07,4.1668899148384454e-13,0.024741384192793418,0.0027835650427891585,6.1298094255099138e-06,2.6421243520296372e-05,-90,-8.859103863557733e-09,-8.85878803807108e-09,-8.859204727062565e-09,-2.036072100017843e-06,-2.0800284746598852e-07,-3.7810611241972936e-06,1.3204591289353584e-06,-3.955760952657904e-09,8.65619708796996e-06,-0.0262053756887326,-0.026206544481489062,-0.026209597209856383,-0.002886119873437565,-0.0028848291411224477,-0.002883752293445875,-3.254345028702614e-07,1.7852781091618714e-08,4.746117233112024e-07
-80,-5.276756661991282e-09,-1.8689374633696854e-07,-2.838551074436816e-09,-0.015373806713206584,-0.002190612550200508,2.3330070029199026e-08,-80,4142436079206.5649,1.0935172424536211e-09,4142436079206.5649,3.7881762796092869e+21,6.7156059792435159e+18,2.595559110671653e-06,1.0354576688455435e-05,1.5904180019170322e-06,1.213355948642865e-06,3.902111273729867e-06,4.85935227278267e-13,0.02189665642371769,0.0024745056520924587,5.3993105320331366e-06,2.3360414653694274e-05,-80,-5.276675349054811e-09,-5.276756661991282e-09,-5.277161284282089e-09,-6.139124899448646e-07,-1.8689374633696854e-07,-2.7824528570086215e-06,-2.27043994042303e-06,-2.838551074436816e-09,8.084136748032405e-06,-0.015375380520708859,-0.015373806713206584,-0.015375397131208501,-0.0021896486723562703,-0.002190612550200508,-0.002190862028304913,2.9298037828202704e-06,2.3330070029199026e-08,-9.723074909095963e-07
-70,-3.150432024842647e-09,-1.7117299735568743e-07,-2.037535355897549e-09,-0.009007486021228538,-0.0016503626745688071,3.048397757755316e-08,-70,3745034237375.5645,1.1690592074373846e-09,3745034237375.5645,3.2034598534874892e+21,1.0305210585858621e+19,2.383910912616946e-06,8.875706512567883e-06,1.2253864310370066e-06,1.5972181899067805e-06,3.5063864197612395e-06,6.320043934685389e-13,0.019482823337787405,0.0022106187290075632,4.5876116975139858e-06,1.8831830407715352e-05,-70,-3.150377633591947e-09,-3.150432024842647e-09,-3.1510096379854156e-09,8.405323094753697e-07,-1.7117299735568743e-07,-1.5433786031415764e-06,-1.3379362549525986e-06,-2.037535355897549e-09,7.537770257615286e-06,-0.009008711407659575,-0.009007486021228538,-0.009008432902533059,-0.0016497679171152413,-0.0016503626745688071,-0.001651365135305148,7.84496192663672e-07,3.048397757755316e-08,-2.7218902270975676e-06
-60,-1.883829201149714e-09,1.3737482915581006e-07,-1.4621697266546442e-09,-0.005263215105817553,-0.0012331561915580353,3.982517526811775e-08,-60,3413776343164.6602,1.249819735286059e-09,3413776343164.6602,2.7314149767232744e+21,1.7237292659749599e+19,1.1483317118008036e-06,5.7979682396222904e-06,4.513298108577146e-07,1.9819094795564107e-06,3.59202372998634e-06,6.164608162807425e-13,0.017435912529198572,0.0019878318794419349,4.3279833216541346e-06,1.8589349249103397e-05,-60,-1.8840743514575975e-09,-1.883829201149714e-09,-1.8844456619659946e-09,6.883203574589877e-07,1.3737482915581006e-07,-4.6001135434181606e-07,6.232610161721608e-07,-1.4621697266546442e-09,5.796506069895636e-06,-0.005263094950350933,-0.005263215105817553,-0.0052635462801617905,-0.0012351381010375917,-0.0012331561915580353,-0.001233761061296454,-7.178209621011292e-07,3.982517526811775e-08,-3.5521985547182222e-06
