voltage,current,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.11287301450263446,-110053.17356349154,-22128.289867109655,-110053.17356347486,-22128.28986710927,-110053.17356345992,-150,433542989.0448944,12522.845398806083,433530466.19949561,34620.16620329977,17283583203606632.0,3.8387952372431755e-08,1.4239049050956964e-08,1.4202669262886047e-08,9.211362339556217e-09,5.200854502618313e-08,1.9734214262712158e-14,169834.82695096565,1.9305955592173819e-08,5.7500778569663004e-08,2.1983487386023626e-07,-150,-0.11287301450263781,-0.11287301450263446,-0.11287301450265419,-110053.17356347971,-110053.17356349154,-110053.1735635181,-22128.289867099833,-22128.289867109655,-22128.289867095416,-110053.1735634823,-110053.17356347486,-110053.1735634681,-22128.28986710006,-22128.28986710927,-22128.2898671031,-110053.1735634843,-110053.17356345992,-110053.17356351193
-140,-0.09730456050936909,-94980.86965110175,-18754.521225735814,-94980.86965110511,-18754.521225736546,-94980.86965111156,-140,381737748.32482421,14312.805243240478,381723435.51958096,26671.064255912224,18661428220484012.0,1.2791133485734463e-08,3.400782588869333e-08,2.8827344067394733e-08,3.228706191293895e-08,4.441244527697563e-08,1.1005085731596864e-14,174904.21542713101,4.0217858893347396e-08,3.5872536321542234e-08,1.5312116374843754e-07,-140,-0.0973045605093615,-0.09730456050936909,-0.0973045605093725,-94980.86965109472,-94980.86965110175,-94980.86965108896,-18754.52122574953,-18754.521225735814,-18754.52122571552,-94980.86965109412,-94980.86965110511,-94980.86965112295,-18754.521225748507,-18754.521225736546,-18754.52122571622,-94980.86965109303,-94980.86965111156,-94980.86965113744
-130,-0.08335106452861277,-81429.2416293568,-15859.168147572142,-81429.24162936035,-15859.1681475725,-81429.24162933094,-130,336674673.37130946,16358.613989633934,336658314.75731981,20580.880115188989,23464244511556588.0,2.593151293694973e-08,1.6156263882294297e-08,3.7645804695785046e-08,1.546140993013978e-08,3.096647560596466e-08,2.665923037881157e-14,182440.17507142582,2.4816924567697474e-08,5.6784016880119622e-08,1.9391836758586578e-07,-130,-0.0833510645286157,-0.08335106452861277,-0.08335106452863943,-81429.24162935332,-81429.2416293568,-81429.24162937925,-15859.168147562796,-15859.168147572142,-15859.168147578952,-81429.2416293519,-81429.24162936035,-81429.24162938955,-15859.168147561977,-15859.1681475725,-15859.168147577439,-81429.2416293619,-81429.24162933094,-81429.2416293566
-120,-0.07076468947952688,-69143.83240866115,-13432.077928575787,-69143.83240865779,-13432.077928574052,-69143.83240868441,-120,297557870.34723133,18696.841542522128,297539173.50568879,15914.873625606604,56792164224414504.0,2.176966518163681e-08,1.0144503903575242e-08,2.2846506908535957e-08,8.56925908010453e-09,1.8728314898908138e-08,1.0352829704629585e-14,192698.59625947935,1.0181118789674013e-08,3.8056478720350607e-08,1.408844809702714e-07,-120,-0.07076468947953456,-0.07076468947952688,-0.0707646894795242,-69143.83240867703,-69143.83240866115,-69143.83240865526,-13432.077928578416,-13432.077928575787,-13432.077928585932,-69143.83240867904,-69143.83240865779,-69143.83240865619,-13432.077928582621,-13432.077928574052,-13432.077928582206,-69143.83240866568,-69143.83240868441,-69143.83240867441
-110,-0.059387824867773234,-57972.25973332368,-11438.479438530021,-57972.25973332963,-11438.479438528735,-57972.25973331055,-110,263696467.12531567,21369.284946004384,263675097.84036967,12339.976175694241,48470362429929264.0,1.7258571460843086e-08,6.171831046231091e-09,1.1175870895385742e-08,5.0640664994716644e-09,2.3865140974521637e-08,1.3433698597964394e-14,205957.00882848343,1.0483575047427595e-08,3.0972596517228532e-08,1.1415784229029668e-07,-110,-0.059387824867776634,-0.059387824867773234,-0.05938782486778667,-57972.25973332429,-57972.25973332368,-57972.259733340936,-11438.47943852385,-11438.479438530021,-11438.479438527487,-57972.25973331963,-57972.25973332963,-57972.25973333081,-11438.479438527196,-11438.479438528735,-11438.47943853226,-57972.25973333442,-57972.25973331055,-57972.25973333354
-100,-0.04914343170334367,-47854.04971106366,-9819.348068258734,-47854.049711056236,-9819.348068259413,-47854.04971106819,-100,234492411.26088765,24423.715527832945,234467987.54535982,9601.0130397098346,15098982522708092.0,1.5577825251966715e-08,2.170418156310916e-08,2.059823600575328e-08,1.758598955348134e-08,2.593151293694973e-08,1.9491352976075405e-14,222507.1420761703,2.9617051067365092e-08,4.4646663060652156e-08,1.5510818229813594e-07,-100,-0.04914343170334339,-0.04914343170334367,-0.04914343170332418,-47854.04971105708,-47854.04971106366,-47854.04971104808,-9819.348068271815,-9819.348068258734,-9819.34806825011,-47854.049711065825,-47854.049711056236,-47854.04971104523,-9819.348068268977,-9819.348068259413,-9819.348068251391,-47854.04971105299,-47854.04971106819,-47854.04971104226
-90,-0.040011257728971183,-38793.786939654085,-8497.720732130558,-38793.78693965478,-8497.720732130327,-38793.786939656784,-90,209429907.32486603,27914.732836956453,209401992.59202906,7502.4865381337531,1.0344828953806581e+17,3.747118171304464e-09,2.393790055066347e-09,1.7389538697898388e-09,8.949427865445614e-10,1.4435499906539917e-08,3.941291737419306e-15,242639.10774865499,3.8110596267244463e-09,2.2599494325552893e-08,8.4439648162515368e-08,-90,-0.04001125772897172,-0.040011257728971183,-0.040011257728975125,-38793.78693965783,-38793.786939654085,-38793.78693965473,-8497.720732128648,-8497.720732130558,-8497.720732131042,-38793.78693965652,-38793.78693965478,-38793.78693965508,-8497.720732130423,-8497.720732130327,-8497.720732129528,-38793.78693965386,-38793.786939656784,-38793.786939668295
-80,-0.031994876463965906,-30823.221237810252,-7389.501280223736,-30823.22123780855,-7389.501280223968,-30823.221237808753,-80,188066307.04156122,31904.740639099407,188034402.30092213,5894.6195228142706,3.2100504872309651e+17,1.3929820852354169e-08,1.4093529898673296e-08,5.955371307209134e-09,1.5963451005518436e-08,1.9033905118703842e-08,4.3923198411732756e-15,266613.2772935665,1.6525267834094985e-08,2.1995815080779111e-08,9.0160710897180252e-08,-80,-0.03199487646396759,-0.031994876463965906,-0.0319948764639703,-30823.221237810343,-30823.221237810252,-30823.221237824182,-7389.501280218123,-7389.501280223736,-7389.501280232216,-30823.221237814505,-30823.22123780855,-30823.221237813123,-7389.501280216486,-7389.501280223968,-7389.501280232449,-30823.22123781452,-30823.221237808753,-30823.221237795486
-70,-0.02508888077986467,-23963.173485939424,-6415.350890073135,-23963.173485939693,-6415.350890073298,-23963.173485939904,-70,170024291.33495164,36465.062416810317,169987826.27253482,4662.6628357715572,2.5753890748987187e+17,2.8048816602677107e-09,2.168235369026661e-09,1.9972503650933504e-09,1.584339770488441e-09,4.351022653281689e-09,2.3626933742804113e-15,294617.30326902634,1.2003701662946477e-09,1.1341488071107847e-08,4.8062588575703558e-08,-70,-0.025088880779866655,-0.02508888077986467,-0.025088880779864292,-23963.17348594223,-23963.173485939424,-23963.173485940788,-6415.350890073765,-6415.350890073135,-6415.350890071597,-23963.17348594169,-23963.173485939693,-23963.173485941195,-6415.350890071713,-6415.350890073298,-6415.350890071713,-23963.173485941763,-23963.173485939904,-23963.173485937412
-60,-0.019255258955923713,-18195.85376163081,-5510.000999513138,-18195.853761630362,-5510.000999513147,-18195.853761631777,-60,154985206.20450801,41677.216314127232,154943528.98819387,3718.70340466988,17873200353019182.0,5.384208634495735e-09,6.708432920277119e-09,1.1175870895385742e-08,5.398760549724102e-09,5.995389074087143e-09,1.4432899320127035e-15,326709.8187892469,7.122617662399152e-09,8.732505602801989e-09,3.9366341297863983e-08,-60,-0.019255258955924403,-0.019255258955923713,-0.01925525895592296,-18195.853761634236,-18195.85376163081,-18195.853761628852,-5510.000999509866,-5510.000999513138,-5510.000999516575,-18195.853761636594,-18195.853761630362,-18195.853761625418,-5510.0009995099535,-5510.000999513147,-5510.000999515352,-18195.853761627513,-18195.853761631777,-18195.85376163351
