voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.10800736393603772921588877479881036631301687039067145677133076763959934022397643,-73751.732179680427507562154191807569730866633823625226586071101218653877167129697,-300225.7691662076472777367533770802441061626069392675882621492831759027436027456,-150,433542989.04489437833366469291036292089122190270609443086286553099044813547894241,12522.84539880608081272830834132693143588450550445918159189310007279112055549179,433530466.19949557225285196460202159395978601820058997168127363789037534435838692,34620.166203299775547042946647579210923747629713796751500057822797958113493035385,867085978.08978875666732938582072584178244380541218886172573106198089627095788482,8.29072181289066684037089778828838358827136034985883012962275533136184813103593e-76,0.0,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,313594.21109195257077013030534729605025976366047342155063157961152230943543951309,9.8710744162272875593295620474004957589985503101115620786221824233572428462740616e-76,1.2421712342318584483705745384214521110780749374043157466046194792199893892986452e-75,2.8046391822741603921723440773878872399318049716911431306010815077670396502361905e-75,-150,-0.10800736393603772921588877479881036631301687039067145677133076763959934022397643,-0.10800736393603772921588877479881036631301687039067145677133076763959934022397643,-0.10800736393603772921588877479881036631301687039067145677133076763959934022397643,-73751.732179680427507562154191807569730866633823625226586071101218653877167129697,-73751.732179680427507562154191807569730866633823625226586071101218653877167129697,-73751.732179680427507562154191807569730866633823625226586071101218653877167129696,-300225.7691662076472777367533770802441061626069392675882621492831759027436027456,-300225.7691662076472777367533770802441061626069392675882621492831759027436027456,-300225.7691662076472777367533770802441061626069392675882621492831759027436027456
-140,-0.094297126318413618111814375873363406400454492250153494645897116387769107994933616,-64558.130245656309442248573483115807912859292131186764985788142123624091795598513,-262031.56633289476312381639464085413723870083697091584686134109238533221699952333,-140,381737748.32482417977502625897283712048736002755772088981039638086752983772938136,14312.80524324047572569334378442036683794718985099137118496012817963023357389975,381723435.51958093929930056562905270012052208036786989843921142073935020749580746,26671.0642559122283896413362025064186031699261839382384792172330626628293039449,763475496.64964835955005251794567424097472005511544177962079276173505967545876271,4.8362543908528889902163570431682237598249602040843175756132739432944114097709592e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,302969.84137641025878406070332727758151424691730767797594992824456910850093030695,4.2291409663934434066536608486202405094566644663845364227198493042387791869807717e-76,5.473532637361482674190308979335925927224634065022183480118225469718857002441318e-76,1.2080226921582071704207367793304124965091486222051137809510672435339957222552387e-75,-140,-0.094297126318413618111814375873363406400454492250153494645897116387769107994933616,-0.094297126318413618111814375873363406400454492250153494645897116387769107994933616,-0.094297126318413618111814375873363406400454492250153494645897116387769107994933616,-64558.130245656309442248573483115807912859292131186764985788142123624091795598513,-64558.130245656309442248573483115807912859292131186764985788142123624091795598513,-64558.130245656309442248573483115807912859292131186764985788142123624091795598513,-262031.56633289476312381639464085413723870083697091584686134109238533221699952333,-262031.56633289476312381639464085413723870083697091584686134109238533221699952333,-262031.56633289476312381639464085413723870083697091584686134109238533221699952333
-130,-0.082061679000693779941837466248553792913430837033593314985578115860443020963759666,-56204.379014215984738671484485231286597144333191433455359649655476577260005419652,-228020.40412801617769674396580456364489352416363699805924043735183268800958785355,-130,336674673.37130937659873739600776550755746976429854512157969561035122311710051815,16358.61398963393068986452056300621746189504345850823319216762926451144294830112,336658314.75731974266804753148720250134000786925508661334650344272195860565756985,20580.880115188988892113691579438116541884833442444849695840721265746869430683617,673349346.7426187531974747920155310151149395285970902431593912207024462342010363,1.4508763172558666970649071129504671279474880612252952726839821829883234229312877e-75,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,295856.71293953285470810988679948397787187311459551892353496791209345912952647138,5.5636130046417250220254144603384454889700482722682548690890611428918474951692191e-76,1.0187174970931237305774495644591119410998759939140438826189016113590924289608172e-75,2.127969304096500740323885450105704912030751053119754003672779871687367584132021e-75,-130,-0.082061679000693779941837466248553792913430837033593314985578115860443020963759666,-0.082061679000693779941837466248553792913430837033593314985578115860443020963759666,-0.082061679000693779941837466248553792913430837033593314985578115860443020963759666,-56204.379014215984738671484485231286597144333191433455359649655476577260005419652,-56204.379014215984738671484485231286597144333191433455359649655476577260005419652,-56204.379014215984738671484485231286597144333191433455359649655476577260005419651,-228020.40412801617769674396580456364489352416363699805924043735183268800958785355,-228020.40412801617769674396580456364489352416363699805924043735183268800958785355,-228020.40412801617769674396580456364489352416363699805924043735183268800958785355
-120,-0.071043695339864110307780135508039112717491532378879186152849598688442386756998788,-48730.430113412699629357009507816842575900873825747184333648029278773248616630364,-197369.1649054163527392357999814812813937859853043982894837044509642411843043465,-120,297557870.34723130485104350034283427008815134460580255555730147273942745439225425,18696.841542522124424460672636237564933786903383158600810821584224982436801399221,297539173.50568878272661903967019803252321755770241939695649065115520247195545286,15914.873625606606781334260523201247378734513359383156969146106938180722948992741,595115740.69446260970208700068566854017630268921160511111460294547885490878450851,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,292588.16496102007502488229401628972470192103440166257053427039571465043892581124,1.5503853052316920332313962814785078067032670747132021154741197761522979052275385e-75,8.9650235422664455991714729072763487600953099068095765794845640452823114683534745e-76,1.6280948803618750290832361283587594473920372316686948064454876929940625377761125e-75,-120,-0.071043695339864110307780135508039112717491532378879186152849598688442386756998788,-0.071043695339864110307780135508039112717491532378879186152849598688442386756998788,-0.071043695339864110307780135508039112717491532378879186152849598688442386756998788,-48730.430113412699629357009507816842575900873825747184333648029278773248616630364,-48730.430113412699629357009507816842575900873825747184333648029278773248616630364,-48730.430113412699629357009507816842575900873825747184333648029278773248616630364,-197369.1649054163527392357999814812813937859853043982894837044509642411843043465,-197369.1649054163527392357999814812813937859853043982894837044509642411843043465,-197369.1649054163527392357999814812813937859853043982894837044509642411843043465
-110,-0.06103514232176318562338715913519416971732413755697457893811180001702022063592862,-42154.606339817536167319614986784431500609946562963409372610276923626382373900968,-169419.39571199881215372020113036947129626463606300411649888957656833055242479673,-110,263696467.12531563798453966064135706202069515659772415385633264822239636067707601,21369.284946004380582654265081151508028148807122064619916169059075477892098406548,263675097.8403696336039570063762759105126670077906020892364164791633208827849776,12339.976175694240363514237829215509691171393656719698900958948009306930759488769,527392934.25063127596907932128271412404139031319544830771266529644479272135415201,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-75,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,293630.12640494121610879870088679802448111605244743971736568631530205230718670219,-2.5456895155825987616618122781824577935213381835982225180328364724259887481011012e-75,1.4010954257292161450432571551757159070854727787007327441810979538571011551032285e-75,2.1332717799124887389939264145944646230827302065559200520632425300338307092613666e-75,-110,-0.06103514232176318562338715913519416971732413755697457893811180001702022063592862,-0.06103514232176318562338715913519416971732413755697457893811180001702022063592862,-0.06103514232176318562338715913519416971732413755697457893811180001702022063592862,-42154.606339817536167319614986784431500609946562963409372610276923626382373900968,-42154.606339817536167319614986784431500609946562963409372610276923626382373900968,-42154.606339817536167319614986784431500609946562963409372610276923626382373900969,-169419.39571199881215372020113036947129626463606300411649888957656833055242479673,-169419.39571199881215372020113036947129626463606300411649888957656833055242479673,-169419.39571199881215372020113036947129626463606300411649888957656833055242479673
-100,-0.051886774818588545145275808174254281142457315042308399811576690528143929457038271,-36456.040064798133526788049535919834614405541315338666517869295644523586257387873,-143715.7215986513320118672408585043772608134239937436292912274913658263557989851,-100,234492411.26088761808575554082636250358747493086693215922904725508582164161376844,24423.715527832937641774875185702751209230571133294244944180880262903012280963732,234467987.54535978514811376595117680083626570029579886498410307420555873860148748,9601.0130397098353382655579311820674484706820354439109998086631037765382111594161,468984822.52177523617151108165272500717494986173386431845809451017164328322753688,8.29072181289066684037089778828838358827136034985883012962275533136184813103593e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,299664.3445342110082316097966788635525079642398845476750223269409164904907122982,7.9240152711321221871378573661111474979257339609063638416944874362632861497438836e-77,5.4259786487198139214154277380407283553513224839230987049134762494353089137932112e-76,1.3403448733057408693475137830625906005296549513969111782271526150713781187022007e-75,-100,-0.05188677481858854514527580817425428114245731504230839981157669052814392945703827,-0.051886774818588545145275808174254281142457315042308399811576690528143929457038271,-0.051886774818588545145275808174254281142457315042308399811576690528143929457038271,-36456.040064798133526788049535919834614405541315338666517869295644523586257387873,-36456.040064798133526788049535919834614405541315338666517869295644523586257387873,-36456.040064798133526788049535919834614405541315338666517869295644523586257387874,-143715.7215986513320118672408585043772608134239937436292912274913658263557989851,-143715.7215986513320118672408585043772608134239937436292912274913658263557989851,-143715.7215986513320118672408585043772608134239937436292912274913658263557989851
-90,-0.043512891822603626044041187539285486296346724010895237364955446429386334797997351,-31561.061979372836298766299563007771539531455570759488667505393488239978608080552,-120027.49592230992468191974978208016235051460562728118282286343524250078110312206,-90,209429907.3248660219867210764933886993153250218878055426654255900799271928123989,27914.732836956449862790476702366224540062771304485257925361389740862284135653381,209401992.59202906553685828601668633309078495911650105740750022869018633052826324,7502.4865381337540294822561882009584156068853428936462195728899796532190918638932,418859814.64973204397344215298677739863065004377561108533085118015985438562479779,6.5634881018717779152936274157283036740481602769715738526180146373281297704034446e-76,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,311726.32876472184869550934347057234684339012972292255004735578511849404963482847,-3.7961435207189697718138845154855803584070141860024628831271726040661405696168099e-76,3.4370591101426220810435014673969847048797348814311993083861275027812131326056117e-76,7.5697506755918394788776587073680203651212053961296929674919892658808508100648286e-76,-90,-0.043512891822603626044041187539285486296346724010895237364955446429386334797997351,-0.043512891822603626044041187539285486296346724010895237364955446429386334797997351,-0.043512891822603626044041187539285486296346724010895237364955446429386334797997351,-31561.061979372836298766299563007771539531455570759488667505393488239978608080551,-31561.061979372836298766299563007771539531455570759488667505393488239978608080552,-31561.061979372836298766299563007771539531455570759488667505393488239978608080551,-120027.49592230992468191974978208016235051460562728118282286343524250078110312206,-120027.49592230992468191974978208016235051460562728118282286343524250078110312206,-120027.49592230992468191974978208016235051460562728118282286343524250078110312206
-80,-0.035885675474841677772361496497851636569206089548096903672228787205089164082729032,-27340.624512272266260275061715623305597548929364690153148141184542968021163421113,-98332.420187189957962234751482806449445099967466535349721345801457485128955473585,-80,188066307.04156118268171404059109093842533908413331934286417669855258501804396751,31904.740639099404469950954951280895980725324872112441464034856845071687331635807,188034402.30092208327724408963613965752935835880844723042271266369573994635663587,5894.6195228142701076444295825476153471168392465934496712183526233114205264771792,376132614.08312236536342808118218187685067816826663868572835339710517003608793502,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,1.658144362578133368074179557657676717654272069971766025924551066272369626207186e-75,4.6122116001633539106525011474306333158731081047862220531590213234848131272992698e-82,331403.85755405784480257567706581447042916308214479973540180298264594753616217912,-4.4754584542396424604846322859725249125782427367842627771726525796740792487530454e-76,5.9783437210458879039793842331814110329035054870510996297920308027016139404369439e-76,1.3204379533263018229566884808523494735438339621421704114921404591628544800988782e-75,-80,-0.035885675474841677772361496497851636569206089548096903672228787205089164082729032,-0.035885675474841677772361496497851636569206089548096903672228787205089164082729032,-0.035885675474841677772361496497851636569206089548096903672228787205089164082729033,-27340.624512272266260275061715623305597548929364690153148141184542968021163421114,-27340.624512272266260275061715623305597548929364690153148141184542968021163421113,-27340.624512272266260275061715623305597548929364690153148141184542968021163421113,-98332.420187189957962234751482806449445099967466535349721345801457485128955473585,-98332.420187189957962234751482806449445099967466535349721345801457485128955473585,-98332.420187189957962234751482806449445099967466535349721345801457485128955473586
-70,-0.029016436334680768208246295681161476633207029033111658924646469642140839213020587,-23623.337101328835407948286182182141329388086897002935349054924497394338389318843,-78751.491045717510119729938933242217906407112977427290916926212222996304504987668,-70,170024291.33495161154401100540488204932756390514633346303231704219030408770061038,36465.062416810310685004754709754174146929279420830379351770701797995698304629761,169987826.27253480123332600065017229515341697586691263265296527148850609200230575,4662.6628357715576171690801923713656610824403736414125494546360435666074223424858,340048582.66990322308802201080976409865512781029266692606463408438060817540122076,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,1.658144362578133368074179557657676717654272069971766025924551066272369626207186e-75,3.6238805429854923583698223301240690339002992251891744703392310398809246000208549e-82,361067.84599806056620039887020087264078922808797289542353649894880670692861076806,1.3799669719725461777338708846554813919844129155071183545295705395806403432058151e-76,5.1680723614393993133931925079858292691603476490566873513189197659406319988197185e-76,1.053873135329279606931900505552209000207681812929252963995796049881953982896319e-75,-70,-0.029016436334680768208246295681161476633207029033111658924646469642140839213020587,-0.029016436334680768208246295681161476633207029033111658924646469642140839213020587,-0.029016436334680768208246295681161476633207029033111658924646469642140839213020588,-23623.337101328835407948286182182141329388086897002935349054924497394338389318844,-23623.337101328835407948286182182141329388086897002935349054924497394338389318843,-23623.337101328835407948286182182141329388086897002935349054924497394338389318843,-78751.491045717510119729938933242217906407112977427290916926212222996304504987668,-78751.491045717510119729938933242217906407112977427290916926212222996304504987668,-78751.491045717510119729938933242217906407112977427290916926212222996304504987669
-60,-0.022927100405780962922816412214917037001087267352827120980790928041242307460997627,-20222.1361580988967413117984486924151922078008176553169106207056877400506778114,-61446.673512027218550488062858979626864786642575392152548137355983532687082447383,-60,154985206.20450797351393072382769704148267292659340578902852631753335967078230555,41677.216314127228196069894707854185499835104841768645854959175727133931095544336,154943528.98819384628573465393298918729717309148856402038267135835763253685121,3718.7034046698795937255839486387717560808656609875350431727385415227309891985007,309970412.4090159470278614476553940829653458531868115780570526350667193415646111,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,3.6238805429854923583698223301240690339002992251891744703392310398809246000208549e-82,404039.80191593557292312469477102038272666958837575878841632682945111372472825757,-3.4311098143380878152172603994528202947282869823321871781349694232779658600439422e-75,1.6307006301114066330774774291997241293819130980025394350843643507612064291872976e-75,2.2208222141670554554814026944168242748230789532010742631814873157049689045475668e-75,-60,-0.022927100405780962922816412214917037001087267352827120980790928041242307460997628,-0.022927100405780962922816412214917037001087267352827120980790928041242307460997627,-0.022927100405780962922816412214917037001087267352827120980790928041242307460997627,-20222.136158098896741311798448692415192207800817655316910620705687740050677811399,-20222.1361580988967413117984486924151922078008176553169106207056877400506778114,-20222.136158098896741311798448692415192207800817655316910620705687740050677811401,-61446.673512027218550488062858979626864786642575392152548137355983532687082447385,-61446.673512027218550488062858979626864786642575392152548137355983532687082447383,-61446.673512027218550488062858979626864786642575392152548137355983532687082447383
