voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-3.0311816082447057e-05,-189.2118500682188,-0.00016167606825902834,-150,11913404480595360.0,0.00035031068952158078,11913404480595360.0,3.4008110049012474e+19,3.6363399073298691e+20,0.0004607701557688415,0.0003714341182107163,1.0469585825866696e-10,6.3504198696593814,-0.00028231613355520635,0.0002842860576852295,0.00046191821969843427,-150,-3.0311890054855798e-05,-3.0311816082447057e-05,-3.031178535899754e-05,-189.2116193259135,-189.2118500682188,-189.21208009606926,-0.00039250695892175573,-0.00016167606825902834,-2.107284071103943e-05
-140,-2.5650490673086858e-05,-160.11461558257488,-0.00026894872734534083,-140,10578929006329012.0,0.0003596820493929942,10578929006329012.0,2.9411890374240805e+19,2.1293558673608389e+20,0.0002513456856831908,0.00019900287248245194,1.1578438599872069e-10,2.5563869372179333,-0.00015752086701865129,0.00040047343591672691,0.00064949275482652658,-140,-2.565053094193424e-05,-2.5650490673086858e-05,-2.5650606457472857e-05,-160.114489977248,-160.11461558257488,-160.1147413229337,-0.00039460586581850697,-0.00026894872734534083,-0.0004679515998277928
-130,-2.1628094651079418e-05,-135.00561622025987,-0.00040560256718416863,-130,9393934295121628.0,0.00036930410782561762,9393934295121628.0,2.5436852978514301e+19,1.311243294707991e+20,1.92238949239254e-05,0.0003148790496807172,1.482512033091027e-10,1.1345086645905498,1.2604095135302783e-05,0.00042574265089376858,0.00061240773663895397,-130,-2.1628091648258847e-05,-2.1628094651079418e-05,-2.1628239899462156e-05,-135.00562558835372,-135.00561622025987,-135.0056063644588,-0.0003962318031252346,-0.00040560256718416863,-0.0007111108528059518
-120,-1.816802309995257e-05,-113.40708398892662,-0.00043330196947108954,-120,8341676316114143.0,0.00037918357139880073,8341676316114143.0,2.1999044645689324e+19,9.0874666860672205e+19,7.231422932818532e-05,0.00019982746173705676,1.0185435609218413e-10,0.71008811656595905,4.7427294772447288e-05,0.000311138623262353,0.00047230557791386776,-120,-1.8168011570471604e-05,-1.816802309995257e-05,-1.8167921245596478e-05,-113.4071199905593,-113.40708398892662,-113.40704767632997,-0.0003973116604380011,-0.00043330196947108954,-0.00023347450773403278
-110,-1.5210287589595867e-05,-94.94539360201286,-7.393789722808094e-05,-110,7407286614700122.0,0.00038932732610339995,7407286614700122.0,1.9025858495051665e+19,1.0304328676982197e+20,0.000652017944958061,0.0003951509346493735,1.043481575357442e-10,2.7802309906308147,-0.00043441825978290748,0.00042081735114088718,0.00065240691695196825,-110,-1.5210391937753403e-05,-1.5210287589595867e-05,-1.5210306481488991e-05,-94.94506776658818,-94.94539360201286,-94.94571978453314,-0.0003996702995751659,-7.393789722808094e-05,-4.519364925792413e-06
-100,-1.2679263899394736e-05,-79.14662595938373,5.3223675691331264e-05,-100,6577562220564687.0,0.00039974244214131723,6577562220564687.0,1.6454500516208341e+19,1.0725810500994913e+20,0.0009083317127078772,0.0006167798956514098,1.509096774748712e-10,-2.5752400136426621,-0.00061547485418788467,0.00056356920419900274,0.0009088850416539237,-100,-1.2679409483069699e-05,-1.2679263899394736e-05,-1.2679258573392224e-05,-79.1461715172045,-79.14662595938373,-79.1470798489172,-0.00040117772271920426,5.3223675691331264e-05,0.00021560217293220552
-90,-1.0511000238440427e-05,-65.61125717044784,-0.00015988292692806886,-90,5840779089094610.0,0.00041043617885343426,5840779089094610.0,1.4230663352853058e+19,1.530467496175738e+21,0.0004746786435134709,0.00030823171989809877,1.8615889766899032e-10,0.56961616734568499,-0.00032726567760660926,0.00067048390218448308,0.0010924650217888606,-90,-1.0511076277764808e-05,-1.0511000238440427e-05,-1.0511186397338096e-05,-65.61101983720437,-65.61125717044784,-65.61149451584788,-0.0003972114953566351,-0.00015988292692806886,-0.00046811464682616766
-80,-8.682801028453025e-06,-54.199517219284964,-7.983754384900923e-05,-80,5186526440077964.0,0.00042141598977937621,5186526440077964.0,1.230737932557629e+19,8.7392607970345255e+19,0.0006327125593088567,0.0005294889030203799,1.5311181479007606e-10,0.75669654781521278,-0.00044170512193810087,0.0003951906900023245,0.0006330519920332814,-80,-8.682902342928383e-06,-8.682801028453025e-06,-8.682749231113593e-06,-54.19920086301863,-54.199517219284964,-54.19983357557794,-0.00039609794590198433,-7.983754384900923e-05,0.00013339095711839555
-70,-7.133914118793558e-06,-44.530973477332516,-0.00010854707634036256,-70,4605559652891347.0,0.00043268952785263312,4605559652891347.0,1.064402846943854e+19,6.0164504572552962e+19,0.0005627275095321238,0.0011406611365734924,5.932671869832376e-10,0.36781853929590397,-0.00039642998558924727,0.001844411773320149,0.0028439436623890618,-70,-7.1340042857182644e-06,-7.133914118793558e-06,-7.1345073859805415e-06,-44.5306920572184,-44.530973477332516,-44.531254784727935,-0.0003899670242968645,-0.00010854707634036256,-0.0012492082129138549
-60,-5.8336422365139405e-06,-36.41442555873529,-0.0001066625146637538,-60,4089669639576810.0,0.0004442646507346575,4089669639576810.0,9.2054806359541207e+18,1.6161470861175459e+20,0.0005503333522938192,0.00039060295871460725,2.318090821445078e-10,0.2465772892638054,-0.00038965830976516467,0.00081950239045384791,0.0013316544910915232,-60,-5.833730390141557e-06,-5.8336422365139405e-06,-5.833874045596085e-06,-36.41415041452274,-36.41442555873529,-36.41470074787503,-0.00038180136291131734,-0.0001066625146637538,-0.000497265473378361
