voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.000224023110592611,-1398.396771588173,0.00016297070619408573,-150,18744865502.153824,1.384327187140912e-08,18744865502.153824,1.354077683099477e+18,1.172745899797241e+17,7.90691728980164e-07,3.704808503332904e-07,1.5300179742952502e-13,0.23188767386932757,2.2604421830147629e-07,6.9498717408959552e-07,1.3809638988410166e-06,-150,-0.0002240231104396092,-0.000224023110592611,-0.00022402311049900443,-1398.396770954132,-1398.396771588173,-1398.3967717448238,0.00016313121955052214,0.00016297070619408573,0.00016334118704441902
-140,-0.00015319090808552509,-956.2482730385166,0.00020366805643941212,-140,17540629488.331306,1.2112031884257553e-08,17540629488.331306,1.4481987544244744e+18,2.3076649984436408e+18,1.049750153470086e-06,8.446775140883507e-08,1.604048382834733e-13,0.26481796263791407,1.0749478859588347e-08,1.0135987336941718e-06,1.5733090513639545e-06,-140,-0.00015319090824592992,-0.00015319090808552509,-0.0001531909081048234,-956.2482740879059,-956.2482730385166,-956.2482730381557,0.000203692111752145,0.00020366805643941212,0.00020360764400073617
-130,-0.00010428418090254759,-650.9629346283615,0.00025351097351382357,-130,16413757826.727316,1.0597300820787733e-08,16413757826.727316,1.548862121053503e+18,61177356143921336.0,4.764038976645679e-07,5.683929679284327e-07,1.2731494732163423e-13,0.30242866262884371,3.7943056699945948e-07,8.9750456960262438e-07,1.8526242985145809e-06,-130,-0.00010428418079995561,-0.00010428418090254759,-0.00010428418077523264,-650.9629344940186,-650.9629346283615,-650.9629349704225,0.0002537640017371843,0.00025351097351382357,0.000254079366481752
-120,-7.065486568010115e-05,-441.0422369763147,0.0003142431475291903,-120,15359280359.560997,9.2720020686398882e-09,15359280359.560997,1.6565225337373176e+18,86882746186039728.0,8.264991606665717e-07,3.6263713172488216e-07,1.7713171966519947e-13,0.34538024735335965,2.5000709056640488e-07,8.7650236646958818e-07,1.6147314848482161e-06,-120,-7.065486550296943e-05,-7.065486568010115e-05,-7.065486559247738e-05,-441.042236328125,-441.0422369763147,-441.04223715462416,0.000314471898204808,0.0003142431475291903,0.00031460578466091516
-110,-4.763250611049187e-05,-297.3322745403268,0.00038786163697561633,-110,14372546229.448353,8.1124452173918708e-09,14372546229.448353,1.7716663526597087e+18,3.6068508012822989e+17,1.0337612366129179e-07,7.106543774087169e-08,3.7283761147866024e-14,0.39443024042540298,5.6353453263284585e-08,3.7443436299035838e-07,8.033433011745601e-07,-110,-4.763250608069856e-05,-4.763250611049187e-05,-4.763250607320811e-05,-297.3322744369507,-297.3322745403268,-297.3322744497251,0.0003879029367498447,0.00038786163697561633,0.0003879327024133572
-100,-3.194524616794249e-05,-199.4094811710463,0.0004766406339942298,-100,13449203366.423029,7.0979025800452807e-09,13449203366.423029,1.8948137445889306e+18,2.8374432917904774e+17,6.886772609959735e-07,7.671079756404065e-08,1.1136793933884045e-13,0.45044861421957466,6.702469535662771e-08,6.7821851512733802e-07,1.1023122948994661e-06,-100,-3.194524605657455e-05,-3.194524616794249e-05,-3.1945246157682664e-05,-199.40948057174683,-199.4094811710463,-199.4094812604241,0.00047668857457741203,0.0004766406339942298,0.00047671734479179384
-90,-2.1308789969871883e-05,-133.0148365397361,0.0005831579083662414,-90,12585179292.782887,6.2102386747470137e-09,12585179292.782887,2.026521032751703e+18,79028270696482000.0,3.120208020845894e-07,3.060211651056315e-07,8.721079685237304e-14,0.51442313742086287,2.2521220682534832e-07,5.5617376325929434e-07,1.1077970112608227e-06,-90,-2.1308789882661086e-05,-2.1308789969871883e-05,-2.130878988521943e-05,-133.01483631134033,-133.0148365397361,-133.01483662336113,0.0005833159039737547,0.0005831579083662414,0.0005834639295313471
-80,-1.4134176301339832e-05,-88.2297371362875,0.000710324261625694,-80,11776663161.10071,5.4335860435375973e-09,11776663161.10071,2.1673832100454566e+18,1.0572299362746218e+18,3.313253387204895e-07,2.091750429572721e-08,5.6208379625526626e-14,0.58748137044775428,1.5753164185603251e-08,5.3509946526246326e-07,8.0553215747126015e-07,-80,-1.4134176245131452e-05,-1.4134176301339832e-05,-1.4134176290656393e-05,-88.22973680496216,-88.2297371362875,-88.22973711143437,0.0007103340308485072,0.000710324261625694,0.0007103451791299897
-70,-9.320824023949926e-06,-58.184144955874025,0.0008614169197654986,-70,11020088946.176188,4.7540616132163838e-09,11020088946.176188,2.3180366269423447e+18,39123011805096800.0,2.562994367849569e-07,5.725769405323568e-07,1.632736457021994e-13,0.67091553233622347,3.9835274780118599e-07,5.7422203314993895e-07,1.2740193557999729e-06,-70,-9.320823973877968e-06,-9.320824023949926e-06,-9.32082386067628e-06,-58.18414521217346,-58.184144955874025,-58.18414508184161,0.0008617013489994495,0.0008614169197654986,0.000861989496706031
-60,-6.1095833696243675e-06,-38.1393047758389,0.001040123174234239,-60,10312119716.795958,4.1595185281252791e-09,10312119716.795958,2.4791618662277468e+18,99915386482879472.0,1.1241900494951551e-06,2.0658295292160303e-07,2.024696387856336e-13,0.7662006213611241,1.4595889667892948e-07,1.3937080396481349e-06,2.1488663253442804e-06,-60,-6.109583572094006e-06,-6.1095833696243675e-06,-6.109583424595201e-06,-38.13930583000183,-38.1393047758389,-38.13930470581178,0.0010400183279838707,0.001040123174234239,0.0010399165912813174
