voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.000030309249094021072422411913548787597255736844751876065998679523709416662284222147,-189.19513445617933017770752684934062628422851173925840398174800669323986674347857,-0.00039233071399346595722592531592584615205970445037622240350771305253388559506167098,-150,11913404480595358.964634033667596624203935741580789656982360666616190468513623045,0.00035031068952158077333986271860918137431813973201224773036348291484231740901245682,11913404480595358.964283722978075043430595878862180475608042526884178220783259562,34008110049012471399.189741003162048973592240488268096936132836830005994728132566,23826808961190717.92926806733519324840787148316157931396472133323238093702724609,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-75,1.4555172069288724952582683498282466067369430803344044690678360252265374755573535e-78,4.4342991409773651611693236129350180658955809855098004016943911064167954334239562e-82,2.616721597624999868805618159244112758153430443957937712117092614267521951408633,6.699923221688177908006272520315690366368064987286297389751365972676503660704447e-77,1.6941032035920944738386758041789750432088750045601130084960817489655910550675616e-75,2.6603840842091568811276912755654219606984483532375429516430433718785343926485354e-75,-150,-0.000030309249094021072422411913548787597255736844751876065998679523709416662284221825,-0.000030309249094021072422411913548787597255736844751876065998679523709416662284222147,-0.000030309249094021072422411913548787597255736844751876065998679523709416662284222268,-189.19513445617933017770752684934062628422851173925840398174800669323986674347656,-189.19513445617933017770752684934062628422851173925840398174800669323986674347857,-189.19513445617933017770752684934062628422851173925840398174800669323986674347932,-0.00039233071399346595722592531592584615205970445037622240350771305253388559506057541,-0.00039233071399346595722592531592584615205970445037622240350771305253388559506167098,-0.00039233071399346595722592531592584615205970445037622240350771305253388559506203093
-140,-0.000025648698532167245438914877457982725767757683298229422867284389252009267373335878,-160.1030521974088666946016092483935239979337228440934700628565993953251386235827,-0.00039444474062898604839590195997428760817059451484926979111561566528660052673470314,-140,10578929006329011.053476447133813447885386070569847471927301597516311218621638582,0.00035968204939299419473664069967984224399542702943247944041725332039282819483205877,10578929006329011.053116765084420453690649429870167629683306170486878739181221329,29411890374240803104.881469498941535913129026176476108660801139847574596687126628,21157858012658022.106952894267626895770772141139694943854603195032622437243277165,1.4079653547477411753325186771321776425785054344145024995521456563709232324093244e-75,6.0952847123801666583153509360339085679968055626948917051453516265560815198578047e-79,2.2572040029817306806039305280673356127347744463713821097212397883349224958936717e-82,1.7429244566456074603078009762842463753240731676924156119780151303006468472302733,8.4583880098130868632702007524087189742205861019478807638278638922964041945250639e-76,1.3125495786258640020451531286283252345315129505058741646222988606126754653752425e-75,2.1859238851980198708469192226643916813507126986030416026699815449418965134451036e-75,-140,-0.000025648698532167245438914877457982725767757683298229422867284389252009267373335927,-0.000025648698532167245438914877457982725767757683298229422867284389252009267373335878,-0.000025648698532167245438914877457982725767757683298229422867284389252009267373336104,-160.10305219740886669460160924839352399793372284409347006285659939532513862358301,-160.1030521974088666946016092483935239979337228440934700628565993953251386235827,-160.10305219740886669460160924839352399793372284409347006285659939532513862358411,-0.00039444474062898604839590195997428760817059451484926979111561566528660052673531267,-0.00039444474062898604839590195997428760817059451484926979111561566528660052673470314,-0.00039444474062898604839590195997428760817059451484926979111561566528660052673502905
-130,-0.000021628265039132558788312389519521161188673162974818150140415930802151282784050914,-135.00670786757206777674780191542298262085690308527883344144195594122266024735618,-0.00039625207556101444625567695402729489889766309074830495046396984165656028300835834,-130,9393934295121625.8825866539104982965280978796123429459760597082673365898830741535,0.00036930410782561757980381724727979956784012501272509991541239352675235083418364187,9393934295121625.88221734980267267894829406236506314640821958325461148996766176,25436852978514297672.406224577054597750483687789772676288013352142437752287880772,18787868590243251.765173307820996593056195759224685891952119416534673179766148307,2.0861744665900017798198906218577215213977088380341392220697883695126004574514238e-75,7.6518083238410987106111254332004513500135759888481981902528047814853909821857963e-79,3.3452689884555352931755515437349138684743706803548505098177667216514430034638538e-82,1.1612894247881642838633191745237695109135509409911436679535150885672786224794373,-2.2044358740809737493699481980737019595263466321256520461216400145167019453980745e-75,1.6208771232383509661623492212160433691065123911790804909631057565042168277581099e-75,2.61533665104865017776500268735163633591799454125313735731265388732378990204441e-75,-130,-0.000021628265039132558788312389519521161188673162974818150140415930802151282784051248,-0.000021628265039132558788312389519521161188673162974818150140415930802151282784050914,-0.000021628265039132558788312389519521161188673162974818150140415930802151282784051071,-135.00670786757206777674780191542298262085690308527883344144195594122266024735827,-135.00670786757206777674780191542298262085690308527883344144195594122266024735618,-135.00670786757206777674780191542298262085690308527883344144195594122266024735716,-0.00039625207556101444625567695402729489889766309074830495046396984165656028300902453,-0.00039625207556101444625567695402729489889766309074830495046396984165656028300835834,-0.00039625207556101444625567695402729489889766309074830495046396984165656028300825935
-120,-0.000018168852481779229832197757008924232901038445025378301987236445589176217669624154,-113.41236872914507387807935263608202719053166615183269073278888228444197752866632,-0.00039744355012466741329195583590581328632684065363245322238256319161099609980048845,-120,8341676316114141.5184012641980835329070894068368654314647327013960393582161523011,0.00037918357139880072530176943082167856996675788456346853356450514979236533014012155,8341676316114141.518022080626684732181787637406043752894765943511475889682587796,21999044645689321169.86248755338126917127504224347555736162114671606874476011696,16683352632228283.036802528396167065814178813673730862929465402792078716432304602,1.658144362578133368074179557657676717654272069971766025924551066272369626207186e-75,1.7090550084405307915922843001804211751967802082285345817980753514172975043207444e-78,2.6648262195977302205590588033041249829364505044603988048490634502249377185700232e-82,0.77419019882524659382064536665406404732122279895092147092411106110156952112287275,-2.7466911652591992894673504423498321641560129608598922818385479655655293983690133e-75,2.4629174847340542088436465858744604539489077805641770633903556442551834002502484e-75,3.5265721491576892496033426691649886529025188140548574595474343377928111453108881e-75,-120,-0.000018168852481779229832197757008924232901038445025378301987236445589176217669624044,-0.000018168852481779229832197757008924232901038445025378301987236445589176217669624154,-0.00001816885248177922983219775700892423290103844502537830198723644558917621766962431,-113.41236872914507387807935263608202719053166615183269073278888228444197752866564,-113.41236872914507387807935263608202719053166615183269073278888228444197752866632,-113.4123687291450738780793526360820271905316661518326907327888822844419775286673,-0.00039744355012466741329195583590581328632684065363245322238256319161099609979882773,-0.00039744355012466741329195583590581328632684065363245322238256319161099609980048845,-0.00039744355012466741329195583590581328632684065363245322238256319161099609980053679
-110,-0.00001520083327092252199042669850212626185286534366222295133328383721677911753404642,-94.885406768603645251632006409686193574996440165451433510633539110607071059842758,-0.00039764168168703567043094091488462916816935875236987819323942511401681101552171611,-110,7407286614700120.8364875347585889193028343982773509823685286306373017662862519953,0.00038932732610339996766753537153497686827289982302580426616883246681225116931858509,7407286614700120.8360982074324855193351668629058160055002557308142759620200831628,19025858495051661704.45505732568819422770018152830391145455958192930858680479768,14814573229400241.672975069517177838605668796554701964737057261274603532572503991,1.531030756657837011244274191177083336466908439607719509288733430820825665604389e-75,9.3588722570060232686178735866801736759172984758547112199413244303938448194109611e-79,2.4481462173160603782861472852520510754140915264628039002171855999621711420329097e-82,0.51663314591961596588647138729438979539239874403608250216013127098334435201987793,2.8560883599161605256570043742269088394188201637036396547324223593791725091185813e-75,4.3017803189520118689215135584727243323220561665204187356312709708756500344341014e-75,5.9036688983015394715186148668139095917341425841894684348195772447681189464052903e-75,-110,-0.000015200833270922521990426698502126261852865343662222951333283837216779117534046665,-0.00001520083327092252199042669850212626185286534366222295133328383721677911753404642,-0.000015200833270922521990426698502126261852865343662222951333283837216779117534046489,-94.885406768603645251632006409686193574996440165451433510633539110607071059844289,-94.885406768603645251632006409686193574996440165451433510633539110607071059842758,-94.885406768603645251632006409686193574996440165451433510633539110607071059843183,-0.00039764168168703567043094091488462916816935875236987819323942511401681101552079212,-0.00039764168168703567043094091488462916816935875236987819323942511401681101552171611,-0.00039764168168703567043094091488462916816935875236987819323942511401681101552172801
-100,-0.00001266276700238555380307649375522259121451723972900422309539059974947796968638334,-79.042300329772806685764785021207395189017585909597264321316015348237202440238142,-0.0003963577943212899980021818429827206613615688836207106068803036774812576225374232,-100,6577562220564685.8399100260663270607955045015807897168863785007258542914118109466,0.00039974244214131726184890440312165970720069782905889941346738503280114674167745512,6577562220564685.8395102836241857435336555971776680571791778028967953919983435615,16454500516208336171.289212151899455648251988007896128319917408465849661423040586,13155124441129371.679820052132654121591009003161579433772757001451708582823621893,9.5362192466956937761883357210016287139182460274173750856191425662002247301482613e-76,9.239706298809838399162956843864304076294014488549129701491959091511396801668798e-79,1.5320418275654221067611056406295114292820689728649546189413545997792048069335326e-82,0.34535139907547240817109560586369856107031246423462854083091219572011942833951348,-2.6353287971203198199571248020149320659720048057330443460025995466069084901546222e-75,3.0324195371259939715833858246076431910958712256529174379924915188217224816231488e-75,4.8295475981714503275546759616746755215975697184101498217456708212940276426680659e-75,-100,-0.000012662767002385553803076493755222591214517239729004223095390599749477969686383187,-0.00001266276700238555380307649375522259121451723972900422309539059974947796968638334,-0.000012662767002385553803076493755222591214517239729004223095390599749477969686383275,-79.042300329772806685764785021207395189017585909597264321316015348237202440237189,-79.042300329772806685764785021207395189017585909597264321316015348237202440238142,-79.042300329772806685764785021207395189017585909597264321316015348237202440237741,-0.00039635779432128999800218184298272066136156888362071060688030367748125762253649923,-0.0003963577943212899980021818429827206613615688836207106068803036774812576225374232,-0.00039635779432128999800218184298272066136156888362071060688030367748125762253726153
-90,-0.00001050031120798579975888331351965929427983125868606048770560588753788566864716037,-65.543835018192487995872237240879367659670434767060368807432963648297196702284396,-0.00039292149680339702845473904599779842494617897409561156394117605611592073279253805,-90,5840779089094609.4710330681448126199208539894854110512684421395939043461215798474,0.00041043617885343424356439259489894689685156913986969498894918077996234644947515053,5840779089094609.4706226319659591856772895968905121043715905704540346511326306666,14230663352853056869.346923526891173827751361584664584219644740958877107606285247,11681558178189218.942066136289625239841707978970822102536884279187808692243159695,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,2.3047972909424341823752596520728201546007338023035611854568398768981768320682069e-78,1.7789637306852166189280835027007315094950021809023029326829525954387049516881496e-82,0.23154407372134870768088584311085202362997439246109744716605180968426350985727765,2.0521596507695717529830674778773510342460131314307606638757808322038768341083843e-75,5.4905216276774878132911188963158596587959673475615680359534549978921748223766816e-75,7.9706000925542100628173810922707367170238056665523789233970821827755635528822906e-75,-90,-0.00001050031120798579975888331351965929427983125868606048770560588753788566864716046,-0.00001050031120798579975888331351965929427983125868606048770560588753788566864716037,-0.000010500311207985799758883313519659294279831258686060487705605887537885668647160283,-65.543835018192487995872237240879367659670434767060368807432963648297196702284956,-65.543835018192487995872237240879367659670434767060368807432963648297196702284396,-65.543835018192487995872237240879367659670434767060368807432963648297196702283851,-0.00039292149680339702845473904599779842494617897409561156394117605611592073279484285,-0.00039292149680339702845473904599779842494617897409561156394117605611592073279253805,-0.0003929214968033970284547390459977984249461789740956115639411760561159207327931635
-80,-0.0000086653138306840536107510852910031614387803904788900569744043495292032334410149407,-54.089439069291337160668061673926911163402977317518528716485244345489677513138702,-0.00038637491381988252219271490502794147209366214412906394478254914261199273193677151,-80,5186526440077963.5176083268129823388642059364507716249995041791146439974391590368,0.00042141598977937625268101672832273107172024177496118591525718737231215468145507608,5186526440077963.5171869108232029626115249197224488939277839373396828115239018494,12307379325576287848.245028612839841019153381844663142045871054279138882436761122,10373052880155927.035216653625964677728411872901543249999008358229287994878318074,7.7469130741870635303661009444276709277776497019107330361595440034746696159305459e-76,5.8066194631222195858410629621547458468462879917004584027801095353947939093287855e-78,1.2638862493890719753068046008427206320736261990550134860376126722454023696006684e-82,0.15604234383792179865461482086946991206700637198208905358299667390427319892502424,-6.7673434529928505642961186252629717371474251546326222757939817084218799978033194e-76,1.4323459849954079862310811501858144248766924741820492603828381005953285251754721e-75,2.094960252744293597826862476301229476811183077391640351103523945945137997846232e-75,-80,-0.0000086653138306840536107510852910031614387803904788900569744043495292032334410149758,-0.0000086653138306840536107510852910031614387803904788900569744043495292032334410149407,-0.0000086653138306840536107510852910031614387803904788900569744043495292032334410150671,-54.089439069291337160668061673926911163402977317518528716485244345489677513138924,-54.089439069291337160668061673926911163402977317518528716485244345489677513138702,-54.089439069291337160668061673926911163402977317518528716485244345489677513139477,-0.00038637491381988252219271490502794147209366214412906394478254914261199273193573851,-0.00038637491381988252219271490502794147209366214412906394478254914261199273193677151,-0.00038637491381988252219271490502794147209366214412906394478254914261199273194154513
-70,-0.0000071150797446230954414493487390825715080522163455276485758585872044590444533982163,-44.412605219439380879676452002427333002290494524085659501846684306658004733449677,-0.00037534013505406597156176003987107354526461798998033568434311600318832788955600576,-70,4605559652891346.9187021765204547021119318183840977182511923698045766245600195695,0.00043268952785263313303646038865122277624032346977607605457335879596180280283968902,4605559652891346.9182694869926020689788953579954464954749520463348005485054462107,10644028469438539418.763224398727372128081689335925766755085082554490014617231877,9211119305782693.8374043530409094042238636367681954365023847396091532491200391389,1.4084376452155979027729694932496745394300508406844326086903891401544480772735599e-75,6.6362271262961113068416026308779626409787480694240107611104550926557614909193268e-78,2.28181576270637469386878239314674712561593326124416015011372480028013651683664e-82,0.10609128920836257855126807561947086010140135026514641020896967563279016594109103,1.1148593956637143117118521031484765175970070621698046199267065165890354762814e-75,2.9191362366550781459613619658212492135382516488042706508828527590899293511601586e-75,4.3421137284786256069154442691721998716666573118736081438351777847661557671205939e-75,-70,-0.0000071150797446230954414493487390825715080522163455276485758585872044590444533979882,-0.0000071150797446230954414493487390825715080522163455276485758585872044590444533982163,-0.0000071150797446230954414493487390825715080522163455276485758585872044590444533980799,-44.412605219439380879676452002427333002290494524085659501846684306658004733448269,-44.412605219439380879676452002427333002290494524085659501846684306658004733449677,-44.412605219439380879676452002427333002290494524085659501846684306658004733448821,-0.00037534013505406597156176003987107354526461798998033568434311600318832788955069097,-0.00037534013505406597156176003987107354526461798998033568434311600318832788955600576,-0.00037534013505406597156176003987107354526461798998033568434311600318832788955732719
-60,-0.0000058118017056549095726276248486116458654842086818310808986916764605471418131569489,-36.27733887699519695420772588229534956847362733542895557512208118171892324812232,-0.00035792251410593898894026349320705521303473343328674569807916956072626660315918617,-60,4089669639576809.9314156913862021967986653008437514429342988615175021624682073304,0.00044426465073465749567208147329613431302708440182045414141480321730505673692857859,4089669639576809.9309714267354675393029932193704553086212717771156817083267925271,9205480635954120096.9912811937802043007133739940630729837645970061970840527072725,8179339279153619.8628313827724043935973306016875028858685977230350043249364146607,2.600296375885467936424921881190057808365708234729486598271980716721074438233437e-75,9.0671421519593069317257256806769259111548714756576108231447755520718397337301629e-78,4.1221480315285304700553037162905864270335634674664946018145403503404045338172237e-82,0.073207511952964667365900525775292904891760247450101407739004378008291839854508138,9.9156160771907871695470428159755842285853377944486692710706612888130218246234575e-76,1.0492004779679442557093616607970783413479833330887432957805215330081585347538423e-75,1.5804231869540495493744777031723837928930059435111212824692333476141541033681544e-75,-60,-0.0000058118017056549095726276248486116458654842086818310808986916764605471418131573611,-0.0000058118017056549095726276248486116458654842086818310808986916764605471418131569489,-0.0000058118017056549095726276248486116458654842086818310808986916764605471418131570991,-36.27733887699519695420772588229534956847362733542895557512208118171892324812492,-36.27733887699519695420772588229534956847362733542895557512208118171892324812232,-36.277338876995196954207725882295349568473627335428955575122081181718923248123262,-0.00035792251410593898894026349320705521303473343328674569807916956072626660315011903,-0.00035792251410593898894026349320705521303473343328674569807916956072626660315918617,-0.00035792251410593898894026349320705521303473343328674569807916956072626660315775687
