voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150.0,0.000000002667190942400442393436149690722594827012616148237617922563302277690000000000000000000002865521415732,0.0000000001328090575995576065638503092774051729873838517623820774366977223200000000000000000000027241735079222,0.0000000007328090575995576065638503092774051729873838517623820774366977223100000000000000000000013032378004308
-140.0,0.000000003242420059641584305498365332807093403203893396559969304312424202349999999999999999999998482997851592,0.0000000002575799403584156945016346671929065967961066034400306956875757976500000000000000000000018427166646017,0.000000002342420059641584305498365332807093403203893396559969304312424202350000000000000000000003107671481289
-130.0,0.00000000008236537126448571481422933558857606425976929656362631608854297042999999999999999999999945525430039928,0.00000000001763462873551428518577066441142393574023070343637368391145702957000000000000000000000044704208338471,0.000000001217634628735514285185770664411423935740230703436373683911457029569999999999999999999999274598688793
-120.0,0.0000000001422902414419757258124118637977994059214023322946809925321205805900000000000000000000003211304429754,0.000000000007709758558024274187588136202200594078597667705319007467879419410000000000000000000001404984674577443,0.000000003602290241441975725812411863797799405921402332294680992532120580589999999999999999999999936858188904
-110.0,0.0000000007380113786080832991643683659714280388842564797962324749487861451199999999999999999999994949228658807,0.00000000003801137860808329916436836597142803888425647979623247494878614512000000000000000000000017884817939282,0.0000000002980113786080832991643683659714280388842564797962324749487861451199999999999999999999991757505604804
-100.0,0.000000001111633828275725417116316808119484429607794605846405662720565240150000000000000000000000871141000138,0.0000000001283661717242745828836831918805155703922053941535943372794347598499999999999999999999986664023755343,0.000000003128366171724274582883683191880515570392205394153594337279434759849999999999999999999999480634972808
-90.0,0.0000000007672750767429733735330321206326582906636883651172671869534611304500000000000000000000004251443221387,0.00000000003727507674297337353303212063265829066368836511726718695346113044999999999999999999999776757374513724,0.000000003237275076742973373533032120632658290663688365117267186953461130449999999999999999999998386399109979
-80.0,0.0000000005739063888853461374139895569266342309055336806551814123795218675299999999999999999999986022564019036,0.000000000006093611114653862586010443073365769094466319344818587620478132470000000000000000000000456528515668143,0.000000001406093611114653862586010443073365769094466319344818587620478132470000000000000000000000961348430521
-70.0,0.0000000003891363396149093329893336439186196833142050513862695799931936015100000000000000000000002242054762972,0.00000000003086366038509066701066635608138031668579494861373042000680639848999999999999999999999973997344397095,0.0000000001808636603850906670106663560813803166857949486137304200068063984899999999999999999999995934180196469
-60.0,0.0000000001786647096592069367544098506407515016490112300482455139504773337999999999999999999999991438170009946,0.00000000005866470965920693675440985064075150164901123004824551395047733379999999999999999999999888652723207843,0.000000003371335290340793063245590149359248498350988769951754486049522666200000000000000000000001133045707091
-50.0,0.0000000006004070608893110244137386364790240094665869369086008747211308241899999999999999999999992107908114991,0.000000000009592939110688975586261363520975990533413063091399125278869175809999999999999999999999444148912832429,0.0000000005404070608893110244137386364790240094665869369086008747211308241900000000000000000000000184811979795
-40.0,0.0000000009055813090835682077715383069140573671720672346068531628078843402400000000000000000000005172571296815,0.00000000002441869091643179222846169308594263282793276539314683719211565976000000000000000000000007223567301103,0.000000001194418690916431792228461693085942632827932765393146837192115659759999999999999999999999303637471659
-30.0,0.00000000007045583806727044962964722703001237505995033550310351473991170318199999999999999999999937962818023811,0.000000000009544161932729550370352772969987624940049664496896485260088296818000000000000000000000167674818413704,0.0000000005095441619327295503703527729699876249400496644968964852600882968190000000000000000000001371622467285
-20.0,0.00000000123491939942340642094804415819857738349039933188160284535980969796400000000000000000000023548954893,0.0000000001350806005765935790519558418014226165096006681183971546401903020369999999999999999999997266781621498,0.000000001814919399423406420948044158198577383490399331881602845359809697960999999999999999999999792928480194
-10.0,0.00000000126156584345162179173299255376127841648085876042898905093131942642800000000000000000000007847383325,0.0000000001484341565483782082670074462387215835191412395710109490686805735719999999999999999999999015913209654,0.000000002311565843451621791732992553761278416480858760428989050931319426426999999999999999999999999083259994
0.0,0.0000000003492459654808044400000000000000000000000000000000000000000000000011054295750520889120494530384384511,0.0,0.0000000003492459654808044400000000000000000000000000000000000000000000000011054295750520889120494530384384511
10.0,0.000000001613379386345083087583281487165340372134460978279966456009821741128999999999999999999999817865216273,0.0000000002166206136549169124167185128346596278655390217200335439901782588700000000000000000000001365409842848,0.000000003126379386345083087583281487165340372134460978279966456009821741130999999999999999999999967235327627
20.0,0.000000002992060005641853301817577006381374387761715806044289676783255375849000000000000000000000257496921089,0.000000000197939994358146698182422993618625612238284193955710323216744624150999999999999999999999715664115717,0.00000000194206000564185330181757700638137438776171580604428967678325537584899999999999999999999987888198495
30.0,0.0000000002058254014986579578656346281639493426774030367205069675800629310379999999999999999999997188956568295,0.00000000004417459850134204213436537183605065732259696327949303241993706896200000000000000000000003684530263048,0.00000000002417459850134204213436537183605065732259696327949303241993706896200000000000000000000061818718843675
