voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3
-150.0,0.00000001085009554964048823153138283762044105169519669431249764407255170124999999999999999999999979076620138,0.00000003752009554964048823153138283762044105169519669431249764407255170125000000000000000000000032513345122,0.00000005909009554964048823153138283762044105169519669431249764407255170125000000000000000000000022437350245,0.00000008429009554964048823153138283762044105169519669431249764407255170124999999999999999999999994777926041,0.00000001932099662103084658661941233652776970643781946240110010364958011646599999999999999999999969702215267,0.000000004359003378969153413380587663472230293562180537598899896350419883534000000000000000000000200609192463,0.00000002722900337896915341338058766347223029356218053759889989635041988353499999999999999999999928770774228,0.00000005089900337896915341338058766347223029356218053759889989635041988353499999999999999999999994417766578
-140.0,0.00000000220946369704619713845109967394916401781569936081580540467598368314000000000000000000000008184172359,0.000000003439463697046197138451099673949164017815699360815805404675983683140000000000000000000000378223677635,0.000000001200536302953802861548900326050835982184300639184194595324016316859999999999999999999999582737830447,0.000000001369463697046197138451099673949164017815699360815805404675983683140000000000000000000000153483883054,0.000000002194827249065205792998706230158490245238995300104025018022353340485999999999999999999999501284981751,0.00000000008517275093479420700129376984150975476100469989597498197764665951399999999999999999999976920900202535,0.000000003325172750934794207001293769841509754761004699895974981977646659514000000000000000000000161685866193,0.000000006535172750934794207001293769841509754761004699895974981977646659514000000000000000000000021672652661
-130.0,0.0000000003897208962889551602201429554674700132700832304106064547216365528299999999999999999999992128887317558,0.000000002779720896288955160220142955467470013270083230410606454721636552829999999999999999999999499511062821,0.000000003739720896288955160220142955467470013270083230410606454721636552829999999999999999999999685158672273,0.00000000355972089628895516022014295546747001327008323041060645472163655282999999999999999999999836288874796,0.000000001075527086086509818677350799534498524269470694955969250505304195463000000000000000000000192184761525,0.0000000004244729139134901813226492004655014757305293050440307494946958045359999999999999999999997569260277163,0.000000002424472913913490181322649200465501475730529305044030749494695804536000000000000000000000611859516211,0.000000003674472913913490181322649200465501475730529305044030749494695804534999999999999999999999868894075055
-120.0,0.00000000363997226747258991209628374533855891168095689625732876753064651375000000000000000000000045735448822,0.00000001682997226747258991209628374533855891168095689625732876753064651375000000000000000000000049167424828,0.00000002744997226747258991209628374533855891168095689625732876753064651375000000000000000000000078977229484,0.00000004155997226747258991209628374533855891168095689625732876753064651375000000000000000000000029975289408,0.0000000121618255387827096875145927086541088479097052049967238962596538968720000000000000000000003077235142,0.000000001522174461217290312485407291345891152090294795003276103740346103128999999999999999999999589585658629,0.00000001500717446121729031248540729134589115209029479500327610374034610312899999999999999999999971021385923,0.00000002865217446121729031248540729134589115209029479500327610374034610312799999999999999999999987194545414
-110.0,0.000000002654833725517290671865566535464260852778690487119541320924989325450000000000000000000000468816607031,0.00000001011483372551729067186556653546426085277869048711954132092498932544999999999999999999999992174078807,0.00000001120483372551729067186556653546426085277869048711954132092498932545000000000000000000000054217485901,0.00000002058483372551729067186556653546426085277869048711954132092498932545000000000000000000000036639425895,0.000000007862558300403111734695586248959101426020553639668419949667913570361999999999999999999999765079941406,0.0000000007074416995968882653044137510408985739794463603315800503320864296380000000000000000000001951040602339,0.000000009687441699596888265304413751040898573979446360331580050332086429638000000000000000000000410137925045,0.00000001883744169959688826530441375104089857397944636033158005033208642963800000000000000000000036544211519
-100.0,0.000000001291448808226507722219014256302807336150448499103373334851558270283999999999999999999999822058929935,0.0000000153014488082265077222190142563028073361504484991033733348515582702839999999999999999999994297431454,0.00000002230144880822650772221901425630280733615044849910337333485155827028400000000000000000000008117217778,0.00000003582144880822650772221901425630280733615044849910337333485155827028399999999999999999999941853589595,0.00000001332847870897955246656618420848688207614888466266237061988586437562300000000000000000000004840552552,0.0000000008115212910204475334338157915131179238511153373376293801141356243760000000000000000000000042272775004,0.00000001529652129102044753343381579151311792385111533733762938011413562437600000000000000000000008415458687,0.00000002957152129102044753343381579151311792385111533733762938011413562437599999999999999999999971382480065
-90.0,0.0000000001764451211240737057429896688789912206955140322275379842658279999660000000000000000000000545981117871,0.00000000251355487887592629425701033112100877930448596777246201573417200003399999999999999999999993891337063,0.0000000093935548788759262942570103311210087793044859677724620157341720000340000000000000000000003330526341,0.00000001376355487887592629425701033112100877930448596777246201573417200003400000000000000000000018327979759,0.000000003842054223530698988125201275577988178381293534910818466804172185500999999999999999999999739606905177,0.0000000003520542235306989881252012755779881783812935349108184668041721855020000000000000000000000493945909449,0.000000003467945776469301011874798724422011821618706465089181533195827814497999999999999999999999870034826263,0.000000007217945776469301011874798724422011821618706465089181533195827814497999999999999999999999951490301916
-80.0,0.00000000004801724730989668054101065133006103262683633784669648222101276403899999999999999999999988101505388289,0.000000007728017247309896680541010651330061032626836337846696482221012764039000000000000000000000429860658564,0.000000008228017247309896680541010651330061032626836337846696482221012764038999999999999999999999941342577483,0.00000001708801724730989668054101065133006103262683633784669648222101276403899999999999999999999989908667338,0.000000008264922522830077778709436711727138074960924691055369722499465034932000000000000000000000292238497059,0.0000000002490774771699222212905632882728619250390753089446302775005349650680000000000000000000000784669326181,0.000000008673077477169922221290563288272861925039075308944630277500534965067999999999999999999999788037400139,0.00000001740407747716992222129056328827286192503907530894463027750053496506799999999999999999999979691233928
-70.0,0.0000000002179258510145150127423845980759297637333208090057115736598910076260000000000000000000001020208000622,0.0000000007629258510145150127423845980759297637333208090057115736598910076259999999999999999999999440702000603,0.000000003668074148985484987257615401924070236266679190994288426340108992374000000000000000000000052551517144,0.000000004002074148985484987257615401924070236266679190994288426340108992373999999999999999999999894761787751,0.000000001364224711434315613198330056314546605587731556698677762139200415890000000000000000000000181793555475,0.0000000007092247114343156131983300563145466055877315566986777621392004158900000000000000000000002599510791272,0.0000000008807752885656843868016699436854533944122684433013222378607995841099999999999999999999998719649107273,0.0000000009347752885656843868016699436854533944122684433013222378607995841089999999999999999999999042739057201
-60.0,0.000000001176254609916603526763208075093720857147334916100137406102119999178000000000000000000000368285336936,0.000000003308745390083396473236791924906279142852665083899862593897880000822999999999999999999999640321123113,0.00000001242874539008339647323679192490627914285266508389986259389788000082200000000000000000000000963263258,0.0000000189487453900833964732367919249062791428526650838998625938978800008219999999999999999999996319025893,0.000000006975484311366098468752791123738285269978540130319979503508820449791999999999999999999999976938027938,0.000000001005484311366098468752791123738285269978540130319979503508820449792000000000000000000000051381999763,0.000000006012515688633901531247208876261714730021459869680020496491179550206999999999999999999999993367934379,0.00000001311951568863390153124720887626171473002145986968002049649117955020699999999999999999999996908958214
