voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-90.0,0.00000000000000009651201607348908742533798372941144240751721371740843852277075358238475796775638135129284156798074723,0.0000000000000001978249852833299063928739465785565157504237327962092299486352713017067239799957300824831995219649803
-80.0,0.00000000000000004688489588865639485713693220018587243074045662282311693170588264109075289869683282563347307842202477,0.0000000000000003001673189132584422759768393230485557880067543198250954963671769900521525342156137586447851320551266
-70.0,0.00000000000000003251410871124694851522705104403379493253923022524291036473461245507817788341415643555616072955717564,0.0000000000000001194553451035142799360768932296838150818205483929582767740621641239047711349448663158349756485989277
-60.0,0.00000000000000002661591239925637757794934583315155502051839060168688425778945437442271329105285477412076488953150056,0.0000000000000001253535414155048508733545984405660549938413880165143028810073222045602357273061679887529358366895595
-50.0,0.00000000000000001483121975375589171013117120392485216467809004031345849449801794383758460662225332762076373210380247,0.0000000000000002681136427783579391289710783267875355219443877373154370591593122421424996372206247144095059906204986
-40.0,0.0000000000000000347055904947434307427759369564997775532763237724914242784643438419031580298175854599166810977700066,0.00000000000000003470559049474343074277593695649977755327632377249142427846434384190315802981758552753449689014087956
-30.0,0.0000000000000001277826839147996340769086149191357232838833290685902835165004744671492979721984046920111571534707698,0.0000000000000003304086223344812720119805406174258699696963672261918663682295099057932299966771020272894832652029357
-20.0,0.0000000000000001820302126501991002049029870059660710650193958594661294678355689908334446183845031304779978234532061,0.00000000000000002059572576948253773016893869232407562079364229813545338389346644781048740609419360117465740842829001
-10.0,0.00000000000000003130595805045937858361165395880076372918485200324865941707753729826257190878941714066955210501771641,0.00000000000000003130595805045937858361165395880076372918485200324865941707753729826257190878941720166377449060924206
0.0,0.00000000000000006850353482350872047019201717756954147748878176982225202007755091200877048727285300660555457438552439,0.00000000000000006850353482350872047019201717756954147748878176982225202007755091200877048727285314007279523475854973
10.0,0.0000000000000002390568793808406901034109075030302389770696047288666514761700309537942917539849816431075690240007243,0.00000000000000003643094096115905216833898180474009229125656657126506862444099551515035972950628502255242331847356595
20.0,0.00000000000000009652012461929050764646645423231782447908747902838056900732738588621842452309585476436988343846294471,0.000000000000000004792844590550311321069508616827248863819040050420222418537131833103541489143493590730872082497439709
30.0,0.00000000000000004090632145171789397735082487370632668700938596346244652301676173786573134147092531176520899176002273,0.0000000000000001928757752664791224286547691474239367013691645816636336618135383168486803598299482062033026867185343
40.0,0.0000000000000002137965549281032897295261227661143814259578203838817303836554051389905869298817711547841179704744099,0.00000000000000003948586809649875768931378435674830193130847731312024818100588915931432810071659978656311088693414023
50.0,0.0000000000000002035247514348865071274960453838559886575341281089184032706116668131920838830229031738137868229036318,0.0000000000000002523836100093971782264157874372968413855452077456851581457786629237567631720541648738622256467542044
60.0,0.0000000000000001553865918905865331108553726215292961811955290518633233557941580636391538004827667761971890620051528,0.000000000000000459325499520108990013463261168964516209915086288265697633387711221605051837200812708410391704435309
70.0,0.00000000000000008835999095819722537255887015677306632096782235084213736035699199947883430730378778744622918482985872,0.00000000000000006360946285656400307874507411694454369339195626735904977843978457950411471105523485512985750423799375
80.0,0.0000000000000001630943078380779358550961211129437065352026963133415042228370533758584818714672690481883442158145788,0.0000000000000003150637616528391643064000653866613165495624749315426913616338299548414308898262921806885091141143226
90.0,0.0000000000000002117728612898003834332663547924281432690539360237774698655327015875791363387251992069002940888990571,0.0000000000000002117728612898003834332663547924281432690539360237774698655327015875791363387251996195029359222343824
100.0,0.0000000000000003488244867640940883118734944353903902665245838830882567179336213142800546806561977653918013253324577,0.0000000000000003488244867640940883118734944353903902665245838830882567179336213142800546806561984450157337708938166
-150.0,0.00000000000008981287858378504867480250233569509960634686953422104198418198844150021415516882419841912875907703407,0.0000000000000004400685063076240226423414613212600941445327362899455288952543777318979734823183248244867576420593088
-140.0,0.000000000000005041151864893365817658022590055531463935532083050148878380631340471224718305853762942565922472762254,0.0000000000000003468224466824303813829434330177136309713689381083135090120352078478155023716572332966679372399966818
-130.0,0.00000000000001194772591192716129525676522075033468625671501487080135651921847331640191340690285923759727545367906,0.0000000000000005730046293391254304363811094663914756127812405886618076645432296049610314449551820026072480161528184
-120.0,0.000000000000007168002348913830330848798809057515325415184425400179175438640614946506379034469020713432431687893699,0.0000000000000002345940413418755494311337078098127957975343800850227531810686709329339453921126037818091624365673794
-110.0,0.00000000000003613556422959553536619187885463298132374531024898147467646913348193776535728816044303638436875682178,0.000000000000000516315458743691309340469948393057910551809690372086092062597861165093837610205755770133870255162785
-100.0,0.00000000000008333728699616612344311289152522862968788660145788450829725929484051080945427926160350998688264375561,0.00000000000000007733574281280623223659195752028719016891288685118172767499028502898661305305401636484062813670644137
-90.0,0.00000000000002414419140038895808147750055804659805303237938982262435396126369543582359650395308232048043756201331,0.0000000000000001308909149253268113011341008916068305618525330047741952680604016314610688405631456320337388492250339
-80.0,0.00000000000001759311511633087789031759201626228829014540647017729564689913420288506690907700213695005682718875955,0.00000000000000007965536377469568575287362269812175947141319866352523040860247799654094376020974480910372928250206159
-70.0,0.00000000000001712264591956634352127900033606515674236051446669932705688393026716460762193502528973745568922421896,0.0000000000000003908138329898386832857180574990097883134788048144433596066014583377921903785817353978018133237143066
-60.0,0.00000000000001069236758242055068004758711791083596566134181474906306761538451023831903048211245289760648554064935,0.0000000000000001407003057585310959718263214072051873328808274244031693890681034899548162190682464929466684292430764
-50.0,0.0000000000001012456782432977799235910794851460203045329033002498841069188698088954019705545888593548726324605137,0.0000000000000001370446202930166807432207181776362099201586399641992282106454137852241067961732996034707535626892926
-40.0,0.00000000000008573613368567002807953506073790619232215692486302203404084083886364807695191209295216956069134489832,0.0000000000000001339844412961601317121564577548138839106132806063083311477888547922648416599307977428483157997372089
-30.0,0.000000000000008831596080002845467519589251976825928006257692752697263824283970027019604416588583920147328288125306,0.0000000000000001109764300186846378239614333258027998459084658030569430356996166292639781765412285819705555267097237
-20.0,0.00000000000007595495625877520295022299678072620497271949358363786840951579224675397441853553469235193643608025032,0.00000000000000005126058893376997291363994923779662740664027080911497557126093351996377557972433624681223259950423705
-10.0,0.00000000000002568606010088566675379188520510693064984141612822339369929457111463418063348687497172679792200499163,0.00000000000000006053124668661760054758740233894715710818635134221105731934459751403543292793938866610248197518842882
0.0,0.00000000000007990991196724454781277180913388978535331223296629550803351440474915985978543791515759830927853239571,0.00000000000000005214651821774998721536639705029198715648838907343942306324823109595898052410043815827309653633226319
10.0,0.0000000000000851449099407352442965547387791492937788394896359796176875578120398323645811426271480427588334412384,0.00000000000000001505145279462667333551483517502038489322337289979550843115524996191170686629642402489984453970512545
20.0,0.00000000000002365156787534027132051094546423266742831372638659912009485370990444824452846677208543215764014019581,0.0000000000000001618656711386290028421839899780481949045869574863208042823884867221829831385306226442882464361266958
30.0,0.00000000000001621358026590246170081922505807510727715677005795577425156381506020655660994635575320176449752775608,0.00000000000000003602156636616096320989510090195445233456390530442510394286386124347203458625927018356794342478903037
40.0,0.00000000000001412901417860544504389165653326879916319538179588477972663899579539288275556326898522164807112545751,0.00000000000000009841498120308235528050645036889488440369727416970593129351863665925675859958583630196277593774164496
50.0,0.00000000000004293788382879952593754968741529888473157752289666724211378748430676055860306393929202781248105286774,0.00000000000000002087987846339696821944450653391169713207752925669337152151120227578896396394218877585295278312452012
60.0,0.00000000000004588413178965762780146419303674086960273434693055864945904394924357306217157066025903012604700707988,0.00000000000000001196582992774865627138856783656474878450966344960249839824832972805815778150722163381958052986223313
70.0,0.00000000000004929165941081763542905427143486358288729934796952061700520353024956177779340110216146722272942956892,0.000000000000000001200519602813348165940285966495641175634947631345626833270856492382744830049655261622195389098869217
80.0,0.0000000000001279710406441231522334884481264681196153254069504539621555158473308179840532049243912292400315433548,0.00000000000000002165645471269895018092165907453660730133356682554143469176030110043577551594247700852216043064285115
90.0,0.00000000000000317656566495389468833574274879680557889260561886968243179916263666481758127380327018324513927932842,0.000000000000000001134248911969299296618526736486492652366356167867664388810130142436259163443659461181104689356693239
100.0,0.0000000000001204751909094380095973846578664812106913134239774952469753976577028266175748328380812131478608616118,0.00000000000000002953110603358538434214611033012313860599190092992486363648539219729763089244734076009408940472919719
-150.0,0.00000000000000000514241474435048205654361616354957119376124816735185090948063106772379940138248506214698337764776211,0.000000000000000121746307025493786660022868726139956136864569823254927147173155930245059940148544441715453584008915
-140.0,0.00000000000000001406331905896679055107150927202736875230339275450994813734962735603106664322479881527462330532008395,0.00000000000000002758092818429867537874250950032634015594779355116972194754056009486938354919165092239576920952519384
-130.0,0.000000000000000009304211324653914689981011821911005842905416756219703529951562132023000603674281002377716963062404861,0.0000000000000001758812002977157784092370869113258414759101619789383838695123119356248013733400801210649621373752041
-120.0,0.00000000000000004445159578081246908864559818092766850498081617756351272104088968702701350169157881710327156594380453,0.00000000000000008880999539763702188675926189060420000142298000061143155060771015585442711404106034485441403692286245
-110.0,0.0000000000000000001209305890160252696449885840015997532102416746100480952173400779002251612046971447404869618979022977,0.0000000000000000001209305890160252696449885840015997532102416746100480952173400862290746098577903310128130355755486934
-100.0,0.00000000000000001177675874978365176512991382390596235778035154023837634405285737691827791325183811486533981777303119,0.0000000000000001381425313259720255822005537565673897119239191602084359615518174463233427794473810403122982060186145
-90.0,0.00000000000000001629361054140313316403343039751811720805482214316617236010017279019000903800400526836995425732809987,0.000000000000000100310281739740171439445822165072267735048499512736903877592352080660100949415147242226337391260183
-80.0,0.00000000000000001865858734459738173387190530242335337938415219325651308868083603502039672863875513188270149515034325,0.00000000000000006030283458786284766368592407477706228763533849893618317357102348592084692105520495341027312021210586
