voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1
-150.0,0.0000000000000004708136318474445065019176452355392459754284606509726839334792903296206847469152281659434465181938517,0.0000000000000001732162144744123854819522194311483457214574049749157755906767923305575142523319279399549192640380905,0.0000000000000003787455603198960954353480427749838840039407334595024474543201726335669039679996057681959652318600343,0.0000000000000002411653598184302327520727954350347736583157045946215632814355103490844491133756094873270606909477266,0.0000000000000004708136318474445065019176452355392459754284606509726839334792903296206847469152290948933232959367362,0.0000000000000004708136318474445065019176452355392459754284606509726839334792903296206847469152293281379624997405772
-140.0,0.0000000000000004060703955100987612721958827400765839560471862535837953148128939131727393548750146146981287387763083,0.0000000000000004060703955100987612721958827400765839560471862535837953148128939131727393548750146146981287387763083,0.0000000000000003744833385971435924785438598991436814625970182189294859748453161765500748367487716319593460795957696,0.0000000000000001678463652177014830827369138291374622418448722008881490629267551823329571429570332134452213891113447,0.0000000000000004060703955100987612721958827400765839560471862535837953148128939131727393548750154159048448485257552,0.000000000000001526019143455471914679413711259986191134610410624081583257655354067361857642866457469873902904085419
-130.0,0.00000000000000001341465199396592571533828460239632270528769280379339436845784655968315521151798460248582712548881231,0.0000000000000006574444983158228176992081492690839144021735584296818538926139292198613542107651407083600717932948258,0.000000000000000453083631484746475442962122464308575866121009492643232014026339745937311618709072441953428170060017,0.0000000000000003734642620330219621402656618157163010168875745795221156336479042309311591564578812320837224432321688,0.00000000000000001341465199396592571533828460239632270528769280379339436845784655968315521151798462895392081239548767,0.0000000000000006574444983158228176992081492690839144021735584296818538926139292198613542107651423312493401152222253
-120.0,0.0000000000000004649495269089409307847178277464272785770079985155804359927730607316435964906760099210315450544698457,0.0000000000000001429346037480124847927828954130834827285650657026362062306950194015544969910524318681064832777798033,0.0000000000000002225795833744669313331470832341266941021532819500547348775657450013262169848921239670624043046705353,0.00000000000000001594260999502482193734013716412047488140113593201339796564718400710909929110038554854827961418611036,0.0000000000000004649495269089409307847178277464272785770079985155804359927730607316435964906760108384111120715136932,0.000000000000001108979373230797822768587692413114870273893864141468895516929143391821795489923168764400328374686759
-110.0,0.000000000000000643357130369430145805888017699486146593306913677733170887400152665699911050762219713814809716352089,0.0000000000000009009690688981729025994359635661611832720612599280885546970625857297711906504610821561452106919337514,0.0000000000000003694334740813422887501368427583123645124111607442665886133536719174456477932424829244193034101982801,0.0000000000000002504774460569840394372839954517062931498452773098574221224020110652057052881327323311230706612549946,0.0000000000000006433571303694301458058880176994861465933069136777331708874001526656999110507622209832056823545023571,0.000000000000001031120470067397773352173630433901591818596336949576823875405662250763406347280388706778836967890889
-100.0,0.0000000000000002739717388466616702492744344361310470680126622516299416943076060073651810061069984660109500462199662,0.00000000000000008076278495010460265411347503612476955894690256386340383706078120931172130633285163423902820010779071,0.0000000000000001923975697158503535780603460090706530821868734848074319774705916159934429124279996655017015395813401,0.0000000000000001923975697158503535780603460090706530821868734848074319774705916159934429124279996655017015395813401,0.0000000000000002739717388466616702492744344361310470680126622516299416943076060073651810061069990065773139459310954,0.0000000000000003056551228430095325362084437638877854591846168116696718774328683867951980932154427837845649557527811
-90.0,0.0000000000000001211404566438961856760233742992728248610980439943769419778053485542078296444390052100145416343635562,0.0000000000000001211404566438961856760233742992728248610980439943769419778053485542078296444390052100145416343635562,0.00000000000000008005642174391796995283333929507070508764741558805246678458730074986980004005012861157787130387093055,0.00000000000000004392576228374729568465082834693302644480387202277233536256383584666047057622491443953060351041972439,0.0000000000000001211404566438961856760233742992728248610980439943769419778053485542078296444390054490335603288148893,0.0000000000000006516953589423320847046204633007522851751649947566892094511819507024089937868432729241148926703018197
-80.0,0.0000000000000002291817652130894281614409472659036606024990019627449509385312707576252927059436166977119333684212961,0.0000000000000002291817652130894281614409472659036606024990019627449509385312707576252927059436166977119333684212961,0.0000000000000001687360351395191078838801002690217394199254285949527808628016796249819988748369022558371927556922336,0.0000000000000001618831222675882671494110134429882113332780050339133581962680179657653894352298792137757326747600893,0.0000000000000002291817652130894281614409472659036606024990019627449509385312707576252927059436171499043894768065953,0.0000000000000004148480811087674638224289174007839310943868636631435085856248119025529062933035404322069272936409589
-70.0,0.0000000000000003985078590755803263043085161839604845278743458781403262906276039562211443914868102078219443193622002,0.0000000000000005917168129721373938994694755839667620369401055659068641478744287542746040912609570395878358868678936,0.0000000000000004912060963922640381812945401518570161734245552351207294419239796774702047099362453314595615934219276,0.0000000000000001080411264081180790665456034511610195667566682171991476026398472057594366020597960822217259346601477,0.0000000000000005273138283399517047010824891172980028672515190033180181954588204882567841913362424694281197470343938,0.0000000000000002455219872462765656795613484827271071690115197477481332335284787039570546077603465041186668018532062
-60.0,0.00000000000000006937185177011611245345180013759115590725224403005582826798449695357674737355532431061004317234750874,0.000000000000000004968867137930423255064813670922396737563657467466982315568888687558927473630608700021412649845610954,0.000000000000000132213100177602237958468685029702558318966911723283558443775678912709613201598821950309430956103694,0.000000000000000132213100177602237958468685029702558318966911723283558443775678912709613201598821950309430956103694,0.0000000000000000693718517701161124534518001375911559072522440300558282679844969535767473735553244474858020598351935,0.0000000000000001238371021264409551417091592624151216018135156577107095892623278444767123262188228268453850418605357
