voltage,largest element,smallest element,element difference,element ratio difference,condition number
-150,286685067.63369465,20729.433698919936,286664338.19999576,13829.855257870926,1.2245074822305907e+17
-140,262199849.52186608,22909.567272223609,262176939.9545939,11444.99354380066,1.9080749551067491e+17
-130,240307877.52858543,25318.987494959183,240282558.54109049,9491.2119837504888,1.4935517637143572e+18
-120,220791558.30912921,27981.808654549885,220763576.50047463,7890.5392083448533,4.013091593632944e+17
-110,203457001.26180288,30924.681160165997,203426076.58064276,6579.1139513469052,7.677213922042848e+17
-100,188132081.5945797,34177.058268977336,188097904.53631076,5504.6306242614219,3.7882982756749786e+17
-90,174664721.05624309,37771.490864250576,174626949.56537884,4624.247469711534,5.714245950657344e+17
-80,162921369.13354927,41743.953235529763,162879625.18031374,3902.8735063568706,1.2331065152656026e+18
-70,152785669.52183977,46134.203121417326,152739535.31871834,3311.765657244237,2.2012396268840689e+18
-60,144157298.53041929,50986.179618385198,144106312.3508009,2827.3798823404559,4.2481134210988678e+17
-50,136950963.8044157,56348.442938020642,136894615.36147767,2430.4303129556256,3.9192184673964e+17
-40,131095553.34898376,62274.660413945508,131033278.6885698,2105.11871887505,2.7315270911769487e+18
-30,126533426.34564915,68824.143622529344,126464602.20202662,1838.5034623842214,6.5959913600059558e+17
-20,123219838.66936819,76062.441993080982,123143776.22737512,1619.9826805531286,1.0940177086042724e+18
-10,121122497.36270045,84061.998848568997,121038435.36385186,1440.8710121310935,9.2974585071282163e+17
0,120221239.61384444,92902.876442747031,120128336.73740172,1294.0529315896135,2.8194432489799907e+17
10,121122497.36270045,84061.998848568997,121038435.36385186,1440.8710121310935,1.3746242416403919e+18
20,123219838.66936819,76062.441993080982,123143776.22737512,1619.9826805531286,1.2104025712223514e+18
30,126533426.34564915,68824.143622529344,126464602.20202662,1838.5034623842214,4.5120829292214682e+17
40,131095553.34898376,62274.660413945508,131033278.6885698,2105.11871887505,4.071025953193808e+17
50,136950963.8044157,56348.442938020642,136894615.36147767,2430.4303129556256,1.2037599578433388e+18
60,144157298.53041929,50986.179618385198,144106312.3508009,2827.3798823404559,5.7216777640399686e+17
70,152785669.52183977,46134.203121417326,152739535.31871834,3311.765657244237,1.5675494312663288e+18
80,162921369.13354927,41743.953235529763,162879625.18031374,3902.8735063568706,1.6328031098688328e+18
90,174664721.05624309,37771.490864250576,174626949.56537884,4624.247469711534,3.9831655597233167e+18
100,188132081.5945797,34177.058268977336,188097904.53631076,5504.6306242614219,1.8042666605547599e+18
-150,216927752601.19992,0.33384379145361132,216927752600.86609,649788188831.25085,35470920519704052.0
-140,218117583655.08066,0.33571856114148202,218117583654.74493,649703677131.98694,25120008443802552.0
-130,219319289536.45541,0.33760385899094369,219319289536.1178,649635019552.12756,80791261195534784.0
-120,220533908942.02719,0.33949974412509137,220533908941.68768,649584904726.0835,32236893146615924.0
