voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1
-150.0,0.00000000000000195461436293851765808171528698186304550562207819781988082807170395829283601558663271922571806117715,0.0000000000000006407070388080332938202776178935882113000651754189525846632460347892918661228521229764858577102995254,0.000000000000001324671910127271079671871936893673837855946299246728281061658036260383945953800882221964310717425121,0.0000000000000002143934295741915703938718631932954521430337559543335138076421326138395013597081610528667643855970099
-140.0,0.0000000000000001019740434179879207409517350331667806553928781132246275266510180073011536569221773535107265977465967,0.000000000000002925900925286321523144706653988193018951242251106343248879886343864880998837923037624803244529190347,0.0000000000000003100594256603174772664579522119819942992522665714498573700243140886946940255832573431283416536293234,0.000000000000001142768286075127109224958007487265783583936674040745932810536241823603027471152798219945003946863495
-130.0,0.000000000000001950003345944150428467446432000780723063898965996745426702784590055003650180272817396723747423083083,0.000000000000002815110479859667412434777400292597808665794717202336248533223836304198550893085735961960939346908642,0.000000000000001719264909477214417076424662099360428856422965052938716553960160825661720508323568259799895377040712,0.000000000000002027924962389428926736825586639416622924656868558893622928343513981425779996739365685927064587608351
-120.0,0.000000000000001610915812996863811640123849736606357156081525568813522430091203196808795567217482743929637067506549,0.000000000000000292319881617273553088004280505391231168089127083486285596875138551419986000970938099595425286200182,0.000000000000001265834701885185605781735073201261426269476170484849103487212675106658951538183401232063304055666015,0.00000000000000001677141126297115784398499028833574234244955928090499032644478350429645136982908991681232079326711217
-110.0,0.000000000000000955498766361183432294792828914322510358891638670867318152749660719197371873597552492288840811172779,0.0000000000000003066684159245456943192946026954596961574698252666742017799202260323011963389878635683528465650773545,0.0000000000000009360716876948098663145488258398937592189549698383614421376546290945899581933100686698363773562669025,0.0000000000000004517764129965395202829512662855792229221857092771320169298652504635905975493058327915550479254289697
-100.0,0.0000000000000004165416114404306951084141426480526355589689487003661561719088319035738033418296631324389293675964059,0.0000000000000004165416114404306951084141426480526355589689487003661561719088319035738033418296631324389293675964059,0.00000000000000004483148680162879389007376510405025432675295916739193225452282088133749865019933700829712966722132739,0.00000000000000004483148680162879389007376510405025432675295916739193225452282088133749865019933700829712966722132739
-90.0,0.000000000000000432646249895628959783099356696902075074891744860962682369922987173513710610642041452222441635952002,0.0000000000000005624123199829565073781990019406746379151761075418013056444888741108929457175639792370064003638805846,0.0000000000000008077758824052308521156330611563021596745815647392624947824168582492617962525333401049720163561396421,0.0000000000000001637177880787137185026170033315289278242169106415829265648470574414645927672977909179980828676653217
-80.0,0.0000000000000003848488546366198279852870816719958076006521795366555666167270807488033698319374637590214246022992051,0.0000000000000001253167144619647327950877911844506819200834541749783200675953068740448996180935881894454068432157841,0.0000000000000007181467389488600821466351285193583902878425275445968410744656519266535683423285698077602176028833187,0.0000000000000000242226886031853888478850824566218992172721879868501115407057121475632904710206190770710024176722938
-70.0,0.0000000000000002494059734411884795276705267131666059935088001433267149822863019401913044540369819571825216597233443,0.0000000000000001196399033538609319325708814693940431532244374624880917077204150028120693471150441723985629317947616,0.00000000000000003509782865311486484254234225213043450414356190677940256107478068120973507833752226364395805034222229,0.00000000000000003509782865311486484254234225213043450414356190677940256107478068120973507833752226364395805034222229
-60.0,0.0000000000000002647593215651112200300142445609585124295584710773718593490613898092034508567300452528691748387919367,0.0000000000000002647593215651112200300142445609585124295584710773718593490613898092034508567300452528691748387919367,0.0000000000000009134930189547154856384721156960111982099313461713757242451090950715042066699451767615610226256115768,0.0000000000000007519247018749037782785279948545563803594374687672164266359147603983124602211939049920917943277675008
-50.0,0.0000000000000002735048649407185944318168112192051011588718881328667368132434301266153704759727415421131699160234171,0.00000000000000002928263192971234995674902768293087880179162478909005082741030606060284477351177995572146731796077955,0.0000000000000008000846652006804274729473876791270718665061345906915142606959356553011356329399437336159017012002102,0.00000000000000001874571420721571061957766667490198759676686608744962658914079328402539225520343812859971130137808723
-40.0,0.0000000000000002670816770089783305313879126937544257818189308228515683656532093126735411024048245581937355849236583,0.00000000000000009406025022587493373792171903539100866143978058173340399956536006283456095984224084514710723048117212,0.000000000000000446085950393653355459265937698651090143730055122241842612535909514368057095700014266227487194568244,0.0000000000000001090532898828863991797340991515381027127262165239555410144720423089041652013463463183277834269827226
-30.0,0.00000000000000002517817037232708070165606876440411948939132719885782348103257553214974781364756335456710503946422268,0.00000000000000002517817037232708070165606876440411948939132719885782348103257553214974781364756335456710503946422268,0.0000000000000002885159830916410493096403926964506102410279368080626104715498089015896397936982124547518755906181439,0.00000000000000009421724899485213518599037979888439274126824173189352620209702576344436198973198625015850549142084227
-20.0,0.0000000000000002255432695599078732488809478280953644076851031682119616214925503124254656408930102603878525849938671,0.0000000000000001637549407020747695364179879032223241131679848743039082022051104997122396798728030939700988262115726,0.0000000000000003983574106029760512145976744943329971525445693231597828701521654998463309157450201544169866521291213,0.00000000000000008738942463899623409452735774958254659685466836726292780347979234551686359417054535706806295977336059
-10.0,0.00000000000000002723684769475410841367006664299664190137395692372893003639214362780177631833728120483505399049562338,0.00000000000000006792493703595275982273633986910323751483457570888606036495617345960966276007213983734180664993168235,0.0000000000000001777792949385951055806465437568964971876814276735928940399843378745159378615491851420144289055572251,0.0000000000000001275472872135017594708034765107075588833695217318156669548700356296716325025176625660871564338065261
0.0,0.00000000000000003147241419048503286694502652151015374035149002281090774763169276398160364196935003025227037316119998,0.00000000000000003147241419048503286694502652151015374035149002281090774763169276398160364196935003025227037316119998,0.0000000000000001009792395555522965906572180125206963965932555407772628907695711099062567197007641913304504776736327,0.0000000000000001009792395555522965906572180125206963965932555407772628907695711099062567197007641913304504776736327
10.0,0.00000000000000006792493703595275982273633986910323751483457570888606036495617345960966276007213983734180664993168235,0.00000000000000002723684769475410841367006664299664190137395692372893003639214362780177631833728120483505399049562338,0.0000000000000001275472872135017594708034765107075588833695217318156669548700356296716325025176625660871564338065261,0.0000000000000001777792949385951055806465437568964971876814276735928940399843378745159378615491851420144289055572251
