voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_6 transport over barrier 2
-150.0,0.00000002023979538265071631282930878837442396030152816637884624421842858529099999999999999999999977840673829,0.000000004509795382650716312829308788374423960301528166378846244218428585290999999999999999999999604020071489,0.000000006709795382650716312829308788374423960301528166378846244218428585292000000000000000000000721551836947,0.00000001833845140308465063787511555557070474622553046617936365546510888598600000000000000000000001788207536,0.000000006590548596915349362124884444429295253774469533820636344534891114013999999999999999999999928165395357,0.00000002801254859691534936212488444442929525377446953382063634453489111401499999999999999999999999929808335,0.000000001859795382650716312829308788374423960301528166378846244218428585291000000000000000000000320495359336,0.000000096599795382650716312829308788374423960301528166378846244218428585291000000000000000000000266014125,0.00000009107979538265071631282930878837442396030152816637884624421842858529200000000000000000000012471351551,0.00000001635245140308465063787511555557070474622553046617936365546510888598599999999999999999999999665350079,0.000000005144548596915349362124884444429295253774469533820636344534891114014000000000000000000000011363601108,0.00000002690654859691534936212488444442929525377446953382063634453489111401499999999999999999999991416266638,0.00000001947979538265071631282930878837442396030152816637884624421842858529100000000000000000000033368716734,0.000000007919795382650716312829308788374423960301528166378846244218428585291000000000000000000000204934896464,0.000000007319795382650716312829308788374423960301528166378846244218428585292000000000000000000000312826832217,0.00000001609045140308465063787511555557070474622553046617936365546510888598600000000000000000000002791651025,0.00000000491654859691534936212488444442929525377446953382063634453489111401399999999999999999999994386391209,0.00000002644054859691534936212488444442929525377446953382063634453489111401399999999999999999999996295444845
-140.0,0.000000001065786159427648131413316653596451051312475692584216764257881787631999999999999999999999673008205814,0.000000008364213840572351868586683346403548948687524307415783235742118212368000000000000000000000102359386025,0.000000007024213840572351868586683346403548948687524307415783235742118212368000000000000000000000662519626569,0.00000000058681820113463776068501915970731808013909488328449118242617639873899999999999999999999998831297251,0.0000000002371817988653622393149808402926819198609051167155088175738236012610000000000000000000000071758865224,0.000000007040818201134637760685019159707318080139094883284491182426176398739000000000000000000000077691482438,0.00000000373421384057235186858668334640354894868752430741578323574211821236800000000000000000000031889457051,0.00000000881578615942764813141331665359645105131247569258421676425788178763199999999999999999999959166011658,0.00000001241578615942764813141331665359645105131247569258421676425788178763199999999999999999999981967101656,0.0000000009588182011346377606850191597073180801390948832844911824261763987390000000000000000000000368430393994,0.0000000005461817988653622393149808402926819198609051167155088175738236012609999999999999999999999908539700511,0.000000007040818201134637760685019159707318080139094883284491182426176398739000000000000000000000077691482438,0.0000000004257861594276481314133166535964510513124756925842167642578817876319999999999999999999995492431328453,0.000000005344213840572351868586683346403548948687524307415783235742118212368000000000000000000000805803945497,0.00000000373421384057235186858668334640354894868752430741578323574211821236800000000000000000000031889457051,0.00000000181681820113463776068501915970731808013909488328449118242617639873900000000000000000000005061110882,0.000000001021181798865362239314980840292681919860905116715508817573823601260999999999999999999999994929428494,0.000000006865818201134637760685019159707318080139094883284491182426176398739000000000000000000000014588993081
-130.0,0.000000007788772768322347314163519040720651772369712454908017950686124965204999999999999999999999946112869809,0.000000002021227231677652685836480959279348227630287545091982049313875034795000000000000000000000019782142972,0.000000005776227231677652685836480959279348227630287545091982049313875034795000000000000000000000189985964908,0.00000001004409670826108200440016037508957111443273457663996214400462645730699999999999999999999992017763602,0.000000002853903291738917995599839624910428885567265423360037855995373542693000000000000000000000081082691268,0.00000001703690329173891799559983962491042888556726542336003785599537354269300000000000000000000006749578418,0.000000006416227231677652685836480959279348227630287545091982049313875034795000000000000000000000313751037877,0.00000002980377276832234731416351904072065177236971245490801795068612496520499999999999999999999978510593725,0.00000002905877276832234731416351904072065177236971245490801795068612496520499999999999999999999967029613421,0.000000004872096708261082004400160375089571114432734576639962144004626457306999999999999999999999996786701676,0.0000000006089032917389179955998396249104288855672654233600378559953735426930000000000000000000000273242250656,0.00000001406790329173891799559983962491042888556726542336003785599537354269300000000000000000000003758675159,0.00000000692877276832234731416351904072065177236971245490801795068612496520499999999999999999999966276164414,0.0000000001387727683223473141635190407206517723697124549080179506861249652049999999999999999999999297573428264,0.000000005311227231677652685836480959279348227630287545091982049313875034795000000000000000000000363407199031,0.000000004922096708261082004400160375089571114432734576639962144004626457306999999999999999999999947934893568,0.0000000006089032917389179955998396249104288855672654233600378559953735426930000000000000000000000273242250656,0.00000001406790329173891799559983962491042888556726542336003785599537354269300000000000000000000003758675159
-120.0,0.00000000002027379331261311939526085052801828026651491694790382959907296308300000000000000000000005518824660213,0.00000000176972620668738688060473914947198171973348508305209617040092703691700000000000000000000034948814629,0.000000001600273793312613119395260850528018280266514916947903829599072963083999999999999999999999999445417816,0.000000001792658017690954594139823444151605384389099290967004462743149595398799999999999999999999995503527851,0.0000000004593419823090454058601765558483946156109007090329955372568504046016000000000000000000000613958638511,0.000000009274341982309045405860176555848394615610900709032995537256850404601400000000000000000000041730630484,0.0000000006197262066873868806047391494719817197334850830520961704009270369170000000000000000000000685768263661,0.000000001449726206687386880604739149471981719733485083052096170400927036917000000000000000000000287605609805,0.0000000006397262066873868806047391494719817197334850830520961704009270369159999999999999999999999655647021034,0.000000001385658017690954594139823444151605384389099290967004462743149595398799999999999999999999910944581317,0.0000000003083419823090454058601765558483946156109007090329955372568504046016000000000000000000000731597100512,0.000000008866341982309045405860176555848394615610900709032995537256850404601400000000000000000000056463923561,0.0000000004197262066873868806047391494719817197334850830520961704009270369170000000000000000000002639840587982,0.000000001989726206687386880604739149471981719733485083052096170400927036917000000000000000000000040906663521,0.000000008059726206687386880604739149471981719733485083052096170400927036916000000000000000000000113005019289,0.0000000001023419823090454058601765558483946156109007090329955372568504046025000000000000000000000358811046094,0.0000000002356580176909545941398234441516053843890992909670044627431495953987999999999999999999999811589879951,0.000000008866341982309045405860176555848394615610900709032995537256850404598599999999999999999999967875967702
-110.0,0.000000002251998048939487869259049146538636680110819320029615436580640861348000000000000000000000019566135441,0.000000005633001951060512130740950853461363319889180679970384563419359138652999999999999999999999944290821547,0.000000002428001951060512130740950853461363319889180679970384563419359138652999999999999999999999704884745892,0.000000005991773911563924467361239679042165740477455230353718437176635352871499999999999999999999993515858419,0.000000001287226088436075532638760320957834259522544769646281562823364647128599999999999999999999991043058323,0.000000001444226088436075532638760320957834259522544769646281562823364647128499999999999999999999969751531403,0.00000000369199804893948786925904914653863668011081932002961543658064086134800000000000000000000029803754962,0.000000006782001951060512130740950853461363319889180679970384563419359138652999999999999999999999739284836744,0.000000004003001951060512130740950853461363319889180679970384563419359138653000000000000000000000038723332366,0.000000003677773911563924467361239679042165740477455230353718437176635352871500000000000000000000002491211051,0.0000000006792260884360755326387603209578342595225447696462815628233646471285999999999999999999999670997660969,0.0000000004552260884360755326387603209578342595225447696462815628233646471284999999999999999999999716149667123,0.000000003418001951060512130740950853461363319889180679970384563419359138651999999999999999999999965016923647,0.0000000005919980489394878692590491465386366801108193200296154365806408613470000000000000000000000598383301062,0.000000006211998048939487869259049146538636680110819320029615436580640861347000000000000000000000093273197303,0.000000003517773911563924467361239679042165740477455230353718437176635352872400000000000000000000020924983776,0.0000000006672260884360755326387603209578342595225447696462815628233646471287999999999999999999999861551275373,0.000000001095226088436075532638760320957834259522544769646281562823364647130200000000000000000000019583470921
-100.0,0.000000006564705379548078521016033574828618438108115061279181348698815577564000000000000000000000233437655629,0.000000003679294620451921478983966425171381561891884938720818651301184422436999999999999999999999934969520939,0.000000006009294620451921478983966425171381561891884938720818651301184422436999999999999999999999624779332076,0.00000000178931175269905713913680878222114709527134977575817955281751084555620000000000000000000000130813895,0.0000000002376882473009428608631912177788529047286502242418204471824891544440999999999999999999999838358296768,0.000000002437688247300942860863191217778852904728650224241820447182489154444399999999999999999999996582949147,0.0000000131242946204519214789839664251713815618918849387208186513011844224359999999999999999999999867442777,0.000000009554705379548078521016033574828618438108115061279181348698815577563000000000000000000000412168050941,0.000000005080705379548078521016033574828618438108115061279181348698815577563000000000000000000000120478191172,0.000000001680311752699057139136808782221147095271349775758179552817510845556199999999999999999999997785686291,0.0000000001896882473009428608631912177788529047286502242418204471824891544441000000000000000000000096660218644,0.00000000296168824730094286086319121777885290472865022424182044718248915444439999999999999999999999257788466,0.00000000278070537954807852101603357482861843810811506127918134869881557756400000000000000000000001666106072,0.000000001309294620451921478983966425171381561891884938720818651301184422437000000000000000000000003340575006,0.000000001149294620451921478983966425171381561891884938720818651301184422436999999999999999999999972399306764,0.000000002116811752699057139136808782221147095271349775758179552817510845554200000000000000000000041074583707,0.0000000002806882473009428608631912177788529047286502242418204471824891544437999999999999999999999893478378958,0.000000003310688247300942860863191217778852904728650224241820447182489154441100000000000000000000017526301294
-90.0,0.000000003067993128228389853222145885941486274438018612646820913888345866808000000000000000000000058027958815,0.000000001821006871771610146777854114058513725561981387353179086111654133191000000000000000000000119254601014,0.000000001429006871771610146777854114058513725561981387353179086111654133190999999999999999999999949814966727,0.000000003742136491290031666148369335277985739516001031614145184996361780822800000000000000000000056093966167,0.0000000003413635087099683338516306647220142604839989683858548150036382191775000000000000000000000312111709443,0.0000000002163635087099683338516306647220142604839989683858548150036382191787000000000000000000000241042310578,0.000000003053993128228389853222145885941486274438018612646820913888345866808000000000000000000000043616406957,0.000000001829006871771610146777854114058513725561981387353179086111654133191000000000000000000000027168137332,0.000000003786006871771610146777854114058513725561981387353179086111654133191000000000000000000000118865847793,0.000000003902136491290031666148369335277985739516001031614145184996361780822800000000000000000000028514279975,0.0000000003673635087099683338516306647220142604839989683858548150036382191775000000000000000000000245349361469,0.0000000006813635087099683338516306647220142604839989683858548150036382191787000000000000000000000262458602359,0.000000006210993128228389853222145885941486274438018612646820913888345866807999999999999999999999899205993764,0.000000002993006871771610146777854114058513725561981387353179086111654133191000000000000000000000088407191379,0.000000007016006871771610146777854114058513725561981387353179086111654133191000000000000000000000099762201659,0.000000005131636491290031666148369335277985739516001031614145184996361780818600000000000000000000007576602301,0.0000000005443635087099683338516306647220142604839989683858548150036382191769999999999999999999999526549637529,0.0000000009143635087099683338516306647220142604839989683858548150036382191737999999999999999999999982044955668
-80.0,0.000000005435608956489267458742986746333641251335326173572605546384733967682999999999999999999999936902697897,0.0000000006163910435107325412570132536663587486646738264273944536152660323160000000000000000000000497854289869,0.000000002392391043510732541257013253666358748664673826427394453615266032316999999999999999999999961720508477,0.000000006823709004859145132109302092541121306946205384264109879189729196604999999999999999999999975759503142,0.0000000004052909951408548678906979074588786930537946157358901208102708033949000000000000000000000011626924891,0.000000009998290995140854867890697907458878693053794615735890120810270803395800000000000000000000027137510174,0.00000002266439104351073254125701325366635874866467382642739445361526603231699999999999999999999999618782035,0.000000008270608956489267458742986746333641251335326173572605546384733967683999999999999999999999919032101367,0.00000001105560895648926745874298674633364125133532617357260554638473396768299999999999999999999997033756509,0.000000007231209004859145132109302092541121306946205384264109879189729196604999999999999999999999952151375437,0.0000000004357909951408548678906979074588786930537946157358901208102708033949000000000000000000000158390149128,0.0000000101732909951408548678906979074588786930537946157358901208102708033958000000000000000000000317190451,0.000000001885608956489267458742986746333641251335326173572605546384733967683000000000000000000000128207625281,0.0000000005626089564892674587429867463336412513353261735726055463847339676840000000000000000000000436148461744,0.000000002770391043510732541257013253666358748664673826427394453615266032316999999999999999999999882664773172,0.000000006852709004859145132109302092541121306946205384264109879189729196605900000000000000000000013186362648,0.0000000004052909951408548678906979074588786930537946157358901208102708033949000000000000000000000011626924891,0.000000009881790995140854867890697907458878693053794615735890120810270803396400000000000000000000001437171312
-70.0,0.000000005748228701248189842486184697156934258587274910124864489298149443188000000000000000000000059897572032,0.0000000001237712987518101575138153028430657414127250898751355107018505568129999999999999999999999886992847978,0.000000007435771298751810157513815302843065741412725089875135510701850556812999999999999999999999974803955279,0.000000008349261777796060041379812095681153366836061391294560197013107983127300000000000000000000006431791051,0.0000000003991382222039399586201879043188466331639386087054398029868920168726000000000000000000000138467381482,0.00000001040073822220393995862018790431884663316393860870543980298689201687339999999999999999999998408541793,0.00000002597477129875181015751381530284306574141272508987513551070185055681199999999999999999999992423669476,0.000000006339228701248189842486184697156934258587274910124864489298149443187000000000000000000000026342430705,0.000000006185228701248189842486184697156934258587274910124864489298149443187000000000000000000000101899178003,0.000000007483261777796060041379812095681153366836061391294560197013107983127299999999999999999999996968753662,0.0000000003273382222039399586201879043188466331639386087054398029868920168726000000000000000000000093251967339,0.000000009760738222203939958620187904318846633163938608705439802986892016873400000000000000000000006622731043,0.000000003056228701248189842486184697156934258587274910124864489298149443188000000000000000000000030886751102,0.000000000309228701248189842486184697156934258587274910124864489298149443187000000000000000000000089183426939,0.000000004670771298751810157513815302843065741412725089875135510701850556812999999999999999999999937528276157,0.000000007767261777796060041379812095681153366836061391294560197013107983125499999999999999999999994104090961,0.0000000003517382222039399586201879043188466331639386087054398029868920168723999999999999999999999996902981143,0.000000009585938222203939958620187904318846633163938608705439802986892016871199999999999999999999981131043788
-60.0,0.000000003631279537413375302343294610154083913915041772701852361482275248048999999999999999999999987984141678,0.0000000011567204625866246976567053898459160860849582272981476385177247519510000000000000000000000250064213,0.0000000004292795374133753023432946101540839139150417727018523614822752480489999999999999999999999188689826604,0.000000006342170610528010291673264120675928107625878514896776814101826506162599999999999999999999982632760505,0.0000000002588293894719897083267358793240718923741214851032231858981734938374999999999999999999999937065363719,0.000000005052129389471989708326735879324071892374121485103223185898173493838199999999999999999999994171235622,0.000000006861279537413375302343294610154083913915041772701852361482275248048999999999999999999999968880495545,0.000000001521720462586624697656705389845916086084958227298147638517724751951000000000000000000000066330712261,0.000000001506279537413375302343294610154083913915041772701852361482275248048999999999999999999999957431626657,0.000000004333870610528010291673264120675928107625878514896776814101826506162599999999999999999999986937433439,0.0000000001135293894719897083267358793240718923741214851032231858981734938375000000000000000000000013057793541,0.000000005575829389471989708326735879324071892374121485103223185898173493838199999999999999999999996545461243,0.000000003921720462586624697656705389845916086084958227298147638517724751951000000000000000000000062282100422,0.00000000008027953741337530234329461015408391391504177270185236148227524804899999999999999999999992745558207119,0.00000000153527953741337530234329461015408391391504177270185236148227524804900000000000000000000000400439963,0.000000004101170610528010291673264120675928107625878514896776814101826506160399999999999999999999992969171476,0.00000000009622938947198970832673587932407189237412148510322318589817349383739999999999999999999999956167687722,0.00000000569232938947198970832673587932407189237412148510322318589817349383599999999999999999999997998424739
