voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-30.0,2.237034005608254678865270423880656478463223716628987799446062892920056774589255623832197720478737058,0.05224245361288724088663684051373382964121909251853242705321942338721069628202322725943317139775708314,0.6755592084439120515182569126130829013661558936632404289385207967375061651822699614425299918849880989,0.6755215449920880558070655848791501148281467476696998525333331197495225160730121936076355143417163924,0.6674954761857069563344555131643375461446369339787177163641065545532159613148705571815535803703760116
-20.0,0.8742228143880668762178924569760683564634248246455727264958775172435937784147472378243574844859986611,0.003212634989931259177210925884137447960701067286671111396647005902064562312212769460224901401991492497,0.06369081094183748720773297593686560123947264874478510522029876818766203307506326466902108021923576997,0.06375772408518762172830365135388133183417496087585230230790538644262422576361056841997919387382404174,0.1306126862398322169280535639179302522203456138017213175068359332451569198690601695299752980586837973
-10.0,1.790239773393908466901654501740396081332058935689325063719290176723328741942592704816915070721891938,0.1318701198044805365292108362928726149605606273651273874022790840591138904866173707539505344802380346,1.279548076587808208538367555505173892423830010417155621911028903777717488767263399532194604940546493,1.27942686528552185864261492544281912478068202644754261387827670345454854606036060200300708083442125,1.184234173531498238281930160987200105870493722676295937127991853115670955996493746951505445876047093
0.0,2.173690073396677449731057096652173943821708167211579855912173073810026942521862065715013285440016772,0.1548041216979997133598904045127062853818651879564888731250224508131273909170952478340606378910110548,1.163471506657017146245830622456137151003290410328747473551667706236715819344974197046489925932609172,1.163421584801248949351223714939592867406568611384900840629673506803264564070661456075108156133538203,1.478767381336811996968259056425586435181678595913460429343812484083010500131415574798923192364512141
10.0,0.4217419935579838141937345039901754154659762754571988273557658673819480900658384058169088095337175124,0.2018181560247804353525190724017589147561286481108178595403087434796467583367065554924505926919608838,1.26313378837970333564967925313945771059774484713885332532830102674411920475150168007994345452103243,1.263224343708698634573152423711301756131329566331204253392749463427711083528928737584276475395664771,1.645323306702922614947387228426753106520572344920339640187027691355240610221110253301424313036131625
20.0,0.166805744743800925685456005234988533183681510105409514675082821270003951037933060004532913265533503,0.05659857232933641811218328922056129577202743716998795959397486513007207829469039731833973777461491392,0.2908916290885025518328650973360508739245644154185320564439721838139015287282040531745402008434321652,0.2908123096195843664551282759080873274329136708650525552136822885196902894772111540849976398403127881,0.2680928579219968168351828587936007747887127298702708703229482123912444444570923159746846386577797796
30.0,0.1169952645081959490419952710454388448395527172040600557782544320832998264363703737948684077951941567,0.05045326586708796035359644896685214065303297537748619106841437028097851873079882468640339659093387654,0.2175012123579920660848743383607495750076824141759630089787124218001985876251500250061216279122171565,0.2174404298114527591408130833563118362876125978126987854065319735290652617638296196246008915684375192,0.3303191383972456270846052156086761503630892373184341698349801633702045572816793876145587327413629686
40.0,0.06318485966080108098091131515635325610531629035170385564157593321412206086288641699399364558602769642,0.004404902680511361737250759234195686037397423653712394567644277490880653898237180729052487744164421842,0.01526510764817141559099740869518720776280212643793577062561511226631925081854297827695934851601657214,0.01527873978100327070645041332625089711859483768042569919102734651427623567904844395764967132552649667,0.51688382482520752101795761028098114888681312153928770685547055853862314966767969902489517743367558
50.0,0.1833707689958206833509256179632695616846422799282640705189082235041133434185771309733294414049398051,0.1528185929984457967920978451768507586332255524436931507523149165706079111965043097880405406273533059,0.4571721233989605591337613112786367155935706762634840233292566734740616800823504742765799908756548865,0.4571696463666532314691323033851332020656775079002954929328271316785720939631716641715217596706390075,1.014409743547888801397059412245146029653196805808282493983129716239206652353051209427456849793307678
60.0,0.1713562332266709241812248435232493390530062561281835672817499171917856452885194928868546317279961744,0.177337865821548210705488568534370803283787084512185820220234942705602391777943685296410696351951977,0.4438643788897240032426093736672087157462308000249071322291712834046469599320677733907021953226746761,0.4438966165050748720131540516727960386153025549339987154889072227111886715635208753370707263975762966,2.094637956432854469800094132406618378785929837537990716833493670030474121954285935384212382328096901
70.0,0.3682202345924941015034273582727087721231071060771354903189926886679275531172019187013305211872162444,0.3680867349066007737054402463009540998911741424093787800625296433469406806421938818798512182296171262,0.7733571338881362469779310138547266659605962791822735655007282308030543223052298756637727777419167715,0.7733186278219029487015508657358656335235342130630164389352711285606979834794316283963314893568503379,1.178457449011028913988524807327770327360490089173743366792684912089368508377212755414812189514719702
80.0,0.4893061369575515426551445720596030931804929447495130174041168275228086759292761215765896567877695612,0.4896567475242985611175600987372343235034498734253647942897998212182783118848012038863018432645150305,0.864808730924158415103261116481660559790380195490939184323397059687932972250547214311088390032070477,0.8647719032316933426685595086728654239595711981352445036064257275459688760924542386408507486488680091,1.369094704559951221037987887165106349803336191948826337495426951292213071642292252761143403598118942
90.0,0.1121576415749282550544037261853152334716836696036694747812450302007627746780409524815255776898168726,0.1112345897682550754160876215633448269509319147287174759462923696268937588282299015024861260634401436,0.1654520813555688254324288175110281557902199902680087813926223817321628243332037854766645188880936878,0.1654031528884695298164097779817987437257704496542452295016474259853297849362698225695097444970283773,0.3050201839402015413056567932805377590690442849631832757363655533856107338702395638242174917283311588
100.0,0.1114495871467197499887590798759976723574629421214136547979214323863544910087871991328400661718093035,0.1121488734205638828177693715563441444015270168356806916429545790319019960933275037167064627171030678,0.1404948734066195778343224511727425601021272536114954846381934207897212809480987028171288990226518646,0.1405369391448557241452045789728058603331550333218246605036876333455358321700441408636089711174282646,1.140316952701679071252480738742937301564910517550064003652184398933766466999844153094127467438593413
-150.0,56659421.12560717626082294650258014780372171289011465971288324351044696429061645621276074500831353388,56659350.39382341389120957072447974146305963425496373855785800126901640542083416411619610571194713498,56659334.06897905805126945859046587190046556407539575363407238067143785954109980866447055634105537185,56659333.76392080024116153345150095955357194534550518551035566285811380007609553839366181366460790923,56659282.60592897538636582698309589159240523865217519282897640312390872315747224948826014840622428793
-140.0,46991471.97304540956737046393079088488015837815330708319210113869569050813879146885730736329360955559,46991443.72004692038903534896567724144767854431383837877005971711768589876276823200720507406916671804,46991464.16726699287929946039316619264533150318939807294496024135557080290069939837705842934967353714,46991464.915735538346340527675638170265646709800473827203918613810229204577478981301205220179702746,46991479.74103581386090647307516453897389824649758580004952112152880111839520400493938608687453259
-130.0,35455436.4301871522303217274521513613718345728327790959255447033767579556159461949749920404072846613,35455426.57995722957740624619526473655444680448716142001581373479110862473420402223388785907616696891,35455417.67321557891620873987268991696756112664336761429553948493570286347178467042596589264814686305,35455413.73084014713642930910423172005509273085412237723396128345831129959628298897767836320940878031,35455374.00438949746154607906257358328907363544025572721036980054929949098385167588149797689513681503
-120.0,22356073.7667198927153477125059540724266273322992005559009363532013222843015909079487097085382197697,22356092.54220306166198653459729814756516628364514031281198780711092945146763871469256679684471918244,22356076.20340488293801372873873555659544536496512853146470888742621478982158202708276795287818614081,22356074.13343511713710478327422032044078256735130687723350574630286989027027544098481975972760125152,22356051.55485107997484836812086953948404436826634584339637261770824136941513786017837622809344923783
-110.0,10485519.49573483584572006197960951753144985298335764889337754149225056330997783051442455208666526404,10485532.77498737659240361302691479191678844787650808848025745639463868596870434491376539539977203345,10485524.21568603270492272069259918213571936037195306643491701314874363535930039256928368740801699807,10485524.6224918336818437490679157337196094760295450159291080862907809695627688759919102063706378598,10485518.04086404012661537834401983392134840635017532600225699696359781608202160523427662971885249919
-100.0,2738579.297414924657563595390989605425191195527561150282566156026515447284168553679477333775422657604,2738578.70692584267073495472234609075504183450302968377213866172820448613281067636871043339402304545,2738576.694088256313845995265304984895064915969725097681247079730085552199319235068999239325560646097,2738572.901608777993722802221966242729928083646496203950144974938443296551719454700410526766995005783,2738570.123913416608500755887610594849671262749671836997351393149641389914060200395116472340893096606
-90.0,1136432.94979753398803167919356571567698835094439782978437356771425749622103442634989528331386570044,1136411.701070133355231870261193303702803681638858267029231642178902208391153605066280622961573553243,1136412.722587397224118515302889334333559727952235958906597588629791915530469599366493397142443041455,1136411.556433282250215398937355133132846540728329136389191242517739053948502453494847085956817132092,1136411.568552304033084776356828021401224516252201741722876684661055164402775799421793197897965703595
-80.0,2903304.483699063689910582991447941242295889701892958256499993078098970791141828249918175952449785237,2903294.889331678302397521716451302051783491642781222185794620026388495223571459765802554978012170239,2903293.572096044344607348195774343224658507194656661402598321518307741684501429159843356218087565543,2903286.54179023815451146559307119523364281992053744012829949970622999896771302309233180598042222103,2903286.85056854715715726740466528357793736743088107550871123374211299048040965034010389731244096751
-70.0,3805543.863723692689534392352626329784844747686314143955797212458941955369709868319041260377069068717,3805544.514346941560201306998909328378986031997696465503193448829874594127267432162695421388298378049,3805545.262819552392391667929505038392995200016700600511488615849982059041171230258604024839174151256,3805551.604969990635794139892677820128441881936375279984452187103916591696050915430121722530639778844,3805551.631738399541205101524242770187140465081815523673889775201310705525377272201236133428018236097
-60.0,4405644.821315037384214400940757717966957240081619021729533968065118846404049609998172794070628670596,4405645.208388578609692025904953890643707260643366938962948149405235038710388714318870914318621432348,4405642.988677945286364869696735379137638514293104641992745496481380729608455104247370200470727905171,4405640.671197604292771878020101126719582771396994542157403257689918436398686096468169041213509565621,4405640.664442525478462783476762396049053068258424151655500989322417138703705148627349633707569428579
-50.0,4917301.034424458763178762032522482813887151181196611430328509049467195363231200730587985804873192171,4917309.95162411208433052397691368848548884680418747875528169558182835538208733565370028436697523488,4917310.369697852329220588579957763243458664512946914465202882884247586187260846993389212898964250283,4917317.482998016891612247175257096227727404989367827327224641859512035522046979695973795842013961766,4917317.466722648720608743474869468605682635672742836883500793852997286073303534875788345156666275997
-40.0,5415308.608155182448567145574202898920420751960523271174401522415550792803032135801915055257678020575,5415312.896098552539720103985919124522085623886636639906593310133674078683967505071403385587578836047,5415313.221332205532844943475038370015873660700659877688353646653139934452346805853787328259246961029,5415314.948789947493456380008583609401275914412930004466540891700946732416881215774634606745657417542,5415314.961381869911705098365861237937915171170701777945066430669156984197682104574743768786645562117
-30.0,5923595.420906313472209653812456951682199331110107356888271186419393274668157879630172483869429574521,5923599.208432670436994580292001886785506302388903353673703879370873300857013552710610771876669341244,5923599.08560130514099242060744470142562517773161557636262400018055401033796236650640089832542840102,5923597.643677283471622198848566799187016291719262717411417145941910013453169360049009204353726335247,5923597.643497190477243389931193932985713553114341268545048804053880776897255436828835319551584518839
-20.0,6448098.270605522464055559064579010740487932930815077393237256416801706641493597765229254832750123521,6448098.289461054946226511090778428159008956159310271084613044735613975453963124274950509198951494587,6448096.311890014534509158845004802127252690006081434594792017560827765108920394848638465214271084539,6448094.223911883070979440496830938098905273050744429092309255352837015244087152722618951991609347727,6448094.241524590156856321112644231222321974835410018452961014075101298026736362421849190698675288388
-10.0,6988627.957137069072696542860121350600571706078355175382420703655052467951344646695070179754394215362,6988624.356795070025496545435688199163080660552790043752539773419907377502109417538082614314663389598,6988624.560720535430092310590877439341792548482318580423412086654240708507227598216791839242342869361,6988625.912537786951796484740392406465646408899398680284943698464570984119053069757870399231587604027,6988625.895598720800824622649699452085144679759381919227438719737403082002390618580012635765311625021
0.0,7543315.953444529134800130035245192597162866736887035220587204124411879895438011485653503878734755502,7543317.903610641561151088680147618368915353725111936385484319032053571853658587093097552064856321395,7543318.044810665898726496219056807616484742512400867867459935256628152019550572361654013953196678496,7543322.295964745159583663214098178811535273613291675379861759352905865284675556634415150400937014873,7543322.294516564101362444482817581507817993405270928651278217503071538200877237714311845683692167479
10.0,8110354.252516147971860748070099286744235577321205543073915423669268684186222524037081436502882653566,8110356.196265237219794282531033787804706920037193135302816836781263938765205513938169765882405274944,8110356.597789898866735608915056927993524618910851009476297552466339286915137285169544820770730670719,8110360.429664352297462107550487701700308719384108714418316072985574717726226244749363353470359181911,8110360.496913454928246969228684785708179795478064338370936620699222046918404086265513915518098556653
20.0,8688634.739735402519879509822345582786929838469129625337549637339870286026541708646062485630489960265,8688637.743870336990204648582836943267597486050979547741743495165153640494115142676564002114929849805,8688639.441186491719032052390855212206951542308553664527439948561216106072031168923335734572187796363,8688642.665743788704306152326115115471853895253036221767846123286758362958014792224488169549612330941,8688642.589626063129407421275566695584470842351286885898668316209670604579066659780549073717662591264
