voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2
-150.0,0.000000003242573166030064247090259988640305487334774826597449441140886368360000000000000000000000378961135884,0.00000002536257316603006424709025998864030548733477482659744944114088636835999999999999999999999974083129792,0.00000001672257316603006424709025998864030548733477482659744944114088636835999999999999999999999994267335473,0.000000001630999243994420934746053111497337374811126549719877211122518419963999999999999999999999806278353616,0.00000000557500075600557906525394688850266262518887345028012278887748158003599999999999999999999981990619094,0.0000000127350007560055790652539468885026626251888734502801227888774815800360000000000000000000000341088561,0.00000001104257316603006424709025998864030548733477482659744944114088636836000000000000000000000024876123854,0.00000005110742683396993575290974001135969451266522517340255055885911363164000000000000000000000082656916514,0.00000005522742683396993575290974001135969451266522517340255055885911363164000000000000000000000092105536917
-140.0,0.000000002370562276885010945310054530142606687517024711207399260569463793549999999999999999999999073656236928,0.000000005369437723114989054689945469857393312482975288792600739430536206449999999999999999999999731163710334,0.000000026029437723114989054689945469857393312482975288792600739430536206449999999999999999999999395904344,0.000000002477463675364390387571841176853883406021479358333414532645593262498000000000000000000000067766760932,0.000000003428536324635609612428158823146116593978520641666585467354406737501999999999999999999999892229523493,0.000000002433536324635609612428158823146116593978520641666585467354406737502000000000000000000000021678760998,0.000000002200562276885010945310054530142606687517024711207399260569463793550000000000000000000000737888817996,0.000000008769437723114989054689945469857393312482975288792600739430536206450000000000000000000000154581842744,0.00000001309943772311498905468994546985739331248297528879260073943053620644999999999999999999999929482223597
-130.0,0.000000000958859224451243430772129080359417294985009798223980392359409362620000000000000000000000385824379844,0.000000007131140775548756569227870919640582705014990201776019607640590637379999999999999999999999949703452539,0.00000001964114077554875656922787091964058270501499020177601960764059063737999999999999999999999821393609843,0.00000000239608866579418621871635764884598925766110816030253964390617546302600000000000000000000016659151555,0.000000002833911334205813781283642351154010742338891839697460356093824536973999999999999999999999966986873608,0.00000002846608866579418621871635764884598925766110816030253964390617546302600000000000000000000035084519175,0.000000002461140775548756569227870919640582705014990201776019607640590637379999999999999999999998519916595821,0.00000001333885922445124343077212908035941729498500979822398039235940936262000000000000000000000102427637706,0.00000002569885922445124343077212908035941729498500979822398039235940936262000000000000000000000130773498915
-120.0,0.000000001518388438915243858162699971478682424182486084764410653471324230580000000000000000000001057447024937,0.00000002375838843891524385816269997147868242418248608476441065347132423058000000000000000000000067660695589,0.000000009421611561084756141837300028521317575817513915235589346528675769420000000000000000000000238868829043,0.000000005112478587989694609422284532814004185501673664929171913816973497480999999999999999999999998836746699,0.000000001434521412010305390577715467185995814498326335070828086183026502518999999999999999999999868590462217,0.000000009268478587989694609422284532814004185501673664929171913816973497480000000000000000000000040221716836,0.00000001365838843891524385816269997147868242418248608476441065347132423058000000000000000000000118131948433,0.00000002054161156108475614183730002852131757581751391523558934652867576941999999999999999999999911211352358,0.00000006740161156108475614183730002852131757581751391523558934652867576941999999999999999999999939589429493
-110.0,0.000000009370626938803348646535577219346832930288783765000226856654398123190000000000000000000000411684772441,0.000000003859373061196651353464422780653167069711216234999773143345601876809999999999999999999999396286486943,0.00000001183937306119665135346442278065316706971121623499977314334560187680999999999999999999999965202124298,0.000000002616572804354322585039216282809664286906149205613374626568920187847000000000000000000000076080827445,0.0000000004235728043543225850392162828096642869061492056133746265689201878470000000000000000000000089698916478,0.000000001130427195645677414960783717190335713093850794386625373431079812151999999999999999999999962287766512,0.000000004120626938803348646535577219346832930288783765000226856654398123189999999999999999999999923112998151,0.000000002740626938803348646535577219346832930288783765000226856654398123190000000000000000000000709621739369,0.000000001249373061196651353464422780653167069711216234999773143345601876809999999999999999999999886413274116
-100.0,0.000000001779528615310238272302312767378293125695992244301762865756142282387000000000000000000000160110000245,0.000000004950471384689761727697687232621706874304007755698237134243857717613000000000000000000000380584687549,0.000000001329528615310238272302312767378293125695992244301762865756142282386000000000000000000000141770763822,0.000000006548482076939048191256372863165260400514128099135754260381450556182000000000000000000000048199260861,0.00000000330751792306095180874362713683473959948587190086424573961854944381800000000000000000000003192908452,0.00000000338351792306095180874362713683473959948587190086424573961854944381899999999999999999999996623891554,0.00000001293047138468976172769768723262170687430400775569823713424385771761299999999999999999999969998417264,0.00000001632952861531023827230231276737829312569599224430176286575614228238699999999999999999999998926290489,0.0000000280995286153102382723023127673782931256959922443017628657561422823870000000000000000000001001046359
-90.0,0.000000004047650745481818768156701244500904980638126898819629162817058945871999999999999999999999958868254199,0.000000004442349254518181231843298755499095019361873101180370837182941054127999999999999999999999985845113319,0.00000001065234925451818123184329875549909501936187310118037083718294105412900000000000000000000018173473552,0.000000001119222978980326229301387030544694343247169401195201321715079424152999999999999999999999882303080492,0.0000000001007770210196737706986129694553056567528305988047986782849205758479999999999999999999999923362371776,0.000000004872222978980326229301387030544694343247169401195201321715079424151999999999999999999999793085872255,0.000000006882349254518181231843298755499095019361873101180370837182941054128999999999999999999999745285874732,0.000000005297650745481818768156701244500904980638126898819629162817058945873000000000000000000000131913831833,0.00000001077234925451818123184329875549909501936187310118037083718294105412600000000000000000000000134324719
-80.0,0.0000000007586890030008062462031605749550683859743838162281827101030744862240000000000000000000000515109287661,0.000000004041310996999193753796839425044931614025616183771817289896925513777000000000000000000000398397356952,0.0000000001113109969991937537968394250449316140256161837718172898969255137769999999999999999999999310072279249,0.000000004765195323128266974725748340996689721265583451720387434828158491926999999999999999999999942344094927,0.000000000403804676871733025274251659003310278734416548279612565171841508074000000000000000000000034677614442,0.000000007268804676871733025274251659003310278734416548279612565171841508075000000000000000000000152409712989,0.00000001068131099699919375379683942504493161402561618377181728989692551377700000000000000000000027795708259,0.000000002288689003000806246203160574955068385974383816228182710103074486224000000000000000000000054782034163,0.00000001303868900300080624620316057495506838597438381622818271010307448622399999999999999999999985133127126
-70.0,0.000000001708460601855884334920785757423425153355040358058414774823875664954000000000000000000000194437971542,0.000000001714460601855884334920785757423425153355040358058414774823875664954999999999999999999999822606225538,0.000000002608460601855884334920785757423425153355040358058414774823875664955999999999999999999999762948808918,0.000000002357224521467610214235439564722342796718117174606691844606954557928000000000000000000000022028243423,0.0000000001447754785323897857645604352776572032818828253933081553930454420720000000000000000000000287607759032,0.000000004016224521467610214235439564722342796718117174606691844606954557928999999999999999999999964006379502,0.00000001171846060185588433492078575742342515335504035805841477482387566495499999999999999999999995476362582,0.000000002201539398144115665079214242576574846644959641941585225176124335044999999999999999999999928120898428,0.00000001374753939814411566507921424257657484664495964194158522517612433504599999999999999999999979821567364
-60.0,0.000000001291555401498039097275273643571528603206998473749487274638447902556999999999999999999999917685451185,0.000000001137555401498039097275273643571528603206998473749487274638447902556000000000000000000000003404324557,0.00000001992844459850196090272472635642847139679300152625051272536155209744399999999999999999999984518749525,0.000000007258397972714960468855385849163224823152414415601961002389961097875999999999999999999999990664558973,0.0000000006396020272850395311446141508367751768475855843980389976100389021239999999999999999999999800164066905,0.000000001297602027285039531144614150836775176847585584398038997610038902123999999999999999999999955107890808,0.0000000004175554014980390972752736435715286032069984737494872746384479025550000000000000000000003424983790108,0.0000000008755554014980390972752736435715286032069984737494872746384479025560000000000000000000000346673340173,0.000000002891555401498039097275273643571528603206998473749487274638447902559000000000000000000000206773881457
