voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1
-150.0,0.000000000000001073260605765791785803943102039496754101013051021747995578465657913889316479258582259120654278664816,0.0000000000000006569536620652421821307188345441374171027784513894336480824128345845004849463672548713537295689863013,0.0000000000000006183154308406180615646281920819883371416506515149625616328697951210688320858613798239758877301848068,0.00000000000000006317619056407830692562815523179914428519437986876517800586184329779660978881501923941411965299692902
-140.0,0.000000000000002264741878206780380659279155762709494660132256127201682102749133630288405438954473766619907013763004,0.0000000000000007631330904975290632263792332586503049465028730923661943037882282418937470558907412117264653260789619,0.000000000000001975477146489936741183458062762549572868621081510042008251048169558511360916722339096787656062645312,0.0000000000000008002190548927620320115421214883963914136602767209449098839915895578497505685094638259692046781987875
-130.0,0.000000000000000652342645070874952516449979563055094661055339188359193957125720681211299111053439548851758930892234,0.000000000000001084896212028633444500115463708963637462003214791154604872345343805808749467459898831486555499257525,0.0000000000000008865560490624047851179246068240766395717385575836426411134482330907533870627540273829832330838065402,0.0000000000000003314168087858650304789245699738874467152822859374452574864402812674811647657076667984214650066186624
-120.0,0.0000000000000004862765389066917324825935909572441458736170490015454540505201830728554246405606886091245276878238252,0.0000000000000004862765389066917324825935909572441458736170490015454540505201830728554246405606886091245276878238252,0.0000000000000004331258414703759738232350179259776369847917630155530280467007473717506180926138603552206519398841982,0.00000000000000001677141126297115784398499028833574234244955928090499032644478350429645136982908991681232079326711217
-110.0,0.0000000000000007392219828823041863029600868413682389584177008694696126951398491568986466953943228509714425269901338,0.0000000000000003066684159245456943192946026954596961574698252666742017799202260323011963389878635683528465650773545,0.0000000000000005197172574874050503352987982022518645766127661037134044173986652271357914705252982314150512983759941,0.0000000000000004517764129965395202829512662855792229221857092771320169298652504635905975493058327915550479254289697
-100.0,0.0000000000000004165416114404306951084141426480526355589689487003661561719088319035738033418296631324389293675964059,0.0000000000000001137541145699997507198483037459166555983054357784093685312550957163555880923451416346042921336122092,0.00000000000000004483148680162879389007376510405025432675295916739193225452282088133749865019933700829712966722132739,0.00000000000000004483148680162879389007376510405025432675295916739193225452282088133749865019933700829712966722132739
-90.0,0.000000000000000302694813932560476589131966351142447686719643663789516185950372138301954995248939328230791559944974,0.000000000000000432646249895628959783099356696902075074891744860962682369922987173513710610642041452222441635952002,0.0000000000000004412874082169835958221170217566235242524450464646816183783510333531007039158209712102789669062592606,0.00000000000000002493297800957877984286699411898162961010284273003358065809506948564653719303620077185764084836835223
-80.0,0.0000000000000007397904194535522511722431771073664036818122970306125017628439393751500010947193303757917850806097745,0.0000000000000002639814958000179099902111445468670066007696338675375497561023539380928057026722251649064693405699639,0.000000000000001086055791949894120430114991243756486495640355305544655713310191498981154123072102092026543914155817,0.0000000000000007181467389488600821466351285193583902878425275445968410744656519266535683423285698077602176028833187
-70.0,0.000000000000000379172043528516027122770171956939168833793162824165338256852188877570539560958919741966480387651927,0.0000000000000005089381136158435747178698172007117316740775255050039615314180758149497746678808575267585394188067653,0.0000000000000004514522588605196808217923698897723291464857656414274402813307445486639018011222927020652841082331306,0.0000000000000003812566015542899511367076853855114601381986418278686351591811831862444316444472481747643730962748637
-60.0,0.000000000000000005227181390456124839814954073413386748989745715694612799929615934444980642886169683301257382934771364,0.000000000000000005227181390456124839814954073413386748989745715694612799929615934444980642886169683301257382934771364,0.0000000000000001412715375707100481756279543193482682173355699563993046462060133927130156944429083490868443541346576,0.0000000000000000807841585399058536799720604207274089252469387020796488045971673365958732243756358847313654211035824
-50.0,0.00000000000000001397272476606349924161752073165997547830316277118949026411165625185690026212886597254120230855312395,0.00000000000000001397272476606349924161752073165997547830316277118949026411165625185690026212886597254120230855312395,0.0000000000000001755530198895732035040723462226642299029928289887194576803119898541198855487627880759904100700007588,0.0000000000000001755530198895732035040723462226642299029928289887194576803119898541198855487627880759904100700007588
-40.0,0.00000000000000003570581986145261385717792620838155417884458209910521927500052687454467414707969693964090164906053836,0.0000000000000001373156069216507829362882674499818629415345681420129450910873223752943059954828867734097768569950756,0.0000000000000001090532898828863991797340991515381027127262165239555410144720423089041652013463463183277834269827226,0.00000000000000002973152018624853948001591006100919550138785138759380489227994564691389037291524382781265859231424686
-30.0,0.00000000000000001807718632344876849671047965018673479070346036142171761048938678030999722199308257369353951124311691,0.0000000000000001549442404596546282967557140081766823296756898796964467555984624695289829205695011393530888431993692,0.00000000000000037178686913312201250549039822397898916949637755499221801560100167508047313825516654243289207437787,0.0000000000000001278384471157637666696096349411912844013142669265854272487061549658645269290865579836629530116358533
-20.0,0.000000000000000009266486081028627257048205755141093007211165366814256163882738750126740462689780619078554604037477437,0.00000000000000001236119226685929734213506845215433413283622841332551438187824240610313205513054234505278020921947431,0.000000000000000009759942409398222967297648699200562153025179170821614331246599223555775307812567745230246453734518024,0.000000000000000120787790464706173895097656069238400724316433500061091056648189588210219767221839862139351341353638
-10.0,0.000000000000000003041901992288986025186517247216956094692394368466748727673229990920045206611170944948814748064109061,0.0000000000000000376461873489096653838797559788896395187682244166903816008907998408878412351236876875579379113719499,0.00000000000000008062992789020064851882153730811338843780158013550835190525794630544329895956607203971774385595857429,0.00000000000000008062992789020064851882153730811338843780158013550835190525794630405545085887472265312025786732047252
0.0,0.0000000000000001258896567619401314677801060860406149614059600912436309905267710559264145678774001210090814926447999,0.0000000000000001258896567619401314677801060860406149614059600912436309905267710559264145678774001210090814926447999,0.000000000000000403916958222209186362628872050082785586373022163109051563078284439625026878803056765321801910694531,0.000000000000000403916958222209186362628872050082785586373022163109051563078284439625026878803056765321801910694531
10.0,0.0000000000000000376461873489096653838797559788896395187682244166903816008907998408878412351236876875579379113719499,0.000000000000000003041901992288986025186517247216956094692394368466748727673229990920045206611170944948814748064109061,0.00000000000000008062992789020064851882153730811338843780158013550835190525794630405545085887472265312025786732047252,0.00000000000000008062992789020064851882153730811338843780158013550835190525794630544329895956607203971774385595857429
20.0,0.000000000000000009266486081028627257048205755141093007211165366814256163882738750126740462689780619078554604037477437,0.00000000000000005252184277680447645541475416973194728730595292709379725540470106258648549833042654733919915474481702,0.000000000000000120787790464706173895097656069238400724316433500061091056648189588210219767221839862139351341353638,0.000000000000000120787790464706173895097656069238400724316433500061091056648189588210219767221839862139351341353638
30.0,0.0000000000000001549442404596546282967557140081766823296756898796964467555984624695289829205695011393530888431993692,0.00000000000000001807718632344876849671047965018673479070346036142171761048938678030999722199308257369353951124311691,0.0000000000000001278384471157637666696096349411912844013142669265854272487061549658645269290865579836629530116358533,0.00000000000000037178686913312201250549039822397898916949637755499221801560100167508047313825516654243289207437787
40.0,0.0000000000000001373156069216507829362882674499818629415345681420129450910873223752943059954828867734097768569950756,0.00000000000000003570581986145261385717792620838155417884458209910521927500052687454467414707969693964090164906053836,0.00000000000000002973152018624853948001591006100919550138785138759380489227994564691389037291524382781265859231424686,0.0000000000000001090532898828863991797340991515381027127262165239555410144720423089041652013463463183277834269827226
50.0,0.00000000000000001397272476606349924161752073165997547830316277118949026411165625185690026212886597254120230855312395,0.00000000000000001397272476606349924161752073165997547830316277118949026411165625185690026212886597254120230855312395,0.0000000000000001755530198895732035040723462226642299029928289887194576803119898541198855487627880759904100700007588,0.0000000000000001755530198895732035040723462226642299029928289887194576803119898541198855487627880759904100700007588
60.0,0.000000000000000005227181390456124839814954073413386748989745715694612799929615934444980642886169683301257382934771364,0.000000000000000005227181390456124839814954073413386748989745715694612799929615934444980642886169683301257382934771364,0.0000000000000000807841585399058536799720604207274089252469387020796488045971673365958732243756358847313654211035824,0.0000000000000001412715375707100481756279543193482682173355699563993046462060133927130156944429083490868443541346576
70.0,0.0000000000000005089381136158435747178698172007117316740775255050039615314180758149497746678808575267585394188067653,0.000000000000000379172043528516027122770171956939168833793162824165338256852188877570539560958919741966480387651927,0.0000000000000003812566015542899511367076853855114601381986418278686351591811831862444316444472481747643730962748637,0.0000000000000004514522588605196808217923698897723291464857656414274402813307445486639018011222927020652841082331306
80.0,0.0000000000000002639814958000179099902111445468670066007696338675375497561023539380928057026722251649064693405699639,0.0000000000000007397904194535522511722431771073664036818122970306125017628439393751500010947193303757917850806097745,0.0000000000000007181467389488600821466351285193583902878425275445968410744656519266535683423285698077602176028833187,0.000000000000001086055791949894120430114991243756486495640355305544655713310191498981154123072102092026543914155817
90.0,0.000000000000000432646249895628959783099356696902075074891744860962682369922987173513710610642041452222441635952002,0.000000000000000302694813932560476589131966351142447686719643663789516185950372138301954995248939328230791559944974,0.00000000000000002493297800957877984286699411898162961010284273003358065809506948564653719303620077185764084836835223,0.0000000000000004412874082169835958221170217566235242524450464646816183783510333531007039158209712102789669062592606
100.0,0.0000000000000001137541145699997507198483037459166555983054357784093685312550957163555880923451416346042921336122092,0.0000000000000004165416114404306951084141426480526355589689487003661561719088319035738033418296631324389293675964059,0.00000000000000004483148680162879389007376510405025432675295916739193225452282088133749865019933700829712966722132739,0.00000000000000004483148680162879389007376510405025432675295916739193225452282088133749865019933700829712966722132739
-150.0,8630.617020578377144920131581048559117338869358576789253468899828497393440005446891013034714577049704,8630.617020578377144920131581048559117338869358576789253468899828497393440005446878100132995254963165,5.729377182962602124223083673164632231882196939948469370161847385836976177452365051998463823022950397,5.729377183074142990215947836227635414387923490094808923176553896158676096246360182612817489512445728
-140.0,8307.383527707093787468843438438652801186526780492229894543531258253946013016692747781745633296050197,8307.383527707096950112318970611590447014798008745879851083074912672378773588887263527724215389421465,4.087555972017657606010422849797580943738456455749880010444778066669748546796956465541201400091524002,4.087555972073049933823611589992257089842088658315151911913578910126318613372609162692677150439248376
