voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_3 transport over barrier 4
-60.0,0.6601473204798675124822727402045941873547297382953721273601786767250492867447264183769,0.3021507615018341624822727402045941873547297382953721273601786767250492867447264183201,0.0427154591346864824822727402045941873547297382953721273601786767250492867447264182448,0.0610153280616744664822727402045941873547297382953721273601786767250492867447261944364,0.1685620357417261875177272597954058126452702617046278726398213232749507132552733971852,1.1324282663015305320831223572674983981148516635607042051947830108761326956357387,0.97047531854968165208312235726749839811485166356070420519478301087613269563573763,0.63443202216475478208312235726749839811485166356070420519478301087613269563585744,0.95323305412378305208312235726749839811485166356070420519478301087613269563585734,2.61927330156717758208312235726749839811485166356070420519478301087613269563585732,3.2822399241976201790457825640881447325145922136708193108612323863451754365904191,3.1233935837923324325137825640881447325145922136708193108612323863451754365895942,3.0907906757264997290457825640881447325145922136708193108612323863451754365894691,2.9426365441704486190457825640881447325145922136708193108612323863451754365894397,2.4146164320496677190457825640881447325145922136708193108612323863451754365894368
-50.0,0.6185802009198926513285727542777153798627905433854084393094871813519147998948812928708,0.2369384625272122213285727542777153798627905433854084393094871813519147998948812928872,0.0147867509299272753285727542777153798627905433854084393094871813519147998948812927938,0.4438704116268878513285727542777153798627905433854084393094871813519147998948814492618,0.3559546764740686013285727542777153798627905433854084393094871813519147998948826083106,0.50192130437494399604279432459245642889372516107386454816706498670230260679923217,0.94439468496370010604279432459245642889372516107386454816706498670230260679923417,1.1804545258749935160427943245924564288937251610738645481670649867023026067992184,1.09785621296208661604279432459245642889372516107386454816706498670230260679921813,2.02168532043682696604279432459245642889372516107386454816706498670230260679921811,3.4576070758726272882954103509453482594390523907797198850341213415664591761708429,3.0380308242081314192454103509453482594390523907797198850341213415664591761717747,2.6339251736573458382954103509453482594390523907797198850341213415664591761717929,2.6388097653415890882954103509453482594390523907797198850341213415664591761717822,2.0454584290107053882954103509453482594390523907797198850341213415664591761719527
-40.0,0.0004073547833913722195953625192741252651675695595976115197440928310114635951380057783,0.0083987700974222492695953625192741252651675695595976115197440928310114635951380058431,0.0081996172011796327304046374807258747348324304404023884802559071689885364048619940215,0.1155143154756016007304046374807258747348324304404023884802559071689885364048628847327,0.1605682144218090907304046374807258747348324304404023884802559071689885364048649492245,0.90066271713869367113633704774717055943946596688142548760223014727062104736958434,0.95104420588491554513633704774717055943946596688142548760223014727062104736960164,0.9485995003686493361363370477471705594394659668814254876022301472706210473695448,0.9942746415589163611363370477471705594394659668814254876022301472706210473695444,1.02051501729541616113633704774717055943946596688142548760223014727062104736954429,2.9771947019449205445515776724590489579708614687173114474851014290182955612500221,2.9335927391142258099465776724590489579708614687173114474851014290182955612513063,2.9219054585040966275515776724590489579708614687173114474851014290182955612513607,2.7356938728286045745515776724590489579708614687173114474851014290182955612514068,2.6637309584380486745515776724590489579708614687173114474851014290182955612518141
-30.0,0.0123836988588481359176241142044486201640044402093212283677083180907537798832087663813,0.020667579791951517917624114204448620164004440209321228367708318090753779883208766375,0.032538368813043894917624114204448620164004440209321228367708318090753779883208766202,0.1093181385070290409176241142044486201640044402093212283677083180907537798832070909809,0.0880622914799512009176241142044486201640044402093212283677083180907537798832117274395,0.80019264873596960907093755625586507104872325544776102869439488587864754539651126,0.91512320535871521107093755625586507104872325544776102869439488587864754539651986,0.93455686891178717907093755625586507104872325544776102869439488587864754539630022,0.95471132010019962907093755625586507104872325544776102869439488587864754539630103,0.94148635821268470107093755625586507104872325544776102869439488587864754539630093,2.8676541478465256005270882994427445263103814561164505013075629096628776103437036,2.8065700904713028106860882994427445263103814561164505013075629096628776103420028,2.7552424052930621745270882994427445263103814561164505013075629096628776103422096,2.6969999340000629145270882994427445263103814561164505013075629096628776103423614,2.69770208679012367452708829944274452631038145611645050130756290966287761034284
-20.0,180.092420501304114345986822419510622757413996413592312670095189107309395495754845069196,479.670000063064145654013177580489377242586003586407687329904810892690604504245154930794,214.9346249034003143459868224195106227574139964135923126700951891073093954957548450690423,1002.3580945820155543459868224195106227574139964135923126700951891073093954957548255506549,1899.8890173365667543459868224195106227574139964135923126700951891073093954957548504662173,3.54138022632449776087793355537515378883352768157671619785457853595556831148006349,1.68332573002277713912206644462484621116647231842328380214542146404443168851994288,10.57359226659394776087793355537515378883352768157671619785457853595556831148016793,133.16515464024869123912206644462484621116647231842328380214542146404443168851983234,668.11399976960215123912206644462484621116647231842328380214542146404443168851983237,50.144242434395085510003543465616413627316327636660974458935773970584871242828802,2.6559914772291589576635434656164136273163276366609744589357739705848712428336742,1.4042754694770749100035434656164136273163276366609744589357739705848712428337808,120.0265039726864644899964565343835863726836723633390255410642260294151287571661354,222.2212220927430944899964565343835863726836723633390255410642260294151287571658479
-10.0,23.0975796167896130762547970121058560138964955077792053947295331112451558785426850938346,1.2301870206309558237452029878941439861035044922207946052704668887548441214573149063859,5.3222779355776390762547970121058560138964955077792053947295331112451558785426850935616,11.0853873219596230762547970121058560138964955077792053947295331112451558785427005632859,17.6723547702488380762547970121058560138964955077792053947295331112451558785426595323926,22.491392500422641651283949091382126721339711773588130597938135083669779482696649,0.95145624928639702871605090861787327866028822641186940206186491633022051730334822,0.44087088320518654871605090861787327866028822641186940206186491633022051730328461,2.70023135251881594871605090861787327866028822641186940206186491633022051730328461,9.44778579634349834871605090861787327866028822641186940206186491633022051730328452,10.7313792824895105998186379219643399426081482138880013361370716966052803311376379,2.4830039424701775188833620780356600573918517861119986638629283033947196688621403,2.4370497897374016551813620780356600573918517861119986638629283033947196688622066,0.7632139408461975998186379219643399426081482138880013361370716966052803311377489,0.8327443643676395998186379219643399426081482138880013361370716966052803311377545
0.0,530.9247286397436140447808793442644252702083472511688715198812913724652478876688549832093,45.6252335643723890447808793442644252702083472511688715198812913724652478876688549831837,95.8731150467920459552191206557355747297916527488311284801187086275347521123311450168739,75.0925926895852459552191206557355747297916527488311284801187086275347521123312063879663,228.1710121472406459552191206557355747297916527488311284801187086275347521123311359623943,777.3118783360344859291941476201227944303157649504614174865557007949589074552352597,1.06227570322563402080585237987720556968423504953858251344429920504109254476475048,33.87263720762313407080585237987720556968423504953858251344429920504109254476409204,55.23502869197678907080585237987720556968423504953858251344429920504109254476409177,96.50305612584291407080585237987720556968423504953858251344429920504109254476409145,376.0088641847142906449818588419192182621682975900990968778216104435557305963100393,2.2908274654770304621681411580807817378317024099009031221783895564442694036923851,3.8789942045134079550181411580807817378317024099009031221783895564442694036930395,31.9602689127968863550181411580807817378317024099009031221783895564442694036934332,26.3891861300749413550181411580807817378317024099009031221783895564442694036941924
10.0,2.2569519922422257581485727460911585439775385602522079880649503858408391411467583477428,0.5132158445271797418514272539088414560224614397477920119350496141591608588532416522398,0.1755687371746673581485727460911585439775385602522079880649503858408391411467583477767,0.4415654709978341818514272539088414560224614397477920119350496141591608588532850619965,1.1853298842056617418514272539088414560224614397477920119350496141591608588532673142063,5.2426314690775146337871574249529767419236851223294220978515689703034736241319111,0.76133479573688629778715742495297674192368512232942209785156897030347362413192329,0.68082806024734382378715742495297674192368512232942209785156897030347362413163042,1.36790222257844603378715742495297674192368512232942209785156897030347362413163015,0.69342402350263167378715742495297674192368512232942209785156897030347362413163038,3.9990120182331116730663111086727829513157516564231474643808528045371827070725145,2.0801896313386653240743111086727829513157516564231474643808528045371827070730155,2.6297271190252576730663111086727829513157516564231474643808528045371827070733091,0.4151239474652825730663111086727829513157516564231474643808528045371827070735469,0.5839856369643720730663111086727829513157516564231474643808528045371827070738834
20.0,11.460852898326024961214941245539541196210163553248486441127545686777305721213733487929,8.1140740330592599612149412455395411962101635532484864411275456867773057212137334882329,4.9457720906206129612149412455395411962101635532484864411275456867773057212137334882164,5.0081046684348449612149412455395411962101635532484864411275456867773057212138086596224,3.9270917639800073612149412455395411962101635532484864411275456867773057212137669770895,7.3623132854176377498980720802819716593715048510338969431151843544374714175453912,0.60952446091594023989807208028197165937150485103389694311518435443747141754538619,0.79767754631046895010192791971802834062849514896610305688481564556252858245424203,2.9249409685421337498980720802819716593715048510338969431151843544374714175457577,5.64458166287200724989807208028197165937150485103389694311518435443747141754575789,20.4592288088804839695495910187959695817150209014508453689237016136529286272423148,1.8527919397088617347904089812040304182849790985491546310762983863470713727585417,4.7276503093054957304504089812040304182849790985491546310762983863470713727581688,1.1133554084235661695495910187959695817150209014508453689237016136529286272422332,2.5920626441059389695495910187959695817150209014508453689237016136529286272428978
30.0,1.6490557180052901268757511456746870675193254639711823178487223131632677028097965097524,1.6286284078761633268757511456746870675193254639711823178487223131632677028097965101117,0.1855003704254644031242488543253129324806745360288176821512776868367322971902034904813,0.8531986774800740268757511456746870675193254639711823178487223131632677028098613869955,0.3166226538891775268757511456746870675193254639711823178487223131632677028098255567002,1.22445694427807688231925820078999274053332165042782085837229664034867195918241334,0.53777126250015413831925820078999274053332165042782085837229664034867195918241663,0.38249902495659806231925820078999274053332165042782085837229664034867195918217368,2.26600839597263338231925820078999274053332165042782085837229664034867195918217476,2.63006587050578388231925820078999274053332165042782085837229664034867195918217446,0.0252139868917125170927620293478671209042853497903584477304674798414836579152141,1.6122055976390334045072379706521328790957146502096415522695325201585163420855667,4.9852265999249792829072379706521328790957146502096415522695325201585163420858395,0.1325956058793844829072379706521328790957146502096415522695325201585163420858404,0.5743709220996194829072379706521328790957146502096415522695325201585163420861417
