voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150.0,0.00000000000005045504317755294252302372419783398700397944946751405029466920740076342726303806487035635504444101997,0.00000000000003637486611828530890777760213664659146103861443562553950175101839341176692079460846239805239087898879,0.0000000000001400963816660335283712607099154982454691101779553132033970756422492954770493360557026692789519905774,0.0000000000001372849524733911939538250505323145654689975133706536400910894331949386214468707388785473442499427746,0.0000000000001674537503482839363563077031441702085471295679521928001822491380474602642579408708975787313939246845,0.0000000000001674537503482839363563077031441702085471295679521928001822491380474602642579408701915290285626109443
-140.0,0.0000000000001373161570200063042303851365889288272589531894558127064777888176143133031669926144327471291439713673,0.00000000000003188756229591876357654790971954082725472826753107908250330597807593121807454322932885404304371426683,0.00000000000004834630158641247249026975421593188659464085253882076261368506493686827642658235448832947391529677961,0.0000000000004300518804336217222421112012404853635330141596099076268495049865476259793766811567395187163758066917,0.0000000000005085556340435576755905069209401527358438524091661708176243506701423597165839819304065380740461880176,0.0000000000003370584532923752761269316985659482558369798695019374559591919178265915248335975945619192113060938646
-130.0,0.00000000000007977980467177608468032543051513325187483597816521897327885030782199447963903239457570125985211967351,0.00000000000007026419817360202972900473721820387341291619034021737439705083102263281452299593754150225399238938886,0.0000000000002910044530809379429114774935208990066015612087885365104221770324622231303937972910008958682326013114,0.0000000000004980770263082483432726039442438508219944747733894235769976997378119684564984542902065303792727001419,0.0000000000006336744189072286263289238237250944650768317498956963610633422822028721844019738082709339335783195327,0.0000000000007020137746668422937065906210394054558488011351843442075780839792164695975080538175150209055541735267
-120.0,0.0000000000001008007543264826906571975461154028832901181649399361487881705922279135306298845304339580594812231885,0.0000000000000261897488294361234252512009462975294409743740393554302831519673238277473336895809913032103676095148,0.0000000000002071588741598776332219085278579479105683767864873883241137033841877912676709317261765619678737735498,0.00000000000006031576479032801249584601084396954748556915164247728682411600357946011735755094070838882998597302914,0.0000000000001241135810849040627376552045392915167188950018328289156907261321206349175673408255407487242175327526,0.0000000000000132783917595812635887494019330118244067611095529807468970390444007973409316889069576266618793005381
-110.0,0.0000000000000418369942990030181052942048563501643937620346861482775561110160168939250593090822948074676289890273,0.000000000000008552467384509591068744921011480407915949569023519280158872577034271256123338521353972174421011108001,0.0000000000001167723954721237008469446645696690197813803638080358687502818958118670378480961844001761466917335178,0.00000000000002390719605201772519473967610425281407041104483204458744541264186960485210603371397914579414603921597,0.00000000000006854557162910519507093296899659512439483234824041412896298000203328405328272959366174930469811563541,0.000000000000083684036512563918857124981059891862856977465234734854456751896941359429603696684619928430170908201
-100.0,0.0000000000002931613528454791373384377117755238979189958348360995152720886488067589370235066512364393725258322167,0.0000000000001178795558734320569283144863854952332965870159232859722334869227639719011928805456127264492531976495,0.0000000000003291376857566991154439553555407098867213266530375845934183203168787681395991048499898769063029112082,0.0000000000004445144145470595317287187617659786005721040804157289798601389730710283291310468961805660411220164526,0.00000000000060844236285651256929919797810853471134790406158280197877841177793275883272094768510782941821302897,0.0000000000006924608429597084863125636450598316098128094609012820052688457946725771713023150389643265694856158773
-90.0,0.0000000000002062313612651961984539389675323454895118621350388420735357029765415981028682180593624028755272258993,0.00000000000007971704759629114966933429528907988950679222872916172476632356909553960075727879741489083055582824331,0.0000000000002186188424998704140885497138726036920436247554660588583573668455571744225966369516088123332965713913,0.0000000000002487876403747631564910323664844593351217568100475980184485265504096960654077070837747947159945523553,0.0000000000005421494634377882824334532859682025597488975415161132203385490567354710365418765033411544399961571076,0.0000000000005625863910304575595448125022536531566727934494584461997551411148613727945751820742389544018638964511
-80.0,0.0000000000002471689141893792797153582814625933217167630107788437933602087947310707170833736731805217255237075709,0.0000000000001591907360394627487739958709221862721456752011115653952511824985871240273037286759435089057582320093,0.0000000000002290027563292288111719278669866372355621888703856589227676825208413802654982131648929580249114977403,0.0000000000001460655951462799458575759151827186755588652651382018052410893537378530252254863148855222832613794384,0.0000000000001382800989205011736246771661215946386354763478268368607014352363565571174032746679779208993157308817,0.0000000000001588251584051951559059377539217830694055304351762721310144113794460879852674442912303557876211247574
-70.0,0.0000000000001954179968906223496916789857720993156151597680425265183994110002185443479144989367085211262065158576,0.00000000000009318602292331574877508158706317921978102106951348788404971176770756060385085472313599334186828350118,0.00000000000009459173751963691598379941675477105978107740180581766570270487223472821846288491117355990800229714347,0.0000000000000863129178376948332611951274016249648415567462763150039478692719167617153834693593217865439586559012,0.0000000000001110751211113523171686092042765889156117798305027396192198247285878278666513369587114685337904734672,0.0000000000001006944594769806208580775388617568663805946074209196931669525720794333228883880956736286376801528294
-60.0,0.0000000000002882793443461524012785604995264853869688841480369308088150785396053371333461452066280601420513293576,0.00000000000009569644465015249368421783177840330696116662398775072235502321938190333776647346718198831479833809503,0.00000000000007677392312925225230846973422844167766112953034040325737759229760653765565088979332374913491725467957,0.0000000000002264284616914442074519679106256037207440498297699738579731658872692256615667358960174805216244483305,0.0000000000003219089223492588724748789581391110069017222462412967194803129101537296422196926220103067140002555303,0.0000000000002782236379712779838347248661850261330538177657719711973411425848475692705506161573396838501259149886
