voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5
-150.0,0.00000001007101072083379374443789008782608736454545393866900882374718826719699999999999999999999971158557203,0.000000007098989279166206255562109912173912635454546061330991176252811732802000000000000000000000283266999551,0.000000007948989279166206255562109912173912635454546061330991176252811732801999999999999999999999452786261714,0.000000002271010720833793744437890087826087364545453938669008823747188267198000000000000000000000299790978769,0.00000001175898927916620625556210991217391263545454606133099117625281173280199999999999999999999966288662183,0.00000003122898927916620625556210991217391263545454606133099117625281173280100000000000000000000021956183326,0.000000002055800263361341291785542398520865054784367081855593968189761472164999999999999999999999929278138222,0.000000001624199736638658708214457601479134945215632918144406031810238527834999999999999999999999846035760407,0.000000001605800263361341291785542398520865054784367081855593968189761472165000000000000000000000368944411194,0.00000001000919973663865870821445760147913494521563291814440603181023852783399999999999999999999980986652393,0.000000005684199736638658708214457601479134945215632918144406031810238527833999999999999999999999822039206053,0.000000002744199736638658708214457601479134945215632918144406031810238527834000000000000000000000072786764176
-140.0,0.000000005453476026888857331525674910629454153891330169995326655354559779617999999999999999999999996051512135,0.000000004123476026888857331525674910629454153891330169995326655354559779617999999999999999999999797373174306,0.00000001341347602688885733152567491062945415389133016999532665535455977961799999999999999999999989679288304,0.000000005753476026888857331525674910629454153891330169995326655354559779617999999999999999999999702940663487,0.000000007793476026888857331525674910629454153891330169995326655354559779618000000000000000000000331525651308,0.000000007503476026888857331525674910629454153891330169995326655354559779617999999999999999999999865797921583,0.00000000340272348148235956046584178225257481169518956733785389872172913186000000000000000000000015845432425,0.000000003082276518517640439534158217747425188304810432662146101278270868139999999999999999999999778912479429,0.00000001096727651851764043953415821774742518830481043266214610127827086814000000000000000000000022109919796,0.000000001202723481482359560465841782252574811695189567337853898721729131859999999999999999999999967095703657,0.000000003602723481482359560465841782252574811695189567337853898721729131859999999999999999999999963047091818,0.00000000466272348148235956046584178225257481169518956733785389872172913186100000000000000000000004082895898
-130.0,0.000000009140016208444460737314508237808701116575991420737471651342122251568000000000000000000000390788183278,0.000000006790016208444460737314508237808701116575991420737471651342122251567999999999999999999999877817351539,0.00000001040001620844446073731450823780870111657599142073747165134212225156800000000000000000000028332494408,0.00000001551001620844446073731450823780870111657599142073747165134212225156800000000000000000000015961356432,0.00000001582001620844446073731450823780870111657599142073747165134212225156800000000000000000000004399940824,0.00000001534001620844446073731450823780870111657599142073747165134212225156999999999999999999999993085135137,0.000000007318747747427146400619277006155354583550824870489987753854400158260000000000000000000000026603241736,0.000000002651252252572853599380722993844645416449175129510012246145599841739999999999999999999999970233039287,0.000000003941252252572853599380722993844645416449175129510012246145599841740999999999999999999999916930116246,0.00000001221125225257285359938072299384464541644917512951001224614559984174100000000000000000000017022496653,0.000000007666252252572853599380722993844645416449175129510012246145599841741000000000000000000000022811495953,0.00000001161725225257285359938072299384464541644917512951001224614559984174099999999999999999999992660940843
-120.0,0.00000001469302592046281095331585101851619871341487118111885712565941726017900000000000000000000012601420855,0.00000001351302592046281095331585101851619871341487118111885712565941726017899999999999999999999978078044639,0.00000001181302592046281095331585101851619871341487118111885712565941726017900000000000000000000050540665113,0.00000001270302592046281095331585101851619871341487118111885712565941726017900000000000000000000038491268356,0.000000002743025920462810953315851018516198713414871181118857125659417260179000000000000000000000565573095099,0.000000005273025920462810953315851018516198713414871181118857125659417260178000000000000000000000070137799879,0.000000004272213830510040980992201235017427487084031768847456857391820535637999999999999999999999933035999819,0.0000000003182138305100409809922012350174274870840317688474568573918205356379999999999999999999999759890795712,0.000000003767786169489959019007798764982572512915968231152543142608179464361999999999999999999999983176005203,0.00000001065778616948995901900779876498257251291596823115254314260817946436200000000000000000000008664432577,0.00000001146178616948995901900779876498257251291596823115254314260817946436200000000000000000000031234934401,0.00000001792178616948995901900779876498257251291596823115254314260817946436200000000000000000000027414205174
-110.0,0.000000008081228246302319436664212916851673191319303363162564601781267723837000000000000000000000034282790927,0.0000000002612282463023194366642129168516731913193033631625646017812677238359999999999999999999998196514292112,0.000000008844771753697680563335787083148326808680696636837435398218732276163999999999999999999999822834949117,0.00000000590477175369768056333578708314832680868069663683743539821873227616400000000000000000000007358250724,0.000000003868771753697680563335787083148326808680696636837435398218732276163999999999999999999999984163831915,0.00000001000877175369768056333578708314832680868069663683743539821873227616299999999999999999999989423612924,0.000000003703857926143334288135933807377875880450381129452151693566965212837999999999999999999999966146704404,0.0000000004661420738566657118640661926221241195496188705478483064330347871620000000000000000000000794876915177,0.0000000002461420738566657118640661926221241195496188705478483064330347871609999999999999999999999300636648919,0.000000002336142073856665711864066192622124119549618870547848306433034787161000000000000000000000041629209136,0.00000000124614207385666571186406619262212411954961887054784830643303478716099999999999999999999988936277367,0.0000000002561420738566657118640661926221241195496188705478483064330347871600000000000000000000001177224835323
-100.0,0.000000000435902872971584627120160346717793969328206604578237363276146187654999999999999999999999970001616249,0.000000001948097127028415372879839653282206030671793395421762636723853812345000000000000000000000210122699276,0.000000007304097127028415372879839653282206030671793395421762636723853812344000000000000000000000249483363495,0.000000003199097127028415372879839653282206030671793395421762636723853812344999999999999999999999942912436771,0.0000000008200971270284153728798396532822060306717933954217626367238538123450000000000000000000003197041029982,0.0000000008140971270284153728798396532822060306717933954217626367238538123450000000000000000000002132060874585,0.000000003554726816573691649432480589956045849581285101357692938973432695774000000000000000000000141354048173,0.000000001894273183426308350567519410043954150418714898642307061026567304226000000000000000000000134060824428,0.000000004290273183426308350567519410043954150418714898642307061026567304226000000000000000000000059013535564,0.0000000006302731834263083505675194100439541504187148986423070610265673042260000000000000000000001705253865975,0.000000001596273183426308350567519410043954150418714898642307061026567304226999999999999999999999984341250046,0.000000003546273183426308350567519410043954150418714898642307061026567304226999999999999999999999951791275711
-90.0,0.000000003969442720663427271103089280248528416197841137449782025441462258178000000000000000000000218684443014,0.0000000006605572793365727288969107197514715838021588625502179745585377418230000000000000000000000227858818961,0.000000006330557279336572728896910719751471583802158862550217974558537741823000000000000000000000007368940985,0.000000006420557279336572728896910719751471583802158862550217974558537741823000000000000000000000200336267672,0.00000001344655727933657272889691071975147158380215886255021797455853774182299999999999999999999990875379432,0.00000001931055727933657272889691071975147158380215886255021797455853774182400000000000000000000004943711483,0.000000001235600545650359405134106670518975797793822529012819936993396764453000000000000000000000051733619529,0.000000001344399454349640594865893329481024202206177470987180063006603235546999999999999999999999861984786538,0.000000001404399454349640594865893329481024202206177470987180063006603235546999999999999999999999990629670996,0.000000001034399454349640594865893329481024202206177470987180063006603235547999999999999999999999967436816546,0.000000003514399454349640594865893329481024202206177470987180063006603235547999999999999999999999978858838828,0.000000002024399454349640594865893329481024202206177470987180063006603235545999999999999999999999769563484906
-80.0,0.00000000005612859174554117425246401506840672895345014213943498606821874920199999999999999999999970966189020341,0.000000005606128591745541174252464015068406728953450142139434986068218749202999999999999999999999894960689771,0.000000002890128591745541174252464015068406728953450142139434986068218749202999999999999999999999908125442151,0.000000007456128591745541174252464015068406728953450142139434986068218749201999999999999999999999970276457726,0.00000000983612859174554117425246401506840672895345014213943498606821874920300000000000000000000006923997015,0.00000001221612859174554117425246401506840672895345014213943498606821874920299999999999999999999971019797318,0.000000006248547567584604653212498402433378209116783774513440955140438282893999999999999999999999850647097223,0.0000000004084524324153953467875015975666217908832162254865590448595617171060000000000000000000000965731880431,0.00000000125054756758460465321249840243337820911678377451344095514043828289399999999999999999999985556707411,0.000000004615452432415395346787501597566621790883216225486559044859561717106000000000000000000000096693893255,0.000000004839452432415395346787501597566621790883216225486559044859561717106000000000000000000000093194905247,0.000000007313452432415395346787501597566621790883216225486559044859561717106999999999999999999999987956785916
-70.0,0.000000002342593155329618890818703754613779621663641685531963424237719723161999999999999999999999630055293085,0.000000005587593155329618890818703754613779621663641685531963424237719723162999999999999999999999632950741991,0.000000006762593155329618890818703754613779621663641685531963424237719723162999999999999999999999889436157861,0.000000002062593155329618890818703754613779621663641685531963424237719723162999999999999999999999799829765321,0.000000004602593155329618890818703754613779621663641685531963424237719723162999999999999999999999939896672062,0.000000006912593155329618890818703754613779621663641685531963424237719723160999999999999999999999763204985686,0.0000000007084043237103039762062658099507631160046290375866548372983700419929999999999999999999999635249340825,0.000000001559404323710303976206265809950763116004629037586654837298370041992000000000000000000000097291262516,0.000000002827595676289696023793734190049236883995370962413345162701629958008000000000000000000000054680278336,0.000000001792404323710303976206265809950763116004629037586654837298370041992000000000000000000000019455480083,0.000000008124595676289696023793734190049236883995370962413345162701629958007999999999999999999999972983601279,0.000000004210595676289696023793734190049236883995370962413345162701629958008000000000000000000000023671998092
-60.0,0.000000003089810802401319248725325998707365305408434984303678509047379382843000000000000000000000069991106322,0.000000002019810802401319248725325998707365305408434984303678509047379382843000000000000000000000038634238254,0.000000004284810802401319248725325998707365305408434984303678509047379382843000000000000000000000213302271854,0.000000008766810802401319248725325998707365305408434984303678509047379382843000000000000000000000178821850207,0.000000004386810802401319248725325998707365305408434984303678509047379382843000000000000000000000151097994151,0.000000005069810802401319248725325998707365305408434984303678509047379382844000000000000000000000091601448141,0.0000000001229438210846358857797976423272093046428954456365174303842335495109999999999999999999999036975944857,0.000000003274056178915364114220202357672790695357104554363482569615766450488999999999999999999999998303894685,0.000000002232943821084635885779797642327209304642895445636517430384233549510999999999999999999999902088888392,0.000000001925943821084635885779797642327209304642895445636517430384233549511000000000000000000000070952052244,0.0000000002270561789153641142202023576727906953571045543634825696157664504889999999999999999999999884235664929,0.0000000008499438210846358857797976423272093046428954456365174303842335495109999999999999999999999330971686366
