voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150.0,0.00000008566719094240044239343614969072259482701261614823761792256330227768999999999999999999999667834163151,0.000000003932809057599557606563850309277405172987383851762382077436697722319999999999999999999999011436091714,0.00000003043280905759955760656385030927740517298738385176238207743669772230999999999999999999999850265137055
-140.0,0.00000002004242005964158430549836533280709340320389339655996930431242420234999999999999999999999705015466232,0.000000001057579940358415694501634667192906596796106603440030695687575797650000000000000000000001061087734874,0.000000002742420059641584305498365332807093403203893396559969304312424202350000000000000000000002716857016425
-130.0,0.00000001248236537126448571481422933558857606425976929656362631608854297042999999999999999999999857602914087,0.0000000006176346287355142851857706644114239357402307034363736839114570295699999999999999999999998608203860886,0.00000003451763462873551428518577066441142393574023070343637368391145702957000000000000000000000044736424264
-120.0,0.00000002240229024144197572581241186379779940592140233229468099253212058059000000000000000000000029528375906,0.000000001287709758558024274187588136202200594078597667705319007467879419410000000000000000000001652514820514,0.0000000343922902414419757258124118637977994059214023322946809925321205805899999999999999999999986930411009
-110.0,0.000000002351988621391916700835631634028571961115743520203767525051213854880000000000000000000000107774151672,0.0000000001980113786080832991643683659714280388842564797962324749487861451199999999999999999999992734541766964,0.000000009801988621391916700835631634028571961115743520203767525051213854880000000000000000000002192207452963
-100.0,0.00000002742836617172427458288368319188051557039220539415359433727943475984999999999999999999999821070273484,0.000000001231633828275725417116316808119484429607794605846405662720565240149999999999999999999999255760227177,0.000000006858366171724274582883683191880515570392205394153594337279434759849999999999999999999999207097063329
-90.0,0.00000001729727507674297337353303212063265829066368836511726718695346113044999999999999999999999888156678827,0.0000000006227249232570266264669678793673417093363116348827328130465388695500000000000000000000008385141710863,0.00000002226272492325702662646696787936734170933631163488273281304653886954999999999999999999999917122525746
-80.0,0.0000000202660936111146538625860104430733657690944663193448185876204781324700000000000000000000005120836142,0.0000000008939063888853461374139895569266342309055336806551814123795218675299999999999999999999986641389383877,0.000000005463906388885346137413989556926634230905533680655181412379521867530000000000000000000000191629411322
-70.0,0.000000003550863660385090667010666356081380316685794948613730420006806398490000000000000000000000420681345296,0.0000000002291363396149093329893336439186196833142050513862695799931936015099999999999999999999992569289371167,0.00000001054086366038509066701066635608138031668579494861373042000680639848999999999999999999999995827841418
-60.0,0.00000001489133529034079306324559014935924849835098876995175448604952266620000000000000000000000148814647864,0.0000000006486647096592069367544098506407515016490112300482455139504773337999999999999999999999990591441131547,0.000000006058664709659206936754409850640751501649011230048245513950477333799999999999999999999998642321884748
