voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1
60.0,0.00000000000000003067457070945135980634664327230682787045623834051614668795791666000000000000000000000050828525509467,0.00000000000000009067457070945135980634664327230682787045623834051614668795791666000000000000000000000021825385812605
70.0,0.00000000000000001744297727079438242221061429164285117517132361498876800791472977999999999999999999999987704122633648,0.00000000000000003744297727079438242221061429164285117517132361498876800791472978000000000000000000000097097595993265
80.0,0.00000000000000003219613621238851589379415840654672077146843629793497818369254726999999999999999999999923539791709674,0.00000000000000006219613621238851589379415840654672077146843629793497818369254726999999999999999999999998334111805171
90.0,0.00000000000000004180567659628522242013147106319076178479660186230673969566822651000000000000000000000152105245043559,0.0000000000000001118056765962852224201314710631907617847966018623067396956682265100000000000000000000008850295208258
100.0,0.0000000000000000688607765589426168960505756541746431079028521899080016469371711299999999999999999999991892300444575,0.00000000000000009886077655894261689605057565417464310790285218990800164693717112999999999999999999999993717324541246
-150.0,0.00000000004974373622182566861620771985615360508786519754972662341964117876890000000000000000000001418951568142,0.000000000000243736221825668616207719856153605087865197549726623419641178768700000000000000000000000797390590528
-140.0,0.00000000003189209098489683371340514000231788973588861560437658328474378090910000000000000000000000687303536985,0.0000000000001920909848968337134051400023178897358886156043765832847437809091000000000000000000000030836347767376
-130.0,0.00000000002248263581364737050372287838892923032603855934609573528545512250269999999999999999999999559067020883,0.0000000000003173641863526294962771216110707696739614406539042647145448774976999999999999999999999983163050982376
-120.0,0.00000000003307006780880721968858523734568479362193415473136060095255936142390000000000000000000000257914842726,0.00000000000007006780880721968858523734568479362193415473136060095255936142400000000000000000000000103339468826903
-110.0,0.0000000000200140336620762311891859471167235360972634812862623780682864814069199999999999999999999939020953235,0.0000000000002859663379237688108140528832764639027365187137376219317135185930399999999999999999999981406626966208
-100.0,0.00000000004615716684676340258191268244432214041451584725410640237577943184002000000000000000000000334953859904,0.00000000000004283315323659741808731755567785958548415274589359762422056815981000000000000000000000058240427861735
-90.0,0.00000000001572750479387201839923145950142838490720849017291689804243367086240999999999999999999999814252689595,0.00000000000007249520612798160076854049857161509279150982708310195756632913758999999999999999999999993864221609079
-80.0,0.00000000001935588210213565741821062866587322952736041781298063390902878335163999999999999999999999793815098656,0.00000000000004411789786434258178937133412677047263958218701936609097121664873000000000000000000000322391022896825
-70.0,0.000000000009483543957986477563623259186683755406391648979817917978452471488729999999999999999999998472000107947,0.0000000000002164560420135224363767408133162445936083510201820820215475285112399999999999999999999984417921624291
-60.0,0.00000000006412207176736403822954345212554378042296865493042323792812594503728000000000000000000000126342103256,0.00000000000007792823263596177045654787445621957703134506957676207187405496271000000000000000000000013440276792199
-50.0,0.000000000002124096504310164150275183190835642427981153596034235890384020851189999999999999999999993241115666344,0.00000000000007590349568983584972481680916435757201884640396576410961597914873000000000000000000000273041095890014
-40.0,0.00000000001838579141420740338806106155053257124227731647365202232128680068876999999999999999999999991123855094,0.00000000000001420858579259661193893844946742875772268352634797767871319931130999999999999999999999888387278668077
-30.0,0.00000000005331853462500325646455270764577684913652110301330338392932389319016999999999999999999999764338866898,0.0000000000000614653749967435354472923542231508634788969866966160706761068101999999999999999999999990586244787174
-20.0,0.00000000001296839117568331955193570108328710163502221633950455902946452593022000000000000000000000197608368905,0.00000000000002839117568331955193570108328710163502221633950455902946452593044999999999999999999999877500634702323
-10.0,0.00000000001422647418036436275123962668448765864001043284936338998759507899901999999999999999999999814396314953,0.00000000000003352581963563724876037331551234135998956715063661001240492100106000000000000000000000090392005213342
0.0,0.00000000004307111814376720467302001901480760770702485377940233131299388683332999999999999999999999727910644582,0.00000000000002888185623279532697998098519239229297514622059766868700611316645000000000000000000000114826737825495
10.0,0.00000000001805833639350366334045619859586960606831416393672078753843338292063999999999999999999999897133594521,0.000000000000008336393503663340456198595869606068314163936720787538433382920540000000000000000000002202779786363178
20.0,0.00000000001600034912391793190071969843164952203365012037242692237675860978067999999999999999999999975508128194,0.00000000000008965087608206809928030156835047796634987962757307762324139021917999999999999999999999992190843806528
30.0,0.00000000004921995089483679906369094288126227615574054589585611350244001495050000000000000000000000216890065624,0.00000000000001995089483679906369094288126227615574054589585611350244001495096000000000000000000000275642367212267
40.0,0.000000000007825491905588182470612027927311791512985428299142561915314494686629999999999999999999999793554510774,0.00000000000005450809441181752938797207268820848701457170085743808468550531299999999999999999999999928706842767409
50.0,0.00000000002378156452374096954554839909093763288535691670638984111241915191191000000000000000000000073428261762,0.00000000000001156452374096954554839909093763288535691670638984111241915191208000000000000000000000020358351070481
60.0,0.000000000003686627391271574489797847216132188657185349280799249403398601673789999999999999999999999676262317321,0.000000000000006627391271574489797847216132188657185349280799249403398601673639999999999999999999999596487503786509
70.0,0.00000000003089933508054308973291662728650265419539466796055932264724966011105000000000000000000000086119613165,0.0000000000000006649194569102670833727134973458046053320394406773527503398886600000000000000000000011851407131915764
80.0,0.00000000004554199463804874529925045463857134609456043869157737453686505906700999999999999999999999907957026156,0.00000000000001199463804874529925045463857134609456043869157737453686505906729000000000000000000000014312766732811
90.0,0.00000000005996937178520968728798948146160209973442795449459871520006922336341000000000000000000000073565671757,0.0000000000000006282147903127120105185383979002655720455054012847999307766366499999999999999999999995570853981968325
100.0,0.000000000008516356090262746004897914683207689997643114577946485230231669754720000000000000000000001588616444668,0.0000000000000163560902627460048979146832076899976431145779464852302316697546500000000000000000000002904544292996
-150.0,0.000000000000006174219831986628036421350357276209254815231900152639928123161219999999999999999999999612238433181969,0.00000000000002617421983198662803642135035727620925481523190015263992812316121999999999999999999999949174906354072
-140.0,0.00000000000001688506815457091962006698665247741773816894375322008191134156022999999999999999999999960350476741356,0.0000000000002531149318454290803799330133475225822618310562467799180886584397700000000000000000000001414736119682
-130.0,0.00000000000001117106436130689450847289045794406725774071250592240567349533535999999999999999999999934861387020804,0.00000000000001882893563869310549152710954205593274225928749407759432650466464000000000000000000000001345711881717
-120.0,0.00000000000005337063186800788656576648050199306836024466120985777609836653249000000000000000000000035661405336535,0.0000000000001066293681319921134342335194980069316397553387901422239016334675100000000000000000000005082508155563
-110.0,0.000000000000030145194831244766539034565295915321180352301909749541694171439379999999999999999999999086715807495,0.0000000000001101451948312447665390345652959153211803523019097495416941714393899999999999999999999999661609290282
-100.0,0.00000000000001413971860385607053893877152121227955312134827770608067877197586000000000000000000000043237079057507,0.0000000000005058602813961439294610612284787877204468786517222939193212280241400000000000000000000000924652508556
-90.0,0.0000000000000195628587620083202979411015535811388548729143409837419320197574300000000000000000000009364603099312,0.000000000000360437141237991679702058898446418861145127085659016258067980242579999999999999999999999050034180009
