voltage,largest element,smallest element,element difference,element ratio difference,condition number
-80,56418621578205.922,0.0003782746220030155,56418621578205.922,1.4914725518582675e+17,1.1789351484791148e+20
-70,50990249485142.219,0.00041076465917112647,50990249485142.219,1.2413494770468909e+17,2.1336814196393288e+19
-60,46089531210796.039,0.00044604526819836906,46089531210796.039,1.0332926834300304e+17,4.4270306338698576e+19
-50,41665117181238.75,0.00048435613152218341,41665117181238.75,86021657350136176.0,4.2580752263278936e+19
-40,37670655671532.594,0.00052595751792349681,37670655671532.594,71623000694538960.0,5.4124525997251633e+19
-30,34064306358121.684,0.00057113205068939194,34064306358121.684,59643485805084736.0,2.3200243989859226e+19
-20,33565201339930.816,0.00062018662764340687,33565201339930.816,54121130388561104.0,3.5609313077183717e+19
-10,35202134904218.781,0.00067345450608738845,35202134904218.781,52270991709202256.0,3.0315621909332148e+19
0,36921396217543.18,0.00073129756681916723,36921396217543.18,50487514102002992.0,1.9757900837731373e+19
10,38727097347176.609,0.0007941087726068887,38727097347176.609,48768000912575056.0,1.7759697039586548e+19
20,40623556063829.969,0.00086231483782189821,40623556063829.969,47109888734421056.0,1.4083350306743996e+19
30,42615306128306.68,0.00093637912736660835,42615306128306.68,45510739061596000.0,4.7317124208736207e+19
40,44707108092603.047,0.0010168048045915057,44707108092603.047,43968230569645888.0,1.9874102005883077e+19
50,46903960641182.18,0.0011041382495870001,46903960641182.18,42480151972569104.0,9.0073112943139766e+19
60,49211112499435.844,0.001198972771072633,49211112499435.844,41044395408087768.0,8.5954461471182864e+19
70,51634074937699.273,0.0013019526371007386,51634074937699.273,39658950307655520.0,6.6439921862785843e+19
80,54178634900602.648,0.0014137774519575653,54178634900602.648,38321897711400784.0,3.2991703192330387e+19
90,56850868793032.727,0.0015352069089967751,56850868793032.727,37031404991646080.0,1.2491772968664288e+21
100,59657156955541.352,0.0016670659516941954,59657156955541.352,35785720951779596.0,5.6143135190042288e+19
-150,2555684555425.6445,4.1380942347319121e-05,2555684555425.6445,61759940940330352.0,7.4916382110425828e+22
-140,2633961696158.561,4.2420021037591452e-05,2633961696158.561,62092418431957328.0,1.1564586179327097e+23
-130,2715331766652.2231,4.3485191074830099e-05,2715331766652.2231,62442677599820840.0,1.2225066134746899e+23
-120,2799744151634.373,4.4577107614792711e-05,2799744151634.373,62806770143724880.0,6.3904086197500746e+22
-110,2887183472551.0977,4.5696442264248991e-05,2887183472551.0977,63181799927779304.0,5.1490805327851824e+22
-100,2977661626807.4561,4.6843883494067122e-05,2977661626807.4561,63565644107721840.0,1.3432344043067677e+23
-90,3071211813849.9048,4.8020137062672421e-05,3071211813849.9048,63956748183404400.0,7.3237483843176307e+22
-80,3167884058830.7622,4.9225926450139367e-05,3167884058830.7622,64353975380016296.0,1.3231556749291865e+23
-70,3267741865286.0288,5.0461993303183537e-05,3267741865286.0288,64756495956331440.0,1.007194960243989e+24
-60,3370859719183.498,5.1729097891327347e-05,3370859719183.498,65163705855938392.0,3.8401835234530601e+23
-50,3477321235199.543,5.3028019574520283e-05,3477321235199.543,65575166923080424.0,7.6207206536513665e+24
-40,3587217787690.6465,5.43595572825009e-05,3587217787690.6465,65990562966660176.0,3.5806428244058205e+23
-30,3700647507706.2222,5.5724530006195863e-05,3700647507706.2222,66409667471304944.0,1.4224379117945691e+24
-20,3817714556681.5962,5.7123777301457861e-05,3817714556681.5962,66832319868037928.0,7.193968312543855e+23
-10,3938528609518.772,5.8558159805452526e-05,3938528609518.772,67258408095536536.0,1.3941429967280565e+24
0,4063204496389.605,6.0028559766011892e-05,4063204496389.605,67687855784442576.0,1.2864807557793456e+24
10,4191861965123.1431,6.153588158427982e-05,4191861965123.1431,68120612839225360.0,1.8768480550476363e+24
20,4324625535477.5591,6.3081052370983501e-05,4324625535477.5591,68556648516961536.0,2.498638930271325e+24
30,4461624423708.9043,6.4665022516672736e-05,4461624423708.9043,68995946341139112.0,1.9721839573981145e+25
40,4602992521207.8428,6.6288766276278229e-05,4602992521207.8428,69438500364051056.0,1.8343572103610629e+24
50,4748868415013.8682,6.7953282368347987e-05,4748868415013.8682,69884312420290792.0,1.6466665382333915e+24
60,4899395441060.0801,6.9659594589330617e-05,4899395441060.0801,70333390108625384.0,7.7738073821275294e+23
70,5054721763295.6523,7.1408752443283453e-05,5054721763295.6523,70785745309167448.0,5.0288532084744151e+24
80,5215000473562.7197,7.3201831787392564e-05,5215000473562.7197,71241393093948392.0,3.2468241147630386e+24
90,5380389708408.6436,7.503993549370187e-05,5380389708408.6436,71700350926610560.0,7.4546466061263285e+23
100,5551052779998.5283,7.6924194127458355e-05,5551052779998.5283,72162638074580256.0,1.1370792902358568e+24
-150,1.0526220498159084e+20,0.0006512023641101945,1.0526220498159084e+20,1.616428483416542e+23,1.1339513916279073e+26
-140,6.5763150967275454e+19,0.00061598366484435087,6.5763150967275454e+19,1.0676119306490496e+23,4.3810681901361296e+24
-130,4.1086032480232899e+19,0.00058266968344554513,4.1086032480232899e+19,7.0513420635300149e+22,1.1492577609073832e+25
-120,2.5668952769554514e+19,0.00055115740787106563,2.5668952769554514e+19,4.6572816409571606e+22,2.7372117295659538e+24
-110,1.6037103961157018e+19,0.00052134939723450055,1.6037103961157018e+19,3.076076053070337e+22,2.5076923462618202e+25
-100,1.0019591793954707e+19,0.00049315348050327126,1.0019591793954707e+19,2.0317390406997728e+22,4.7511319368149857e+24
-90,6.2601450589227766e+18,0.0004664824714913786,6.2601450589227766e+18,1.3419893439744124e+22,4.8635664722103003e+24
-80,3.9114301873347553e+18,0.00044125389926607541,3.9114301873347553e+18,8.8643526863797061e+21,2.5174693409540296e+25
-70,2.444073581430784e+18,0.00041738975313483818,2.444073581430784e+18,5.8556147175975918e+21,5.7059894170046106e+25
-60,1.5273478729935478e+18,0.0003948162414241021,1.5273478729935478e+18,3.8685031484125489e+21,5.5414767247621855e+25
-50,9.5463038696045594e+17,0.00037346356330385916,9.5463038696045594e+17,2.5561540154420505e+21,1.0994031669868479e+26
-40,5.9683314389034598e+17,0.00035326569295257272,5.9683314389034598e+17,1.6894738317271955e+21,1.7636611332518898e+26
-30,3.7330814615468262e+17,0.00033416017539500566,3.7330814615468262e+17,1.1171533104248609e+21,8.4215165485251067e+25
-20,2.3367038813742547e+17,0.00031608793338166606,2.3367038813742547e+17,7.3925754025945661e+20,1.6472096268408091e+26
-10,1.4644173981518557e+17,0.00029899308471270896,1.4644173981518557e+17,4.8978303279454047e+20,2.357142322218154e+26
0,91956186794081200.0,0.00028282276944143039,91956186794081200.0,3.2513714145326046e+20,4.3953654395328341e+26
10,57927362674364480.0,0.0002675269864230425,57927362674364480.0,2.1652904422420955e+20,2.2631553085789454e+25
20,36679354723113696.0,0.00025305843870331062,36679354723113696.0,1.4494420700238774e+20,2.0331472584948119e+26
30,23416643407830628.0,0.00023937238726897081,23416643407830628.0,9.7825165529717129e+19,1.4934290591566489e+25
40,15143243225500902.0,0.00022642651270770098,15143243225500902.0,6.6879284781679485e+19,2.355891894244293e+25
50,9987433553812816.0,0.00021418078434987694,9987433553812816.0,4.6630857124408287e+19,2.2596313967712998e+25
60,6779882817613992.0,0.00020259733648747888,6779882817613992.0,3.3464817135110795e+19,5.8143055449956448e+23
70,4790080725920684.0,0.00019164035128739745,4790080725920684.0,2.4995157302426042e+19,2.144112485762349e+25
80,3561673853222743.5,0.00018127594803709016,3561673853222743.5,1.9647801552216965e+19,5.0071891118279762e+24
90,2828151404010906.5,0.00017147207838011724,2828151404010906.5,1.649336399679891e+19,3.5592465421092638e+23
100,2603967617058979.0,0.00016219842721760914,2603967617058979.0,1.6054210029826218e+19,9.257213577012366e+23
-150,4.3978379322059642e+17,4.0341764968392273e-06,4.3978379322059642e+17,1.0901451475044943e+23,2.5297676679452529e+19
-140,3.780574897063607e+17,6.9393089240275357e-06,3.780574897063607e+17,5.4480567711480158e+22,1.542283828010862e+19
-130,3.2507317813778374e+17,1.1936515018819025e-05,3.2507317813778374e+17,2.7233508073778293e+22,1.7517278783428264e+20
-120,2.7959576333466973e+17,2.0532360261574481e-05,2.7959576333466973e+17,1.3617322108745698e+22,8.2950011556105021e+18
-110,2.4056476122461965e+17,3.5318333470567088e-05,2.4056476122461965e+17,6.8113282135777125e+21,1.3837692639514141e+20
-100,2.0706961755396922e+17,6.0752132889106447e-05,2.0706961755396922e+17,3.4084337077011355e+21,1.3415667239721802e+19
-90,1.783285154628912e+17,0.00010450157999814548,1.783285154628912e+17,1.7064671698366274e+21,4.1331341325741286e+18
-80,1.5367017875676365e+17,0.00017975632628475146,1.5367017875676365e+17,8.5488050369551493e+20,1.169272832473061e+20
-70,1.3251824741784458e+17,0.00030920428992521891,1.3251824741784458e+17,4.285782951132216e+20,5.153847194365185e+18
-60,1.1437786175910072e+17,0.00053187164471033737,1.1437786175910072e+17,2.1504786520701256e+20,3.8866786753955087e+18
-50,98824143018638000.0,0.00091488849173242636,98824143018638000.0,1.0801769167683515e+20,2.8002767020419067e+18
-40,85492302324632336.0,0.0015737273468682169,85492302324632336.0,5.4324723081647899e+19,1.5040759030523515e+18
-30,74069147853921200.0,0.0027070159748005689,74069147853921200.0,2.7361917529643696e+19,2.7762298398574546e+18
-20,65662560924537392.0,0.004656419997027041,65662560924537392.0,1.4101511669149393e+19,5.8725430525847491e+18
-10,66507554900813776.0,0.0056965752793684855,66507554900813776.0,1.1675006760937021e+19,7.8666181708132301e+18
0,67363503380414000.0,0.0054035987462383115,67363503380414000.0,1.2466414799453561e+19,7.5306254934180547e+18
10,68230542335161168.0,0.0051256900819162364,68230542335161168.0,1.3311484160129561e+19,1.9111563888029212e+18
20,69108809889485720.0,0.0048620743415014097,69108809889485720.0,1.4213852984433166e+19,5.2750646324020163e+18
30,69998446318358128.0,0.0046120164357359352,69998446318358128.0,1.5177406085541962e+19,1.2353945765600548e+18
40,70899594047523688.0,0.0043748190812175044,70899594047523688.0,1.6206291673161587e+19,1.2307289579613599e+18
50,71812397655896168.0,0.004149820856033176,71812397655896168.0,1.7304939212374051e+19,2.8194310866172191e+18
60,72737003879979616.0,0.0039363943553924856,72737003879979616.0,1.8478078493415391e+19,7.7587432831717345e+18
70,73673561620198000.0,0.0037339444421168851,73673561620198000.0,1.9730759994497999e+19,1.703558588174693e+19
80,74622221949021904.0,0.0035419065871070319,74622221949021904.0,2.1068376625362117e+19,4.6019825081663406e+18
90,75583138120792080.0,0.0033597452951603067,75583138120792080.0,2.2496686945188721e+19,4.1997417356854113e+18
100,76556465583147440.0,0.0031869526117490211,76556465583147440.0,2.4021839954856669e+19,2.2553099772353961e+18
-150,22343695701402988.0,0.030056085894709011,22343695701402988.0,7.4340004815252096e+17,1.5243927292576911e+20
-140,15130126699407504.0,0.03568267104690595,15130126699407504.0,4.2401889363939418e+17,1.876587982518218e+18
-130,10246401509721034.0,0.042362569015210308,10246401509721034.0,2.4187394079056109e+17,2.0836765918394397e+19
-120,6940146945404856.0,0.050292962968198691,6940146945404856.0,1.3799439396309296e+17,2.8012009731390177e+18
-110,4701967793050710.0,0.059707949326973764,4701967793050710.0,78749443684654256.0,1.3871232515095452e+18
-100,3186979273835386.5,0.07088544803150125,3186979273835386.5,44959570156333128.0,1.194215530978774e+18
-90,2161680122651140.0,0.084155406428548643,2161680122651140.0,25686764693917720.0,4.9912797020414131e+17
-80,1467982715119489.2,0.099909538950884988,1467982715119489.2,14693118700519098.0,3.3251805341375885e+17
-70,998859501056555.0,0.11861289009225399,998859501056554.88,8421171596777283.0,1.044092387199264e+18
-60,681854348466222.88,0.14081756200429851,681854348466222.75,4842111585807806.0,3.4963269309985669e+18
-50,634725125885103.25,0.16717901193885015,634725125885103.12,3796679490588625.0,1.7271647922506099e+18
-40,656305773839106.75,0.19847540061797872,656305773839106.5,3306736108331885.0,6.0929088815869056e+17
-30,678753229136202.12,0.23563056267419455,678753229136201.88,2880582304065162.5,1.6044395644268611e+17
-20,702117778944319.62,0.27974127722268533,702117778944319.38,2509882652696282.0,4.553653184625193e+18
-10,726454152144423.88,0.3321096435625901,726454152144423.5,2187392526009304.8,1.5897421550278207e+19
0,751822015433186.25,0.39428151770205133,751822015433186.0,1906815261884324.8,2.2209294195494822e+17
10,778286529501600.5,0.46809214431057339,778286529501600.0,1662678040982497.0,8.5474722834382528e+17
20,805918972727350.75,0.55572033110323671,805918972727350.25,1450224020286266.0,2.4249095015225363e+17
30,834797440745202.25,0.65975276482441747,834797440745201.75,1265318593954464.5,4.0562282207077939e+17
40,865007631301677.75,0.69580202016924642,865007631301677.0,1243180683912464.0,1.7066245272039062e+17
50,896643724972255.25,0.7184277660514119,896643724972254.5,1248063851847410.2,5.917392150338985e+17
60,929809373637464.38,0.74178924474533303,929809373637463.62,1253468394458430.5,8.3815805169020989e+18
70,964618810096824.12,0.76591038044661919,964618810096823.62,1259440836321259.5,2.2263143734139039e+18
80,1001198093867078.2,0.79081587530603736,1001198093867077.6,1266031860424685.0,6.4495855870298972e+18
90,1039686510086712.4,0.75526234528384595,1039686510086711.6,1376589891683230.8,2.1724360072412414e+19
100,1080238140558243.0,0.58234622902883026,1080238140558242.4,1854975763060644.0,9.3885596008049582e+18
-150,628811263258129.88,0.026234233134644784,628811263258129.88,23969111657688408.0,3.2112436219854706e+21
-140,588887731488451.75,0.025921303668967683,588887731488451.75,22718291448954128.0,1.7883907954533381e+20
-130,551561941242072.31,0.025612106915811145,551561941242072.31,21535203763403632.0,1.0301685204231962e+21
-120,516669292280950.62,0.02530659835030841,516669292280950.62,20416386474741440.0,1.1129177029483007e+20
-110,484055917888834.31,0.025004733978698141,484055917888834.31,19358570993045068.0,1.6772563223153567e+20
-100,453578006365916.5,0.024706470331989184,453578006365916.5,18358672860632684.0,1.2110066620633484e+20
-90,425101166881440.19,0.024411764459701026,425101166881440.19,17413782915331574.0,1.341121922956402e+20
-80,398499836887959.69,0.024120573923678789,398499836887959.69,16521158996832932.0,6.0602299751536093e+20
-70,373656728484332.06,0.023832856791982118,373656728484332.06,15678218173577836.0,2.5535292924348043e+19
-60,350462311286346.62,0.023548571632846869,350462311286346.62,14882529469324676.0,2.5185143784672107e+20
-50,328814329524980.31,0.02326767750871887,328814329524980.31,14131807070205736.0,4.5357008051926606e+19
-40,308617351243292.06,0.022990133970358876,308617351243292.06,13423903994695802.0,1.934549168460723e+19
-30,289782347604614.94,0.022715901051017742,289782347604614.94,12756806210495082.0,5.7891439287603356e+19
-20,272226300457581.31,0.022444939260681238,272226300457581.28,12128627183877660.0,3.9856404192209306e+19
-10,255871836428238.56,0.0221772095803833,255871836428238.53,11537602848582368.0,2.535799996242228e+20
0,240646885926595.28,0.021912673456587341,240646885926595.28,10982086982830138.0,4.136979657076351e+19
10,226484365564936.84,0.021651292795634412,226484365564936.81,10460546984547882.0,3.850434957444717e+19
20,213321882588616.62,0.021393029958257672,213321882588616.56,9971560036369450.0,3.1993918407777804e+19
30,201101460017254.31,0.021137847754162248,201101460017254.28,9513809653475976.0,4.2925713646668923e+19
40,189769281285762.81,0.02088570943666981,189769281285762.75,9086082608837690.0,8.9846813431488512e+18
50,179275453260803.0,0.020636578697426917,179275453260802.97,8687266231933883.0,4.2409572000669834e+18
60,169573786589513.28,0.020390419661176648,169573786589513.25,8316346078564618.0,2.0021629770431582e+19
70,160621592414033.19,0.020147196880592397,160621592414033.16,7972403970934461.0,7.3111638260916972e+18
80,152379494557801.34,0.019906875331173472,152379494557801.31,7654616408793216.0,4.7417294491263353e+19
90,144811256358171.31,0.019669420406201482,144811256358171.28,7362253354070078.0,6.4699750100355123e+18
100,137883621384878.3,0.019434797911756903,137883621384878.28,7094677393144739.0,7.1848092829134976e+17
-150,22921310230.508453,5.0520764103363884e-09,22921310230.508453,4.5370078298127442e+18,32427185866655284.0
-140,22163949124.543102,4.7275132729148433e-09,22163949124.543102,4.6882891374469847e+18,28403086658481520.0
-130,21431612584.759949,4.4238012116879081e-09,21431612584.759949,4.844614746281216e+18,31893334059502968.0
-120,20723473754.712784,4.13960068026739e-09,20723473754.712784,5.0061528527370404e+18,1.5728585378667088e+17
-110,20038733098.772003,3.8736581894311364e-09,20038733098.772003,5.1730772615522857e+18,1.4533315654717917e+17
-100,19376617499.395901,3.6248007785083414e-09,19376617499.395901,5.3455675727838648e+18,17763138886376052.0
-90,18736379384.229771,3.3919308419425182e-09,18736379384.229771,5.5238093750460058e+18,29527850421078168.0
-80,18117295882.047279,3.1740212882141997e-09,18117295882.047279,5.7079944451918346e+18,44151362121183056.0
-70,17518668006.580902,2.9701110097714826e-09,17518668006.580902,5.8983209546530632e+18,2.7187019164812963e+17
-60,16939819867.320181,2.7793006439881352e-09,16939819867.320181,6.0949936826598666e+18,59050966856217008.0
-50,16470397228.9596,2.600748606452652e-09,16470397228.9596,6.3329447483295048e+18,78652781692712448.0
-40,16318864544.088787,2.4336673790927552e-09,16318864544.088787,6.7054621696791951e+18,19874500109823800.0
-30,16185532463.380091,2.2773200367638171e-09,16185532463.380091,7.1072717940779756e+18,88977640036874544.0
-20,16070247016.197132,2.1310169969814478e-09,16070247016.197132,7.5411163021976771e+18,65598590832252272.0
-10,15972874356.519356,1.9941129784626773e-09,15972874356.519356,8.0100147429125775e+18,1.0943991088855997e+17
0,15895166611.918266,1.8660041550611373e-09,15895166611.918266,8.518291113557291e+18,41489699495227672.0
10,15836104268.421925,1.7461254925434503e-09,15836104268.421925,9.0692818677967165e+18,18869259187387388.0
20,15794505312.872612,1.6339482564604537e-09,15794505312.872612,9.6664660281761403e+18,23027367465595704.0
30,15770324341.936941,1.5289776801215346e-09,15770324341.936941,1.0314293365409622e+19,15778932015727530.0
40,15838870160.623413,1.4307507823864864e-09,15838870160.623413,1.1070320810312079e+19,20377038804262032.0
50,16380097906.386587,1.3388343256500826e-09,16380097906.386587,1.2234596613313663e+19,13786223482634290.0
60,16939819867.320181,1.2528229050128964e-09,16939819867.320181,1.3521320371410194e+19,3.9335860944442726e+17
70,17518668006.580898,1.1723371602104962e-09,17518668006.580898,1.4943370048455494e+19,84797364094013360.0
80,18117295882.047283,1.0970221024145971e-09,18117295882.047283,1.6514977995584836e+19,87270731882675744.0
90,18736379384.229774,1.0265455485263802e-09,18736379384.229774,1.825187339336876e+19,44073739386746656.0
100,19376617499.395901,9.6059665605631198e-10,19376617499.395901,2.0171439674738995e+19,51648601354771776.0
