voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1
-150.0,0.000000000000004037395292405553737385171407431273895902772598730246532735613288291626708247814864575200387270874171,0.0000000000000001732162144744123854819522194311483457214574049749157755906767923305575142523319279399549192640380905,0.000000000000002720809040371735545501756148275109404307341456811117606224458242279689861438876470509457860679469798,0.0000000000000005853825336993382048311549888449901032246928794775437843662387336277840216617913441867100899223444592,0.000000000000004037395292405553737385171407431273895902772598730246532735613288291626708247814872541277844854870432,0.0000000000000008172460607962692774658220840978359374183432706008042351148328749907357132515790860631614357026281807
-140.0,0.000000000000001050100241831955653256065747406764175652933051879472254838968976573350938354122170720572373406582322,0.000000000000001332810189558914847084252751859979913625544650936315045400408529269308397943092306871164743975742521,0.0000000000000007877572853560278112701577520391561199041013102550121597986824381649843102243322484689875954605646195,0.000000000000002518434288715045939062753385080943387627933026033649230792014537742489572876335566227180355141249637,0.000000000000001050100241831955653256065747406764175652933051879472254838968976573350938354122172792497280139437361,0.000000000000001694130088153812545239935612073451767349818917505360714363125059233529137353369331008374592601836476
-130.0,0.0000000000000006306151943278909662685315800642912689915981728220950651556982361004950437877291715033884175423172012,0.000000000000001301474344637679709683078013935771506099059424055570313416770011880039553210012296814234316461100839,0.0000000000000003734642620330219621402656618157163010168875745795221156336479042309311591564578812320837224432321688,0.0000000000000003734642620330219621402656618157163010168875745795221156336479042309311591564578812320837224432321688,0.000000000000000630615194327890966268531580064291268991598172822095065155698236100495043787729172747638514478516118,0.0000000000000006574444983158228176992081492690839144021735584296818538926139292198613542107651423312493401152222253
-120.0,0.0000000000000008231101657347728531830219015869479048167637327361964830555391045887128015078183022907169442811421813,0.000000000000001753009219552654714752457557079802461970779729767357355041085226051999994489170322132780034390081873,0.000000000000001223879230281627834437501539255916840443111740176234623505864181958193606871650044962517120380074925,0.0000000000000010172422569021857250416945931859106212223595941581932865939456209639764891778583065440029956895905,0.0000000000000008231101657347728531830219015869479048167637327361964830555391045887128015078183039147737585103095182,0.0000000000000004649495269089409307847178277464272785770079985155804359927730607316435964906760110687506292735023803
-110.0,0.000000000000001738207869116586862178466787632855052478012885241743552078465493188002849349482385093779316648638976,0.0000000000000002569392225763160106155660988994735915751753943022000951729065030695929916512139260502709660241277379,0.000000000000001609255314357994945124978519178349679836924036852514610084865037882748353955992913435465355255813802,0.0000000000000008703883661953103676247048336617249508121017153639814328581576940478570583695079475866460965840627554,0.000000000000001738207869116586862178466787632855052478012885241743552078465493188002849349482388523391113346068751,0.0000000000000002569392225763160106155660988994735915751753943022000951729065030695929916512139266845205612344778686
-100.0,0.000000000000001562031431490375454217014163769506230461784393503406860742619771327721579004601310677759439381831993,0.00000000000000008076278495010460265411347503612476955894690256386340383706078120931172130633285163423902820010779071,0.000000000000001638856383371945119348708968499114187627451895611096790360900518575513266768970168595081226224326801,0.0000000000000008407872971813601934009743843409604430215738566053992525821222133550921455565306924270495737641952705,0.000000000000001562031431490375454217014163769506230461784393503406860742619771327721579004601313759762184527754307,0.0000000000000004671806927432187378444353938361373245770784219393964795515544308054186407058811464509974860771110666
-90.0,0.0000000000000003143494105404532532711843336992791023701638036821434798350521733522612893442131520417864634804757317,0.0000000000000001211404566438961856760233742992728248610980439943769419778053485542078296444390052100145416343635562,0.0000000000000003745449196908546707179419420589429771980073056516384744216335334374078588862916959091435289408720473,0.0000000000000006793036445443000872006734828980887408278286390403723438291511276330994413520461700252591588319530058,0.0000000000000003143494105404532532711843336992791023701638036821434798350521733522612893442131526620209393618587425,0.00000000000000007206849725266088191913758510073345264796771569338959587944147630824861468752083099803739981356365724
-80.0,0.0000000000000005511966883740178741533758795992474564509419347756891807006093120877143922055671947506490557023243029,0.0000000000000002291817652130894281614409472659036606024990019627449509385312707576252927059436166977119333684212961,0.0000000000000005751570690264724859410249055830006497747822970699960320201051399541996248228133560507943079814061822,0.0000000000000004580277978707380610380098247670304463289784330202106525394876650168859636461453360417569673223704285,0.0000000000000005511966883740178741533758795992474564509419347756891807006093120877143922055671958382006071222623981,0.0000000000000002291817652130894281614409472659036606024990019627449509385312707576252927059436172634427718075434201
-70.0,0.00000000000000005231303334971949808440038908272082965994576005998159537628165390590359490798619906628640878093811993,0.0000000000000002697018898112089479075345432506229661884971727529626343857963874241855045916373789866507135529648868,0.0000000000000002113596130978391337644490764861641291771327412262198160585991277028679954489556652914691142055796032,0.000000000000000004722639718397024368642130416157909956380595208178479146680566708650877755163926872964663589417935275,0.00000000000000005231303334971949808440038908272082965994576005998159537628165390590359490798619916950386595906475488,0.0000000000000002455219872462765656795613484827271071690115197477481332335284787039570546077603465041186668018532062
-60.0,0.0000000000000002625808056666731800486127595375974334163180037178223661252313217516302070733294711423699044612467199,0.00000000000000006937185177011611245345180013759115590725224403005582826798449695357674737355532431061004317234750874,0.0000000000000005454870469364864567500825771697149967604712037593662322676128009011438485891822987873376803370725438,0.00000000000000002889461348788118326056521199469944870859083871426288998781639841560105435470295274106204268518423846,0.0000000000000002625808056666731800486127595375974334163180037178223661252313217516302070733294716604611205356660823,0.0000000000000001238371021264409551417091592624151216018135156577107095892623278444767123262188228268453850418605357
-50.0,0.0000000000000003175768979599213890046930406340855121292699076793278398375852335172421007076114403437552979243582582,0.0000000000000003908559329941211921775638104992708387373045445091494656389864574089539181915604313727075772659496531,0.0000000000000003992326999285949884891897857137978145436271000092632085433515506900273011502215864416375223642401194,0.0000000000000005645422786321486760058353425698027899202288168236962780728863994854009953052549771764488221166276593,0.0000000000000003175768979599213890046930406340855121292699076793278398375852335172421007076114409703578435424903613,0.0000000000000000599649594311786322111450947674104754505155614289724560279228004531708211079125780494291705642765213
-40.0,0.00000000000000005045445674654350754453467302492320422734497778715105180400712838332548915338741726663566892909490742,0.00000000000000005045445674654350754453467302492320422734497778715105180400712838332548915338741726663566892909490742,0.0000000000000002749165258790125898271718458789569257658230298587676832726358686816233343405446520350863993847873563,0.0000000000000001383574208798716289644420462610555126756812621773149905512012533068109010470388248019321759218587366,0.0000000000000001148574413787291967429216594915919633970335643497398977564227366493433090533121331038464675419841515,0.0000000000000003359634510465706276457872457750893507907865415883820239104865212127814302461608772262094875402377748
-30.0,0.0000000000000000231958467243146683791369685979081676211538546077592670260587409058010184428212656775829382308497327,0.000000000000000041207137907871020819250017868760591548534731954829578926356867360216801457103449933002677152348924,0.0000000000000002407134345690760734078710601480799977646581601378988604233493681342011226614877603259608512187527204,0.00000000000000004857832816214287974625866434992870914439484428735901125333661725770284210982067345995408631076409604,0.00000000000000002319584672431466837913696859790816762115385460775926702605874090580101844282126572335004754702506821,0.00000000000000004120713790787102081925001786876059154853473195482957892635686736021680145710345003472171512476856082
-20.0,0.0000000000000000856838178654885665176704205891164350851781690437052219784545205954049374772205786511226878153477539,0.00000000000000004312215139888281187910355234422108325419900408147246992637669593663070232262885257005155809035280058,0.00000000000000008085376240727134545508116055292205013068693068291285390810337624188758531315934020198690842014456162,0.0000000000000001464469083101149748803064801240847910121404299369326166950070408517512441500115720583762102208076165,0.00000000000000008568381786548856651767042058911643508517816904370522197845452059540493747722057882018315391880856247,0.00000000000000004312215139888281187910355234422108325419900408147246992637669593663070232262885267649777052573645163
-10.0,0.00000000000000002519986395758904153212977736596301394133338033886918250126895767540723356213342348815113771713820458,0.00000000000000004564341913781521658609590774737262114532406487997854804638821141721236832778376368349560207278807271,0.00000000000000005575338559985546721613616749990914829401057738701464675247236119048773087640801266094106466705535873,0.000000000000000171547285117530853119251473177097692848816783232830823850638055901084728852968478505461586993325819,0.0000000000000000005613298952852341472250172207044897265420542861663558796972856245595959346178938373532264052578824759,0.0000000000000000005613298952852341472250172207044897265420542861663558796972856309998943978364627574699466864893677428
0.0,0.00000000000000007028900796160344549659769643913652703143947598426385499066712724698622192835108058099034181699905315,0.00000000000000007028900796160344549659769643913652703143947598426385499066712724698622192835108058099034181699905315,0.0000000000000001503481859831969720409740037290184412656421684393593329806518351478203021422203388706558921213684588,0.0000000000000001503481859831969720409740037290184412656421684393593329806518351478203021422203388706558921213684588,0.00000000000000004685933864106896366439846429275768468762631732284256999377808483110166993994016869082375978238551612,0.00000000000000004685933864106896366439846429275768468762631732284256999377808483110166993994016871403823106219435846
