voltage,largest element,smallest element,element difference,element ratio difference,condition number
50,1680064365976.9939,6.0437181932052653,1680064365970.9502,277985225695.30609,2.4698716087877748e+25
60,1902656630153.4856,13.025882314617355,1902656630140.46,146067389847.24026,1.5102683037690323e+25
70,2164030787905.7888,28.283530876373511,2164030787877.5051,76512045025.944763,2.1468528705595733e+26
80,2469881561245.3174,61.615231458296776,2469881561183.7021,40085568175.086952,3.0622902230403969e+25
90,2826839444928.0093,134.42196988336633,2826839444793.5874,21029593952.393108,6.6745617069821822e+24
100,3242615065890.5122,293.44547547873293,3242615065597.0664,11050145041.767788,1.6074772147115555e+25
-150,1893163811.42817,149.37612952975678,1893163662.0520406,12673804.15725016,1.1600156375657796e+20
-140,1761420235.6010528,98.613274003813515,1761420136.9877789,17861897.938130885,3.066217183303644e+20
-130,1650553006.4274855,65.303805861859459,1650552941.1236794,25274989.484058335,6.9004278768208301e+20
-120,1562250001.8643935,43.466203226139221,1562249958.3981905,35941717.608426988,4.894821870141577e+20
-110,1499272838.2955847,29.170720969237305,1499272809.1248634,51396495.81773036,3.9674972966895282e+20
-100,1465795488.2124767,19.835764705355352,1465795468.3767118,73896595.870424613,9.4728431678661392e+21
-90,1467865821.84255,13.765579092969167,1467865808.0769713,106633060.03539433,1.591590259089689e+21
-80,1514033181.3852534,9.8464912727160385,1514033171.5387619,153763725.51921484,5.7726708003369386e+21
-70,1616200340.3487635,7.347332818646426,1616200333.001431,219971026.25419256,9.6637340542933884e+21
-60,1790778824.436336,5.788312250998727,1790778818.6480238,309378407.1734125,3.1064224088187237e+22
-50,2060254474.3087864,4.8548632112650605,2060254469.453923,424369211.78916872,1.8703941607572275e+22
-40,2455307884.9365573,4.3410442331521404,2455307880.5955129,565603056.10009801,8.9081815054775621e+21
-30,3017685439.3756452,4.1123558210787197,3017685435.2632895,733809419.87263906,8.2214999339659512e+21
-20,3804085773.0031452,4.0813161839847591,3804085768.9218287,932073282.61665261,6.5733520307200668e+21
-10,4891420025.6450062,4.1914206325995078,4891420021.4535856,1167007669.8103573,2.6788290031876807e+21
0,6383930780.2687063,4.4066101252488812,6383930775.8620958,1448716949.9498544,1.282034525006453e+21
10,8422825807.1300516,4.7043603365153084,8422825802.4256935,1790429559.9450505,1.0329452441471922e+21
20,11199314407.368868,5.0711504046168452,11199314402.297718,2208436649.240941,5.5865643549975203e+20
30,14972247626.363712,5.4994961429345004,14972247620.86422,2722476248.2285523,1.7894968054073917e+21
40,20091987768.3125,5.9860121670579929,20091987762.326488,3356489630.7565174,3.0386054934020888e+21
50,27032706571.862667,6.5301511504279999,27032706565.33252,4139675475.9789724,3.2100764993442766e+21
60,36436087984.421654,7.1333891705544881,36436087977.288254,5107822819.3162527,1.8007060766704397e+21
70,49170462254.909966,7.7987054551663331,49170462247.111252,6304951833.0425568,1.0982812639279115e+22
80,66410819871.976601,8.5302569831990311,66410819863.446335,7785324639.4308624,5.2459381812735561e+21
90,89747077715.20578,9.3331826692110536,89747077705.87262,9615913552.3265419,7.0388355229878772e+21
100,121330572927.60921,10.213494391947977,121330572917.39572,11879437954.483307,2.9898156299489095e+22
-150,468037959889.2746,0.27669873545714202,468037959888.9978,1691507404672.5061,25753163140537148.0
-140,281491075963.07037,0.24867141767726919,281491075962.82172,1131980018420.9158,59609091009673328.0
-130,169337908424.08868,0.2293707500547775,169337908423.85931,738271590355.99805,2.17464696391392e+18
-120,101911515721.60963,0.21629498195012908,101911515721.39336,471169117298.83447,36768854775583328.0
-110,61375640665.381348,0.2076621266400277,61375640665.173676,295555292909.87689,2.2683870559573968e+17
-100,37006829977.408401,0.20220291542560839,37006829977.206192,183018280916.05048,1.7095424036194243e+17
-90,22357966221.461609,0.19901331058702473,22357966221.2626,112344074652.65947,3.5196389686495936e+17
-80,13552936096.882568,0.1974494444849399,13552936096.68512,68640031539.396378,3.5516548033250445e+17
-70,8261356698.2994223,0.19705278050233588,8261356698.1023703,41924588312.02076,2.4568664076069798e+17
-60,5082163917.5214977,0.1974968022112942,5082163917.3240004,25732892181.63789,2.7901059454987802e+17
-50,3173015554.8970361,0.19854903795508441,3173015554.6984863,15981017020.162209,2.2614061992246607e+18
-40,2027482316.0139489,0.20004400945973236,2027482315.8139048,10135181360.789858,1.7795380254852621e+18
-30,1341091339.2456074,0.20186396206863794,1341091339.0437436,6643540161.9116564,1.5008499772880832e+17
-20,930789340.33491826,0.20392513813855095,930789340.13099325,4564367830.4266777,1.494803877745351e+17
-10,686522517.83595824,0.20616799905118466,686522517.62979019,3329917935.8359962,3.3687024002327104e+17
0,542125588.52139103,0.20855025998182086,542125588.31284082,2599496105.00916,3.7317632105697856e+17
10,457819792.37967366,0.21104192830740387,457819792.16863173,2169330976.3205585,5.2117564164384215e+18
20,409690402.91497433,0.21362176928738685,409690402.70135248,1917830772.966846,2.2250198810546345e+18
30,383360431.94348645,0.21627478844827705,383360431.72721165,1772561816.81652,9.9629199518798208e+17
40,370187156.20974094,0.21899043820713315,370187155.99075049,1690426117.4161296,8.287855390114697e+17
50,401045811.95904136,0.22176134039969311,401045811.73728001,1808456835.7866774,2.114089611990496e+18
60,523533149.55027753,0.22458237630827119,523533149.3256951,2331140840.8630161,2.119319841083605e+19
70,683865408.4623003,0.22745003847471329,683865408.23485029,3006662091.8084784,9.4700944459672077e+17
80,893801356.08990109,0.23036196899360256,893801355.85953903,3879986614.0869937,1.7892712209961065e+18
90,1168764443.8898613,0.2333166306430921,1168764443.6565447,5009349057.8377924,1.058389426062799e+21
100,1528986940.8012516,0.2363130726415856,1528986940.5649385,6470175025.485178,2.8765417209652311e+18
-150,138253533201.09122,3.0059783008388625,138253533198.08524,45992858019.803253,4.4309783716021215e+19
-140,114515598804.1524,3.047961741385512,114515598801.10445,37571206111.037689,8.3094961390518813e+19
-130,94864910160.341049,3.0905719095389359,94864910157.250473,30694937033.351017,2.0937958229014061e+19
-120,78592911358.304947,3.1338145801845982,78592911355.171127,25078992182.643883,9.7886990756113285e+18
-110,65115991849.40551,3.1776958786717837,65115991846.227814,20491574504.172741,2.0985575987726369e+19
-100,53952572605.837326,3.2222222621067704,53952572602.615112,16743901635.935499,1.0759314407222188e+21
-90,44704770760.001541,3.2674005024607791,44704770756.734138,13682060318.694635,6.9775527561101451e+19
-80,37043579029.110283,3.3132376713356089,37043579025.797035,11180477437.399632,1.3040990696862708e+19
-70,30696799471.879425,3.3597411262436858,30696799468.519688,9136656164.3990631,8.5872532697246482e+19
-60,25439170511.241169,3.4069184982718914,25439170507.834248,7466914903.9358606,1.7607172519337991e+20
-50,21084261947.021469,3.4547776810100506,21084261943.566689,6102928724.7384329,9.7623888333091717e+18
-40,17477808587.882629,3.5033268206354671,17477808584.379303,4988917529.7417259,2.9760845508978844e+19
-30,14492223325.84984,3.5525743070544737,14492223322.297266,4079358254.9623561,3.4481733042311021e+19
-20,12022083606.709991,3.6025287660107055,12022083603.107462,3337123556.1354752,8.5725166449740575e+18
-10,9980426743.5720921,3.6531990520777766,9980426739.9188919,2731969049.946969,1.9273594118413017e+19
0,8295722922.3885403,3.7045942424613214,8295722918.6839457,2239306757.8912201,1.0280642132559481e+19
10,6909422497.2554941,3.7567236315419792,6909422493.4987707,1839215011.5177524,1.0065107005351809e+19
20,5773998073.6336069,3.8095967260969767,5773998069.8240099,1515645483.9641795,1.5398491193583577e+19
30,4851423388.1916313,3.8632232411434506,4851423384.3284082,1255796801.1073804,2.1972795957969248e+19
40,4112051424.7380338,3.9176130963517215,4112051420.8204212,1049631835.4069684,4.9506270745240177e+18
50,3533874866.4611135,3.9727764129813039,3533874862.4883366,889522716.3839246,4.2145997174333711e+18
60,3102174317.6835442,4.0287235112966204,3102174313.65482,770014201.51692832,9.0159059325508332e+18
70,2809585446.8142066,4.0854649084232513,2809585442.7287412,687702748.59576285,5.0050466085707141e+18
80,2656647453.7175736,4.1430113166089644,2656647449.574563,641235867.02920914,1.1061852681510762e+19
90,2652934838.2344561,4.2013736418570389,2652934834.0330825,631444633.20378208,3.3661725000683407e+18
100,2818926045.4129496,4.2605629829022353,2818926041.1523871,661632290.55065787,3.4022550511009603e+18
-150,486290324120.12,781.2429524777051,486290323338.87701,622457229.95369697,1.1720057302640226e+22
-140,443439771359.46112,767.3785176489331,443439770592.08252,577863155.09333789,1.469905450745111e+23
-130,407552456373.73163,757.57293575880976,407552455616.15863,537971246.2477473,1.4580465344946742e+22
-120,377798694161.04169,752.2101275064914,377798693408.83148,502251538.95947969,1.4133545283944452e+22
-110,353463158856.08612,751.749625528607,353463158104.33643,470187342.77059561,1.8091809320588703e+22
-100,333930206662.9859,756.73842577644496,333930205906.2475,441275605.00229597,6.2299549515936107e+21
-90,318671148192.07147,767.82480942941697,318671147424.24664,415031064.74103272,1.3709214930204751e+22
-80,307233215554.5025,785.77445771359965,307233214768.72803,390994149.19705033,6.7689295287603429e+21
-70,299230003100.9292,811.48923496398208,299230002289.43994,368741802.36563522,1.6075956653292161e+22
-60,294333189824.24597,846.02907693220982,294333188978.21692,347899614.62261915,6.7928441806922952e+21
-50,292265376759.92682,890.63749312530217,292265375869.28931,328153012.8878243,1.6086090996064845e+22
-40,292793894712.59271,946.77127552650484,292793893765.82141,309255151.98987043,2.1704497372444842e+22
-30,295725456750.55847,1016.1351033313604,295725455734.4234,291029663.06452149,6.2282014170898657e+22
-20,300901546520.09009,1100.7218465819701,300901545419.36829,273367470.13286632,1.8296761952588955e+22
-10,308194447867.17352,1202.8595034216921,308194446664.31403,256218159.30328843,9.8026781674854706e+22
0,317503833802.76208,1325.2658591728493,317503832477.49628,239577464.10288483,1.5678559045803349e+22
10,328753843756.17969,1471.1121341141272,328753842285.06763,223473001.22988135,9.8426000385712849e+22
20,341890587546.49341,1644.09709483809,341890585902.3963,207950362.91951036,2.0763243638798665e+22
30,356880022750.76959,1848.5333462174481,356880020902.23633,193061176.57062209,1.9342593737711761e+22
40,373706159324.15802,2089.447802906644,373706157234.71008,178854029.66482005,2.077631566155704e+22
50,392369551571.28082,2372.698667478342,392369549198.58209,165368471.33154228,7.5693450674471824e+22
60,412886043004.50067,2705.1116243390684,412886040299.38898,152631795.03928229,2.3839858142465757e+22
70,435285734359.20331,3094.6384033282875,435285731264.56482,140658027.73307955,3.4202943448996777e+22
80,459612149162.18982,3550.5413846759334,459612145611.6485,129448469.78713351,3.3311372898002222e+22
90,485921574847.41687,4083.6085197604252,485921570763.80841,118993182.74414918,2.4647464408314928e+22
100,514282560553.83362,4706.4035438254759,514282555847.43011,109272941.8046912,2.102255715291571e+23
-150,50374429049.281479,0.077442896949789383,50374429049.204033,650471909411.42175,1.1922374551083635e+18
-140,42073838438.320564,0.063481987834872827,42073838438.257072,662768131139.20728,1.237931000460265e+18
-130,35211832610.413239,0.052068833792147294,35211832610.361168,676255449679.83655,1.2545268327295903e+18
-120,29536804498.82822,0.042745384875576366,29536804498.785477,690994000517.34717,6.8551986323619482e+17
-110,24842520767.115456,0.035137458343288512,24842520767.080318,707009611350.00659,1.1089794150237966e+18
-100,20960060375.299343,0.028939721390301112,20960060375.270405,724266142462.72302,1.6719863198765908e+18
-90,17751230118.274525,0.023903437070960341,17751230118.250622,742622496738.76514,9.3251453642962483e+17
-80,15103194829.794424,0.019826481611937403,15103194829.774597,761768786081.58496,1.6633325774118656e+18
-70,12924108508.579399,0.016545232475500174,12924108508.562857,781137921616.82483,3.4425738116367149e+17
-60,11139572625.60087,0.013928001612556251,11139572625.586945,799796908090.4198,4.1239377430750605e+17
-50,9689780917.2788696,0.011869750358854854,9689780917.2669983,816342435546.69824,2.5542434335756826e+17
-40,8527237382.8819094,0.010287873864574618,8527237382.8716221,828862940499.75635,3.8487716122959328e+17
-30,7614957084.6653862,0.0091188858716549706,7614957084.6562672,835075380023.73999,9.3547969995128563e+17
-20,6925078613.2465239,0.0083158707873448087,6925078613.2382078,832754475187.99731,7.8087810161455022e+18
-10,6437833500.3943291,0.0078466007967335702,6437833500.3864822,820461454222.8667,6.0199955324082534e+17
0,6140832094.7710295,0.0076922424473793265,6140832094.7633381,798314943500.4032,1.2502910450140787e+19
10,6028638033.5095863,0.0078466007967335702,6028638033.5017395,768312061449.49084,3.5350416259662579e+17
20,6102614949.3931923,0.0083158707873448087,6102614949.3848763,733851583971.245,3.7072741021137728e+17
30,6371039910.8736792,0.0091188858716549706,6371039910.8645601,698664288658.04102,1.3802919710168349e+17
40,6849488735.2909565,0.010287873864574618,6849488735.2806673,665782728817.91089,2.2565053546646586e+17
50,7561509170.9627581,0.011869750358854854,7561509170.9508877,637040286641.06311,2.919919915376601e+17
60,8539609446.4049187,0.013928001612556251,8539609446.3909903,613125248255.74146,1.1657694420149773e+17
70,9826602295.949913,0.016545232475500174,9826602295.9333687,593923494910.14624,3.2523222586549299e+17
80,11477358796.121695,0.019826481611937403,11477358796.10187,578890345789.40356,3.7008414962905216e+17
90,13561042756.785784,0.023903437070960341,13561042756.761879,567326059282.9447,1.9218900981503917e+17
100,16163915663.527281,0.028939721390301112,16163915663.498341,558537362731.64233,3.3787884195484429e+17
