voltage,largest element,smallest element,element difference,element ratio difference,condition number
-30,4292427214.8068132,4.1123558210787197,4292427210.694458,1043787892.2842963,1.0251155026538153e+21
-20,5023933726.9945002,4.0813161839847591,5023933722.9131842,1230959205.441766,2.5537819463836048e+20
-10,6058743574.2825899,4.1914206325995078,6058743570.0911703,1445510748.1123824,5.2025132314674502e+20
0,7500997844.0620909,4.4066101252488812,7500997839.6554785,1702214997.6652267,5.9165806763537478e+20
10,9491807370.7743587,4.7043603365153084,9491807366.0699997,2017661635.5466702,7.7654365152967419e+20
20,12222288919.145964,5.0711504046168452,12222288914.074814,2410160997.7922611,3.3379275449672801e+20
30,15951205252.672026,5.4994961429345004,15951205247.172527,2900484851.3559561,1.2753797158832408e+21
40,21028834520.018658,5.9860121670579929,21028834514.032646,3512995619.3112645,7.2125332515324219e+20
50,27929268320.741703,6.5301511504279999,27929268314.211552,4276971187.5522451,7.2404328096315998e+20
60,37294114389.973953,7.1333891705544881,37294114382.840561,5228105953.3269558,2.0948358613670201e+21
70,49991630624.408287,7.7987054551663331,49991630616.609581,6410247304.7357893,1.456509360056519e+22
80,67196738979.821854,8.5302569831990311,67196738971.291603,7877457749.7689438,8.8565263104526286e+21
90,90499291611.700287,9.3331826692110536,90499291602.367081,9696509199.4015694,6.7736158681975163e+21
100,122050564772.26575,10.213494391947977,122050564762.05225,11949932127.880432,8.737088438014454e+21
-150,31738021444189.734,0.0042953198053444965,31738021444189.73,7388977510987510.0,4.5648693439259361e+18
-140,27779974196400.523,0.0036894109979776391,27779974196400.52,7529650183085645.0,1.5524298346177395e+19
-130,24315535275805.371,0.003178434423602773,24315535275805.363,7650161065221403.0,3.4630132350619453e+18
-120,21283146857273.43,0.002747583521470514,21283146857273.426,7746132807596194.0,5.3925843981406044e+18
-110,18628928019622.27,0.0023843615364916955,18628928019622.266,7812962813949986.0,8.357650869484802e+18
-100,16305717364416.779,0.0020782211950914854,16305717364416.779,7845997049269331.0,7.7399292708080548e+18
-90,14272235032529.688,0.0018202605907842019,14272235032529.686,7840764726099434.0,1.6658938997635885e+19
-80,12492349228864.545,0.001602966510884472,12492349228864.545,7793269007205658.0,9.2790323057217634e+19
-70,10934434222797.863,0.0014199978036489821,10934434222797.859,7700317700984848.0,1.631734591806765e+21
-60,9570808417492.7168,0.0012660025396357293,9570808417492.7129,7559865101255291.0,2.3447770392912466e+19
-50,8377242504177.249,0.0011364636954622727,8377242504177.2471,7371324343774734.0,3.2953482443287449e+20
-40,7332528963072.6523,0.0010275689105357783,7332528963072.6514,7135802657993462.0,1.1154344336764381e+20
-30,6418105263052.3252,0.00093610056142781953,6418105263052.3242,6856213453459411.0,2.3398089210400621e+20
-20,5617724066720.0879,0.00085934298438912384,5617724066720.0869,6537231546392999.0,2.8418802567257584e+20
-10,4917164583408.0479,0.00079500417093471753,4917164583408.0469,6185080233763736.0,1.4301573637890209e+20
0,4303979944510.0527,0.00074114967873451713,4303979944510.0518,5807166983947052.0,1.7521672737616734e+20
10,3767276116648.4824,0.00069614685225042163,3767276116648.4814,5411611220348230.0,3.9676281019452233e+21
20,3297518429887.5518,0.00065861774482368603,3297518429887.5508,5006725761344779.0,1.2859676409288626e+21
30,2886362290636.2075,0.00062739938480678838,2886362290636.207,4600518203448799.0,2.5448570579817959e+20
40,2526505080908.5601,0.00060151024008610712,2526505080908.5591,4200269442706223.0,1.9616421285879195e+20
50,2211556625077.5366,0.00058012191406102073,2211556625077.5366,3812227346483092.0,2.8106134988732832e+20
60,1935925939136.134,0.00056253525698452054,1935925939136.1333,3441430408315554.5,1.2183816605531128e+20
70,1694722271998.0972,0.00054816020387932565,1694722271998.0967,3091655067267854.0,1.8972432073745472e+20
80,1483668709147.6641,0.00053649875769248249,1483668709147.6636,2765465320980469.0,4.8231541037001441e+20
90,1299026841129.0735,0.00052713062703864193,1299026841129.0732,2464335734819383.0,7.8227375698049221e+19
100,1137531207745.7715,0.00051970110442242493,1137531207745.771,2188818145787814.5,2.7766401064767261e+21
-150,275087467276.8158,1.2353200711950021,275087467275.58051,222685175843.29916,1.1983697517122326e+21
-140,208466398987.96207,1.1331284944476774,208466398986.82892,183974191814.47305,4.4489889806719831e+20
-130,159372084314.4888,1.0400090736300764,159372084313.44879,153241051790.26187,4.2542302767866144e+20
-120,122884060709.80493,0.95516568241498145,122884060708.84975,128652089341.30936,5.1393775755905925e+20
-110,95526813124.958069,0.87787218777709985,95526813124.080185,108816311138.46524,1.7329179359979724e+21
-100,74833174624.478394,0.80746629819458526,74833174623.670929,92676530019.640396,1.3965432444641762e+21
-90,59041953572.555809,0.74334395256552355,59041953571.812477,79427502394.796753,8.4193743988743563e+20
-80,46888092285.475922,0.68495420231337145,46888092284.790977,68454346476.181328,2.0901873546906999e+20
-70,37456699077.672485,0.63179454333263296,37456699077.040688,59286202251.911415,6.2330024221761038e+20
-60,30081238064.768414,0.58340665823617976,30081238064.185005,51561355428.670235,1.132967370610923e+21
-50,24272299874.796417,0.53937253284087161,24272299874.257046,45000993556.26133,7.408877526773182e+20
-40,19667593996.454472,0.499310913997906,19667593995.955158,39389473462.494659,8.963217715254062e+20
-30,15996703637.102947,0.46287407876550929,15996703636.640076,34559514932.800613,8.5680407168357093e+20
-20,13056140143.349009,0.42974488755863449,13056140142.919262,30381141280.168518,7.8998205726212778e+20
-10,10691609633.856588,0.39963409631560493,10691609633.456957,26753497092.532997,2.4651767529186017e+21
0,8785353893.6336784,0.372277904915504,8785353893.2614002,23598913009.966824,1.7913367225203229e+21
10,7247084254.5178862,0.34743572108114257,7247084254.1704502,20858777076.710976,3.8729072846817728e+21
20,6007482909.2896614,0.32488812082759311,6007482908.9647722,18490928181.635872,9.0604556143561403e+21
30,5013564107.6801214,0.30443498818099995,5013564107.3756866,16468422823.658291,6.1361213427100911e+21
40,4225411684.2398829,0.28589381841079625,4225411683.95399,14779653885.934872,4.1472102774665857e+21
50,3613969801.0944796,0.26909817040339812,3613969800.8253813,13429930778.335918,3.1614678319983367e+21
60,3159682089.6135273,0.25389625506867053,3159682089.3596311,12444776268.003391,5.6661758456469964e+22
70,2851865985.3909421,0.24014964782264664,2851865985.1507931,11875370258.702518,6.9610588683361426e+21
80,2688785544.0308781,0.22773211424089851,2688785543.8031454,11806791295.085594,7.036413918524531e+21
90,2678456661.744585,0.21652853893550689,2678456661.5280557,12369993696.500044,2.8403400766345758e+22
100,2840291551.5546613,0.20643394858287084,2840291551.348228,13758839430.494423,1.8540337666603704e+22
-150,487520156572.95563,781.2429524777051,487520155791.71259,624031429.69391239,3.3288381523789569e+21
-140,444912780773.39935,767.3785176489331,444912780006.02087,579782689.43012297,1.2091506246501652e+21
-130,409320225088.07587,757.57293575880976,409320224330.50293,540304709.64236248,1.4416244711645276e+21
-120,379922508765.25958,752.2101275064914,379922508013.04944,505074971.57033563,1.0995694839469584e+20
-110,356016243784.16772,751.749625528607,356016243032.41809,473583533.25926578,1.3952697290168998e+22
-100,337000320255.24829,756.73842577644496,337000319498.50989,445332639.09450871,2.1172956804525169e+20
-90,322363646115.79645,767.82480942941697,322363645347.97162,419840101.74840552,1.3436859067851199e+20
-80,311674696975.29883,785.77445771359965,311674696189.52429,396646510.8603701,2.1468961461015763e+20
-70,304572671346.08826,811.48923496398208,304572670534.599,375325584.39867246,1.579918983177852e+20
-60,300760081384.01434,846.02907693220982,300760080537.98529,355496152.06442082,5.2786489353364754e+20
-50,299996640661.22498,890.63749312530217,299996639770.58746,336833608.48476988,2.581433400311598e+20
-40,302094339256.89972,946.77127552650484,302094338310.12842,319078479.74042439,3.8340031648855032e+20
-30,306913623346.62885,1016.1351033313604,306913622330.49371,302040173.93004549,5.0217407187834254e+20
-20,314360622205.97803,1100.7218465819701,314360621105.25616,285594969.50310397,2.3185467816871078e+21
-10,324385390801.88159,1202.8595034216921,324385389599.02209,269678536.75273359,2.1083280136486128e+21
0,336981161610.76617,1325.2658591728493,336981160285.50031,254274385.23247665,2.099520125650095e+21
10,352184625683.40491,1471.1121341141272,352184624212.29279,239400258.83579776,4.4622762147027583e+20
20,370077291030.94202,1644.09709483809,370077289386.84491,225094547.14862025,5.9750411374390687e+20
30,390787996965.47931,1848.5333462174481,390787995116.94598,211404353.49198723,4.1950365470310905e+20
40,414496697024.15039,2089.447802906644,414496694934.70258,198376191.28247249,3.8081430737164875e+20
50,441439661601.12256,2372.698667478342,441439659228.42389,186049609.94489703,7.9421329934181178e+20
60,471916295637.2196,2346.8808796774638,471916293290.33881,201082338.57275105,1.6154514214707363e+21
70,506297818108.63672,1917.4233509023024,506297816191.21332,264051138.14347923,1.1447422003333907e+21
80,545038110306.3111,1712.8767952584585,545038108593.43433,318200416.8747406,3.8547794000576433e+20
90,588687111009.47607,1671.3723337158419,588687109338.10376,352217814.74669403,6.2284769214939936e+20
100,637907221013.57703,1755.5270311566308,637907219258.05005,363370776.80500942,3.9435067109697382e+20
-150,50375190211.937134,0.018095305095997369,50375190211.919037,2783881782854.271,1.3990014388622206e+17
-140,42074765477.098885,0.016545232475500174,42074765477.082329,2543014462891.4878,6.0074570278928986e+17
-130,35212962502.677643,0.015160750102662447,35212962502.662483,2322639860444.2227,66305355635126808.0
-120,29538182384.857849,0.013928001612556251,29538182384.843918,2120776778071.9412,78404057244210672.0
-110,24844201759.678711,0.012834649243951527,24844201759.665871,1935713340307.0449,5.1060195741852559e+18
-100,20962111769.654846,0.011869750358854854,20962111769.642971,1766011174280.2642,97088418416545408.0
-90,17753734091.276016,0.011023647924910474,17753734091.264992,1610513526212.8032,2.629218899275944e+17
-80,15106251736.407106,0.010287873864574618,15106251736.396818,1468355068817.8774,4.3809634059343482e+17
-70,12927840908.093269,0.0096550643037492407,12927840908.083614,1338969943791.3789,55642867581089312.0
-60,11144130199.11327,0.0091188858716549706,11144130199.104151,1222093395614.6492,39238168397998592.0
-50,9695346473.7895355,0.0086739723143276059,9695346473.7808628,1117751604737.6392,37504827887150136.0
-40,8534034195.0348816,0.0083158707873448087,8534034195.0265656,1026234583637.6,52077981225870528.0
-30,7623257848.5366001,0.0080409972902624541,7623257848.5285578,948048802076.86035,1.2442827058098846e+17
-20,6935216391.7555294,0.0078466007967335702,6935216391.7476816,883849780486.16455,23567735678579928.0
-10,6450215089.5292759,0.0077307357213119987,6450215089.5215464,834359797314.94385,5.3394341686267213e+17
0,6155954349.052866,0.0076922424473793265,6155954349.0451746,800280853231.57495,1.5212143585983882e+17
10,6047107805.8867731,0.0077307357213119987,6047107805.8790426,782216340576.25061,40993957281353368.0
20,6125173445.8187351,0.0078466007967335702,6125173445.8108883,780614893568.76135,74605799683992352.0
30,6398592436.9935036,0.0080409972902624541,6398592436.9854612,795746125265.09814,41513235292661408.0
40,6883141029.0775938,0.0083158707873448087,6883141029.0692778,827711397290.15979,11359157990825834.0
50,7602611779.4459171,0.0086739723143276059,7602611779.4372435,876485594366.9519,95553999858407760.0
60,8589811927.4887409,0.0091188858716549706,8589811927.47962,941980418264.60461,49241489190936592.0
70,9887919420.6224213,0.0096550643037492407,9887919420.6127663,1024117407150.0236,4.8160169908708198e+18
80,11552251407.980131,0.010287873864574618,11552251407.969843,1122899790573.7632,79910808537215344.0
90,13652516534.051373,0.011023647924910474,13652516534.04035,1238475378300.1692,17682458059731044.0
100,16275641747.213129,0.011869750358854854,16275641747.20126,1371186525003.1541,26775261238155408.0
