voltage,largest element,smallest element,element difference,element ratio difference,condition number
-140,749903212202400.62,0.0030865845812534003,749903212202400.62,2.4295566586996944e+17,6.0248289963743642e+21
-130,617416692247174.38,0.00455882614520557,617416692247174.38,1.3543326123469296e+17,2.7222339785327101e+21
-120,508336763650941.75,0.0067332986591186741,508336763650941.75,75495947734698912.0,8.5556003145010496e+21
-110,418528149007777.19,0.007537835612391834,418528149007777.19,55523650359227416.0,3.1932653552331637e+21
-100,344586156562107.75,0.007851739399101056,344586156562107.75,43886601305382008.0,1.7774420528071322e+21
-90,283707606559222.38,0.0081787153184989213,283707606559222.38,34688529373008248.0,1.9392589558502578e+21
-80,233584561234021.84,0.0085193077432889949,233584561234021.84,27418256068754632.0,1.5695657692555622e+21
-70,192316829687043.69,0.0088740837158988624,192316829687043.69,21671739398005416.0,1.3995002066306154e+23
-60,158339930663128.97,0.0092436338925325767,158339930663128.97,17129619422837930.0,4.7049005824075193e+21
-50,130365782266025.08,0.0096285735265370046,130365782266025.08,13539469985530892.0,1.1913796458105165e+22
-40,107333870128110.02,0.010029543492719251,107333870128110.0,10701770245677374.0,5.9527248478129315e+22
-30,88371042799727.5,0.010447211354320494,88371042799727.5,8458816405890099.0,2.8357701811711246e+22
-20,72758410187361.047,0.010882272474422605,72758410187361.016,6685957400751582.0,2.5623932964371096e+22
-10,59904090153600.5,0.011335451173637942,59904090153600.5,5284667476925419.0,6.559326882702187e+21
0,49320770103780.242,0.011807501936009684,49320770103780.219,4177070676852081.5,4.8762272610683286e+21
10,40607232930281.711,0.012299210665130376,40607232930281.695,3301612927519626.5,6.6725498905442659e+21
20,33433146987366.609,0.012811395992569984,33433146987366.602,2609641213709754.5,1.8127081353864368e+22
30,27526543526748.113,0.013344910640791793,27526543526748.105,2062699726336637.2,3.7553559513302601e+22
40,22663506931129.648,0.013900642842825248,22663506931129.637,1630392722652198.2,1.0519896934684973e+22
50,18659687006679.289,0.01447951782105931,18659687006679.273,1288695330692591.0,1.3007312009215986e+22
60,15363311722913.33,0.015082499327618312,15363311722913.314,1018618425845430.4,2.706546343690137e+22
70,12649435748448.447,0.015710591248884867,12649435748448.432,805153386531286.5,2.4782174896202927e+22
80,10415207094828.908,0.016364839276841112,10415207094828.893,636438092585981.38,5.0787722081092975e+22
90,8575972946135.8047,0.01704633265001089,8575972946135.7891,503097828853546.62,1.9679885116022475e+22
100,7062077814913.2363,0.017756205966901327,7062077814913.2188,397724481686988.06,3.2171763033657391e+22
-150,1066788018596.717,0.003098955645211586,1066788018596.7141,344241138218640.25,1.6717421642679892e+21
-140,918861898939.53796,0.0037865873045126665,918861898939.53442,242662277413882.44,1.0878453397304771e+21
-130,821900503494.29492,0.0046267985270623431,821900503494.29016,177639138312801.75,4.9256573406056033e+21
-120,761848859540.35974,0.005653445408353365,761848859540.354,134758329569199.36,6.8968953427244236e+21
-110,728690309343.26404,0.0069078964208810637,728690309343.25696,105486571446061.69,1.1503911757242506e+21
-100,715295596702.6377,0.0084406993461214191,715295596702.62927,84743641180789.453,1.6944394219511815e+20
-90,716600483346.42847,0.010313618084407762,716600483346.41821,69480998567301.297,9.6007435641493402e+20
-80,729018145020.75781,0.01260212141543712,729018145020.74512,57848843142214.0,2.7837517771788553e+20
-70,750019351559.31384,0.015398423993371903,750019351559.29822,48707539932797.781,1.0877041622176322e+20
-60,777832554552.19226,0.018815202112653747,777832554552.17334,41340643055281.25,2.4747617567247729e+20
-50,811229669359.4364,0.02299013397035897,811229669359.41345,35285991391148.461,1.000856739158062e+20
-40,849373102210.3927,0.028091447373801603,849373102210.36462,30236003539017.629,5.8565445472662069e+19
-30,891706550721.09155,0.034324698436837491,891706550721.05725,25978569115820.875,3.1821883872224858e+19
-20,937877092526.10962,0.041941054410696635,937877092526.06763,22361790987470.113,4.8676564829922427e+19
-10,987679640110.79041,0.051247414403885617,987679640110.73926,19272770179716.691,5.4262626706060483e+18
0,1041017386430.0413,0.062618775802970095,1041017386429.9786,16624684419024.756,4.0827262291457818e+18
10,1097873685709.2795,0.076513344695987834,1097873685709.2032,14348787000117.238,5.6513279679452111e+19
20,1158292114323.7366,0.093490999169124234,1158292114323.6433,12389343622570.535,3.4849990981843082e+18
30,1222362386044.3059,0.1142358494504491,1222362386044.1917,10700339621272.02,4.4947811187222723e+18
40,1290210460128.7517,0.13958380395591519,1290210460128.6121,9243267654005.4688,6.0819062745891277e+17
50,1361991655410.1711,0.17055625200436395,1361991655410.0005,7985586218060.9043,2.6198483271134563e+17
60,1437885922775.6013,0.20840122043789136,1437885922775.3926,6899604137414.9531,3.4070318825882522e+17
70,1518094670887.3982,0.25464366254302617,1518094670887.1436,5961643245807.8203,7.0693957709666458e+17
80,1602838713299.325,0.31114690565188663,1602838713299.0139,5151388891177.3154,80934019607056288.0
90,1692357028996.729,0.38018773343862811,1692357028996.3489,4451371993751.9189,98276819634895040.0
100,1786906116951.5669,0.4645481283330416,1786906116951.1021,3846546801003.3765,43887277696317496.0
-150,168230404240.14154,0.010454841432406244,168230404240.1311,16091148328533.027,4.0690011881908512e+17
-140,157504979217.18167,0.010392300195147185,157504979217.17126,15155930473479.838,2.3904357701292457e+18
-130,147469453430.08176,0.010330133081817518,147469453430.07144,14275658625313.227,2.7519773700053629e+17
-120,138079514321.50046,0.010268337854394452,138079514321.4902,13447114448265.619,2.1497409168529216e+17
-110,129293696222.47604,0.010206912288243126,129293696222.46585,12667268275774.598,2.8285803966270715e+18
-100,121073197459.29845,0.010145854172036528,121073197459.28827,11933268052777.07,4.0295866923033722e+17
-90,113381709210.0881,0.010085161307675871,113381709210.07802,11242428926128.594,1.5062039133906959e+18
-80,106185255356.24033,0.010024831510211496,106185255356.23027,10592223445159.936,5.7565235603991923e+17
-70,99452042622.38562,0.0099648626077641651,99452042622.375656,9980272336609.752,1.4761300866261509e+18
-60,93152320343.896332,0.009905252441446924,93152320343.886444,9404335820267.998,1.340751379297983e+18
-50,87258249243.431808,0.0098459988652873434,87258249243.421951,8862305433638.2227,1.4408272855790054e+18
-40,81743778637.750214,0.0097870997461502809,81743778637.740417,8352196335784.1309,1.5470619273771558e+18
-30,76584531533.197098,0.0097285529636610881,76584531533.187393,7872140062274.6367,4.6740989266603232e+17
-20,71757697103.074677,0.0096703564101292758,71757697103.065002,7420377704787.7598,9.2864100242663711e+18
-10,67241930072.653366,0.0096125079904726234,67241930072.643753,6995253490483.418,5.055736087936224e+17
0,63017256568.055473,0.0095550056221417809,63017256568.045921,6595208737713.957,8.5996364017601741e+17
10,59064986013.748413,0.0094978472350452803,59064986013.738922,6218776166014.7227,2.3387980455413309e+17
20,55367628690.064095,0.0094410307714750067,55367628690.054657,5864574539609.7051,8.785450284182356e+19
30,51908818587.124619,0.0093845541860321426,51908818587.115234,5531303624884.5029,8.0999260301098598e+17
40,48673241214.914482,0.0093284154455535052,48673241214.905151,5217739443424.4609,1.8536389635334445e+17
50,45646566051.099236,0.0092726125290383786,45646566051.089966,4922729803294.5039,3.5628735572113594e+17
60,42815383328.645767,0.009217143427575741,42815383328.636551,4645190092252.5752,2.9107328764203078e+17
70,46410880022.533394,0.0091620061442719489,46410880022.524231,5065580538990.2852,9.6284694571512077e+17
80,55243760447.100716,0.009107198694178845,55243760447.091621,6065944348223.293,3.8154930485299936e+17
90,65761088605.881134,0.0090527191042223138,65761088605.872086,7264236065295.4814,6.5001077301837478e+17
100,78283430411.99028,0.0089985654131312289,78283430411.981293,8699545629546.0801,1.3061378056413714e+19
-150,3.5561640182296787e+17,0.0036293920905703203,3.5561640182296787e+17,9.7982359841172881e+19,4.8787906400675932e+18
-140,2.9139280494730125e+17,0.0042762017161942587,2.9139280494730125e+17,6.8142904448070697e+19,6.2178914026808256e+17
-130,2.3876956226170813e+17,0.0038154750022323359,2.3876956226170813e+17,6.257924953564373e+19,3.9254875920512486e+18
-120,1.956515669024857e+17,0.0034043879262122515,1.956515669024857e+17,5.7470409114089742e+19,1.6503430035292621e+17
-110,1.6032212702505162e+17,0.003037592212072894,1.6032212702505162e+17,5.2779344899506979e+19,6.0624772153655846e+17
-100,1.3137461986192486e+17,0.0027103158179484842,1.3137461986192486e+17,4.8472070668637471e+19,3.9353032064154982e+17
-90,1.0765649014555213e+17,0.0024183008515184711,1.0765649014555213e+17,4.451740984913177e+19,5.5576035801827296e+17
-80,88223363346315024.0,0.0021577481744845584,88223363346315024.0,4.088677464291668e+19,4.9402512327911648e+17
-70,72301446865760032.0,0.0019252679754745907,72301446865760032.0,3.7553965363152765e+19,1.2652336832706714e+17
-60,59256722283617216.0,0.0017178356683228207,59256722283617216.0,3.449498888416462e+19,2.5063019033366323e+17
-50,48569702120811072.0,0.0015327525419596107,48569702120811072.0,3.1687895332872929e+19,1.9950174417111715e+17
-40,39814746113112760.0,0.0013676106499624476,39814746113112760.0,2.9112632395927884e+19,1.2374343909342205e+17
-30,32643113510971704.0,0.0012202614829785053,32643113510971704.0,2.67509168865135e+19,3.0695510616023718e+17
-20,26769076657072728.0,0.0010887880164444372,26769076657072728.0,2.4586123517863682e+19,1.0103774074974996e+18
-10,21958542965747008.0,0.00097147976994197555,21958542965747008.0,2.2603191178194629e+19,5.5525052748241037e+17
0,18019732289470780.0,0.00086681055370953957,18019732289470780.0,2.0788547407913808e+19,9.7025068410089318e+17
10,14795538482949892.0,0.00077341861279017212,14795538482949892.0,1.9130052261832376e+19,9.3883130410260173e+17
20,12157271022288876.0,0.00069008891048956704,12157271022288876.0,1.761696331805157e+19,1.0725592945044623e+18
30,9999527474705392.0,0.00061573732065053921,9999527474705392.0,1.6239924297816934e+19,3.8861017089483136e+18
40,8235992630305214.0,0.00054939652308416112,8235992630305214.0,1.4990980620100426e+19,2.3616056972030382e+18
50,6795996993692594.0,0.00049020341865597603,6795996993692594.0,1.3863626272386349e+19,6.3449976297347625e+18
60,5621697558097436.0,0.00043738790029654962,5621697558097436.0,1.2852887686847117e+19,5.2087899190038405e+18
70,4665768551484965.0,0.00039026283384629789,4665768551484965.0,1.1955451933510386e+19,7.862652752393086e+18
80,3889510138696932.0,0.00034821511838457376,3889510138696932.0,1.1169848560111344e+19,8.8125876298520945e+18
90,3261299693919777.0,0.00031069770973717064,3261299693919777.0,1.0496696923445678e+19,3.688038833090601e+19
100,2755323885650218.0,0.00027722250338743372,2755323885650218.0,9.9390339960948326e+18,2.3023570025003803e+19
-150,21292345740423680.0,0.00035031068952158084,21292345740423680.0,6.0781318918650855e+19,9.2048251901353152e+17
-140,18909310426831088.0,0.0003596820493929942,18909310426831088.0,5.2572293943339057e+19,36914483885779408.0
-130,16793263911582572.0,0.00036930410782561756,16793263911582572.0,4.5472724390902833e+19,2.9353463897132326e+17
-120,14914300990585082.0,0.00037918357139880073,14914300990585082.0,3.9332666590924603e+19,1.5152790534471219e+18
-110,13245866318463050.0,0.0003893273261034,13245866318463050.0,3.4022441864111878e+19,89777636723312928.0
-100,11764379176441252.0,0.00039974244214131718,11764379176441252.0,2.9429897694681862e+19,2.5911315833294733e+17
-90,10448900271738292.0,0.00041043617885343431,10448900271738292.0,2.545803905719912e+19,1.3734909077392914e+18
-80,9280835860327796.0,0.00042141598977937615,9280835860327796.0,2.2022979871235047e+19,2.2075153096648256e+17
-70,8243675012305202.0,0.00043268952785263312,8243675012305202.0,1.9052171318351995e+19,1.4084522974073149e+17
-60,7322756307404566.0,0.0004442646507346575,7322756307404566.0,1.6482869603276571e+19,81744053657927072.0
-50,6505060664059120.0,0.00045614942629165848,6505060664059120.0,1.4260810798213814e+19,1.7697976099232781e+17
-40,5779027374667428.0,0.00046835213821790859,5779027374667428.0,1.2339064782872068e+19,1.0512964678796204e+18
-30,5134390747631692.0,0.0004808812918094824,5134390747631692.0,1.0677044075288873e+19,1.2172191982203102e+17
-20,4562035047909313.0,0.00049374561989245168,4562035047909313.0,9.2396466198586634e+18,3.9302006272372608e+17
-10,4053865686377605.0,0.00050695408890967021,4053865686377605.0,7.9965144281535283e+18,1.6851645734856965e+18
0,3602694837907928.5,0.00052051590517038801,3602694837907928.5,6.9213924149514813e+18,1.1167724619827592e+18
10,3202139871923800.5,0.00053444052126705357,3202139871923800.5,5.991573888020608e+18,1.8191357341671475e+18
20,2846533160258401.0,0.00054873764266377527,2846533160258401.0,5.18742098034368e+18,7.0975868569237632e+17
30,2530841987888609.0,0.00056341723446103466,2530841987888609.0,4.4919498962604769e+18,9.1060779072311872e+17
40,2250597434876719.2,0.00057848952834136627,2250597434876719.2,3.8904722118818422e+18,1.2490999516582011e+18
50,2001831224614433.2,0.00059396502970084487,2001831224614433.2,3.3702846540017198e+18,1.1717120389320673e+18
60,1781019646027908.8,0.00050980099570668424,1781019646027908.8,3.4935585866384307e+18,5.9730824068321101e+17
70,1585033757357883.0,0.00033941394700365952,1585033757357883.0,4.6699134533230991e+18,1.1679633907149056e+18
80,1411095167887767.5,0.00022597411223356005,1411095167887767.5,6.2444992213501952e+18,2.3807114481584118e+18
90,1256736772809145.0,0.00015044844164637422,1256736772809145.0,8.3532721180527555e+18,4.825317521435081e+17
100,1119767886402056.8,0.00010016516215108691,1119767886402056.8,1.1179215031999089e+19,6.3784816029564045e+17
-150,8.457049495592516e+19,282.48137768640078,8.457049495592516e+19,2.9938431923753875e+17,8.416982581540821e+18
-140,4.6302130328172487e+19,267.63192670895677,4.6302130328172487e+19,1.7300675183841174e+17,2.801509244649237e+18
-130,2.535036389572173e+19,253.5630800890018,2.535036389572173e+19,99976557655095680.0,8.7145776713049395e+17
-120,1.3879368259114433e+19,240.23380309980718,1.3879368259114433e+19,57774418420825368.0,4.2793803967046464e+17
-110,7.5990588819014707e+18,227.60521812378852,7.5990588819014707e+18,33387015221103328.0,2.8823058510211589e+18
-100,4.1606315177613097e+18,215.64049125782228,4.1606315177613097e+18,19294296231160088.0,7.7144320487039475e+17
-90,2.2781252632017613e+18,204.30472487948117,2.2781252632017608e+18,11150624463264968.0,7.0353523300194291e+17
-80,1.2474817853524065e+18,193.56485586083718,1.2474817853524065e+18,6444774180749420.0,1.1925521160871608e+18
-70,6.8323214267187789e+17,183.38955913294998,6.8323214267187776e+17,3725578194866385.0,4.7968434705422259e+17
-60,3.7433385718867206e+17,173.74915631976688,3.7433385718867194e+17,2154449927225835.5,7.2007724272826442e+19
-50,2.0524228115903027e+17,164.61552917494697,2.0524228115903008e+17,1246797809342196.2,3.8239414013645353e+18
-40,1.1269748367469888e+17,155.96203756912826,1.1269748367469872e+17,722595610003794.25,1.11973826213184e+18
-30,62065244314631888.0,147.76344178843175,62065244314631744.0,420031122471396.81,2.0810599786988835e+17
-20,34383843864853708.0,139.99582891756978,34383843864853568.0,245606202204060.56,7.1579792321052109e+17
-10,19272237229850736.0,132.63654309283851,19272237229850604.0,145301112200739.41,1.2969574513805893e+18
0,11047310484501936.0,125.66411942156452,11047310484501810.0,87911414454285.094,3.0711829325537702e+17
10,6598099361749605.0,119.05822137526644,6598099361749486.0,55419099038550.883,1.140610493577046e+18
20,4221937758747214.5,112.79958147392608,4221937758747101.0,37428665103009.492,7.4170195543287782e+17
30,2987259745898441.0,106.869945088363,2987259745898334.0,27952290453864.203,1.2029072119112622e+20
40,2384742963528213.0,101.25201719679927,2384742963528112.0,23552547687944.715,4.8598139586875771e+18
50,2136318532637487.2,95.929411940319866,2136318532637391.2,22269692781673.105,4.0713861909318132e+19
60,2090613079827912.5,90.88660483009599,2090613079827821.2,23002433458000.965,1.3534321112429453e+19
70,2165712912344737.5,86.108887466974366,2165712912344652.0,25150863935797.109,4.9958747010956237e+18
80,2317837890378181.0,80.070691409298263,2317837890378101.0,28947394478337.434,1.7049140533446779e+18
90,2524201872270656.5,65.50391337946283,2524201872270591.0,38535130834825.203,8.6096957409791002e+17
100,2773641489422846.0,53.587181433104277,2773641489422792.5,51759421101207.391,1.1153392333089236e+18
-150,474445897102.99683,223.03080191650008,474445896879.966,2127266247.6487141,1.647181646425046e+19
-140,474071758606.70618,244.64060820127793,474071758362.06561,1937829382.0160227,2.4187864629267743e+19
-130,473699147354.49463,253.50669382018228,473699147100.98798,1868586348.6133413,2.2492935316527563e+19
-120,473328348488.20477,262.69409761589992,473328348225.51062,1801823310.0169809,6.7597645316994949e+18
-110,472959713697.15802,272.21446456629246,472959713424.94342,1737452542.9818885,9.2959912285651333e+18
-100,472593676735.9624,282.07986167797424,472593676453.88263,1675389635.8453302,2.1896406602609889e+18
-90,472230772560.83618,292.30279328116887,472230772268.53351,1615553403.5782988,9.8844963039676109e+18
-80,471871660928.22778,302.89621687887148,471871660625.3316,1557865812.2261386,3.5944330978928138e+18
-70,471517155496.27289,313.8735595704037,471517155182.39941,1502251913.6101644,9.4234811959687194e+17
-60,471168259712.26642,325.24873507017969,471168259387.0177,1448639791.3602991,4.566425011754102e+19
-50,470826211068.5434,337.0361613432537,470826210731.50732,1396960519.5836287,8.6125549035227776e+17
-40,470492535678.15253,306.37474191762976,470492535371.77771,1535676644.6649394,1.4780571410241656e+18
-30,470169115576.74231,228.60805786066467,470169115348.13428,2056660294.377321,2.9653794401669568e+17
-20,469858271718.21637,170.58078545154939,469858271547.63562,2754461884.2880864,7.6579084092090675e+17
-10,469562866323.70453,127.28249667823371,469562866196.42212,3689139344.2002091,3.7801569927928845e+17
0,469286429096.74579,94.974553656549773,469286429001.7713,4941180674.4972496,1.0913172949695332e+18
10,469033312869.92157,70.86729187174538,469033312799.05432,6618473776.5734243,2.5205273887066737e+18
20,468808885545.89832,52.879143558773663,468808885493.0191,8865667141.9957943,2.8875091448534982e+17
30,468619766796.18298,39.456902467360045,468619766756.72607,11876750010.567595,1.1416471467295268e+18
40,468474119954.40527,29.44161057730393,468474119924.96368,15911973250.388163,2.0180394043423226e+17
50,468382011974.6402,21.968486606435079,468382011952.67181,21320631701.477348,1.5346102651500785e+18
60,468355857326.50378,16.392255529293536,468355857310.11151,28571776256.753407,4.9894052457157043e+17
70,468410965399.78473,12.231431602527614,468410965387.55322,38295677940.347397,9.695436979765856e+17
80,468566215555.4552,9.1267439541774156,468566215546.32843,51339910258.026566,1.8649047368561001e+18
90,468844889588.24152,6.8101149490874571,468844889581.4314,68845370906.85463,4.0721708608135648e+17
100,469275698306.7171,5.0815127336356243,469275698301.63562,92349605895.992462,7.6160692421187866e+17
-150,40234355634019248.0,16.967672009107314,40234355634019232.0,2371236054800191.0,1.6266712389212859e+23
-140,37575317754420192.0,16.585185996988312,37575317754420176.0,2265595198102901.0,2.4701048998821315e+24
-130,35092701624305368.0,16.21132200145404,35092701624305356.0,2164703262396355.2,1.1569874376400375e+23
-120,32775240280674568.0,15.845885664625685,32775240280674552.0,2068375411406756.0,2.7353584003186013e+22
-110,30612663877429464.0,15.48868700984834,30612663877429448.0,1976453127238266.5,2.8725216395579428e+22
-100,28595794071393580.0,15.13954034292925,28595794071393564.0,1888815209951134.5,4.3281452337390709e+22
-90,26716734057752748.0,14.798264155602336,26716734057752728.0,1805396482778576.8,1.5963747561911334e+22
-80,24969212690628912.0,14.464681031168896,24969212690628896.0,1726219377864231.0,6.4904426867693546e+22
-70,23349178421175248.0,14.138617552265275,23349178421175232.0,1651447062264886.8,3.5144450680904418e+22
-60,21855799777126344.0,13.819904210709696,21855799777126328.0,1581472595171047.0,1.3519839263254578e+22
-50,20493128854916296.0,13.508375319381306,20493128854916284.0,1517068364654743.2,1.1397549555704566e+22
-40,19272847431393456.0,13.203868926085653,19272847431393444.0,1459636379252287.5,5.5288192044775716e+21
-30,18218782116280388.0,12.906226729361803,18218782116280376.0,1411627309694820.5,1.5297089314799382e+22
-20,17374311355626452.0,12.615293996187351,17374311355626438.0,1377241890746057.0,3.6279288963414664e+21
-10,16814500840261104.0,12.330919481538519,16814500840261092.0,1363604787577703.5,2.2898866814789149e+21
0,16665971254379284.0,12.052955349763543,16665971254379270.0,1382729029582461.5,9.1147697827559925e+21
10,17139411643033210.0,11.781257097728435,17139411643033196.0,1454803294831575.0,1.3705686357383436e+21
20,18582774563483188.0,11.515683479695266,18582774563483176.0,1613692717088724.2,7.9373265197842983e+20
30,21568296922831488.0,11.256096433893747,21568296922831480.0,1916143580458870.8,2.7815325739116105e+20
40,27034844533457192.0,11.002361010748126,27034844533457180.0,2457185735593210.0,1.8434653179529105e+21
50,36520742293789400.0,10.754345302721958,36520742293789392.0,3395905679590360.0,2.3064779173444914e+20
60,52544600316046216.0,10.511920375744292,52544600316046208.0,4998572899894690.0,1.9565071590210765e+20
70,79228199029505664.0,10.27496020218172,79228199029505632.0,7710803494176342.0,3.1238924349531764e+20
80,1.2331528131090438e+17,10.043341595321301,1.2331528131090435e+17,12278311968234846.0,7.8824962991439872e+19
90,1.9583788312409818e+17,9.8169441453304351,1.9583788312409818e+17,19948965811041224.0,2.8253583453275804e+19
100,3.1484176717378061e+17,9.5956501566602714,3.1484176717378061e+17,32810884310455104.0,3.951311569255066e+19
-150,1.6459493294681004e+19,5138.5607903974924,1.6459493294680998e+19,3203132932754073.0,4.9262544016491061e+19
-140,1.0430520640105388e+19,5443.2321975574623,1.0430520640105382e+19,1916236578109944.8,3.389585184315679e+20
-130,6.6238383988347955e+18,5765.967936371213,6.6238383988347884e+18,1148781691457597.5,1.1863277427788808e+20
-120,4.2235529945412321e+18,6107.8390626399378,4.2235529945412255e+18,691497099256528.62,3.6792007296180666e+19
-110,2.7140707658946616e+18,6469.9801363426395,2.714070765894655e+18,419486723096630.06,2.0175413362354415e+20
-100,1.7697436932600973e+18,6853.5929868746853,1.7697436932600904e+18,258221300367461.72,2.0868658865954918e+19
-90,1.185108707106942e+18,7259.9507015318459,1.1851087071069348e+18,163239222389882.69,1.1385380289835033e+20
-80,8.3079774287149056e+17,7690.4018504763417,8.3079774287148288e+17,108030472142366.8,1.6535732659838489e+19
-70,6.2568376248412723e+17,8146.3749622061414,6.2568376248411904e+17,76805175969298.141,3.4049518479105413e+19
-60,5.1929822677452762e+17,8629.3832643802052,5.1929822677451891e+17,60177907373526.023,3.9969736050672886e+18
-50,4.8074997417254336e+17,9141.0297057329135,4.8074997417253434e+17,52592540408334.422,6.2570318317098097e+18
-40,4.9176331181785338e+17,9578.1594245514916,4.9176331181784378e+17,51342151453161.961,7.7874502356193792e+18
-30,5.423310235048569e+17,9858.0210800474961,5.4233102350484704e+17,55014187847754.523,7.4011820273300603e+18
-20,6.2803354254766195e+17,10146.059937732913,6.2803354254765184e+17,61899254134309.117,8.6814109167066494e+21
-10,7.484273635037911e+17,10442.514925071837,7.4842736350378048e+17,71671179679797.516,6.5450067780913787e+18
0,9.0612891261766042e+17,10747.631950685467,9.0612891261764979e+17,84309633673292.0,6.0321534354634301e+18
10,1.1063620389913572e+18,11061.664108332649,1.106362038991346e+18,100017685237607.69,1.0768688842479985e+19
