voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1
-150.0,0.0000000000731043187728528373502790721221750866819096279235619778749810240300000000000000000000000962296017546,0.00000000002689568122714716264972092787782491331809037207643802212501897597000000000000000000000355140786578314,0.0000000000183290315438571322963100420308181768569718980112748103258816858999999999999999999999998134778103067,0.00000000001167096845614286770368995796918182314302810198872518967411831409999999999999999999999978267699645312,0.0000000000731043187728528373502790721221750866819096279235619778749810240300000000000000000000000962296017546,0.0000000000731043187728528373502790721221750866819096279235619778749810240300000000000000000000000962296017546
-140.0,0.00000000006305148710564000857257980007337166659192131617790364005031308362000000000000000000000006502377708017,0.00000000006305148710564000857257980007337166659192131617790364005031308362000000000000000000000006502377708017,0.00000000001812276537314014759360539329433882548519080074073684836789565008000000000000000000000026710607030494,0.000000000008122765373140147593605393294338825485190800740736848367895650080000000000000000000000089609377738855,0.00000000006305148710564000857257980007337166659192131617790364005031308362000000000000000000000006502377708017,0.0000000002369485128943599914274201999266283334080786838220963599496869163799999999999999999999996418653742718
-130.0,0.000000000002082923962387589625405391242438661686482623261815128470191595949999999999999999999999235381646514998,0.000000000102082923962387589625405391242438661686482623261815128470191595949999999999999999999999137678030299,0.00000000002192655186895138877928749524731020248062235762401934790099868380999999999999999999999933287533856889,0.00000000001807344813104861122071250475268979751937764237598065209900131619000000000000000000000044077616075702,0.000000000002082923962387589625405391242438661686482623261815128470191595949999999999999999999999235381646514998,0.000000000102082923962387589625405391242438661686482623261815128470191595949999999999999999999999137678030299
-120.0,0.00000000007219378567070015199567411340511073742210851422666583909578816079999999999999999999999920196155178679,0.00000000002219378567070015199567411340511073742210851422666583909578816080000000000000000000000112348390177167,0.00000000001077152746356528466539912569206038385822218156082372408554568554000000000000000000000059699188681455,0.0000000000007715274635652846653991256920603838582221815608237240855456855400000000000000000000004194951942484603,0.00000000007219378567070015199567411340511073742210851422666583909578816079999999999999999999999920196155178679,0.0000000001721937856707001519956741134051107374221085142266658390957881607999999999999999999999991042579355708
-110.0,0.00000000009989554584212692632386113867689651155908725913340032403121420480000000000000000000000084577887692169,0.0000000001398955458421269263238611386768965115590872591334003240312142047999999999999999999999978104245634323,0.00000000001787838197779645135075756255406976086064504387029867487826344753400000000000000000000030387977735579,0.00000000001212161802220354864924243744593023913935495612970132512173655246600000000000000000000022861030034247,0.00000000009989554584212692632386113867689651155908725913340032403121420480000000000000000000000084577887692169,0.0000000001601044541578730736761388613231034884409127408665996759687857952000000000000000000000018964645879197
-100.0,0.00000000004254022393703521430318225538052270993221516164764824745723300743000000000000000000000116225658565407,0.00000000001254022393703521430318225538052270993221516164764824745723300742999999999999999999999969343123701737,0.000000000009310897588620584924974081843632288090654761272293068919417780200999999999999999999999579773125841526,0.000000000009310897588620584924974081843632288090654761272293068919417780200999999999999999999999579773125841526,0.00000000004254022393703521430318225538052270993221516164764824745723300743000000000000000000000116225658565407,0.00000000004745977606296478569681774461947729006778483835235175254276699256999999999999999999999949887837650227
-90.0,0.00000000001880975817126271546059919723221619596145627260902985687572038072999999999999999999999929248241307037,0.00000000001880975817126271546059919723221619596145627260902985687572038072999999999999999999999929248241307037,0.000000000003874254468338173012851705248006919092172569861179607806491686783000000000000000000000167578212914665,0.000000000002125745531661826987148294751993080907827430138820392193508313216999999999999999999999938919802624986,0.00000000001880975817126271546059919723221619596145627260902985687572038072999999999999999999999929248241307037,0.0000000001011902418287372845394008027677838040385437273909701431242796192799999999999999999999999268508241643
-80.0,0.00000000003558558140154187541613533069276934933930503698725082566023976783999999999999999999999863102853646497,0.00000000003558558140154187541613533069276934933930503698725082566023976783999999999999999999999863102853646497,0.000000000008165820103727202167899857563339345084513983396882676855419923053000000000000000000000067059783165975,0.000000000007834179896272797832100142436660654915486016603117323144580076946999999999999999999999748767289470543,0.00000000003558558140154187541613533069276934933930503698725082566023976783999999999999999999999863102853646497,0.00000000006441441859845812458386466930723065066069496301274917433976023216000000000000000000000127126784731901
-70.0,0.00000000006187723462685985240639460670566117451480919925926315163210434991999999999999999999999928019692834687,0.00000000009187723462685985240639460670566117451480919925926315163210434991999999999999999999999981268700604513,0.00000000002377145233782896327727970125084641463238623179011960563209809794799999999999999999999978973688000835,0.000000000005228547662171036722720298749153585367613768209880394367901902052000000000000000000000256835892964077,0.00000000008187723462685985240639460670566117451480919925926315163210434991999999999999999999999963519031347904,0.00000000003812276537314014759360539329433882548519080074073684836789565008000000000000000000000062209945543711
-60.0,0.00000000001077152746356528466539912569206038385822218156082372408554568554000000000000000000000059699188681455,0.0000000000007715274635652846653991256920603838582221815608237240855456855400000000000000000000004194951942484603,0.000000000006398327366846530155586049712902478925095814285272769515677589077999999999999999999999837225560292972,0.000000000006398327366846530155586049712902478925095814285272769515677589077999999999999999999999837225560292972,0.00000000001077152746356528466539912569206038385822218156082372408554568554000000000000000000000059699188681455,0.00000000001922847253643471533460087430793961614177781843917627591445431445999999999999999999999993549819088371
-50.0,0.000000000009310897588620584924974081843632288090654761272293068919417780200999999999999999999999579773125841526,0.000000000009310897588620584924974081843632288090654761272293068919417780200999999999999999999999579773125841526,0.00000000001232048720029858096622387045067636125659958422334240547604515344900000000000000000000004117410466677,0.000000000005679512799701419033776129549323638743400415776657594523954846551000000000000000000000044236124217573,0.00000000001068910241137941507502591815636771190934523872770693108058221979900000000000000000000077522025929065,0.00000000003931089758862058492497408184363228809065476127229306891941778020099999999999999999999917592793260135
-40.0,0.00000000001216582010372720216789985756333934508451398339688267685541992305300000000000000000000013805846019241,0.00000000001216582010372720216789985756333934508451398339688267685541992305300000000000000000000013805846019241,0.000000000001695675929486708514304714747006737719291253180641647773668740273000000000000000000000135585336279239,0.000000000003304324070513291485695285252993262280708746819358352226331259726999999999999999999999953163010003804,0.0000000000221658201037272021678998575633393450845139833968826768554199230530000000000000000000003155551527585,0.0000000000138341798962727978321001424366606549154860166031173231445800769469999999999999999999998552653050102
-30.0,0.00000000001360167263315346984441395028709752107490418571472723048432241092200000000000000000000004960018936998,0.000000000003601672633153469844413950287097521074904185714727230484322410921999999999999999999999872103496803894,0.000000000004649097963076542117225795031645488129806403162073196843775751196999999999999999999999923874779429149,0.00000000001035090203692345788277420496835451187019359683792680315622424880300000000000000000000010828644168537,0.00000000002360167263315346984441395028709752107490418571472723048432241092199999999999999999999975892924646685,0.00000000003639832736684653015558604971290247892509581428527276951567758907799999999999999999999990154800252201
-20.0,0.000000000003304324070513291485695285252993262280708746819358352226331259726999999999999999999999953163010003804,0.000000000006695675929486708514304714747006737719291253180641647773668740272999999999999999999999990249864827673,0.00000000001108715898781571482293644472910154006428668746825626554792525776999999999999999999999998321257057329,0.00000000000008715898781571482293644472910154006428668746825626554792525777000000000000000000000002205002648520795,0.000000000003304324070513291485695285252993262280708746819358352226331259726999999999999999999999953163010003804,0.000000000006695675929486708514304714747006737719291253180641647773668740272999999999999999999999990249864827673
-10.0,0.000000000004087158987815714822936444729101540064286687468256265547925257769999999999999999999999976006794644338,0.000000000007087158987815714822936444729101540064286687468256265547925257770000000000000000000000029255802414164,0.000000000009698132124567899701989574063578147868854310513958394956884663339099999999999999999999968891858650213,0.00000000002630186787543210029801042593642185213114568948604160504311533666080000000000000000000002738194842495,0.00000000002108715898781571482293644472910154006428668746825626554792525776899999999999999999999993678757147908,0.00000000002191284101218428517706355527089845993571331253174373445207474223000000000000000000000001731697055827
0.0,0.0,0.0,0.0,0.0,0.000000000007275957614183426000000000000000000000000000000000000000000000000034544674220377778501545407451201598,0.000000000007275957614183426000000000000000000000000000000000000000000000000034544674220377778501545407451201598
10.0,0.00000000000008715898781571482293644472910154006428668746825626554792525777000000000000000000000002205002648520795,0.00000000000008715898781571482293644472910154006428668746825626554792525777000000000000000000000002205002648520795,0.00000000002230186787543210029801042593642185213114568948604160504311533666080000000000000000000001490422583217,0.00000000001369813212456789970198957406357814786885431051395839495688466333909999999999999999999998136958124299,0.00000000000691284101218428517706355527089845993571331253174373445207474223099999999999999999999997499362336944,0.000000000004087158987815714822936444729101540064286687468256265547925257769999999999999999999999976006794644338
20.0,0.000000000001695675929486708514304714747006737719291253180641647773668740273000000000000000000000135585336279239,0.000000000006695675929486708514304714747006737719291253180641647773668740272999999999999999999999990249864827673,0.000000000004087158987815714822936444729101540064286687468256265547925257769999999999999999999999976006794644338,0.000000000004087158987815714822936444729101540064286687468256265547925257769999999999999999999999976006794644338,0.00000000002030432407051329148569528525299326228070874681935835222633125972699999999999999999999978673975189693,0.00000000001669567592948670851430471474700673771929125318064164777366874027300000000000000000000016774655739376
30.0,0.000000000003601672633153469844413950287097521074904185714727230484322410921999999999999999999999872103496803894,0.00000000001360167263315346984441395028709752107490418571472723048432241092200000000000000000000004960018936998,0.00000000001035090203692345788277420496835451187019359683792680315622424880300000000000000000000010828644168537,0.000000000004649097963076542117225795031645488129806403162073196843775751196999999999999999999999923874779429149,0.00000000003639832736684653015558604971290247892509581428527276951567758907799999999999999999999990154800252201,0.00000000002360167263315346984441395028709752107490418571472723048432241092199999999999999999999975892924646685
40.0,0.00000000001216582010372720216789985756333934508451398339688267685541992305300000000000000000000013805846019241,0.00000000001216582010372720216789985756333934508451398339688267685541992305300000000000000000000013805846019241,0.000000000003304324070513291485695285252993262280708746819358352226331259726999999999999999999999953163010003804,0.000000000001695675929486708514304714747006737719291253180641647773668740273000000000000000000000135585336279239,0.0000000000138341798962727978321001424366606549154860166031173231445800769469999999999999999999998552653050102,0.0000000000221658201037272021678998575633393450845139833968826768554199230530000000000000000000003155551527585
50.0,0.000000000009310897588620584924974081843632288090654761272293068919417780200999999999999999999999579773125841526,0.000000000009310897588620584924974081843632288090654761272293068919417780200999999999999999999999579773125841526,0.000000000005679512799701419033776129549323638743400415776657594523954846551000000000000000000000044236124217573,0.00000000001232048720029858096622387045067636125659958422334240547604515344900000000000000000000004117410466677,0.00000000003931089758862058492497408184363228809065476127229306891941778020099999999999999999999917592793260135,0.00000000001068910241137941507502591815636771190934523872770693108058221979900000000000000000000077522025929065
60.0,0.0000000000007715274635652846653991256920603838582221815608237240855456855400000000000000000000004194951942484603,0.00000000001077152746356528466539912569206038385822218156082372408554568554000000000000000000000059699188681455,0.000000000006398327366846530155586049712902478925095814285272769515677589077999999999999999999999837225560292972,0.000000000006398327366846530155586049712902478925095814285272769515677589077999999999999999999999837225560292972,0.00000000001922847253643471533460087430793961614177781843917627591445431445999999999999999999999993549819088371,0.00000000001077152746356528466539912569206038385822218156082372408554568554000000000000000000000059699188681455
70.0,0.00000000009187723462685985240639460670566117451480919925926315163210434991999999999999999999999981268700604513,0.00000000006187723462685985240639460670566117451480919925926315163210434991999999999999999999999928019692834687,0.000000000005228547662171036722720298749153585367613768209880394367901902052000000000000000000000256835892964077,0.00000000002377145233782896327727970125084641463238623179011960563209809794799999999999999999999978973688000835,0.00000000003812276537314014759360539329433882548519080074073684836789565008000000000000000000000062209945543711,0.00000000008187723462685985240639460670566117451480919925926315163210434991999999999999999999999963519031347904
80.0,0.00000000003558558140154187541613533069276934933930503698725082566023976783999999999999999999999863102853646497,0.00000000003558558140154187541613533069276934933930503698725082566023976783999999999999999999999863102853646497,0.000000000007834179896272797832100142436660654915486016603117323144580076946999999999999999999999748767289470543,0.000000000007834179896272797832100142436660654915486016603117323144580076946999999999999999999999748767289470543,0.00000000006441441859845812458386466930723065066069496301274917433976023216000000000000000000000127126784731901,0.00000000003558558140154187541613533069276934933930503698725082566023976783999999999999999999999863102853646497
90.0,0.00000000001880975817126271546059919723221619596145627260902985687572038072999999999999999999999929248241307037,0.00000000001880975817126271546059919723221619596145627260902985687572038072999999999999999999999929248241307037,0.000000000002125745531661826987148294751993080907827430138820392193508313216999999999999999999999938919802624986,0.000000000003874254468338173012851705248006919092172569861179607806491686783000000000000000000000167578212914665,0.0000000001011902418287372845394008027677838040385437273909701431242796192799999999999999999999999268508241643,0.00000000001880975817126271546059919723221619596145627260902985687572038072999999999999999999999929248241307037
