voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
60.0,0.0000000001769701799990331147143583747338005327102887470173979626349804944914349695772065933637742957652538323,0.000000000000000728679362306912296553549059639785585975931740176740567046338196825800992447407650456155331882450648,0.00000000000003625035208905876691255894834033908529556060790017243285006221593734514389586224535546853335330711212
70.0,0.0000000001087590124007517608204091036210121037444085905668644467211449091433236884497248263131938011486062961,0.0000000000000002555752562987252484954659199468173487296309125739847738149604466032442340475280106014594700069617077,0.00000000000005616726950659148851250521559679513725438902473221685079487002699073773196497264931562818756401331761
80.0,0.0000000001660703243880497958799332052487675318077009615885516752992679945382628136444977838590439661646877172,0.0000000000000007165520600162701647731956311267307531119746609617505108555364284691932128547908358817512506117321576,0.000000000000003698732015771566875185493808544381630655243986796361270299774665234409385663260029213592503900007412
90.0,0.0000000007948212635350514961151032351471520417796797812104768948600862875246351911110647260036217821053540133,0.0000000000000006705566820532714820418312744571764870239344017362678779754115369344364056614010392860686578638578908,0.000000000000003056300646657508850371669816391297189058549862403956485530802126131892387093798210076576679603375469
100.0,0.000000001005250234767849750204595384797192577623907521072487529636656844693995027712679353953363588943783959,0.00000000000000159352106957799265505758737626631985357328043627312794591216121150092211885028815130637737457372513,0.00000000000001224379392512658408125547616695158021822748923559946597790910420665547552142287702349253316996126754
-150.0,0.0000000000003203483477984868951449752432434378223291988896100937753462059277879506156273048080379618878111602339,0.0000000000000236044042429827925738460315655773444432804874348152489512998252774531035394809351730906073590243519,0.0000000143680668478195649348689371067739517898912311745389846216638856254270789305550582067066080078021828
-140.0,0.00000000000006440604399377194915287814676080797343206755998885870458053939101447353842516939608381410107822909793,0.00000000000003374192707236910292856926752284714497292507188572778782583657138333093752688363460060199580554759498,0.00000001177292644146074868346373974112008700451194978407814093461936673327929653012565632326810649828480408
-130.0,0.0000000000008447729493763843836692936794364691881661356947481456638584323082282929204266782088659819089843888992,0.0000000000002068306567807657297020285344509204842084510646305619061994051166013751744658380673255208632620202449,0.00000004389066956674379159315300173245348643212393741433085799090620037163556101572623872870051937636984183
-120.0,0.000000000001580046829134697964830707734034836106004595003940173308202897288833449872265019006482898468180313383,0.00000000000004000494248207478499204459213854892202912176262733771334801041965104208428427419191938446701053246108,0.00000001086607826626289254742150094263781893807135360277445400618344998685965733897976780475240365399300841
-110.0,0.0000000000006880493580533518746016889892644846440257763843246591243517663134418688004548240386616168893627911232,0.0000000000006431592982268500090382377401709057271235702320686047302859616884471750203602669162640576108230718935,0.0000000335728656620783714404328519930315931643643298043587529938026205669899256966578187974082518470727975
-100.0,0.0000000000002613538644793940276207369658476216881595857185667960091339357106645812913017883970680466529318792491,0.000000000001259760356689545440350682012924164466521595680861743900112231712081364156913106611370906215509266156,0.0000000461144362010006135869468869572649454803538049887285951913504055981817342372457353151386785311014119
-90.0,0.000000000001530363956979336649867003267299773719421248757662202848249252908857216019619618516999327454060075979,0.0000000000006439994304435417906489560482080878142753363480517717684900633637849926572904982724148479413210374336,0.00000001550669559280174378460492113454913213988305507825315763607828173716501000273852100416848670057230101
-80.0,0.000000000002510338731965564471746864075171409958734745635670985588547604198673154615530921508613431322236448902,0.000000000000925007317959850199138033825749928868745619613673132256688175674758454039650806045266144579845671009,0.000000007231849628443946497049805216342949005897576982984194726700208508109486445967145035572397618464845948
