voltage,largest element,smallest element,element difference,element ratio difference,condition number
50,1044291271986628.8,25573.447549685487,1044291271961055.4,40834982063.240509,2.2624180441344944e+17
60,1723754532303238.0,19757.923645423609,1723754532283480.0,87243708561.577469,9.3004356785762632e+18
70,2862405900025013.0,15264.877604787016,2862405900009748.0,187515810747.63232,2.5139108229963781e+18
80,4766569601289374.0,11793.571656154274,4766569601277580.0,404166756285.57538,2.4525694610467338e+18
90,7947819429650808.0,9111.6572310562005,7947819429641696.0,872269360897.53625,1.0332266838976846e+19
100,13260298706025696.0,7039.6229333066349,13260298706018656.0,1883666047408.1816,9.8733956132897464e+18
-150,2161899850641.408,4.0480502768481956e-05,2161899850641.408,53405953552648528.0,5.6253133446476301e+17
-140,2143816614164.928,5.9288801604259742e-05,2143816614164.928,36158879183871048.0,3.874038722609481e+17
-130,2125884734314.0669,8.6835927304889293e-05,2125884734314.0669,24481626445352288.0,5.147190515099056e+17
-120,2108102958230.5369,0.00012718216706809356,2108102958230.5369,16575460277397658.0,1.5752338956260106e+18
-110,2090470045400.365,0.00018627432356820966,2090470045400.3647,11222534621820166.0,1.7012084773908078e+18
-100,2072984767813.7144,0.00027282223931769146,2072984767813.7141,7598298338867454.0,4.1257045632087048e+19
-90,2055645910160.4939,0.00036738871081318421,2055645910160.4937,5595288721883952.0,2.7931891871509438e+19
-80,2038452270066.6924,0.00034516426876922082,2038452270066.6919,5905745334925197.0,1.4966990933731205e+18
-70,2021402658377.0681,0.00032428424970187039,2021402658377.0681,6233428420391794.0,1.8603639919373207e+18
-60,2004495899490.644,0.00030466732544386251,2004495899490.644,6579293977686455.0,3.2634407192928722e+18
-50,1987730831756.3296,0.00028623708761203243,1987730831756.3291,6944351091394952.0,1.6089635969006592e+18
-40,1971106307937.0645,0.0002689217499948641,1971106307937.064,7329664885695221.0,2.1951899605942172e+18
-30,1954621195752.0369,0.00025265386894350209,1954621195752.0369,7736359644621650.0,5.8264058661012749e+17
-20,1938274378507.8936,0.00023737008067714678,1938274378507.8933,8165622107801325.0,3.720480416881065e+17
-10,1922064755831.3892,0.00022301085447963112,1922064755831.3889,8618704951901534.0,2.1161924900153741e+17
0,1905991244517.6924,0.00020952026082587681,1905991244517.6919,9096930468703830.0,85797282056123872.0
10,1890052779510.5583,0.00019684575353507279,1890052779510.5583,9601694451456888.0,1.6548644299535242e+17
20,1874248315032.8835,0.00018493796510206048,1874248315032.8835,10134470301966146.0,35341996160040968.0
30,1858576825888.7476,0.0001737505144097357,1858576825888.7473,10696813371762924.0,38267468544920072.0
40,1843037308961.0552,0.00016323982607350214,1843037308961.0547,11290365551671128.0,21135290219368000.0
50,1827628784932.2737,0.00015336496071411993,1827628784932.2732,11916860125169442.0,28985467798109064.0
60,1812350300259.6411,0.00014408745549785633,1812350300259.6409,12578126902148016.0,22987385082721588.0
70,1797200929440.6704,0.00013537117432284055,1797200929440.6702,13276097651000706.0,2.3390021614959376e+17
80,1782179777609.8015,0.00012718216706809375,1782179777609.8013,14012811848500872.0,21489410968523832.0
90,1971091235455.7976,0.00011948853735700602,1971091235455.7976,16496069657013220.0,1.4559597919149619e+17
100,2246531073284.7583,0.0001122603183201966,2246531073284.7583,20011800312885700.0,93360821047646688.0
-150,45479441267.243248,0.0026334489948430808,45479441267.240616,17269915368136.162,1.3365724303213887e+19
-140,45461254809.146309,0.002644003886532647,45461254809.143661,17194095303983.953,1.610799803147239e+19
-130,45443075649.071854,0.0026546010823408034,45443075649.069191,17118608122091.381,5.0242938829232497e+18
-120,45424903784.471512,0.0026652407518229092,45424903784.468849,17043452361068.266,1.096987737767818e+18
-110,45406739212.803459,0.0026759230652139017,45406739212.800781,16968626565941.215,2.3666057438263639e+18
-100,45388581931.532562,0.0026866481934310245,45388581931.529861,16894129288125.508,9.8642588103452954e+17
-90,45370431938.13031,0.0026974163080765571,45370431938.127602,16819959085396.994,4.7907838921166477e+17
-80,45352289230.075035,0.0027082275814405642,45352289230.072327,16746114521864.215,1.167044376186443e+18
-70,45334153804.851982,0.0027190821865036496,45334153804.849274,16672594167940.619,1.0900156157453188e+18
-60,45316025659.953316,0.0027299802969397266,45316025659.950577,16599396600316.865,3.7409535149363298e+19
-50,45297904792.878281,0.0027409220871187933,45297904792.875534,16526520401933.275,4.724914961092105e+17
-40,45279791201.133278,0.0027519077321097279,45279791201.130524,16453964161952.439,1.8980883026336056e+18
-30,45261684882.231903,0.0027629374076830835,45261684882.229141,16381726475731.855,2.8491791184267781e+18
-20,45243585833.695091,0.0027740112903139051,45243585833.692322,16309805944796.775,3.1935692598724782e+18
-10,45225494053.051231,0.0027851295571845497,45225494053.048447,16238201176813.145,1.4313166149858077e+19
0,45207409537.836159,0.0027962923861875252,45207409537.833359,16166910785560.625,7.1886268561808282e+17
10,45189332285.593353,0.0028074999559283354,45189332285.590553,16095933390905.766,1.1293929804507712e+18
20,45171262293.873993,0.0028187524457283326,45171262293.87117,16025267618775.32,2.4096012560978529e+18
30,45153199560.23703,0.0028300500356275961,45153199560.2342,15954912101129.615,7.3424960690022272e+17
40,45135144082.249367,0.0028413929063878032,45135144082.246529,15884865475936.107,3.1047207199051834e+17
50,45117095857.48584,0.0028527812394951281,45117095857.482979,15815126387142.973,1.5056429726237654e+17
60,45099054883.529465,0.0028642152171631449,45099054883.526604,15745693484652.912,6.3185708582866534e+17
70,45081021157.971375,0.0028756950223357398,45081021157.968506,15676565424296.975,4.9097351391324992e+17
80,45062994678.411095,0.0028872208386900408,45062994678.408203,15607740867808.57,5.1617022468387546e+17
90,45044975442.456528,0.0028987928506393548,45044975442.453629,15539218482797.574,3.1093438533233254e+17
100,45026963447.724106,0.0029104112433361194,45026963447.721199,15470996942724.498,2.7322212102460515e+17
-150,8272754761236.8428,23.648741195319481,8272754761213.1953,349817975211.05157,3.667607035886485e+18
-140,7759209030442.1836,23.329295469705585,7759209030418.8545,332595085887.52533,1.4564755325805533e+19
-130,7277619047519.332,23.014164797090498,7277619047496.3164,316223469836.25427,3.9696783726812872e+18
-120,6825990820698.5283,22.703290890006624,6825990820675.8252,300660853696.02283,1.5437675974785531e+18
-110,6402455178185.999,22.396616248329838,6402455178163.6025,285867075061.54834,1.5994010786483036e+18
-100,6005259926103.6797,22.094084148644136,6005259926081.585,271803976381.26166,1.7836019803166306e+19
-90,5632762501167.7656,21.795638633749881,5632762501145.9697,258435304228.50769,1.9670999102445376e+18
-80,5283423086748.1357,21.501224502313804,5283423086726.6348,245726613671.68051,9.1882476606008084e+18
-70,4955798162948.5527,21.210787298658826,4955798162927.3418,233645177482.96466,7.0909168737787884e+18
-60,4648534463217.5605,20.924273302691745,4648534463196.6367,222159899938.77408,9.2450075095695552e+17
-50,4360363311750.001,20.641629519967079,4360363311729.3594,211241234977.70029,4.4454836176629775e+18
-40,4090095317577.2334,20.362803671884969,4090095317556.8711,200861108493.83914,1.0033166703816004e+18
-30,3836615402777.3472,20.087744186021681,3836615402757.2593,190992844554.79605,2.2471226486247768e+19
-20,3598878143671.8223,19.816400186590531,3598878143652.0054,181611095344.50809,1.0243464344707496e+18
-10,3375903405218.4678,19.548721485031841,3375903405198.9189,172691774641.29028,5.9934820101166244e+18
0,3166772250068.0083,19.284658570729832,3166772250048.7241,164211994651.2572,2.9995634069445161e+18
10,2970623104928.8555,19.024162601855075,2970623104909.8315,156150006026.50366,9.110252554944e+17
20,2786648167986.5728,18.767185396330529,2786648167967.8057,148485140906.18161,1.919929889892598e+18
30,2614090042156.2373,18.513679422919651,2614090042137.7241,141197758826.9155,2.030899214286472e+17
40,2452238579911.6641,18.26359779243489,2452238579893.4004,134269195356.8658,2.221187498721848e+17
50,2300427926339.6895,18.016894249064922,2300427926321.6729,127681713315.21706,67841276093195952.0
60,2158033747914.2661,17.773523161819039,2158033747896.4929,121418456445.942,76033266246480112.0
70,2024470635277.6863,17.533439516087128,2024470635260.1528,115463405421.407,24638202665321884.0
80,1899189669058.4023,17.29659890531363,1899189669041.1057,109801336057.74707,32085006238862964.0
90,1781676138449.6824,17.062957522783975,1781676138432.6194,104417779629.97508,70211910577277096.0
100,1671447402924.0022,16.832472153521966,1671447402907.1697,99298985180.514572,7.5493266993063155e+17
-150,57409346.665393919,0.001784369561639611,57409346.663609542,32173462212.974518,45542845154508032.0
-140,56499332.066786252,0.001829907036964332,56499332.064956337,30875520409.230232,44576562909298952.0
-130,56161954.585415512,0.0018766066379515441,56161954.583538897,29927398448.681007,24061798487823880.0
-120,56305447.056683049,0.0019244980222852925,56305447.054758549,29257212220.889557,16297535390275012.0
-110,56856008.74722822,0.0019736116045197733,56856008.745254613,28808104196.90588,2.3422528198478765e+17
-100,57754442.892150357,0.0020239785753948087,57754442.890126377,28535105852.533276,32293712062443872.0
-90,58953429.670200147,0.002075630921644268,58953429.668124519,28402655335.033539,5.4079490607765638e+17
-80,60415314.768573008,0.0021286014463099954,60415314.766444407,28382633523.671169,38455098693728536.0
-70,62136150.742413931,0.0021829237895741554,62136150.740231007,28464645004.640976,33819800707863584.0
-60,64468863.656562664,0.002238632450123229,64468863.654324017,28798324465.016083,9.054947556073536e+17
-50,66976051.904755697,0.0022957628070572121,66976051.902459942,29173768169.285706,38868356566578864.0
-40,69655919.809191465,0.0023543511423579546,69655919.806837112,29586036915.219425,11026689532997726.0
-30,72509173.20789285,0.0024144346639308851,72509173.205478415,30031532553.397968,24031363264699968.0
-20,75538753.634595871,0.0024760515292347714,75538753.63211982,30507747008.779449,20875065203095280.0
-10,78749648.655729309,0.0025392408695145171,78749648.653190061,31013067567.23148,1.3186167372805632e+17
0,82148767.256033897,0.0026040428146523785,82148767.25342986,31546626957.821426,1.6532148700005789e+17
10,85744871.742670611,0.002670498518653397,85744871.740000114,32108189217.759838,27733408961096284.0
20,89548559.788977712,0.0027386501857812203,89548559.786239073,32698064270.458595,34650989296660084.0
30,93572292.053476259,0.0028085410973609165,93572292.050667718,33317045686.603168,35319917736203508.0
40,97830462.361485526,0.0028802156392657998,97830462.358605325,33966367319.08852,14920988945625828.0
50,102339508.78724384,0.0029537193301057314,102339508.78429012,34647675472.801437,56226522692402960.0
60,107118065.17507397,0.003029098850134782,107118065.17204486,35363014043.040443,66759570127028304.0
70,112187153.73225056,0.0031064020708966322,112187153.72914416,36114820674.153374,7753152558095699.0
80,117570420.35097986,0.0031856780856265275,117570420.3477942,36905932486.225227,38206501620354048.0
90,123294415.30470714,0.0032669772404290915,123294415.30144016,37739600318.89093,9375823967804394.0
100,129388922.94373579,0.0033503511662518136,129388922.94038546,38619510768.624565,52882659619109280.0
-150,562038.35590954812,6.195351973115194e-09,562038.35590954206,90719358375201.375,35414909319055564.0
-140,608847.6041743682,5.7190306780013339e-09,608847.6041743625,106459929742350.31,16289569370672356.0
-130,659555.55574912648,5.2793307043496755e-09,659555.55574912135,124931661357322.08,77752233888628240.0
-120,714486.91464397137,4.8734364711660573e-09,714486.91464396659,146608439213534.56,1.4783917861553514e+17
-110,773993.42909487279,4.4987488696101896e-09,773993.42909486813,172046373675874.53,58347394482292200.0
-100,838456.14395322185,4.1528686198255675e-09,838456.14395321766,201898066303007.59,44267110345331592.0
-90,908287.84067379124,3.8335809073570868e-09,908287.84067378729,236929352118454.44,17898322538379136.0
-80,983935.68052530591,3.5388412007770391e-09,983935.68052530265,278038946847702.31,24018844807885568.0
-70,1065884.067949201,3.266762159703795e-09,1065884.0679491977,326281503164542.38,90438509010908080.0
-60,1154657.7524018318,3.0156015493798828e-09,1154657.7524018288,382894667446788.94,74357072273692640.0
-50,1250825.1885425206,2.7837510844214353e-09,1250825.1885425178,449330831173250.38,6.6897044896162534e+17
-40,1355002.1762841195,2.569726130300951e-09,1355002.1762841169,527294391533244.81,1.0552690662141293e+17
-30,1467855.8040148269,2.3721561966176811e-09,1467855.8040148248,618785477156924.38,2.2765872654193571e+17
-20,1590108.7202413557,2.1897761612801324e-09,1590108.7202413538,726151260735154.75,41959377661073016.0
-10,1722543.7610065418,2.0214181694054682e-09,1722543.7610065397,852146174936762.25,30398126237914764.0
0,1866008.9627126688,1.8660041550611373e-09,1866008.962712667,1000002576442029.2,2.502250312143211e+18
10,2021422.9924496915,1.7225389379623185e-09,2021422.9924496897,1173513670954189.5,49636682579522840.0
20,2189781.0306009958,1.5901038509204912e-09,2189781.0306009948,1377130826601897.2,22288015637618064.0
30,2372161.1433954639,1.4678508572370438e-09,2372161.1433954625,1616077772274913.5,13879995247116250.0
40,2569731.186211918,1.3549971203731513e-09,2569731.1862119171,1896484610612488.0,1.2840134396879133e+17
50,2783756.2818406783,1.2508199911232761e-09,2783756.2818406769,2225545083702073.5,1.5817274617236832e+17
60,3015606.9215886295,1.1546523801930824e-09,3015606.9215886286,2611701126086412.0,15096661151108540.0
70,3266767.7411025227,1.0658784865504713e-09,3266767.7411025218,3064859439723606.5,10407775617213894.0
80,3538847.0271057542,9.8392985419658802e-10,3538847.0271057533,3596645647057171.0,23101291878310260.0
90,3833587.0159241864,9.0828173210668917e-10,3833587.015924185,4220702542406613.0,19504977988803760.0
100,4152875.0497467318,8.3844971403205197e-10,4152875.0497467308,4953040093216582.0,15290220977429116.0
