voltage,largest element,smallest element,element difference,element ratio difference,condition number
90,9572950871958.3945,0.00043616492713714885,9572950871958.3945,21948006995409448.0,1.36403398972404e+19
100,7882918162083.4492,0.0003887049004549372,7882918162083.4492,20279955701246228.0,7.0147354693116918e+18
-150,1224748903815974.2,0.003098955645211586,1224748903815974.2,3.952134344705513e+17,2.9455862150933329e+20
-140,1221045218681727.5,0.0037865873045126665,1221045218681727.5,3.2246588299351942e+17,2.6312632811448877e+20
-130,1244422831096499.0,0.0046267985270623431,1244422831096499.0,2.6895980532063725e+17,6.6519588661511348e+19
-120,1298064413718534.5,0.005653445408353365,1298064413718534.5,2.2960589869684646e+17,3.8318305099315151e+19
-110,1386145149548473.5,0.0069078964208810637,1386145149548473.5,2.0066096320704218e+17,5.4000874722787e+19
-100,1514023960547491.5,0.0084406993461214191,1514023960547491.5,1.7937186226674448e+17,2.7220499015456663e+20
-90,1688480105879997.2,0.010313618084407762,1688480105879997.2,1.6371365432201328e+17,1.5764415142852677e+20
-80,1918004919344526.8,0.01260212141543712,1918004919344526.8,1.521969878019937e+17,1.768702100073666e+20
-70,2213160653480720.8,0.015398423993371903,2213160653480720.8,1.4372643943518851e+17,2.5193260628793865e+20
-60,2587021080411760.0,0.018815202112653747,2587021080411760.0,1.3749632158731456e+17,2.33319145482758e+20
-50,3055711774548858.5,0.02299013397035897,3055711774548858.5,1.3291404819513309e+17,7.5532259115341103e+19
-40,3639072001594864.0,0.028091447373801603,3639072001594864.0,1.2954377014367379e+17,2.16119633177689e+20
-30,4361465022791005.5,0.034324698436837491,4361465022791005.5,1.2706491888972435e+17,8.4559052278446162e+20
-20,5252769589696229.0,0.02660985257870823,5252769589696229.0,1.9739942467397251e+17,7.3521927318321404e+20
-10,6349592693224887.0,0.016075261619208969,6349592693224887.0,3.9499156179439757e+17,2.9315618993863941e+20
0,7696752534737626.0,0.0097112163760269005,7696752534737626.0,7.9256318021476915e+17,3.3385970078722839e+21
10,9349091565340274.0,0.005866636931701379,9349091565340274.0,1.5936032302972175e+18,1.2064434514924006e+21
20,11373692730420872.0,0.0035440904162495437,11373692730420872.0,3.2091993698221824e+18,2.5469118130073203e+21
30,13852588295293848.0,0.0021410182741458967,13852588295293848.0,6.4700934422523679e+18,5.1055854571925505e+21
40,16886070468868912.0,0.0012934092282774064,16886070468868912.0,1.3055473936395356e+19,4.7987567479299045e+21
50,20596737284925800.0,0.00078136065067474416,20596737284925800.0,2.6360090269633466e+19,1.2633271707159497e+21
60,25134436821631484.0,0.00047202730046697668,25134436821631484.0,5.3247845615637029e+19,2.2676269418465565e+22
70,30682309032887640.0,0.00028515612117622509,30682309032887640.0,1.0759828302590121e+20,2.2821186351357929e+22
80,37464168688268576.0,0.00017226548838134158,37464168688268576.0,2.1747924694779665e+20,4.5679227511114752e+21
90,45753526953608784.0,0.00010406719787341636,45753526953608784.0,4.3965368424027095e+20,5.7536979253321846e+20
100,55884615169015504.0,6.2867970682848749e-05,55884615169015504.0,8.8892029696548812e+20,2.4906596478596832e+20
-150,7707859854813482.0,0.010454841432406244,7707859854813482.0,7.3725267902408269e+17,2.6150967280145211e+19
-140,6977223069218865.0,0.010392300195147185,6977223069218865.0,6.7138390329380288e+17,2.5413692173792395e+20
-130,6315852214640243.0,0.010330133081817518,6315852214640243.0,6.1140085656369984e+17,6.6785083044921844e+19
-120,5717180859002119.0,0.010268337854394452,5717180859002119.0,5.5677763432329856e+17,6.9614362736736444e+19
-110,5175265072045585.0,0.010206912288243126,5175265072045585.0,5.0703532330798368e+17,3.753286275965132e+19
-100,4684724411802881.0,0.010145854172036528,4684724411802881.0,4.6173780268936576e+17,5.363987423297509e+19
-90,4240688505588116.0,0.010085161307675871,4240688505588116.0,4.2048792044213562e+17,1.4585186511927558e+20
-80,3838748695140857.0,0.010024831510211496,3838748695140857.0,3.829240113642439e+17,4.2714068796362367e+19
-70,3474914265837944.5,0.0099648626077641651,3474914265837944.5,3.487167262226425e+17,3.1204813527447749e+19
-60,3145572825401270.0,0.009905252441446924,3145572825401270.0,3.1756614422456614e+17,2.6291123010534928e+19
-50,2847454438726877.0,0.0098459988652873434,2847454438726877.0,2.891991434983552e+17,5.4309802084246716e+19
-40,2577599162752969.0,0.0097870997461502809,2577599162752969.0,2.6336700652988211e+17,1.9129372424161505e+19
-30,2333327659041139.0,0.0097285529636610881,2333327659041139.0,2.3984323956057808e+17,4.6416762918447096e+19
-20,2112214592301878.8,0.0096703564101292758,2112214592301878.8,2.184215868289432e+17,3.1229286757353538e+19
-10,1912064550755230.8,0.0096125079904726234,1912064550755230.8,1.9891422224567837e+17,6.5796850222051344e+19
0,1730890249255160.2,0.0095550056221417809,1730890249255160.2,1.8115010264820506e+17,1.4899337970522081e+22
10,1566892798770350.2,0.0094978472350452803,1566892798770350.2,1.6497346819696243e+17,9.0138264963985795e+20
20,1418443846329636.0,0.0094410307714750067,1418443846329636.0,1.5024247676591645e+17,3.9650751955446792e+20
30,1284069408110954.5,0.0093845541860321426,1284069408110954.5,1.3682796035448846e+17,1.1082237864971689e+21
40,1162435235162843.2,0.0093284154455535052,1162435235162843.2,1.2461229261792061e+17,8.0843455019897874e+20
50,1052333566464031.6,0.0092726125290383786,1052333566464031.6,1.1348835758730498e+17,1.0981400042888074e+22
60,952671137800685.0,0.009217143427575741,952671137800685.0,1.0335861053767427e+17,7.0702984577110363e+20
70,862458327409066.12,0.0091620061442719489,862458327409066.12,94134222770443344.0,1.7998452405138023e+21
80,780799330617600.5,0.009107198694178845,780799330617600.5,85734302812199872.0,2.0675567482212503e+22
90,706883265938610.5,0.0090527191042223138,706883265938610.5,78085187201811040.0,1.5077386074919669e+20
100,639976124307759.0,0.0089985654131312289,639976124307759.0,71119794647918952.0,8.655532134299956e+19
-150,3.5684562472902733e+17,2.217178301510586e-05,3.5684562472902733e+17,1.6094584025376071e+22,9.8790478706052954e+22
-140,2.9276715672565414e+17,2.7916570718225847e-05,2.9276715672565414e+17,1.048721777759457e+22,2.0831984657982713e+22
-130,2.4030617763175248e+17,3.5149853312867792e-05,2.4030617763175248e+17,6.8366196436950801e+21,9.2384243842042527e+23
-120,1.9736960360360346e+17,4.4257305110526931e-05,1.9736960360360346e+17,4.4595938028919356e+21,2.307237650451558e+22
-110,1.6224300466556512e+17,5.5724530006195531e-05,1.6224300466556512e+17,2.9115185834232565e+21,4.8453265269184124e+22
-100,1.3352228696788608e+17,7.0162953588260516e-05,1.3352228696788608e+17,1.9030311601680729e+21,2.0480164970967683e+22
-90,1.1005772273879254e+17,8.8342423986008902e-05,1.1005772273879254e+17,1.245808273907254e+21,2.1761349343148253e+22
-80,90908098774275840.0,0.00011123225971247552,90908098774275840.0,8.1728177607165739e+20,1.9901256533902809e+21
-70,75303157045122992.0,0.00014005293314911868,75303157045122992.0,5.3767640100008041e+20,2.168352692780025e+21
-60,62612831011148336.0,0.00017634114540488439,62612831011148336.0,3.550664869925136e+20,1.2585134883204428e+22
-50,52322051654236336.0,0.00022203176230231099,52322051654236336.0,2.3565120193477719e+20,1.5387834394925838e+21
-40,44010118839119376.0,0.0002795609802685588,44010118839119376.0,1.5742582815685254e+20,4.7560869543180816e+20
-30,37333815204226096.0,0.00035199622287510919,37333815204226096.0,1.0606311311889392e+20,1.895817154294629e+21
-20,32013588602032372.0,0.00044319969403211533,32013588602032372.0,7.2232876134866166e+19,1.9620571563377649e+21
-10,27822251071589388.0,0.00055803430839612732,27822251071589388.0,4.9857599529237946e+19,2.3976901423785144e+21
0,24575742288373780.0,0.00070262297907764195,24575742288373780.0,3.4977139974321971e+19,9.3431073897234812e+20
10,22125587375201400.0,0.00077341861279017212,22125587375201400.0,2.8607518631315964e+19,3.9130421232037826e+21
20,20352746131659968.0,0.00069008891048956704,20352746131659968.0,2.9492933189175865e+19,4.4217261531646801e+20
30,19162605819151520.0,0.00061573732065053921,19162605819151520.0,3.112139734993784e+19,3.7120036899073343e+19
40,18480914813090140.0,0.00054939652308416112,18480914813090140.0,3.363857257294488e+19,1.6760713691240545e+22
50,18250491497162096.0,0.00049020341865597603,18250491497162096.0,3.7230445163358323e+19,2.6548236309234608e+21
60,18428573197473640.0,0.00043738790029654962,18428573197473640.0,4.2133248736371171e+19,5.1252723401522302e+20
70,18984694942585680.0,0.00039026283384629789,18984694942585680.0,4.8645920892540486e+19,1.8787886175211769e+20
80,19899008377546644.0,0.00034821511838457376,19899008377546644.0,5.7145733562234061e+19,9.9268290307831316e+19
90,21160968067033720.0,0.00031069770973717064,21160968067033720.0,6.8107898461609099e+19,5.2770413629258301e+18
100,22768326360016096.0,0.00027722250338743372,22768326360016096.0,8.2130152068485251e+19,5.0607690199871724e+18
-150,21292345740423680.0,0.00022130930545022931,21292345740423680.0,9.6210801877972353e+19,1.0838625012623041e+19
-140,18909310426831088.0,0.00026987564941921072,18909310426831088.0,7.0066752845338608e+19,4.5454210092166816e+19
-130,16793263911582572.0,0.0003290998812782424,16793263911582572.0,5.1027863779095257e+19,7.242913940475931e+19
-120,14914300990585082.0,0.00037918357139880073,14914300990585082.0,3.9332666590924603e+19,8.8947621312696762e+19
-110,13245866318463050.0,0.0003893273261034,13245866318463050.0,3.4022441864111878e+19,1.5792432831631812e+20
-100,11764379176441252.0,0.00039974244214131718,11764379176441252.0,2.9429897694681862e+19,2.863504392773574e+20
-90,10448900271738292.0,0.00041043617885343431,10448900271738292.0,2.545803905719912e+19,3.7413334931033856e+20
-80,9280835860327796.0,0.00042141598977937615,9280835860327796.0,2.2022979871235047e+19,2.154920683140714e+20
-70,8243675012305202.0,0.00043268952785263312,8243675012305202.0,1.9052171318351995e+19,3.7626925063050609e+21
-60,7322756307404566.0,0.0004442646507346575,7322756307404566.0,1.6482869603276571e+19,6.8254761783359984e+21
-50,6505060664059120.0,0.00045614942629165848,6505060664059120.0,1.4260810798213814e+19,3.7057998476395314e+21
-40,5779027374667428.0,0.00046835213821790859,5779027374667428.0,1.2339064782872068e+19,4.8214397181373176e+21
-30,5134390747631692.0,0.0004808812918094824,5134390747631692.0,1.0677044075288873e+19,3.5207026493000636e+21
-20,4562035047909313.0,0.00043808828109224529,4562035047909313.0,1.0413506237909881e+19,3.0839546128020516e+21
-10,4053865686377605.0,0.00038901598879404712,4053865686377605.0,1.042082023143733e+19,1.3390485820458559e+22
0,3602694837907928.5,0.00034544051066626191,3602694837907928.5,1.0429277188594061e+19,1.4422232493062963e+22
10,3202139871923800.5,0.00030674612315881723,3202139871923800.5,1.0439055721222265e+19,3.3691971609908085e+21
20,2846533160258401.0,0.00027238607276107777,2846533160258401.0,1.0450362352979864e+19,3.8264350994036957e+22
30,2530841987888609.0,0.00024187485034909224,2530841987888609.0,1.0463435881142274e+19,2.0746995737872037e+21
40,2250597434876719.2,0.0002147813309188969,2250597434876719.2,1.0478552420026499e+19,9.8894735765455569e+20
50,2001831224614433.2,0.00019072268176998516,2001831224614433.2,1.0496031232555112e+19,1.1541163257505258e+21
60,1781019646027908.8,0.00016935895306129076,1781019646027908.8,1.0516241473123422e+19,6.0947498567768012e+21
70,1585033757357883.0,0.00015038827430398672,1585033757357883.0,1.0539609984179894e+19,1.4770826878383633e+21
80,1411095167887767.5,0.0001335425889173171,1411095167887767.5,1.0566630311184454e+19,1.1542435965942442e+22
90,1256736772809145.0,0.00011858386657653652,1256736772809145.0,1.0597873126341519e+19,1.1084725553830748e+21
100,1119767886402056.8,0.00010016516215108691,1119767886402056.8,1.1179215031999089e+19,5.5097230106401157e+21
-150,8.457049495592516e+19,1.8099693059727009,8.457049495592516e+19,4.6724822723154346e+19,1.3780743030321e+19
-140,4.6302130328172487e+19,2.0620690812770563,4.6302130328172487e+19,2.2454209099288367e+19,9.6737204252054246e+17
-130,2.535036389572173e+19,2.3492823231461677,2.535036389572173e+19,1.0790684306419347e+19,3.4170920152321674e+18
-120,1.3879368259114433e+19,2.6764997758605702,1.3879368259114433e+19,5.1856414800751565e+18,2.212870781709164e+18
-110,7.5990588819014707e+18,3.04929338615552,7.5990588819014707e+18,2.4920720703369882e+18,1.513202462595669e+18
-100,4.1606315177613097e+18,3.4740111838276406,4.1606315177613097e+18,1.197644825419691e+18,1.1732111723913267e+19
-90,2.2781252632017613e+18,3.9578853776925489,2.2781252632017613e+18,5.7559152067458573e+17,1.6014038763591498e+18
-80,1.2474817853524065e+18,4.5091555075804486,1.2474817853524065e+18,2.7665530347206595e+17,4.5245754372085563e+19
-70,6.8323214267187789e+17,5.1372087494350236,6.8323214267187789e+17,1.329967645848571e+17,1.7537727591564229e+18
-60,3.7433385718867206e+17,5.8527397626684978,3.7433385718867206e+17,63958739388405392.0,7.6188739210506035e+18
-50,2.0524228115903027e+17,6.6679328016966677,2.0524228115903027e+17,30780496334157120.0,1.4799234656062833e+19
-40,1.1269748367469888e+17,7.5966691926980001,1.1269748367469888e+17,14835117972890660.0,5.0368635786057925e+19
-30,62065244314631888.0,8.6547637085668612,62065244314631888.0,7171223433078481.0,5.4170097033726382e+18
-20,34383843864853708.0,9.8602338671171079,34383843864853704.0,3487122549853546.5,6.4436772739919473e+18
-10,19272237229850736.0,8.5071746769946657,19272237229850728.0,2265409840703900.0,1.5170827470401395e+18
0,11047310484501936.0,5.6934129689091764,11047310484501930.0,1940366972294043.2,9.0793582380837094e+17
10,6598099361749605.0,3.81030747166866,6598099361749601.0,1731644863520706.5,1.6010242794176876e+18
20,4221937758747214.5,2.5500421465888614,4221937758747212.0,1655634501725711.5,1.1557315990961795e+17
30,2987259745898441.0,1.7066116048980615,2987259745898439.5,1750403980217206.0,3.963275182768624e+17
40,2384742963528213.0,1.1421470715175277,2384742963528212.5,2087947360719224.8,1.7585722185458273e+18
50,2136318532637487.2,0.76438009048578115,2136318532637486.5,2794838012172461.0,4.1185730725013501e+20
60,2090613079827912.5,0.51156014606310218,2090613079827912.0,4086739547474503.0,1.499079643772136e+19
70,2165712912344737.5,0.34236080491551008,2165712912344737.2,6325820249427225.0,3.8181535680898719e+18
80,2317837890378181.0,0.2291244180072185,2317837890378181.0,10116066679131328.0,1.4086762100360237e+19
90,2524201872270656.5,0.15334114820796246,2524201872270656.5,16461347145042332.0,3.8085344422864093e+19
100,2773641489422846.0,0.1026233167911224,2773641489422846.0,27027400557207328.0,6.4891346793239626e+19
-150,3874244516390.8359,6.0213403684743403,3874244516384.8154,643418953141.23792,7.5236040912984294e+17
-140,3871151626644.6152,7.4254247401094116,3871151626637.1895,521337399830.35291,1.7438266788506708e+18
-130,3868062438273.7041,9.1569200870468723,3868062438264.5474,422419591030.97992,5.690471214093961e+17
-120,3864977234681.3374,11.29217363521848,3864977234670.0449,342270439645.65802,3.6432561308952064e+17
-110,3861896365819.6177,13.925335614569788,3861896365805.6929,277328782063.89478,4.0925628644438848e+17
-100,3858820263707.3208,17.172510646986169,3858820263690.1489,224709149584.05087,2.3029641368657968e+17
-90,3855749461566.2256,21.176877174314605,3855749461545.0488,182073562113.43839,4.149005054359856e+17
-80,3852684617419.7246,23.705566337082271,3852684617396.0186,162522361315.32642,7.5098635842924275e+17
-70,3849626543194.2842,23.686609467771362,3849626543170.5967,162523325612.81885,2.327695277605849e+17
-60,3846576240606.915,23.667667757891326,3846576240583.248,162524515721.42682,1.0072920216489216e+18
-50,3843534945421.0527,23.648741195319463,3843534945397.4038,162525984519.70724,2.4238796189609242e+17
-40,3840504182022.2285,23.629829767942766,3840504181998.5991,162527797268.875,2.5892176781451315e+17
-30,3837485830719.9526,23.610933463657922,3837485830696.3423,162530034512.46994,1.9906612124681811e+17
-20,3834482210743.3735,23.592052270371308,3834482210719.7817,162532795655.04388,3.0604415401922739e+17
-10,3831496182590.2446,23.573186175998948,3831496182566.6719,162536203378.87479,3.8681494348509926e+17
0,3828531274242.1074,23.554335168466555,3828531274218.5527,162540409094.9494,8.7245607291223104e+17
10,3825591836810.9194,23.535499235709466,3825591836787.3833,162545599670.41202,1.114603329752005e+18
20,3822683236480.1016,23.516678365672693,3822683236456.585,162552005731.39078,1.6652448882699757e+17
30,3819812091203.291,23.497872546310877,3819812091179.793,162559911910.11014,2.5364138709996528e+17
40,3816986562597.6206,23.479081765588287,3816986562574.1416,162569669491.58636,83885793973297440.0
50,3814216715902.04,21.968486606435079,3814216715880.0718,173622188193.18976,2.3417988305262202e+17
60,3811514963872.4126,16.392255529293536,3811514963856.0215,232519250145.96689,5.356508453289515e+18
70,3808896614186.145,12.231431602527614,3808896614173.9136,311402355665.3042,2.0803003940015485e+17
80,3806380544493.1968,9.1267439541774156,3806380544484.0698,417057886536.95837,2.0855270897340448e+17
90,3803990034878.6479,6.8101149490874571,3803990034871.8374,558579416546.90796,2.2992820539918982e+17
100,3801753794442.7954,5.0815127336356243,3801753794437.7134,748153944253.28723,4.7013862695702176e+17
-150,40234355634019248.0,0.0012802625397637648,40234355634019248.0,3.142664444547704e+19,6.5123309233517422e+24
-140,37575317754420192.0,0.0020939770784509813,37575317754420192.0,1.7944474245256077e+19,2.0415659725842256e+23
-130,35092701624305368.0,0.0034248756554942088,35092701624305368.0,1.0246416265656074e+19,7.0735197423689709e+23
-120,32775240280674568.0,0.0056016722323789653,32775240280674568.0,5.850974302142506e+18,6.2703234172202905e+23
-110,30612663877429464.0,0.0091620061442719992,30612663877429464.0,3.3412620986472724e+18,1.1799271481794896e+24
-100,28595794071393580.0,0.014985231749632113,28595794071393580.0,1.9082650538317903e+18,5.1205132215197066e+23
-90,26716734057752748.0,0.02450960707230844,26716734057752748.0,1.0900515042502652e+18,8.9801146230564947e+24
-80,24969212690628912.0,0.040087524095428095,24969212690628912.0,6.2286741957896576e+17,2.9905592825330253e+23
-70,23349178421175248.0,0.065566517788739592,23349178421175248.0,3.5611435849633056e+17,4.946148983969311e+23
-60,21855799777126344.0,0.10723955524685032,21855799777126344.0,2.0380352871491654e+17,4.4241745895854919e+22
-50,20493128854916296.0,0.17539931351238139,20493128854916296.0,1.1683699579285806e+17,9.5627206030674337e+22
-40,19272847431393456.0,0.28688033170035193,19272847431393456.0,67180790391458584.0,5.8886965450800873e+22
-30,18218782116280388.0,0.38247571692577503,18218782116280388.0,47633826959571416.0,2.9904457771122088e+22
-20,17374311355626452.0,0.34497265950860773,17374311355626452.0,50364314031074472.0,5.1139012365661227e+22
-10,16814500840261104.0,0.31114690565188668,16814500840261104.0,54040392286829568.0,3.1924833518168129e+22
0,16665971254379284.0,0.2806378831141208,16665971254379284.0,59386035375709056.0,6.8814289460758505e+23
10,17139411643033210.0,0.25312037500025641,17139411643033210.0,67712493089565976.0,5.1403459678546906e+22
20,18582774563483188.0,0.2283010530485525,18582774563483188.0,81395921373745072.0,5.9870687774425292e+21
30,21568296922831488.0,0.20591535084058415,21568296922831488.0,1.0474351151959168e+17,6.0135047366329531e+21
40,27034844533457192.0,0.18572464360373961,27034844533457192.0,1.4556412121128358e+17,5.5240240594936513e+21
50,36520742293789400.0,0.16751370454376865,36520742293789400.0,2.1801644464406854e+17,4.6482791004143286e+21
60,52544600316046216.0,0.15108841059265879,52544600316046216.0,3.4777386372611226e+17,1.4606316241929997e+22
70,79228199029505664.0,0.13627367311580962,79228199029505664.0,5.813903538225984e+17,9.3730652050043584e+21
80,1.2331528131090438e+17,0.12291157152047545,1.2331528131090438e+17,1.003284554785484e+18,4.0287147615022707e+21
90,1.9583788312409818e+17,0.11085966987030819,1.9583788312409818e+17,1.7665385739755832e+18,6.6814559968419551e+22
100,3.1484176717378061e+17,0.099989498561625562,3.1484176717378061e+17,3.1487483356038359e+18,5.0262270979975697e+21
-150,5.6451355412806972e+21,5138.5607903974924,5.6451355412806972e+21,1.0985830024293668e+18,3.921276371714655e+19
-140,3.5694114720454945e+21,5443.2321975574623,3.5694114720454945e+21,6.5575219694783424e+17,1.5655081954951582e+19
-130,2.2569479473868644e+21,5765.967936371213,2.2569479473868644e+21,3.9142568468864314e+17,6.4506708106927565e+18
-120,1.4270911279089524e+21,6107.8390626399378,1.4270911279089524e+21,2.3364910458071782e+17,7.0686235957753725e+19
-110,9.0238542373080518e+20,6469.9801363426395,9.0238542373080518e+20,1.3947267297808232e+17,1.5670662111618432e+21
-100,5.7062699901050238e+20,6853.5929868746853,5.7062699901050238e+20,83259539938147792.0,1.7358052339059576e+20
