voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1
-150.0,0.000000000000001549934640886988728788845381235370192856688136216933388633914387129109563564488077764971836145399924,0.000000000000001549934640886988728788845381235370192856688136216933388633914387129109563564488077764971836145399924,0.0000000000000007216690878111680307847646255524050724671255157427255007978386981293990501500513062295000352120522098,0.0000000000000003762874589478290897426909061574554884424353807554078108705018380010656691032362299776484064175216888,0.000000000000001549934640886988728788845381235370192856688136216933388633914387129109563564488077764971836145399924,0.000000000000001036630965475415553598400834122890208500993822827544483754058861811654194979235365653359650137173675,0.0000000000000007216690878111680307847646255524050724671255157427255007978386981293990501500513067628201406823463037,0.0000000000000003762874589478290897426909061574554884424353807554078108705018380010656691032362299379227065122258889
-140.0,0.0000000000000002043426574471152147394300778785913862793229008764625571134031111084206316905893778478805547782827734,0.000000000000001506669593924795369228718412496341894906324810421500459152781973283097263593586329190741287589406464,0.0000000000000003072567003674721580527377609363828939783532287911805481549764526274666426199057973184996570879248606,0.0000000000000005162107097017756823428538878460125267038174435824194355962789494703818968200598553309510827946637001,0.0000000000000002043426574471152147394300778785913862793229008764625571134031111084206316905893778478805547782827734,0.00000000000000005230918025867137285579219567764860589852425581823189532652465155030705260203697820790951741463067766,0.0000000000000003072567003674721580527377609363828939783532287911805481549764526274666426199057975455651897733320996,0.000000000000001065188983081274242606581653700942807158597891831486091430449217535614256446703624083943393113462377
-130.0,0.000000000000001879228535091039236782756433004021021754343709835487848902856007369567679171493687376417970536026977,0.00000000000000153702608481665711998912673492903436551721416757589524564961899049126410011465854596868719373800926,0.000000000000002043901738582851679401351523552793691747426280847981689387289783552663897988211098753381830613680458,0.0000000000000007009896283146411219172873057218577105264759603973515897835615567460489864760328132451261527232242321,0.000000000000001879228535091039236782756433004021021754343709835487848902856007369567679171493687376417970536026977,0.0000000000000005959693465621062988066450652228210608651079263620155867032171940759292577083619070974676095714597217,0.00000000000000204390173858285167940135152355279369174742628084798168938728978355266389798821110026384404827367739,0.0000000000000007009896283146411219172873057218577105264759603973515897835615567460489864760328131711207535291649747
-120.0,0.000000000000001002874172842196447241776758908637412128024439592499119532009745630427748644534170853822328624548364,0.0000000000000008317729477050053888449619098711440840094596684627028179053912371912759591161166001499569402255395057,0.0000000000000007851080080517006005384480380866660896516974139180295655323098993553525752334810024992599260034349212,0.0000000000000003128485387072965199890074936231944712578634825801037461360306367476632303508316055607668381245404745,0.000000000000001002874172842196447241776758908637412128024439592499119532009745630427748644534170853822328624548364,0.000000000000001002874172842196447241776758908637412128024439592499119532009745630427748644534170853822328624548364,0.0000000000000007851080080517006005384480380866660896516974139180295655323098993553525752334810030794619780681426796,0.000000000000001136315948776544360384599142405589891940034154953703729887286038845511769790797258738986547672535305
-110.0,0.00000000000000129914884042308980435572043279511763789242713645975162792480813086648813401553194485760910609042994,0.00000000000000006966096067443866281879835950482898705609103257861878508813993664672618221180862077329798029044125385,0.0000000000000002035558921852842984505222490918618765279260314314680352415259595846601779133159960406916758676035818,0.00000000000001297192266892268114787894413142646485438680472654613170477856047398091645312613445630061555064114286,0.00000000000000129914884042308980435572043279511763789242713645975162792480813086648813401553194485760910609042994,0.0000000000000001869908770313479247764239140514110051217561241160756673517878260120015020808177352825081127136718703,0.000000000000002651131129388108214920862133353775581836932299463678575096159434354548092145231597991383630702222183,0.00000000000001299474966192760075259537919351173741112431047563472111617769320550457415721411580966390032837511483
-100.0,0.0000000000000005069206106758655770042834489118263371358265337382766717982028210074727475347192908140964628376777897,0.0000000000000003485855150100897149797907962756403034569973219107048363348897211882862001073685627052144583461668292,0.00000000000000002886954576021030179539684832533706253007636639126176542193786477635474922072207861723750387327439567,0.000000000000006147136029759148501171540517542628592586203676410738112712477650957509296579020321058260631337659967,0.0000000000000005069206106758655770042834489118263371358265337382766717982028210074727475347192908140964628376777897,0.00000000000000009193367730430312738456852271940031127915016521601038389496195852955851581474220664942438615325337817,0.000000000000001755309842723160019061718390703186348947960090418204866039115506435650419565870167725499677705352933,0.000000000000007028342531348816945157925862975698138328527081566861627307608782608067334460430130970844267667710899
-90.0,0.0000000000000006918755121653942138195493339687492862239735524812185277848265993989951114846927199543258439168939138,0.0000000000000008629767373025852722163641830062426143425383236110148294114451078381469010131102906581912323159027722,0.0000000000000009260619881899024737577073265402597006380583749554371909760773027290997445634066129513198463910652569,0.0000000000000004463836952588439269016120880970660004988927456672294486093483674339811545032028072569986729290898678,0.0000000000000006918755121653942138195493339687492862239735524812185277848265993989951114846927199543258439168939138,0.000000000000000349673061891012097025919635893762629986844010221625924531589582520691532427857578546595067118876197,0.0000000000000006515728515001531936258434436127945604106681508309038630589921686964835647500847295796860018148423198,0.0000000000000001718945585690946467697482051696008602715025215426961206922632334013649746898809228061148243182196985
-80.0,0.0000000000000002437196822811362596306701945858121479601985157135320494823712728307321271702367035161694082419707596,0.00000000000000009848276799324585716295950348917450827693102654606055377086574404757145188659843789155335815044712069,0.000000000000002436015209016936761371364704954281432376721679812936672962860008152725427906786110875776654690460254,0.0000000000000145823112657475186068041960365485572617214722159081296578964183018694777205191707188100525660567789,0.0000000000000002437196822811362596306701945858121479601985157135320494823712728307321271702367035161694082419707596,0.0000000000000002437196822811362596306701945858121479601985157135320494823712728307321271702367035161694082419707596,0.000000000000003328256661467798121397776836522486512398473026802263213295927806532214348172973452500198640471042627,0.00000000000001423904808667615580704151167083528246215450131716786977339752077155522115987962714512350717965590656
-70.0,0.0000000000000003319897140662524597616830897902821518541881702993356684920797131761402380522780131956560495125533702,0.0000000000000009308440020464211641505350614215088002691648692536227241852444927131715014017395106591768985034845381,0.000000000000001014923413387746380359103871503846410759756740004878815986741797953891518684273777212041601041547093,0.000000000000005710060435511110982871561260219049524811303751046187717981843985845204886742112389246921202521894326,0.0000000000000004175403266348479889600905143090288159134705558642338193053889673957161328164867985475887437120577994,0.0000000000000001608884889290614013648682407527888237356233991695393668654612047369884485238604424917986715191443483,0.000000000000002114252744875395413144144393869256187832491815014801122268028730017932931187595700276427818021930161,0.000000000000007328173557251979823391973178835544635989731894869145358079699880704063654390677120534174328655160494
-60.0,0.0000000000000001591456687900726456134750472691200659197688806490983303695860041451395801727816527774261882058245218,0.0000000000000004157975064958592332086973208253600580976160373437927828095137668038672644654080088332162603987379729,0.0000000000000009163075747510370794072890105741474074871933038705982144803223334918365929838346237657241933122221835,0.00000000000000177368596480850586588497704211501096674123089254982839910711198002780196918671984174029967616761509,0.000000000000000244696281358668174811882471787866729979051266213996481182895258364715474936990438129358882405328951,0.0000000000000003541580066215005295769694998433599184359254327402905745102695211723157884124710593341619665856022168,0.00000000000000007185331733206032906742096796472709733141150297772176602118414902558165434412415815875092464366591907,0.000000000000001465285848130535639671016776429077687941973752119664870314492601557068952610478394411238571837516295
