voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3
-150.0,0.000000001692447143632164555897809428872822784320549844816214353799320456945999999999999999999999971497672387,0.000000001432447143632164555897809428872822784320549844816214353799320456945999999999999999999999101924749423,0.00000002533755285636783544410219057112717721567945015518378564620067954305400000000000000000000039840361326,0.00000001848755285636783544410219057112717721567945015518378564620067954305500000000000000000000005842466595,0.000000002166452372645714269286948036289697104434895038286068780680567328149999999999999999999999678690098613,0.000000001293547627354285730713051963710302895565104961713931219319432671851000000000000000000000395043156711,0.000000001063547627354285730713051963710302895565104961713931219319432671851000000000000000000000057960311445,0.000000001410452372645714269286948036289697104434895038286068780680567328148999999999999999999999846963695298,0.000000001322447143632164555897809428872822784320549844816214353799320456945999999999999999999999958466944011,0.00000001514244714363216455589780942887282278432054984481621435379932045694599999999999999999999993905508447,0.00000001082244714363216455589780942887282278432054984481621435379932045694599999999999999999999910364084194,0.00000001076244714363216455589780942887282278432054984481621435379932045694500000000000000000000038966098996,0.000000003491452372645714269286948036289697104434895038286068780680567328148999999999999999999999798782216232,0.000000004913547627354285730713051963710302895565104961713931219319432671850000000000000000000000051874296956,0.0000000036095476273542857307130519637103028955651049617139312193194326718500000000000000000000003146873598,0.000000000366452372645714269286948036289697104434895038286068780680567328151000000000000000000000022690158019
-140.0,0.000000000257014318886258236839379745294699885484626532315493118459869242845999999999999999999999617758755985,0.000000007782985681113741763160620254705300114515373467684506881540130757153999999999999999999999830285613567,0.00000001096701431888625823683937974529469988548462653231549311845986924284599999999999999999999964065649376,0.0000000140629856811137417631606202547053001145153734676845068815401307571539999999999999999999998743113034,0.000000001682353259828028611636623733965033242372403929306707910820280830190999999999999999999999990269242924,0.000000004797646740171971388363376266034966757627596070693292089179719169809000000000000000000000326516849941,0.000000004801646740171971388363376266034966757627596070693292089179719169809000000000000000000000397515526968,0.00000001328764674017197138836337626603496675762759607069329208917971916980800000000000000000000028139234353,0.00000000004298568111374176316062025470530011451537346768450688154013075715400000000000000000000008913039536694,0.000000007812985681113741763160620254705300114515373467684506881540130757154000000000000000000000362775691265,0.000000005607014318886258236839379745294699885484626532315493118459869242846000000000000000000000008626914059,0.00000001866298568111374176316062025470530011451537346768450688154013075715400000000000000000000006162131215,0.0000000001723532598280286116366237339650332423724039293067079108202808301909999999999999999999998738238871902,0.0000000005923532598280286116366237339650332423724039293067079108202808301909999999999999999999998380028074583,0.0000000005816467401719713883633762660349667576275960706932920891797191698090000000000000000000004007329391546,0.000000007552646740171971388363376266034966757627596070693292089179719169810000000000000000000000059091801556
-130.0,0.000000001637686989270408313087056680155736002086850466717291676760722604730000000000000000000000056472065958,0.00000000309231301072959168691294331984426399791314953328270832323927739527000000000000000000000009745676881,0.000000009522313010729591686912943319844263997913149533282708323239277395269999999999999999999999994927034314,0.000000002642313010729591686912943319844263997913149533282708323239277395270000000000000000000000068955406313,0.000000001689000350819725265054438686221125065348570949340157159316635143163999999999999999999999907507728367,0.000000000427999649180274734945561313778874934651429050659842840683364856836999999999999999999999970885306527,0.000000001213999649180274734945561313778874934651429050659842840683364856836999999999999999999999877096278145,0.0000000107159996491802747349455613137788749346514290506598428406833648568360000000000000000000000042669116,0.000000001463686989270408313087056680155736002086850466717291676760722604730000000000000000000000245203063593,0.000000002292686989270408313087056680155736002086850466717291676760722604729999999999999999999999978314542306,0.000000007597686989270408313087056680155736002086850466717291676760722604730000000000000000000000038615219302,0.00000001794768698927040831308705668015573600208685046671729167676072260473000000000000000000000022597892127,0.0000000002389996491802747349455613137788749346514290506598428406833648568369999999999999999999998933712653125,0.000000002406000350819725265054438686221125065348570949340157159316635143163999999999999999999999993494427686,0.00000000145900035081972526505443868622112506534857094934015715931663514316400000000000000000000003859251857,0.000000007106999649180274734945561313778874934651429050659842840683364856836000000000000000000000084676623778
-120.0,0.0000000005698070313080761293509551127057230677217896312863021461441652589800000000000000000000000359855252345,0.000000001235807031308076129350955112705723067721789631286302146144165258980000000000000000000000153074363405,0.000000003475807031308076129350955112705723067721789631286302146144165258980000000000000000000000118084483325,0.00000001006580703130807612935095511270572306772178963128630214614416525898000000000000000000000004649601707,0.00000000005258529396864265399211769650011400259656822473828146390693011274999999999999999999999997145740964102,0.000000001450414706031357346007882303499885997403431775261718536093069887250000000000000000000000020740261296,0.000000001333414706031357346007882303499885997403431775261718536093069887250000000000000000000000050783317885,0.000000006600585293968642653992117696500114002596568224738281463906930112749999999999999999999999856634287813,0.00000000007580703130807612935095511270572306772178963128630214614416525898000000000000000000000016283398638498,0.0000000006458070313080761293509551127057230677217896312863021461441652589799999999999999999999999804574823291,0.000000007271807031308076129350955112705723067721789631286302146144165258980000000000000000000000079689473844,0.00000000449180703130807612935095511270572306772178963128630214614416525897999999999999999999999989321066474,0.0000000006534147060313573460078823034998859974034317752617185360930698872500000000000000000000001533667455904,0.0000000009325852939686426539921176965001140025965682247382814639069301127499999999999999999999999075505672378,0.0000000006365852939686426539921176965001140025965682247382814639069301127490000000000000000000000477384012519,0.000000007326585293968642653992117696500114002596568224738281463906930112748999999999999999999999878446318782
-110.0,0.00000000186693434197278378598546900814987733005190339252190412191665187385000000000000000000000021728753542,0.000000005737065658027216214014530991850122669948096607478095878083348126149999999999999999999999918918476697,0.000000002726934341972783785985469008149877330051903392521904121916651873850000000000000000000000032471125619,0.00000001029306565802721621401453099185012266994809660747809587808334812614999999999999999999999979341067363,0.000000002365639017826818412393395911710471838338592624757032652413765566666999999999999999999999923049748963,0.000000001538360982173181587606604088289528161661407375242967347586234433333000000000000000000000082848979392,0.000000003718360982173181587606604088289528161661407375242967347586234433332999999999999999999999919214214854,0.000000009290360982173181587606604088289528161661407375242967347586234433333000000000000000000000037000228672,0.000000001472934341972783785985469008149877330051903392521904121916651873850000000000000000000000246432380354,0.000000004743065658027216214014530991850122669948096607478095878083348126149999999999999999999999597949747989,0.00000000772693434197278378598546900814987733005190339252190412191665187385000000000000000000000029713430498,0.000000005228065658027216214014530991850122669948096607478095878083348126149999999999999999999999779521898998,0.0000000007716390178268184123933959117104718383385926247570326524137655666669999999999999999999999542188998171,0.00000000101163901782681841239339591171047183833859262475703265241376556666700000000000000000000000063080218,0.000000002748360982173181587606604088289528161661407375242967347586234433333000000000000000000000024237548305,0.000000008185360982173181587606604088289528161661407375242967347586234433332999999999999999999999852572572092
-100.0,0.0000000002450078845090717818472720298132193587188991903839989230820959027890000000000000000000000983327666086,0.000000005650007884509071781847272029813219358718899190383998923082095902789000000000000000000000060929827388,0.00000001002000788450907178184727202981321935871889919038399892308209590278899999999999999999999991115699088,0.000000009300007884509071781847272029813219358718899190383998923082095902788999999999999999999999771921283788,0.000000003013217011002318206607378528499870638876536300797846117432628140478999999999999999999999949687109151,0.000000001775217011002318206607378528499870638876536300797846117432628140478999999999999999999999979475436523,0.0000000004577829889976817933926214715001293611234636992021538825673718595210000000000000000000000953708163351,0.000000001832782988997681793392621471500129361123463699202153882567371859520999999999999999999999922365182038,0.000000001526007884509071781847272029813219358718899190383998923082095902788999999999999999999999895444946332,0.000000001235007884509071781847272029813219358718899190383998923082095902788999999999999999999999880135182821,0.0000000002600078845090717818472720298132193587188991903839989230820959027889999999999999999999998964101699885,0.0000000009600078845090717818472720298132193587188991903839989230820959027889999999999999999999996806524919456,0.00000000531921701100231820660737852849987063887653630079784611743262814047999999999999999999999990559418526,0.000000001554782988997681793392621471500129361123463699202153882567371859520999999999999999999999903717301128,0.000000006107782988997681793392621471500129361123463699202153882567371859520999999999999999999999959044308026,0.000000006867782988997681793392621471500129361123463699202153882567371859521000000000000000000000106015332176
-90.0,0.000000001151591771787773585102136505988626563124599990705118190796020840047999999999999999999999933049477989,0.000000002288408228212226414897863494011373436875400009294881809203979159951999999999999999999999795852518277,0.00000001127159177178777358510213650598862656312459999070511819079602084004800000000000000000000025149797016,0.000000005833408228212226414897863494011373436875400009294881809203979159951999999999999999999999983966880079,0.000000001491274822262419897366744760153645801788908555795247958818092078349999999999999999999999933410586008,0.0000000001687251777375801026332552398463541982110914442047520411819079216500000000000000000000000364793454014,0.0000000001012748222624198973667447601536458017889085557952479588180920783499999999999999999999998401711814561,0.0000000007057251777375801026332552398463541982110914442047520411819079216499999999999999999999999706152090812,0.0000000007875917717877735851021365059886265631245999907051181907960208400480000000000000000000000265167651528,0.000000001613408228212226414897863494011373436875400009294881809203979159951999999999999999999999987184292266,0.00000001195559177178777358510213650598862656312459999070511819079602084004800000000000000000000021991321948,0.0000000003784082282122264148978634940113734368754000092948818092039791599520000000000000000000000702216274073,0.000000002851274822262419897366744760153645801788908555795247958818092078349999999999999999999999962327548331,0.000000001116725177737580102633255239846354198211091444204752041181907921650000000000000000000000009130923774,0.00000000008727482226241989736674476015364580178890855579524795881809207835000000000000000000000005984344733281,0.000000001258725177737580102633255239846354198211091444204752041181907921649999999999999999999999954661963132
-80.0,0.000000000001976618438329559601679802438252666022744439303761026063001715273000000000000000000000097100347702948,0.000000003998023381561670440398320197561747333977255560696238973936998284726999999999999999999999974179905145,0.000000005475976618438329559601679802438252666022744439303761026063001715272999999999999999999999879921680781,0.000000004698023381561670440398320197561747333977255560696238973936998284726999999999999999999999992506044837,0.000000002967250494580982135386546731458817917066778984605619835335596159925000000000000000000000056731451123,0.000000000435250494580982135386546731458817917066778984605619835335596159925000000000000000000000058661898435,0.00000000390474950541901786461345326854118208293322101539438016466440384007499999999999999999999996132664056,0.000000002940749505419017864613453268541182082933221015394380164664403840074999999999999999999999938764171816,0.0000000003349766184383295596016798024382526660227444393037610260630017152729999999999999999999999215609490538,0.000000003108023381561670440398320197561747333977255560696238973936998284727000000000000000000000094673872717,0.0000000003019766184383295596016798024382526660227444393037610260630017152730000000000000000000000380733167895,0.000000003988023381561670440398320197561747333977255560696238973936998284727000000000000000000000030767030313,0.000000003862250494580982135386546731458817917066778984605619835335596159925000000000000000000000024985829834,0.00000000007474950541901786461345326854118208293322101539438016466440384007499999999999999999999986440053078563,0.000000003927749505419017864613453268541182082933221015394380164664403840074999999999999999999999901401397993,0.000000004032749505419017864613453268541182082933221015394380164664403840075999999999999999999999882284001985
-70.0,0.000000004471585677063798241479135324299279275365192587523578711243171815519999999999999999999999889138108121,0.00000000004658567706379824147913532429927927536519258752357871124317181551999999999999999999999999901440645698,0.000000004557585677063798241479135324299279275365192587523578711243171815520000000000000000000000011106757782,0.000000005313585677063798241479135324299279275365192587523578711243171815520000000000000000000000087079104905,0.0000000002387804793711188704491701676008197629543724119597872773830902994580000000000000000000000510906497976,0.000000002041219520628881129550829832399180237045627588040212722616909700541999999999999999999999921654787183,0.000000001678780479371118870449170167600819762954372411959787277383090299457999999999999999999999861394428507,0.000000004918780479371118870449170167600819762954372411959787277383090299459000000000000000000000009625348865,0.000000003261585677063798241479135324299279275365192587523578711243171815519999999999999999999999947749539209,0.0000000002715856770637982414791353242992792753651925875235787112431718155200000000000000000000000132650877056,0.000000008658414322936201758520864675700720724634807412476421288756828184480000000000000000000000016536767479,0.000000009338414322936201758520864675700720724634807412476421288756828184479999999999999999999999913953339773,0.000000001311219520628881129550829832399180237045627588040212722616909700542000000000000000000000073090022996,0.000000001329219520628881129550829832399180237045627588040212722616909700541999999999999999999999924416434146,0.000000003338780479371118870449170167600819762954372411959787277383090299458000000000000000000000065368177651,0.000000006068780479371118870449170167600819762954372411959787277383090299459000000000000000000000056452851054
-60.0,0.000000001219108905922774574331083909425224003618964847024483697818009615349000000000000000000000173437154637,0.0000000001391089059227745743310839094252240036189648470244836978180096153489999999999999999999999645835940036,0.00000001311089109407722542566891609057477599638103515297551630218199038465099999999999999999999996429723278,0.00000001130989109407722542566891609057477599638103515297551630218199038465099999999999999999999983254211353,0.000000004706774580224772294220855164481615677610805317464863924014244702314000000000000000000000090187996317,0.000000002071225419775227705779144835518384322389194682535136075985755297685999999999999999999999897987909387,0.000000001063225419775227705779144835518384322389194682535136075985755297685999999999999999999999913733355423,0.000000001638225419775227705779144835518384322389194682535136075985755297685999999999999999999999937147106517,0.0000000002011089059227745743310839094252240036189648470244836978180096153490000000000000000000001287278169749,0.0000000009721089059227745743310839094252240036189648470244836978180096153490000000000000000000000027775674781,0.0000000008701089059227745743310839094252240036189648470244836978180096153490000000000000000000000649818451809,0.000000005250108905922774574331083909425224003618964847024483697818009615349000000000000000000000092705701236,0.0000000005612254197752277057791448355183843223891946825351360759857552976859999999999999999999998985844625203,0.0000000008027745802247722942208551644816156776108053174648639240142447023140000000000000000000000842892679617,0.000000002197774580224772294220855164481615677610805317464863924014244702314000000000000000000000032193201062,0.000000002479774580224772294220855164481615677610805317464863924014244702314000000000000000000000004797850132
