voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150.0,0.000000002416591792733048614065291395796573432225945779415452554835575915969999999999999999999999032264937385,0.0000000002234082072669513859347086042034265677740542205845474451644240840300000000000000000000028827688950166,0.000000002156591792733048614065291395796573432225945779415452554835575915970000000000000000000000035362556298,0.000000001416591792733048614065291395796573432225945779415452554835575915970000000000000000000000009301099545
-140.0,0.000000004848907564059904310878096421589947239102427856951948820954152810959999999999999999999996950957077361,0.0000000005710924359400956891219035784100527608975721430480511790458471890400000000000000000000000007115739833,0.00000003115890756405990431087809642158994723910242785695194882095415281095999999999999999999999858612556233,0.00000002749890756405990431087809642158994723910242785695194882095415281095999999999999999999999916580504883
-130.0,0.000000004282857185864624694009308636943497148008723753349843018037285091709999999999999999999999128739428792,0.00000000005714281413537530599069136305650285199127624665015698196271490829000000000000000000000112533292793737,0.00000002161714281413537530599069136305650285199127624665015698196271490828999999999999999999999803807047378,0.00000002305714281413537530599069136305650285199127624665015698196271490829000000000000000000000112554770078
-120.0,0.000000001887208744417528827416779320415778159890577551489607842363620086370000000000000000000000193094516182,0.00000000009279125558247117258322067958422184010942244851039215763637991362999999999999999999999937051031624193,0.000000001427208744417528827416779320415778159890577551489607842363620086370000000000000000000001391599367527,0.0000000008427912555824711725832206795842218401094224485103921576363799136299999999999999999999967650626527449
-110.0,0.000000003594774162594386775599987299662647220682549466127318227677861649149999999999999999999999836291838252,0.000000001275225837405613224400012700337352779317450533872681772322138350850000000000000000000001398087786034,0.00000002844477416259438677559998729966264722068254946612731822767786164914999999999999999999999990166025297,0.00000002809477416259438677559998729966264722068254946612731822767786164915000000000000000000000024362290973
-100.0,0.0000000005745517425103181004818182456102111585780310725089028339965967272499999999999999999999998658099211698,0.000000001405448257489681899518181754389788841421968927491097166003403272750000000000000000000001570465453131,0.00000002979455174251031810048181824561021115857803107250890283399659672724999999999999999999999978140549938,0.00000003129455174251031810048181824561021115857803107250890283399659672724999999999999999999999831585125614
-90.0,0.000000002179432929377519216832636787139488430026402282335987043020198448280000000000000000000000317376667791,0.0000000009405670706224807831673632128605115699735977176640129569798015517200000000000000000000007541456983983,0.00000001428943292937751921683263678713948843002640228233598704302019844828000000000000000000000084509432042,0.00000001314943292937751921683263678713948843002640228233598704302019844827999999999999999999999933717678665
-80.0,0.00000000484916525085186948399898674509947061920978634427506145220101175430999999999999999999999863394641128,0.00000000118083474914813051600101325490052938079021365572493854779898824569000000000000000000000071800304815,0.000000002460834749148130516001013254900529380790213655724938547798988245690000000000000000000000965533194086,0.000000001200834749148130516001013254900529380790213655724938547798988245690000000000000000000001072996433282
-70.0,0.000000003673441138096136015473823936478420208286785675767628229598735656189999999999999999999999916511284636,0.000000001156558861903863984526176063521579791713214324232371770401264343809999999999999999999998735211027508,0.000000003543441138096136015473823936478420208286785675767628229598735656190000000000000000000000418060094093,0.000000002123441138096136015473823936478420208286785675767628229598735656190000000000000000000001430917335985
-60.0,0.0000000007586127909115095760512995337950726008126909571000869660408733043700000000000000000000005344792762212,0.000000001141387209088490423948700466204927399187309042899913033959126695629999999999999999999999481822557551,0.000000008048612790911509576051299533795072600812690957100086966040873304369999999999999999999999778965496455,0.000000006918612790911509576051299533795072600812690957100086966040873304370000000000000000000000321215197133
-50.0,0.0000000001456008056640970358814447686563619280011386294408401858805930964769999999999999999999999603215427368,0.0000000007343991943359029641185552313436380719988613705591598141194069035229999999999999999999997416877971253,0.000000001755600805664097035881444768656361928001138629440840185880593096475999999999999999999999989225408329,0.000000002785600805664097035881444768656361928001138629440840185880593096476000000000000000000000481014594805
-40.0,0.0000000003215160571554165406596212784291869650566764334678715311468243876370000000000000000000002611515482453,0.00000000007848394284458345934037872157081303494332356653212846885317561236300000000000000000000028436925782911,0.0000000003784839428445834593403787215708130349433235665321284688531756123620000000000000000000004695881707246,0.00000000007848394284458345934037872157081303494332356653212846885317561236200000000000000000000076269901937263
-30.0,0.000000008593415907839926243902946373802215908851846659329460752808907891089000000000000000000000093190005733,0.0000000004274159078399262439029463738022159088518466593294607528089078910889999999999999999999998131902162558,0.00000001100858409216007375609705362619778409114815334067053924719109210891099999999999999999999998727360868,0.00000001019258409216007375609705362619778409114815334067053924719109210891100000000000000000000001674019483
-20.0,0.000000008711186102858720048539440140135431768844193554001921647752074198132999999999999999999999735599298229,0.000000002714813897141279951460559859864568231155806445998078352247925801865999999999999999999999897529960214,0.000000004034813897141279951460559859864568231155806445998078352247925801866999999999999999999999908549479402,0.000000003454813897141279951460559859864568231155806445998078352247925801866999999999999999999999913429290892
-10.0,0.000000006986952132187316123615910487295907686144718642608311487755043942705999999999999999999999846302924274,0.0000000006530478678126838763840895127040923138552813573916885122449560572939999999999999999999999925559101422,0.000000004189047867812683876384089512704092313855281357391688512244956057295000000000000000000000010761122561,0.000000003898047867812683876384089512704092313855281357391688512244956057294000000000000000000000005613485123
0.0,0.00000002729939296841621400000000000000000000000000000000000000000000000000027635739376302222801236325960961,0.000000010390067473053932,0.00000000836735125631094,0.000000007945345714688301000000000000000000000000000000000000000000000000000276357393763022228012363259609613
10.0,0.000000003141047867812683876384089512704092313855281357391688512244956057294000000000000000000000145975286478,0.000000001046047867812683876384089512704092313855281357391688512244956057294999999999999999999999935499269877,0.0000000009329521321873161236159104872959076861447186426083114877550439427059999999999999999999998342775849514,0.000000002184952132187316123615910487295907686144718642608311487755043942706000000000000000000000052984627172
20.0,0.0000000005051861028587200485394401401354317688441935540019216477520741981329999999999999999999996819480094261,0.000000006134813897141279951460559859864568231155806445998078352247925801867000000000000000000000197611716212,0.0000000009551861028587200485394401401354317688441935540019216477520741981339999999999999999999997002872458489,0.000000001260186102858720048539440140135431768844193554001921647752074198132999999999999999999999974254505027
