voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_5 transport over barrier 0,solute_5 transport over barrier 1
-150.0,0.0000000000000003082898691974102788156554124952845979074078864532952142404907913023753985390422999574991759300294576,0.000000000000001292183738377670259160762526067083936325734882054816620872552711294634145888350525312240026673634847,0.0000000000000006694063343219511451802199761539408554282196640389359816243043235913097852356381827569839657417663777,0.0000000000000006694063343219511451802199761539408554282196640389359816243043235913097852356381828451245175571699016,0.0000000000000003082898691974102788156554124952845979074078864532952142404907913023753985390422999574991759300294576,0.000000000000001292183738377670259160762526067083936325734882054816620872552711294634145888350525312240026673634847,0.0000000000000006694063343219511451802199761539408554282196640389359816243043235913097852356381827569839657417663777,0.0000000000000003576175656782182074235424832008313282738652426541399751424507976217359405629179081831973143624611326,0.0000000000000003082898691974102788156554124952845979074078864532952142404907913023753985390423001005767137309207014,0.00000000000000137527227424746397079993403820353028739616973212536977098251979303371509482397085199607589371329731
-140.0,0.000000000000000776113385232715087766008961682781491925448698648939451251062510533293718202851040871296938334215882,0.0000000000000007761133852327150877660089616827814919254486986489394512510625105332937182028510437377946065281660836,0.00000000000000009447544499363685608830332009620835552388785191671955078769707618004593152170208352931281786339262129,0.0000000000000007791580449937497578241449596660564779919444563787701886322004903220764153874061442272682075930419007,0.000000000000000776113385232715087766008961682781491925448698648939451251062510533293718202851040871296938334215882,0.0000000000000007761133852327150877660089616827814919254486986489394512510625105332937182028510437377946065281660836,0.00000000000000009447544499363685608830332009620835552388785191671955078769707618004593152170208352931281786339262129,0.00000000000000009447544499363685608830332009620835552388785191671955078769707618004593152170208354175237427001010831,0.000000000000000776113385232715087766008961682781491925448698648939451251062510533293718202851041231491687848690894,0.000000000000002589983473817806364139282625386799164056343836291466197712511813476571201887229580260548952080213558
-130.0,0.00000000000000004626419787627427474643285284011185994863222607305698140294693731852578544445278564783578908403691276,0.00000000000000004626419787627427474643285284011185994863222607305698140294693721182754493944741662027123797684045931,0.00000000000000002822856759087599489301190126140717806118280049374703928531762058199989207722868160456575169039314354,0.0000000000000004852833824092086814088693284159789137898596528527909390980599400245229708220493639058783163747300852,0.00000000000000004626419787627427474643285284011185994863222607305698140294693731852578544445278564783578908403691276,0.00000000000000004626419787627427474643285284011185994863222607305698140294693721182754493944741662027123797684045931,0.00000000000000002822856759087599489301190126140717806118280049374703928531762058199989207722868160456575169039314354,0.0000000000000005417405175909606711948931309387932699122252538402850176686951811885227549765067271224274882332065005,0.00000000000000004626419787627427474643285284011185994863222607305698140294693731852578544445278566930703475845088564,0.000000000000003368079498283897539603258749426274346415405680077581600171545868328459483172323946288819136414756105
-120.0,0.0000000000000005847146922306054936102525998449260998458642547964596354061217051025661064960083564575385687875641967,0.0000000000000005847146922306054936102525998449260998458642547964596354061217051025661064960083586171241831178797889,0.0000000000000003041871818355195078578123191151588472834949526552289967192348123735605757640543538945083459223842385,0.00000000000000003815411816453694301010850066976521395053334957579632220301689469745466616879767640821335371508560388,0.0000000000000005847146922306054936102525998449260998458642547964596354061217051025661064960083564575385687875641967,0.0000000000000005847146922306054936102525998449260998458642547964596354061217051025661064960083586171241831178797889,0.0000000000000003041871818355195078578123191151588472834949526552289967192348123735605757640543538945083459223842385,0.000000000000001270582798164740166134623451895491834393035237607487470323123040153109537127064985642167497395253948,0.000000000000000157921730210584016816541149561627824050359516527629812709310104410030227982036937731566972921050397,0.000000000000002078490059300680662388242675836470065130130838737364014844962307526441681294908329872705327391117226
-110.0,0.0000000000000002899955668070497993720402184220922107881565434517518103443445960560999152759291420311535091220032193,0.0000000000000002434956357179770466200990944320306339562243793842854680266699048095699328665351323672424081274991468,0.0000000000000005281063536361241673913364700523091596532691253842737681488843799196796227664273249680827968989153998,0.0000000000000003569357036360959419573760601598471290362549742687611086877585263841720018000013098662314463131103377,0.0000000000000002899955668070497993720402184220922107881565434517518103443445960560999152759291420311535091220032193,0.0000000000000006702885977379985234138105447153289097517291176531152907234815055021058113805065527428030012666832512,0.0000000000000005281063536361241673913364700523091596532691253842737681488843799196796227664273249680827968989153998,0.0000000000000003569357036360959419573760601598471290362549742687611086877585263841720018000013098662314463131103377,0.0000000000000002899955668070497993720402184220922107881565434517518103443445960560999152759291421657406487511606892,0.0000000000000008234867693320766453641795312762150555325374662877890887153590969217697634183934185483409415860386095
-100.0,0.0000000000000001266246870951806167385405436724384174375530028551429955849203922235525050858805424183156660746858122,0.0000000000000001266246870951806167385405436724384174375530028551429955849203922235525050858805428859913655284307364,0.00000000000000005475293308026048313541901407849530614214882536904962514544730203565082162387409909965499204542342176,0.0000000000000004929931469198298382532542975773831918322964582005908851301554292779735654686891494415740143542083341,0.0000000000000001266246870951806167385405436724384174375530028551429955849203922235525050858805424183156660746858122,0.0000000000000001266246870951806167385405436724384174375530028551429955849203922235525050858805428859913655284307364,0.00000000000000005475293308026048313541901407849530614214882536904962514544730203565082162387409909965499204542342176,0.00000000000000005475293308026048313541901407849530614214882536904962514544730203565082162387409910686429600292821752,0.0000000000000001266246870951806167385405436724384174375530028551429955849203922235525050858805424770822694066480403,0.0000000000000003400211681051913551353962688140875553353053719895579069333261925698204443428662530641411214894480015
-90.0,0.0000000000000002237125683370091605989817714131350113581395065210150550874759640077324839706954297234116554406600452,0.0000000000000002237125683370091605989817714131350113581395065210150550874759640077324839706954305496717969165518613,0.0000000000000003863297594684074384569208390336245680564124297566777097664846614986257568085779603084100015116254894,0.0000000000000003863297594684074384569208390336245680564124297566777097664846614986257568085779603592779369289807663,0.0000000000000002237125683370091605989817714131350113581395065210150550874759640077324839706954297234116554406600452,0.0000000000000008639020113670413757895489468380824250513966139242597891326933650465363017416525611130326676905143997,0.0000000000000003863297594684074384569208390336245680564124297566777097664846614986257568085779603084100015116254894,0.00000000000000009294806053167159275816830866526911767122719336675773672466772840079558189741488212058955732181926779,0.0000000000000002237125683370091605989817714131350113581395065210150550874759640077324839706954298272368104355416349,0.000000000000000203080393683012316194729678870163264437365231747814767609335636684803394543275989820140901531867654
-80.0,0.00000000000000007309580869844620234352221191128316671259929349629215444884655697080016388940778793198732409770636735,0.00000000000000007309580869844620234352221191128316671259929349629215444884655697080016388940778820195943020436824216,0.00000000000000003203655150377013954851964695200878219889370510179157179347634282770309443510379103876753802914510178,0.0000000000000003787730084962976014929853367899000912819402575754388109132257056575151958843186453683349369715833826,0.00000000000000007309580869844620234352221191128316671259929349629215444884655697080016388940778793198732409770636735,0.00000000000000007309580869844620234352221191128316671259929349629215444884655697080016388940778820195943020436824216,0.00000000000000003203655150377013954851964695200878219889370510179157179347634282770309443510379103876753802914510178,0.0000000000000005841777884963314720137378286608545280223572389140540022665767299001243410440298635739912896996623652,0.0000000000000001403006723115645360533335132303659711851530756381227568995592433754677753675779215327579023555758368,0.0000000000000006065870112234730483356615247654060114569802163323294328198610578364700120318720636542267547392067526
-70.0,0.0000000000000002428418437277044800128130620340750140176034959056385099314703991485686986562291566145142546186378299,0.0000000000000005629365652427205876080966497465487208642320496072608769540790996679706075417077227931119045820613863,0.0000000000000001444182712076033739703702454931481676335529239564065264512344130409815754019633747381157822758379108,0.000000000000000266391288792464367071134738248760705847281038720823856255467635444236714917459061654189421948101255,0.0000000000000002428418437277044800128130620340750140176034959056385099314703991485686986562291566145142546186378299,0.0000000000000002428418437277044800128130620340750140176034959056385099314703991485686986562291575114264739287835216,0.0000000000000001444182712076033739703702454931481676335529239564065264512344130409815754019633747381157822758379108,0.000000000000000266391288792464367071134738248760705847281038720823856255467635444236714917459061654189421948101255,0.0000000000000002428418437277044800128130620340750140176034959056385099314703991485686986562291567272173193221361421,0.0000000000000003495400842327098492112409246048995829664796804728459656056732993323724923352225495152488815650615913
-60.0,0.0000000000000001612691117993948083747536259866950068009886686283192994016605300466959000301340903742582939291305518,0.00000000000000009480666541261807770147324418328395867631417433297859421642643036882562707824876125545361574564192072,0.00000000000000001042680570110153722582787301078694776956431489965283505698001301943900428406082669268244595755738922,0.000000000000000284299845701146697920164528838726196756786956684473090194781378676251197830342450968266482179725787,0.0000000000000001612691117993948083747536259866950068009886686283192994016605300466959000301340903742582939291305518,0.0000000000000001481557856651207623006871754686962431507522666165823220535278804553926118924951888024011875211882315,0.00000000000000001042680570110153722582787301078694776956431489965283505698001301943900428406082669268244595755738922,0.000000000000000284299845701146697920164528838726196756786956684473090194781378676251197830342450968266482179725787,0.00000000000000001189157509238729149695461838754061027256201023422886145777646980430834255024409380004006491506411292,0.0000000000000007054301383749221912867357250979003084402572099210773233400953209403489691859481888485867769286040492
-50.0,0.00000000000000001706496301249990621937685444355179741524553322529932139287413647487709453315135071868411160606482834,0.00000000000000005974425921450205389874799947188162499479600705218230366255529654413068238454849281926991421669658258,0.000000000000000189556290822097445997961931997134153099710843069977330688127574482651605565455039158966097490398165,0.0000000000000001895562908220974459979619319971341530997108430699773306881275744826516055654550391839249232685618607,0.00000000000000001706496301249990621937685444355179741524553322529932139287413647487709453315135071868411160606482834,0.0000000000000001536522217955086844981077256697675129029563620822326076858505038021372568724372173685203728854886605,0.0000000000000002922586808221143812583381779326113714699193337392849263648030866039561781453106482482754846417002702,0.0000000000000002897215291779815852171272157017595326279287800534581158030248154167697331405378032959505846380853976,0.00000000000000001706496301249990621937685444355179741524553322529932139287413647487709453315135072660397253710406496,0.0000000000000002603504623005140536965355882405920818518325466494400633600534039752712265009300724550288726881845963
-40.0,0.00000000000000006470386826315621895677705232315048881828710459553016989445392053901460197703513956788503610268978259,0.00000000000000005266419629234968716149359650475653702547669842839803134716926965143276461430700079641981617837212416,0.00000000000000008251464606887293157171671651960324792434859929489053838756995470500877234882510809333046579437350946,0.00000000000000001404638606886164139813255256261843567754293884868547460311961329080572396225470203564035823214009704,0.00000000000000001135474801065353435756312103773820434384901231192644205735247045244761716278871221797713883055830991,0.00000000000000001135474801065353435756312103773820434384901231192644205735247045244761716278871225991477231913515104,0.00000000000000005442187393114964877545161139436637656926272159751958918133072812339732442431570402574471024610568539,0.0000000000000003906218160689237373528454543260349030349740713028133254175964910689224900883919354126876897747478641,0.00000000000000009534349249435183484086474153308636460502717225528101361685042972068635246570414252608513774032716146,0.0000000000000007262329593941895079870298002622628163013194489122163950745119016124452136736908413684090530197482154
