voltage,largest element,smallest element,element difference,element ratio difference,condition number
-150,15539892.374871632,0.0064027980283356345,15539892.368468834,2427047098.1748466,21534635971140884.0
-140,13651168.88043675,0.006669434586888962,13651168.873767314,2046825514.6055048,17403148405126982.0
-130,11992085.596040601,0.0069471748932167076,11992085.589093424,1726181617.7608821,25071939222022960.0
-120,10534746.735316684,0.0072364813490814264,10534746.728080204,1455783028.6751072,18820913627633288.0
-110,9254652.6002424061,0.007537835612391834,9254652.5927045699,1227759940.1382813,13130522653151596.0
-100,8130288.3387314621,0.007851739399101056,8130288.3308797237,1035476080.581877,20676775182366632.0
-90,7142763.154244164,0.0081787153184989213,7142763.1460654475,873335588.30301821,2.6492535902900688e+17
-80,6275493.9726320766,0.0085193077432889949,6275493.9641127689,736620176.39585054,14091154907916714.0
-70,5513928.341043029,0.0088740837158988624,5513928.3321689451,621351850.80170488,28067932203788232.0
-60,4845302.0219249604,0.0092436338925325767,4845302.0126813278,524177188.13368571,1.4896371885274406e+17
-50,4258427.3654849492,0.0096285735265370046,4258427.3558563767,442269808.06122881,2.537547748554809e+17
-40,3743509.1093151351,0.010029543492719251,3743509.0992855919,373248205.36773783,86430151888124304.0
-30,3291984.7770402506,0.010447211354320494,3291984.7665930386,315106554.79166067,2.2570250528610758e+17
-20,2896387.3417740799,0.010882272474422605,2896387.330891808,266156480.51284039,1.2975637377773701e+18
-10,2550228.298653468,0.011335451173637942,2550228.2873180169,224978102.73175129,5.0090890063414048e+17
0,2247899.7688659304,0.011807501936009684,2247899.7570584286,190378945.6100316,4.9635808950552806e+17
10,1984594.7526118129,0.012299210665130376,1984594.7403126026,161359521.89503989,4.7013168856878771e+17
20,1756245.1805617919,0.012811395992569984,1756245.1677503958,137084606.67208579,1.6951756146700308e+18
30,1559478.0069578418,0.013344910640791793,1559477.9936129313,116859381.747446,1.7267695621995343e+18
40,1391590.272546235,0.013900642842825248,1391590.2586455923,100109778.25133447,2.2125008092460124e+18
50,1250544.8794876849,0.01447951782105931,1250544.865008167,86366472.623063922,5.785280655029161e+18
60,1134989.8105963713,0.015082499327618312,1134989.7955138721,75252104.17334713,3.3626422227481645e+19
70,1044304.7520044288,0.015710591248884867,1044304.7362938377,66471384.524026297,1.1364421172541825e+19
80,978680.61885421188,0.016364839276841112,978680.6024893726,59803863.777580932,1.5202630749274083e+19
90,939239.43719036796,0.01704633265001089,939239.4201440356,55099208.520359822,2.5148696342604964e+19
100,928204.52990045981,0.017756205966901327,928204.51214425371,52274935.964962937,3.4573392421610298e+20
-150,607069839286.74316,21.786922121715016,607069839264.9563,27863955995.95396,2.2532406602817083e+18
-140,433826195658.49481,23.20829799933361,433826195635.2865,18692719115.850357,2.0620075683048608e+19
-130,310022288433.21234,24.722404248603091,310022288408.48993,12540135065.978857,1.5920600599494828e+19
-120,221549159379.66833,26.335290586534963,221549159353.33304,8412633938.92243,3.2394990159356038e+17
-110,158324220957.60815,28.053401412867228,158324220929.55475,5643672887.5590019,6.8824342975254093e+17
-100,113142223155.73027,29.883601559112648,113142223125.84665,3786097299.2804775,3.3899956584347021e+19
-90,80854127844.789886,31.833203717471317,80854127812.95668,2539930588.2748442,5.9693676603968602e+17
-80,57780313417.585472,33.909997659201821,57780313383.675484,1703931507.1113315,4.2321162571707104e+17
-70,41291237266.344635,36.122281359195057,41291237230.222359,1143096053.5341108,8.5544158654795712e+17
-60,29507767499.967907,38.478894151111042,29507767461.489014,766855912.85673392,4.6098061900185774e+18
-50,21087033065.13303,40.98925204555249,21087033024.14378,514452740.96971631,1.6382538312538192e+17
-40,15069387294.772526,43.663385352391082,15069387251.10914,345126406.78575557,2.340273775595616e+17
-30,10769044523.830236,46.511978757569494,10769044477.318258,231532710.7444908,2.744492697811831e+17
-20,7695926488.0000811,48.062867191306346,7695926439.9372139,160122084.63069233,77466631285254752.0
-10,5499811954.514081,41.717048705400025,5499811912.7970324,131836074.82286164,2.1074923156231267e+17
0,3930424757.8900228,36.209078949903081,3930424721.680944,108548045.73537885,1.2428338416855584e+17
10,2808911788.1362915,31.428335394938923,2808911756.7079568,89375137.207827643,45394352452569152.0
20,2007460502.1599445,27.278801183077711,2007460474.8811433,73590495.736493886,1.122314909653503e+17
30,1434733126.5295734,23.677136718660368,1434733102.8524368,60595719.13519571,1.7391985461121514e+17
40,1025457602.2833244,20.551005868318924,1025457581.7323185,49898170.865891859,69634048321651856.0
50,732989033.65111804,17.837623155963048,732989015.81349504,41092304.016193032,3.1913911592858592e+17
60,523993927.51391208,15.48249277397419,523993912.03141934,33844286.90932361,2.1137430872647168e+17
70,374651428.17671657,13.438314084801693,374651414.73840249,27879347.499433391,2.0091776113493135e+18
80,267938632.04873383,11.66403163096226,267938620.38470224,22971356.7766302,1.2057111290187213e+17
90,191690610.87842488,10.124010573763556,191690600.75441432,18934256.289221231,22930755061180148.0
100,137214059.62721285,8.7873210001935362,137214050.83989185,15615004.803419698,6.3990461181622886e+17
-150,168230404240.14154,11.098700877325658,168230404229.04288,15157666298.028778,4.4771692534440128e+17
-140,157504979217.18167,12.900009701092634,157504979204.28165,12209679129.453751,68761982517502832.0
-130,147469453430.08176,14.993669270631091,147469453415.08807,9835447932.6110039,31700980992575368.0
-120,138079514321.50046,17.427127839913613,138079514304.07333,7923251357.8775063,1.885142896505992e+17
-110,129293696222.47604,20.255534470376446,129293696202.22052,6383129332.4581022,1.1265804517047811e+17
-100,121073197459.29845,23.542988864804357,121073197435.75545,5142643449.1627817,5.214228315877063e+17
-90,113381709210.0881,27.363994048091932,113381709182.72412,4143463450.942904,1.1996161744050856e+17
-80,106185255356.24033,31.805144816740484,106185255324.43517,3338618829.3772593,20324754358742336.0
-70,99452042622.38562,36.967090222136967,99452042585.418518,2690285927.9638638,20443163677354600.0
-60,93152320343.896332,42.966814563042938,93152320300.92952,2168006199.4639807,89083837954646496.0
-50,87258249243.431808,49.940288581041536,87258249193.491501,1747251602.317673,31804733347480232.0
-40,81743778637.750214,58.045550942538348,81743778579.704651,1408269493.7062738,85325024935636400.0
-30,76584531533.197098,67.466289842423365,76584531465.73082,1135152558.5899365,2.0300134451858816e+17
-20,71757697103.074677,78.416005898674143,71757697024.658676,915089926.86769772,23536059855931160.0
-10,67241930072.653366,91.142850680879036,67241929981.510513,737764175.36126196,32386892579547192.0
0,63017256568.055473,105.93525052743686,63017256462.120239,594865790.70046389,82005388868403856.0
10,59064986013.748413,123.12844310305459,59064985890.619972,479702207.91562277,50175402609968096.0
20,55367628690.064095,143.11207483344367,55367628546.952019,386882998.89790493,14383085757432908.0
30,51908818587.124619,166.3390313965977,51908818420.785583,312066375.22951442,42278531597625256.0
40,48673241214.914482,193.33570139458595,48673241021.578781,251755060.56988135,16644326529311972.0
50,45646566051.099236,224.71390580972832,45646565826.385338,203131915.1639396,1.9022798846367997e+17
60,42815383328.645767,261.18476360040523,42815383067.461006,163927568.8919985,35134180264799256.0
70,46410728642.102165,303.57480767016369,46410728338.527367,152880698.49500746,51454005312145328.0
80,55243635661.673912,352.84471644361219,55243635308.829193,156566424.51241675,5.3519385641234278e+17
90,65760985743.154938,410.11108555965109,65760985333.043854,160349203.0785155,11035737688100310.0
100,78283345620.509995,476.67173309025281,78283345143.838242,164229049.44037843,47282780196131616.0
-150,12985061775811790.0,0.0036293920905703203,12985061775811790.0,3.5777511637689518e+18,10032827584425666.0
-140,10639780460024644.0,0.0042762017161942587,10639780460024644.0,2.488138110915369e+18,13397941111351228.0
-130,8718090095522942.0,0.0038154750022323359,8718090095522942.0,2.2849291609621903e+18,26634972388926808.0
-120,7143484262854912.0,0.0034043879262122515,7143484262854912.0,2.0983167657990164e+18,30625378216962712.0
-110,5853274677368004.0,0.003037592212072894,5853274677368004.0,1.9269455110215895e+18,45159534177318448.0
-100,4796095441118759.0,0.0027103158179484842,4796095441118759.0,1.7695706933330972e+18,21409438362567524.0
-90,3929858061889313.5,0.0024183008515184711,3929858061889313.5,1.625049281780521e+18,39639472438570768.0
-80,3220075824467376.0,0.0021577481744845584,3220075824467376.0,1.4923316180010604e+18,46830396093775760.0
-70,2638490804007825.0,0.0019252679754745907,2638490804007825.0,1.370453795325516e+18,1.555946860769672e+17
-60,2161948860087884.0,0.0017178356683228207,2161948860087884.0,1.2585306615496379e+18,1.6156609236026403e+17
-50,1771477822680743.2,0.0015327525419596107,1771477822680743.2,1.1557493947561321e+18,39633371747689880.0
-40,1451532170753621.0,0.0013676106499624476,1451532170753621.0,1.0613636057846415e+18,1.0063611182547896e+17
-30,1189374132603786.8,0.0012202614829785053,1189374132603786.8,9.7468792483777613e+17,9143527847463836.0
-20,974566568270689.75,0.0010887880164444372,974566568270689.75,8.9509303330987162e+17,1.0874187830981933e+17
-10,798557444631857.75,0.00097147976994197555,798557444631857.75,8.2200110526187674e+17,76974156879421840.0
0,654339360278979.0,0.00086681055370953957,654339360278979.0,7.5488162607009766e+17,25817547482847308.0
10,536170565152644.25,0.00077341861279017212,536170565152644.25,6.932475586776535e+17,1.0650270497316352e+17
20,439346368143177.75,0.00069008891048956704,439346368143177.75,6.3665183060468826e+17,83481258235848144.0
30,360011831909794.19,0.00061573732065053921,360011831909794.19,5.8468411745683072e+17,78380154329623584.0
40,295008297895660.75,0.00054939652308416112,295008297895660.75,5.3696790114281248e+17,30924009836012672.0
50,241747631362301.97,0.00049020341865597603,241747631362301.97,4.9315778340574976e+17,32997050630000200.0
60,198109179853813.19,0.00043738790029654962,198109179853813.19,4.529370376260864e+17,46677804067919936.0
70,162355342765534.75,0.00039026283384629789,162355342765534.75,4.1601538421021446e+17,86087797406178912.0
80,133062390633719.34,0.00034821511838457376,133062390633719.34,3.8212697728638918e+17,31634400726463560.0
90,109063779880669.42,0.00031069770973717064,109063779880669.42,3.5102859294627578e+17,50307962418024080.0
100,89403706214350.984,0.00027722250338743372,89403706214350.984,3.2249801196479494e+17,32600030661092812.0
-150,11913404480595360.0,0.00035031068952158084,11913404480595360.0,3.4008110049012474e+19,42301081802607632.0
-140,10578929006329012.0,0.0003596820493929942,10578929006329012.0,2.9411890374240805e+19,1.1642426525293555e+17
-130,9393934295121628.0,0.00036930410782561756,9393934295121628.0,2.5436852978514301e+19,31636194746578616.0
-120,8341676316114142.0,0.00037918357139880073,8341676316114142.0,2.1999044645689324e+19,19206472970733464.0
-110,7407286614700122.0,0.0003893273261034,7407286614700122.0,1.9025858495051665e+19,14097494103813198.0
-100,6577562220564687.0,0.00039974244214131718,6577562220564687.0,1.6454500516208339e+19,54457625399801800.0
-90,5840779089094610.0,0.00041043617885343431,5840779089094610.0,1.4230663352853058e+19,44547906306733808.0
-80,5186526440077964.0,0.00042141598977937615,5186526440077964.0,1.230737932557629e+19,92771288917030160.0
-70,4605559652891347.0,0.00043268952785263312,4605559652891347.0,1.064402846943854e+19,66477094453640896.0
-60,4089669639576809.5,0.0004442646507346575,4089669639576809.5,9.2054806359541197e+18,45453255927219488.0
-50,3631566850043923.0,0.00045614942629165848,3631566850043923.0,7.9613535405872159e+18,2.1065786959794272e+17
-40,3224778270385036.5,0.00046835213821790859,3224778270385036.5,6.8853710856437996e+18,59917543888901720.0
-30,2863555958885126.0,0.0004808812918094824,2863555958885126.0,5.9548084062700892e+18,inf
-20,2542795827335713.0,0.00049374561989245168,2542795827335713.0,5.1500119188694538e+18,24329108709202536.0
-10,2257965520029046.0,0.00050695408890967021,2257965520029046.0,4.4539842353088768e+18,29738719333114400.0
0,2005040371359339.5,0.00052051590517038801,2005040371359339.5,3.8520251762585441e+18,inf
10,1780446537108961.5,0.00053444052126705357,1780446537108961.5,3.3314213018276987e+18,inf
20,1581010495861989.5,0.00054873764266377527,1581010495861989.5,2.8811774023505664e+18,16547948441784058.0
30,1403914206997731.2,0.00056341723446103466,1403914206997731.2,2.4917842783789117e+18,5.9772408277749171e+17
40,1246655291644559.2,0.00057848952834136627,1246655291644559.2,2.1550179053697733e+18,13087446248761542.0
50,1107011673949065.6,0.00059396502970084487,1107011673949065.6,1.8637657414050463e+18,7.7942481475683264e+17
60,983010183040013.75,0.00050980099570668424,983010183040013.75,1.9282233485585265e+18,21458659614304420.0
70,872898672031366.0,0.00033941394700365952,872898672031366.0,2.5717819781340764e+18,9.0517716431750118e+17
80,775121260104586.88,0.00022597411223356005,775121260104586.88,3.4301330025956454e+18,inf
90,688296347839689.88,0.00015044844164637422,688296347839689.88,4.5749649534922762e+18,1.4174008670684027e+18
100,611197095150621.12,0.00010016516215108691,611197095150621.12,6.101892933879595e+18,13806523495834194.0
-150,97818.025895034545,489.46349696580603,97328.562398068767,199.84743806516818,66733425987706456.0
-140,86535.444542485944,506.59399659265824,86028.850545893307,170.8181406106699,52768019590394128.0
-130,80472.837843414804,524.32403841067435,79948.513805004128,153.47920741407017,43194111203630896.0
-120,74881.254037341394,542.67460551123008,74338.579431830163,137.98555023004812,72897134706596080.0
-110,69724.37574481692,561.66741536291499,69162.708329454006,124.13818896680219,63069505594613040.0
-100,64968.693645393592,581.3249455136496,64387.368699879939,111.75968646586851,27822343459525668.0
-90,60583.289632451437,601.67046019234124,59981.619172259103,100.69181327779371,99660765523330960.0
-80,56539.636722913769,622.72803784155451,55916.908685072216,90.793465665825025,90256369668032000.0
-70,52811.414427593088,644.52259961378888,52166.8918279793,81.93880937493698,inf
-60,49374.338387898475,667.07993886508166,48707.258449033376,74.015624681953653,25273225206746180.0
-50,46206.00317689943,690.42675168084349,45515.576425218576,66.923830897935147,35058769543145588.0
-40,43285.737247878445,706.77048357823389,42578.966764300203,61.244404306093294,21720579353466200.0
-30,40594.469092064326,694.16242779157369,39900.306664272757,58.479784365760956,inf
-20,38114.603739729573,596.39898863601206,37518.204751093552,63.907894657734353,14260812995910796.0
-10,35829.908805725863,487.89971715763085,35342.009088568229,73.437035410598369,53735775932314248.0
0,33725.409342256491,399.13906384535807,33326.270278411139,84.495386187815072,33910599813530612.0
10,31787.290818638514,326.52610092798687,31460.764717710528,97.349923109665852,17600969634578566.0
20,30002.80960036481,267.12317646899703,29735.686423895811,112.31825705639216,37059835753589856.0
30,28360.210348271103,218.52706783346483,28141.683280437643,129.77893598921972,1.7847463526683693e+17
40,26848.649803362798,178.77175618804515,26669.87804717476,150.18395733116498,34621305660987384.0
50,25458.126464149424,146.24888864986494,25311.877575499562,174.07398236781705,42295508360308648.0
60,24179.415701437134,119.64271027702135,24059.772991160116,202.09685692886757,27783213519469148.0
70,23004.009890689504,97.876833489664207,22906.133057199841,235.03018099904838,27609992846009448.0
80,21924.063174510327,80.070691409298263,21843.992483101032,273.80884052119455,83030868915296096.0
90,20932.340497739711,65.50391337946283,20866.836584360248,319.55862509281081,41972986239857200.0
100,20962.562822750839,53.587181433104277,20908.975641317738,391.18614306892641,21390525190248900.0
-150,31885611133.554386,236.08460305014026,31885610897.469788,135060104.39309525,2.0935853565349064e+18
-140,31035993430.282425,244.64060820127793,31035993185.641811,126863621.12355272,9.4180026497689882e+17
-130,30347078657.677887,253.50669382018228,30347078404.171192,119709180.85186233,9.4226440731729562e+17
-120,29797560664.093506,262.69409761589992,29797560401.399406,113430643.98676452,7.3670205410191232e+17
-110,29369042404.834305,272.21446456629246,29369042132.619843,107889352.79992096,5.8458281991290601e+19
-100,29045639853.210911,282.07986167797424,29045639571.13105,102969562.16736151,4.0859951000393632e+17
-90,28813639855.350243,292.30279328116887,28813639563.047451,98574630.546325713,3.4084387817536416e+17
-80,28661204582.293087,302.89621687887148,28661204279.396873,94623844.687220827,5.5485694884541126e+17
-70,28578116233.408413,313.8735595704037,28578115919.534851,91049772.629854724,1.4113987191872634e+17
-60,28555556509.398849,325.24873507017969,28555556184.15012,87796057.079937145,1.0820258787832718e+17
-50,28585916119.716831,337.0361613432537,28585915782.680676,84815575.888913497,95402450053673728.0
-40,28662630234.084881,349.25077888000214,28662629884.834106,82068908.553337738,27120902624339888.0
-30,28780036344.864475,361.90806963310348,28780035982.956406,79523057.814215645,1.1644399841667149e+17
-20,28933251488.204449,375.02407664081801,28933251113.180374,77150383.909658909,29776321867086040.0
-10,29118066187.554943,388.61542436143998,29118065798.939518,74927716.097220749,85506277960841360.0
0,29330852842.181061,402.69933974469717,29330852439.481724,72835611.950037464,16213113978138150.0
10,29568486593.460018,417.29367406680291,29568486176.166344,70857739.838937774,68970676984096240.0
20,29828276969.656849,432.41692555683954,29828276537.239925,68980364.104031906,23029880874024588.0
30,30107908841.298939,448.08826284314972,30107908393.210674,67191915.829846233,4.2004737652519744e+17
40,30405391419.177036,464.32754924945601,30405390954.849487,65482634.981113292,48052492596605536.0
50,30719014199.683376,481.15536797150003,30719013718.528008,63844272.02629263,12031549444457074.0
60,31047308911.362682,498.59304816611808,31047308412.769638,62269839.151504852,42555046457772496.0
70,31389016645.403076,516.66269198581563,31389016128.740376,60753402.814432003,77841620303332224.0
80,31743059464.096382,535.38720259311037,31743058928.709183,59289910.760569356,48068590066541616.0
90,32108515877.442738,554.79031319014905,32108515322.652424,57875047.768611372,22542716205692828.0
100,32484599661.124962,574.89661710039627,32484599086.228336,56505115.34572494,1.8575128770885968e+17
-150,9320730897.0559635,89438.801397448813,9320641458.2545681,104213.50411032939,3.8126926701152698e+20
-140,9005903283.0446224,87422.667984635773,9005815860.3766384,103015.65361317249,1.8681771942009669e+18
-130,8701782972.2404308,85451.982340294067,8701697520.258091,101832.42955777736,1.9385276798165688e+18
-120,8408018821.9063435,83525.719978818699,8407935296.1863661,100663.82934548227,1.4076877330368172e+18
-110,8124273510.0847483,81642.879508604587,8124191867.2052374,99509.884499217209,5.2548038856321444e+18
-100,7850223415.2059202,79802.482111460355,7850143612.7238083,98370.667271244674,8.1566160452963341e+17
-90,7585558561.6005268,78003.571033757587,7585480558.0294905,97246.298612633065,1.4959015401611894e+17
-80,7329982639.7071323,76245.211089050426,7329906394.4960442,96136.957784090759,3.9176823182794778e+18
-70,7083213111.4323111,74526.488171907229,7083138584.9441404,95042.893945220509,3.7378143422874912e+17
-60,6844981413.0810394,72846.508782701305,6844908566.572258,93964.440128481525,1.9709570973770033e+18
-50,6615033270.5814495,71204.399563114086,6614962066.1818857,92902.030087593419,5.1827254349488026e+17
-40,6661598429.6928978,69599.306842108796,6661528830.3860569,95713.574343566797,4.295297395411463e+17
-30,7185109197.2176199,68030.396192138884,7185041166.8214264,105616.15982544993,66307648766057536.0
-20,7763706156.6338263,66496.851995360426,7763639659.7818308,116752.9879034802,33234486145992640.0
-10,8401918718.8079767,64997.877019622982,8401853720.9309559,129264.50992039975,70654218592719824.0
0,9104734696.4192715,63532.692004018427,9104671163.7272701,143307.86889753392,40973015947923920.0
10,9877639230.7888069,62100.535253772512,9877577130.2535515,159058.84209248837,53268357601184928.0
20,10726657551.063034,60700.662244268235,10726596850.400787,176714.01191468746,30373469943671608.0
30,11658401898.757048,59332.345233995351,11658342566.411814,196493.19191376228,87476537686238112.0
40,12680122982.811243,57994.872886224963,12680064987.938358,218642.13768839985,18629856747973268.0
50,13799766365.302729,56687.549899212107,13799709677.752829,243435.57606278773,16304832627386138.0
60,15026034216.050482,55409.696644734489,15025978806.353838,271180.5897872278,31288241708957248.0
70,16368452915.855581,54160.648814779248,16368398755.206762,302220.39938688825,61330417721515792.0
80,17837447033.345192,52939.757076194051,17837394093.588116,336938.58866168343,9.513606654766432e+17
90,19444420249.691902,51746.386733123203,19444368503.305168,375763.82579086249,1.5256947779612522e+17
100,21201843859.239388,50579.917397053025,21201793279.321991,419175.13808503532,3.0514568462109984e+17
-150,3468184572378.3413,5138.5607903974924,3468184567239.7808,674933062.74772346,3.8879244332653766e+17
-140,3974921334015.9512,5443.2321975574623,3974921328572.7183,730250187.71009135,2.8002924612067002e+17
-130,4560303645567.0166,5765.967936371213,4560303639801.0488,790899931.44100332,70055761673735808.0
-120,5235297471170.1016,6107.8390626399378,5235297465062.2637,857143978.00574911,3.598316429128407e+17
-110,6012711989230.9727,6469.9801363426395,6012711982760.9922,929324644.3612498,3.2150009583973606e+17
-100,6907420796961.0557,6853.5929868746853,6907420790107.4619,1007853954.8802294,3.6301484470136038e+17
-90,7936630394753.5967,7259.9507015318459,7936630387493.6465,1093207202.2305839,2.4540572295368491e+19
-80,9120199261624.4883,7690.4018504763417,9120199253934.084,1185919726.8163025,5.1026856369346918e+18
-70,10481012314988.52,8146.3749622061414,10481012306842.145,1286586041.4741001,1.0105673381417543e+20
-60,12045416991407.686,8629.3832643802052,12045416982778.301,1395860703.1777062,2.2009151071237272e+20
-50,13843728652329.355,9141.0297057329135,13843728643188.324,1514460525.5627911,1.4684414039407644e+20
-40,15910814564256.078,9683.0122757437875,15910814554573.064,1643167860.4924533,2.7872985237560076e+20
-30,18286767375070.066,10257.12963971681,18286767364812.934,1782834771.2659843,2.1486049752384232e+20
-20,21017680853694.621,10865.287107970298,21017680842829.336,1934387986.6991246,2.0452370707105641e+20
-10,24156542724942.98,11509.502958947192,24156542713433.48,2098834572.7097023,1.0142552184772792e+21
0,27764261762877.211,12191.9151372301,27764261750685.301,2277268292.1729245,5.7866150511523686e+20
10,31910848955069.32,11893.054902740827,31910848943176.266,2683149890.085453,6.0959363073029453e+20
20,36676775572318.547,8761.390350157395,36676775563557.156,4186182113.3970656,3.1803965458240111e+20
30,42154534435297.492,6454.351846146852,42154534428843.133,6531180115.3919277,4.186364096773626e+21
40,48450434630580.391,4754.799876381594,48450434625825.602,10189794710.655876,1.6651550410003076e+21
50,55686664472059.227,3502.7718357088206,55686664468556.461,15897885184.631353,8.0410966472868037e+20
60,64003662719259.531,2580.426274927047,64003662716679.102,24803523100.488125,4.5978522405019441e+21
70,73562844053635.984,1900.9516099373466,73562844051735.016,38697904601.611885,2.9530642379805069e+21
80,84549731694457.906,1400.3953759250699,84549731693057.5,60375614735.664391,2.5080671104375875e+21
90,97177557941401.734,1031.6449922557226,97177557940370.078,94196703973.641251,1.5482658384722364e+21
100,111691402515237.41,759.99350493660631,111691402514477.41,146963627701.73148,5.3678024638602255e+21
-150,191262474.61085871,319.03789444961535,191262155.57296425,599497.67077297519,1.7112606873150024e+18
-140,179601867.6041722,402.98925018331045,179601464.61492202,445674.09061774093,2.1071643994331412e+18
-130,168669386.49309492,509.03149308789773,168668877.46160182,331353.53859917208,2.1671069660637007e+18
-120,158424116.46414062,642.97760011571017,158423473.4865405,246391.34619251225,1.8755498572126863e+18
-110,148828616.52444208,812.17016994893481,148827804.35427213,183248.07045523441,4.1871561903111482e+17
-100,139848961.47443581,1025.8839263392329,139847935.59050947,136320.4529127123,5.1622928919724964e+18
-90,131454848.33791266,1295.8341358281752,131453552.50377683,101444.19312885217,8.1410012213735936e+17
-80,123619780.93946669,1617.1593262790154,123618163.7801404,76442.548937900996,3.4056055072634847e+19
-70,116321350.12210137,1909.9386244810141,116319440.18347688,60903.187480021385,5.273335357344464e+17
