voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2
-150.0,0.000000004432573166030064247090259988640305487334774826597449441140886368359999999999999999999999965356319664,0.00000001350742683396993575290974001135969451266522517340255055885911363164000000000000000000000010971802483,0.00000002288742683396993575290974001135969451266522517340255055885911363163999999999999999999999993393742477,0.000000003295000756005579065253946888502662625188873450280122788877481580036000000000000000000000081244571694,0.000000003034999243994420934746053111497337374811126549719877211122518419963999999999999999999999913929310026,0.000000003334999243994420934746053111497337374811126549719877211122518419964000000000000000000000088986096847,0.000000001152573166030064247090259988640305487334774826597449441140886368359999999999999999999999799227956171,0.00000002612257316603006424709025998864030548733477482659744944114088636836000000000000000000000012188613981,0.00000002763257316603006424709025998864030548733477482659744944114088636835999999999999999999999977016386007
-140.0,0.0000000042705622768850109453100545301426066875170247112073992605694637935499999999999999999999990899580707,0.00000005981943772311498905468994546985739331248297528879260073943053620645000000000000000000000083899039514,0.00000006169943772311498905468994546985739331248297528879260073943053620645000000000000000000000050029884378,0.000000003445463675364390387571841176853883406021479358333414532645593262497999999999999999999999927244088968,0.000000002698536324635609612428158823146116593978520641666585467354406737502000000000000000000000043664759307,0.000000001038536324635609612428158823146116593978520641666585467354406737502000000000000000000000073774827898,0.000000009649437723114989054689945469857393312482975288792600739430536206450000000000000000000000792926453544,0.00000004973056227688501094531005453014260668751702471120739926056946379355000000000000000000000074158946907,0.00000004270056227688501094531005453014260668751702471120739926056946379355000000000000000000000049400562992
-130.0,0.000000002761140775548756569227870919640582705014990201776019607640590637379999999999999999999998226805747173,0.000000004688859224451243430772129080359417294985009798223980392359409362620000000000000000000000112286470365,0.0000000006688592244512434307721290803594172949850097982239803923594093626199999999999999999999999200966501197,0.000000002668911334205813781283642351154010742338891839697460356093824536973999999999999999999999847297259083,0.00000000238108866579418621871635764884598925766110816030253964390617546302600000000000000000000036851411217,0.0000000001739113342058137812836423511540107423388918396974603560938245369740000000000000000000000377978334204,0.0000000007388592244512434307721290803594172949850097982239803923594093626200000000000000000000002262382271438,0.00000001246114077554875656922787091964058270501499020177601960764059063737999999999999999999999998557822548,0.00000000771114077554875656922787091964058270501499020177601960764059063737999999999999999999999900848837011
-120.0,0.000000002121611561084756141837300028521317575817513915235589346528675769419999999999999999999999880550645304,0.00000000297838843891524385816269997147868242418248608476441065347132423058000000000000000000000075457655331,0.000000003718388438915243858162699971478682424182486084764410653471324230580000000000000000000000780638010062,0.000000001914521412010305390577715467185995814498326335070828086183026502518999999999999999999999961414266943,0.00000000005247858798969460942228453281400418550167366492917191381697349748100000000000000000000007369631834913,0.000000009852478587989694609422284532814004185501673664929171913816973497480000000000000000000000106340582373,0.0000000007383884389152438581626999714786824241824860847644106534713242305800000000000000000000003213987979208,0.000000006181611561084756141837300028521317575817513915235589346528675769419999999999999999999998910056693937,0.000000003431611561084756141837300028521317575817513915235589346528675769419999999999999999999999724235598
-110.0,0.000000004600626938803348646535577219346832930288783765000226856654398123190000000000000000000000015936802877,0.000000007989373061196651353464422780653167069711216234999773143345601876809999999999999999999999668269383538,0.00000001300937306119665135346442278065316706971121623499977314334560187680999999999999999999999981975831256,0.000000005177572804354322585039216282809664286906149205613374626568920187847000000000000000000000120723153106,0.000000002142427195645677414960783717190335713093850794386625373431079812152999999999999999999999890336962561,0.00000000904642719564567741496078371719033571309385079438662537343107981215200000000000000000000001837896106,0.000000005179373061196651353464422780653167069711216234999773143345601876809999999999999999999999417468132205,0.00000001711062693880334864653557721934683293028878376500022685665439812319000000000000000000000015283999064,0.00000002052062693880334864653557721934683293028878376500022685665439812319000000000000000000000075375481562
-100.0,0.000000005770471384689761727697687232621706874304007755698237134243857717612999999999999999999999953949142953,0.000000006639528615310238272302312767378293125695992244301762865756142282387000000000000000000000280657661027,0.00000001284952861531023827230231276737829312569599224430176286575614228238600000000000000000000049687153537,0.000000002605517923060951808743627136834739599485871900864245739618549443817999999999999999999999978103606315,0.000000000483482076939048191256372863165260400514128099135754260381450556181999999999999999999999840927559716,0.0000000118664820769390481912563728631652604005141280991357542603814505561809999999999999999999998812401288,0.000000004129528615310238272302312767378293125695992244301762865756142282386999999999999999999999736745561046,0.000000009970471384689761727697687232621706874304007755698237134243857717613000000000000000000000532073616573,0.000000001060471384689761727697687232621706874304007755698237134243857717612999999999999999999999686846057848
-90.0,0.00000000006234925451818123184329875549909501936187310118037083718294105412799999999999999999999995812125726377,0.000000001977650745481818768156701244500904980638126898819629162817058945871999999999999999999999734128459619,0.000000003142349254518181231843298755499095019361873101180370837182941054128999999999999999999999841327091645,0.00000000860277702101967377069861296945530565675283059880479867828492057584700000000000000000000016020776185,0.000000002074222978980326229301387030544694343247169401195201321715079424151999999999999999999999989364469736,0.00000001453422297898032622930138703054469434324716940119520132171507942415199999999999999999999994103564787,0.000000004862349254518181231843298755499095019361873101180370837182941054128999999999999999999999471694272044,0.000000006997650745481818768156701244500904980638126898819629162817058945873000000000000000000000343622898037,0.00000000971765074548181876815670124450090498063812689881962916281705894587399999999999999999999945495942567
-80.0,0.00000000154868900300080624620316057495506838597438381622818271010307448622400000000000000000000002872057741,0.0000000002613109969991937537968394250449316140256161837718172898969255137770000000000000000000007207870745393,0.000000003901310996999193753796839425044931614025616183771817289896925513777000000000000000000000722449473842,0.000000006248804676871733025274251659003310278734416548279612565171841508073000000000000000000000092525288962,0.000000001327195323128266974725748340996689721265583451720387434828158491926000000000000000000000025019745514,0.000000009261195323128266974725748340996689721265583451720387434828158491924999999999999999999999942599477286,0.000000007511310996999193753796839425044931614025616183771817289896925513777000000000000000000000191621795447,0.000000005618689003000806246203160574955068385974383816228182710103074486224000000000000000000000172058589548,0.000000003838689003000806246203160574955068385974383816228182710103074486224000000000000000000000413046524691
-70.0,0.000000003121539398144115665079214242576574846644959641941585225176124335045999999999999999999999861787247011,0.0000000007824606018558843349207857574234251533550403580584147748238756649550000000000000000000001339493552707,0.0000000001815393981441156650792142425765748466449596419415852251761243350440000000000000000000001328590572824,0.000000005733775478532389785764560435277657203281882825393308155393045442071999999999999999999999980123531614,0.0000000006652245214676102142354395647223427967181171746066918446069545579280000000000000000000000693584401386,0.000000008206224521467610214235439564722342796718117174606691844606954557929000000000000000000000013508433953,0.000000006363460601855884334920785757423425153355040358058414774823875664954999999999999999999999943314756929,0.000000003921539398144115665079214242576574846644959641941585225176124335045000000000000000000000026655714295,0.0000000003015393981441156650792142425765748466449596419415852251761243350459999999999999999999999016569385807
-60.0,0.000000003218444598501960902724726356428471396793001526250512725361552097443000000000000000000000076657230884,0.000000001281555401498039097275273643571528603206998473749487274638447902556000000000000000000000218518520162,0.000000005801555401498039097275273643571528603206998473749487274638447902555999999999999999999999922190259327,0.0000000005943979727149604688553858491632248231524144156019610023899610978760000000000000000000000362384977785,0.00000000004039797271496046885538584916322482315241441560196100238996109787600000000000000000000003444207447096,0.00000000059960202728503953114461415083677517684758558439803899761003890212399999999999999999999997228108963,0.000000005831555401498039097275273643571528603206998473749487274638447902554999999999999999999999996674827631,0.000000001498444598501960902724726356428471396793001526250512725361552097443999999999999999999999967960288942,0.0000000007184445985019609027247263564284713967930015262505127253615520974409999999999999999999997305660756174
